Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Manhattan associates  inc.,MANH,"",221260.0,15340000.0,0.0135,0.0141,1124,-60100.0,-21.360535,reduction,0.3439453,Q1 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,44.2648
Freshpet inc,FRPT,"",336200.0,15300000.0,0.0135,0.0147,1125,-44900.0,-11.781685,reduction,0.9318182,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,38.0492
Great western bancorp inc,GWB,"",427711.0,15278000.0,0.0135,0.0104,1126,67156.0,18.62573,addition,0.7511609,Q4 2018,FINANCE,13F,06/30/2019,32.1414
First bancorp (puerto rico),FBP,"",1383413.0,15273000.0,0.0134,0.0105,1127,378300.0,37.637559,addition,0.6365788,Q1 2018,FINANCE,13F,06/30/2019,10.2689
Cohu inc.,COHU,"",988254.0,15249000.0,0.0134,0.0093,1128,296300.0,42.820766,addition,2.4045109,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,14.6906
Regal beloit corp,RBC,"",186600.0,15247000.0,0.0134,0.0138,1129,595.0,0.319884,addition,0.4449213,Q4 2017,INDUSTRIALS,13F,06/30/2019,81.9037
Spirit aerosystems holdings inc. class a,SPR,"",187300.0,15241000.0,0.0134,,1130,187300.0,,new,0.1809837,Q2 2019,INDUSTRIALS,13F,06/30/2019,81.37
Coca cola co.,KO,"",299000.0,15225000.0,0.0134,0.1536,1131,-3305800.0,-91.705504,reduction,0.0069925,Q3 2014,CONSUMER STAPLES,13F,06/30/2019,46.7997
Euronav nv,EURN,"",1615704.0,15202000.0,0.0134,0.0034,1132,1153365.0,249.463056,addition,0.7343442,Q1 2019,TRANSPORTS,13F,06/30/2019,9.0709
Nacco industries inc.  class a,NC,"",292490.0,15192000.0,0.0134,0.0092,1133,28544.0,10.814333,addition,4.1844063,Q4 2013,INDUSTRIALS,13F,06/30/2019,29.9896
Elbit systems ltd,ESLT,"",101400.0,15160000.0,0.0133,0.0116,1134,2700.0,2.735562,addition,0.2371930,Q2 2006,INDUSTRIALS,13F,06/30/2019,91.898
Qudian inc adr,QD,"",2017900.0,15134000.0,0.0133,0.0023,1135,1527000.0,311.061316,addition,0.6807111,Q4 2018,FINANCE,13F,06/30/2019,6.7702
Wisdomtree investments inc,WETF,"",2452602.0,15133000.0,0.0133,0.015,1136,108502.0,4.628727,addition,1.5813037,Q3 2017,FINANCE,13F,06/30/2019,6.9111
A10 networks inc,ATEN,"",2218700.0,15132000.0,0.0133,0.0137,1137,92200.0,4.335763,addition,2.8979885,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,7.2756
Coeur mining inc.,CDE,"",3484428.0,15122000.0,0.0133,0.0093,1138,976400.0,38.930985,addition,1.5684318,Q4 2011,MATERIALS,13F,06/30/2019,6.7767
Sibanye-stillwater limited ads adr,SBGL,"",3168130.0,15049000.0,0.0132,0.0148,1139,-764877.0,-19.447639,reduction,0.5578283,Q3 2018,MATERIALS,13F,06/30/2019,3.6343
Jack in the box  inc,JACK,"",184700.0,15033000.0,0.0132,0.0114,1140,30300.0,19.624352,addition,0.7153369,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,81.1141
T. rowe price group,TROW,"",136961.0,15026000.0,0.0132,0.1112,1141,-1084439.0,-88.786556,reduction,0.0581403,Q4 2018,FINANCE,13F,06/30/2019,94.421
Immunogen inc.,IMGN,"",6922640.0,15022000.0,0.0132,0.0174,1142,-121000.0,-1.717862,reduction,4.6184802,Q3 2015,HEALTH CARE,13F,06/30/2019,8.5368
Amber road  inc,AMBR,"",1149600.0,15014000.0,0.0132,0.0082,1143,110500.0,10.634203,addition,N/A,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,8.868
Techtarget inc,TTGT,"",706400.0,15011000.0,0.0132,0.01,1144,30996.0,4.589253,addition,2.5547920,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,17.4738
China life insurance co. ltd. ads adr,LFC,"",1212835.0,15003000.0,0.0132,0.0125,1145,186200.0,18.136923,addition,0.0214549,Q2 2017,FINANCE,13F,06/30/2019,11.3549
Seaspan corp,SSW,"",1528600.0,14996000.0,0.0132,0.007,1146,642800.0,72.567171,addition,0.7086694,Q2 2018,TRANSPORTS,13F,06/30/2019,9.2473
Veracyte inc,VCYT,"",525500.0,14982000.0,0.0132,0.0103,1147,70700.0,15.545295,addition,1.0846233,Q4 2015,HEALTH CARE,13F,06/30/2019,11.5151
Frontline ltd. (bermuda) sponsored adr,FRO,"",1865252.0,14971000.0,0.0132,0.007,1148,668023.0,55.797429,addition,0.9759586,Q2 2017,ENERGY,13F,06/30/2019,6.4118
Independent bank group inc,IBTX,"",271009.0,14895000.0,0.0131,0.0137,1149,-23057.0,-7.840757,reduction,0.6205839,Q1 2019,FINANCE,13F,06/30/2019,51.29
Civeo corp,CVEO,"",8650000.0,14878000.0,0.0131,0.0167,1150,-97900.0,-1.119126,reduction,5.1023418,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,2.6803
1st source corp,SRCE,"",319214.0,14812000.0,0.013,0.0117,1151,33500.0,11.725012,addition,1.2498590,Q4 2014,FINANCE,13F,06/30/2019,43.5762
Control4 corp,CTRL,"",619900.0,14723000.0,0.013,0.0094,1152,7200.0,1.175126,addition,N/A,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,18.4792
Wright medical group n.v.,WMGI,"",493207.0,14707000.0,0.0129,0.0273,1153,-462700.0,-48.40429,reduction,0.3893330,Q4 2015,HEALTH CARE,13F,06/30/2019,31.45
Liveramp holdings inc,RAMP,"",302078.0,14645000.0,0.0129,,1154,302078.0,,new,0.3918511,Q2 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,
Golar lng ltd,GLNG,"",791492.0,14627000.0,0.0129,0.0276,1155,-648800.0,-45.046421,reduction,0.7813346,Q3 2018,ENERGY,13F,06/30/2019,23.3329
Lifevantage corp,LFVN,"",1123748.0,14586000.0,0.0128,0.0144,1156,18343.0,1.659392,addition,7.9585552,Q1 2014,HEALTH CARE,13F,06/30/2019,8.6216
Bhp group ltd,BHP,"",250800.0,14574000.0,0.0128,,1157,250800.0,,new,0.0156164,Q2 2019,MATERIALS,13F,06/30/2019,58.11
Highpoint resources corp,HPR,"",8001405.0,14563000.0,0.0128,0.0163,1158,-88900.0,-1.098846,reduction,7.2502764,Q3 2015,ENERGY,13F,06/30/2019,5.3082
Bok financial corp,BOKF,"",191679.0,14468000.0,0.0127,0.0127,1159,19800.0,11.519732,addition,0.2692499,Q1 2017,FINANCE,13F,06/30/2019,80.405
Bancfirst corp,BANF,"",259888.0,14465000.0,0.0127,0.0139,1160,-33600.0,-11.448509,reduction,0.7962255,Q1 2005,FINANCE,13F,06/30/2019,45.8602
Tenneco inc.,TEN,"",1303600.0,14457000.0,0.0127,0.0045,1161,1079777.0,482.424505,addition,2.2818134,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,14.9318
Polyone corp,POL,"",460158.0,14444000.0,0.0127,0.0053,1162,262700.0,133.04095,addition,0.5986184,Q1 2016,MATERIALS,13F,06/30/2019,31.6967
Bank of america corp. (north carolina national bank),BAC,"",498066.0,14444000.0,0.0127,,1163,498066.0,,new,0.0053508,Q2 2019,FINANCE,13F,06/30/2019,29.0
Great lakes dredge & dock corp.,GLDD,"",1302200.0,14376000.0,0.0127,0.0054,1164,629700.0,93.635688,addition,2.0401065,Q4 2017,INDUSTRIALS,13F,06/30/2019,9.366
Groupon  inc,GRPN,"",4005605.0,14340000.0,0.0126,,1165,4005605.0,,new,0.7056843,Q2 2019,COMMUNICATIONS,13F,06/30/2019,3.58
Tc energy corp,TRP,"",289400.0,14331000.0,0.0126,0.0002,1166,284500.0,5806.122449,addition,0.0310252,Q1 2013,ENERGY,13F,06/30/2019,49.4269
Old second bancorp inc,OSBC,"",1120425.0,14308000.0,0.0126,0.0126,1167,18500.0,1.67888,addition,3.7472408,Q3 2010,FINANCE,13F,06/30/2019,9.6374
China southern airlines co ltd. adr,ZNH,"",417000.0,14307000.0,0.0126,0.0163,1168,4900.0,1.189032,addition,0.1699682,Q1 2007,TRANSPORTS,13F,06/30/2019,40.8392
Ashland inc.,ASH,"",178775.0,14297000.0,0.0126,0.0362,1169,-331300.0,-64.951233,reduction,0.2953982,Q4 2016,MATERIALS,13F,06/30/2019,77.6865
Bankfinancial corp,BFIN,"",1021800.0,14295000.0,0.0126,0.0133,1170,39200.0,3.989416,addition,6.6480156,Q4 2006,FINANCE,13F,06/30/2019,14.0055
Liquidity services inc,LQDT,"",2344854.0,14280000.0,0.0126,0.0161,1171,42515.0,1.8466,addition,6.9683626,Q3 2014,COMMUNICATIONS,13F,06/30/2019,7.6739
Artesian resources corp  class a,ARTNA,"",383300.0,14247000.0,0.0125,0.0126,1172,10600.0,2.844111,addition,4.1303879,Q2 2012,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,28.6489
Lakeland bancorp  inc.,LBAI,"",881600.0,14238000.0,0.0125,0.0112,1173,54200.0,6.550641,addition,1.7460883,Q2 2011,FINANCE,13F,06/30/2019,16.3553
Emc insurance group inc.,EMCI,"",394865.0,14227000.0,0.0125,0.0102,1174,41892.0,11.86833,addition,1.8221735,Q4 2005,FINANCE,13F,06/30/2019,25.7519
Itron  inc.,ITRI,"",226861.0,14195000.0,0.0125,0.0083,1175,31861.0,16.338974,addition,0.5749138,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,55.1425
Masonite international corp,DOOR,"",269300.0,14187000.0,0.0125,0.0094,1176,61000.0,29.284686,addition,No Data,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,57.3047
Clarus corp,CLAR,"",980941.0,14165000.0,0.0125,0.0111,1177,28900.0,3.035584,addition,3.2818367,Q1 2015,FINANCE,13F,06/30/2019,7.1077
Sarepta therapeutics inc,SRPT,"",92878.0,14113000.0,0.0124,,1178,92878.0,,new,0.1249368,Q2 2019,HEALTH CARE,13F,06/30/2019,151.95
First of long island corp,FLIC,"",701681.0,14090000.0,0.0124,0.0134,1179,31500.0,4.700223,addition,2.8442683,Q3 2010,FINANCE,13F,06/30/2019,23.1179
Embotelladora andina s.a.  class b adr,AKO.B,"",653300.0,14046000.0,0.0124,0.0127,1180,6400.0,0.989334,addition,0.4141100,Q4 2006,CONSUMER STAPLES,13F,06/30/2019,21.3066
Community trust bancorp  inc.,CTBI,"",330782.0,13989000.0,0.0123,0.012,1181,9200.0,2.860857,addition,1.8604162,Q1 2014,FINANCE,13F,06/30/2019,40.0705
Paylocity holding corp,PCTY,"",148900.0,13970000.0,0.0123,0.0044,1182,95100.0,176.765799,addition,0.2805200,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,81.9569
Tpg re finance trust inc,TRTX,"",723400.0,13954000.0,0.0123,0.0095,1183,189600.0,35.518921,addition,0.9917741,Q3 2018,FINANCE,13F,06/30/2019,19.755
Nabors industries ltd.,NBR,"",4798418.0,13915000.0,0.0123,0.0001,1184,4770018.0,16795.838028,addition,1.3202052,Q2 2015,ENERGY,13F,06/30/2019,2.9032
Hologic inc.,HOLX,"",289318.0,13893000.0,0.0122,,1185,289318.0,,new,0.1082331,Q4 2018,HEALTH CARE,13F,06/30/2019,48.02
U.s. bancorp (first national bank of cincinnati),USB,"",265100.0,13891000.0,0.0122,0.0617,1186,-1144109.0,-81.188028,reduction,0.0168229,Q1 2018,FINANCE,13F,06/30/2019,47.4912
Cemex s.a. de c.v. series a (sponsored adr) adr,CX,"",3271300.0,13870000.0,0.0122,0.0074,1187,1526100.0,87.445565,addition,0.2182860,Q1 2019,MATERIALS,13F,06/30/2019,4.4534
Svmk inc,SVMK,"",839600.0,13862000.0,0.0122,,1188,839600.0,,new,0.6308987,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,16.51
Culp inc,CULP,"",729600.0,13862000.0,0.0122,0.0126,1189,8100.0,1.122661,addition,5.8886199,Q4 2006,CONSUMER DISCRETIONARY,13F,06/30/2019,17.9587
Heritage-crystal clean inc,HCCI,"",526708.0,13858000.0,0.0122,0.0126,1190,22508.0,4.464102,addition,2.2771639,Q4 2015,INDUSTRIALS,13F,06/30/2019,20.1633
Huntington ingalls industries inc,HII,"",61600.0,13844000.0,0.0122,0.0453,1191,-178900.0,-74.386694,reduction,0.1482551,Q2 2012,INDUSTRIALS,13F,06/30/2019,204.4079
Companhia siderurgica nacional adr,SID,"",3203700.0,13808000.0,0.0122,0.0132,1192,-333000.0,-9.415557,reduction,0.2308940,Q2 2016,MATERIALS,13F,06/30/2019,3.5205
Vipshop holdings ltd adr,VIPS,"",1599400.0,13803000.0,0.0122,,1193,1599400.0,,new,0.2395495,Q2 2018,COMMUNICATIONS,13F,06/30/2019,8.63
Raven industries inc.,RAVN,"",384116.0,13782000.0,0.0121,0.0098,1194,102716.0,36.501777,addition,1.0661005,Q1 2014,INDUSTRIALS,13F,06/30/2019,32.9573
First citizens bancshares  inc. class a,FCNCA,"",30600.0,13778000.0,0.0121,0.0025,1195,23900.0,356.716418,addition,0.2754275,Q4 2015,FINANCE,13F,06/30/2019,437.6306
Lincoln electric holdings inc,LECO,"",167138.0,13759000.0,0.0121,0.0134,1196,-9000.0,-5.10963,reduction,0.2705374,Q2 2017,INDUSTRIALS,13F,06/30/2019,85.1743
Endeavour silver corp,EXK,"",6685225.0,13705000.0,0.0121,0.0129,1197,1040000.0,18.422649,addition,No Data,Q3 2010,MATERIALS,13F,06/30/2019,2.8503
Takeda pharmaceutical co ltd,TAK,"",773800.0,13696000.0,0.0121,,1198,773800.0,,new,0.0248240,Q2 2019,HEALTH CARE,13F,06/30/2019,17.7
Harmony gold mining co. ltd. adr,HMY,"",6029521.0,13687000.0,0.0121,0.0086,1199,1073121.0,21.651219,addition,1.3557711,Q3 2012,MATERIALS,13F,06/30/2019,1.8384
Reliance steel & aluminum co.,RS,"",144512.0,13674000.0,0.012,,1200,144512.0,,new,0.2167897,Q2 2018,MATERIALS,13F,06/30/2019,94.62
Liberty media corp series a,FWONA,"",380225.0,13635000.0,0.012,0.0083,1201,112700.0,42.126904,addition,0.1644928,Q1 2013,COMMUNICATIONS,13F,06/30/2019,33.8948
Chemocentryx  inc.,CCXI,"",1465381.0,13628000.0,0.012,0.0143,1202,332127.0,29.307375,addition,2.5243428,Q4 2013,HEALTH CARE,13F,06/30/2019,9.2692
Herc holdings inc,HRI,"",296600.0,13593000.0,0.012,0.0057,1203,135800.0,84.452736,addition,1.0334495,Q4 2018,TRANSPORTS,13F,06/30/2019,35.0739
Vera bradley inc,VRA,"",1132300.0,13588000.0,0.012,0.0157,1204,-167700.0,-12.9,reduction,3.3098509,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,12.9871
Ishares u.s. real estate etf,IYR,"",155600.0,13585000.0,0.012,0.0016,1205,135000.0,655.339806,addition,No Data,Q4 2017,REAL ESTATE,13F,06/30/2019,86.3255
Uniqure n.v.,QURE,"",173700.0,13575000.0,0.012,0.004,1206,99300.0,133.467742,addition,0.4589168,Q1 2019,HEALTH CARE,13F,06/30/2019,70.226
Zai lab ltd,ZLAB,"",388531.0,13548000.0,0.0119,0.0045,1207,220731.0,131.5441,addition,No Data,Q4 2018,HEALTH CARE,13F,06/30/2019,32.1989
Radian group inc.,RDN,"",592200.0,13532000.0,0.0119,0.0133,1208,-111500.0,-15.84482,reduction,0.2913223,Q1 2013,FINANCE,13F,06/30/2019,18.4834
Latam airlines group sa adr,LTM,"",1443090.0,13522000.0,0.0119,0.0131,1209,78500.0,5.752644,addition,0.2379727,Q1 2016,TRANSPORTS,13F,06/30/2019,10.2619
Cintas corporation,CTAS,"",56868.0,13494000.0,0.0119,,1210,56868.0,,new,0.0554864,Q3 2015,INDUSTRIALS,13F,06/30/2019,237.29
Cullen/frost bankers  inc. (frost national bank) (san antonio  tx),CFR,"",144000.0,13487000.0,0.0119,0.0155,1211,-31400.0,-17.901938,reduction,0.2298117,Q1 2018,FINANCE,13F,06/30/2019,94.1657
Cutera inc,CUTR,"",648600.0,13478000.0,0.0119,0.0097,1212,44600.0,7.384106,addition,4.5772759,Q4 2007,HEALTH CARE,13F,06/30/2019,14.4313
Anaplan inc,PLAN,"",266900.0,13470000.0,0.0119,,1213,266900.0,,new,0.2066429,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,50.47
British american tobacco industries,BTI,"",385334.0,13437000.0,0.0118,0.0072,1214,196100.0,103.628312,addition,0.0395600,Q1 2011,CONSUMER STAPLES,13F,06/30/2019,36.1784
Veon ltd adr,VEON,"",4765370.0,13343000.0,0.0117,0.0016,1215,3940770.0,477.9008,addition,0.2712637,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,2.69
Pimco enhanced short maturity etf,MINT,"",130500.0,13278000.0,0.0117,0.0092,1216,31000.0,31.155779,addition,No Data,Q4 2017,FINANCE,13F,06/30/2019,101.6054
Aurora cannabis inc,ACB,"",1693900.0,13271000.0,0.0117,0.0065,1217,905305.0,114.799739,addition,No Data,Q1 2019,HEALTH CARE,13F,06/30/2019,8.3973
Office depot inc,ODP,"",6434065.0,13254000.0,0.0117,0.0198,1218,443371.0,7.400996,addition,1.1775806,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,3.2836
Asgn inc. (on assignment inc.),ASGN,"",218394.0,13235000.0,0.0117,0.0125,1219,1000.0,0.459994,addition,0.4128431,Q3 2018,INDUSTRIALS,13F,06/30/2019,60.3271
New gold inc. adr,NGD,"",13764730.0,13232000.0,0.0116,0.0074,1220,4249390.0,44.65831,addition,2.3769176,Q3 2017,MATERIALS,13F,06/30/2019,1.1381
Central garden & pet co,CENT,"",490500.0,13219000.0,0.0116,0.0143,1221,-124400.0,-20.230932,reduction,0.8492036,Q3 2010,CONSUMER STAPLES,13F,06/30/2019,26.7109
Oil-dri corp. of america,ODC,"",388204.0,13214000.0,0.0116,0.0109,1222,2100.0,0.543895,addition,5.1079474,Q1 2006,CONSUMER STAPLES,13F,06/30/2019,23.753
Nutanix inc,NTNX,"",508696.0,13196000.0,0.0116,0.0232,1223,-166530.0,-24.662854,reduction,0.2735513,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,48.6677
Flushing financial corp,FFIC,"",593860.0,13184000.0,0.0116,0.0113,1224,25200.0,4.43147,addition,2.1066336,Q1 2011,FINANCE,13F,06/30/2019,21.913
Glaukos corp,GKOS,"",174400.0,13150000.0,0.0116,0.0063,1225,86405.0,98.193079,addition,0.4791209,Q2 2016,HEALTH CARE,13F,06/30/2019,57.5688
Trustco bank corp (ny),TRST,"",1659300.0,13142000.0,0.0116,0.0117,1226,2200.0,0.132762,addition,1.7122072,Q2 2014,FINANCE,13F,06/30/2019,7.1108
Csw industrials inc,CSWI,"",191900.0,13078000.0,0.0115,0.013,1227,-56800.0,-22.838762,reduction,1.2776298,Q2 2016,MATERIALS,13F,06/30/2019,42.2953
Camden property trust,CPT,"",125200.0,13070000.0,0.0115,0.0406,1228,-314600.0,-71.532515,reduction,0.1292988,Q4 2016,REAL ESTATE,13F,06/30/2019,92.0643
Controladora vuela co de aviacion s.a.b. de c.v. adr,VLRS,"",1390700.0,13045000.0,0.0115,0.0078,1229,390100.0,38.986608,addition,1.3743453,Q2 2018,TRANSPORTS,13F,06/30/2019,7.601
Allot ltd,ALLT,"",1789725.0,12904000.0,0.0114,0.0131,1230,-30283.0,-1.663894,reduction,5.2102620,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,6.0624
Chimera investment corp,CIM,"",683760.0,12903000.0,0.0114,0.0198,1231,-477000.0,-41.093766,reduction,0.3653345,Q1 2014,REAL ESTATE,13F,06/30/2019,18.0008
Assured guaranty ltd.,AGO,"",306600.0,12902000.0,0.0114,0.0069,1232,136800.0,80.565371,addition,0.3106068,Q3 2017,FINANCE,13F,06/30/2019,41.3138
The medicines co,MDCO,"",353432.0,12890000.0,0.0113,,1233,353432.0,,new,0.4454089,Q2 2019,HEALTH CARE,13F,06/30/2019,36.47
Cracker barrel old country store  inc.,CBRL,"",75483.0,12887000.0,0.0113,0.0065,1234,31451.0,71.427598,addition,0.3139892,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,157.9168
Mobile mini inc.,MINI,"",423370.0,12883000.0,0.0113,0.0046,1235,273300.0,182.115013,addition,0.9473484,Q3 2018,INDUSTRIALS,13F,06/30/2019,31.182
Ceragon networks ltd,CRNT,"",4374900.0,12818000.0,0.0113,0.014,1236,79800.0,1.857931,addition,5.4529478,Q3 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,2.6232
Heritage commerce corp.,HTBK,"",1044800.0,12799000.0,0.0113,0.0104,1237,98500.0,10.408961,addition,2.4018391,Q2 2011,FINANCE,13F,06/30/2019,13.3634
Sm energy co,SM,"",1021400.0,12788000.0,0.0113,0.019,1238,-171500.0,-14.376729,reduction,0.9050151,Q4 2018,ENERGY,13F,06/30/2019,15.48
Agilysys inc.,AGYS,"",595252.0,12780000.0,0.0113,0.0119,1239,-20500.0,-3.329262,reduction,2.5137331,Q2 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,13.6656
Plains group holdings l.p.,PAGP,"",511561.0,12774000.0,0.0112,0.0121,1240,-22200.0,-4.159165,reduction,0.3063056,Q4 2014,ENERGY,13F,06/30/2019,23.6005
Thermon group holdings inc,THR,"",497300.0,12756000.0,0.0112,0.0105,1241,27900.0,5.943758,addition,1.5194012,Q2 2012,INDUSTRIALS,13F,06/30/2019,23.0216
Msc industrial direct  inc.,MSM,"",171700.0,12750000.0,0.0112,0.0044,1242,113000.0,192.504259,addition,0.3110507,Q4 2014,INDUSTRIALS,13F,06/30/2019,76.7201
Calamp corp.,CAMP,"",1091501.0,12749000.0,0.0112,0.011,1243,126501.0,13.108912,addition,3.2456170,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,19.1217
Entegris inc.,ENTG,"",341490.0,12744000.0,0.0112,0.0141,1244,-93398.0,-21.476334,reduction,0.2526374,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,22.1294
Financial institutions  inc.,FISI,"",437100.0,12741000.0,0.0112,0.0109,1245,-5200.0,-1.175673,reduction,2.7318750,Q2 2006,FINANCE,13F,06/30/2019,29.5197
Brown-forman corp. class a,BF.A,"",231400.0,12727000.0,0.0112,0.0112,1246,-8600.0,-3.583333,reduction,0.0484841,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,30.6234
Fifth third bancorp (1927) (cincinnati  oh),FITB,"",454739.0,12687000.0,0.0112,0.0028,1247,334500.0,278.195926,addition,0.0622512,Q4 2018,FINANCE,13F,06/30/2019,26.7445
Healthstream inc.,HSTM,"",489900.0,12669000.0,0.0112,0.0096,1248,114300.0,30.43131,addition,1.5134384,Q3 2017,HEALTH CARE,13F,06/30/2019,26.7576
Grupo aval acciones y valores s.a. adr,AVAL,"",1584773.0,12631000.0,0.0111,0.0083,1249,407746.0,34.642026,addition,0.1422533,Q2 2015,FINANCE,13F,06/30/2019,7.6204
Stoneco ltd,STNE,"",426900.0,12628000.0,0.0111,,1250,426900.0,,new,0.1540766,Q2 2019,FINANCE,13F,06/30/2019,29.58
Tootsie roll industries inc. (sweets co. of america),TR,"",341697.0,12619000.0,0.0111,0.012,1251,-13600.0,-3.827784,reduction,0.5214360,Q2 2017,CONSUMER STAPLES,13F,06/30/2019,32.1294
Manpowergroup inc.,MAN,"",130452.0,12602000.0,0.0111,0.0032,1252,87400.0,203.010313,addition,0.2180013,Q2 2018,INDUSTRIALS,13F,06/30/2019,92.0094
Huron consulting group inc,HURN,"",249358.0,12563000.0,0.0111,0.0103,1253,9900.0,4.134337,addition,1.0879494,Q1 2017,INDUSTRIALS,13F,06/30/2019,45.1719
Park national corp.,PRK,"",126405.0,12563000.0,0.0111,0.0106,1254,3405.0,2.768293,addition,0.7702925,Q1 2009,FINANCE,13F,06/30/2019,99.7653
Helen of troy ltd.,HELE,"",96110.0,12551000.0,0.0111,0.0129,1255,-26600.0,-21.677125,reduction,0.3827559,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,115.96
Omnova solutions  inc.,OMN,"",2013021.0,12541000.0,0.011,0.0126,1256,37600.0,1.903392,addition,4.4883411,Q2 2012,MATERIALS,13F,06/30/2019,8.8279
Xerox corp. (haloid co.),XRX,"",354024.0,12536000.0,0.011,0.0245,1257,-490325.0,-58.071366,reduction,0.1576032,Q2 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,31.98
National presto industries inc.,NPK,"",133600.0,12464000.0,0.011,0.0136,1258,-3800.0,-2.765648,reduction,1.9085714,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,107.4852
Regions financial corp.  (birmingham  al),RF,"",833721.0,12456000.0,0.011,,1259,833721.0,,new,0.0835584,Q4 2015,FINANCE,13F,06/30/2019,14.94
Churchill downs inc,CHDN,"",108156.0,12446000.0,0.011,0.002,1260,83782.0,343.735128,addition,0.2701199,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,111.4109
Actuant corp,EPAC,"",501300.0,12437000.0,0.0109,0.0099,1261,54100.0,12.097496,addition,0.8156525,Q3 2018,INDUSTRIALS,13F,06/30/2019,22.4832
Amphastar pharmaceuticals inc,AMPH,"",588000.0,12413000.0,0.0109,0.0082,1262,146400.0,33.152174,addition,1.2449714,Q4 2017,HEALTH CARE,13F,06/30/2019,19.8104
Invesco ultra short duration etf,GSY,"",245800.0,12381000.0,0.0109,0.0099,1263,29600.0,13.691027,addition,No Data,Q4 2017,FINANCE,13F,06/30/2019,50.2248
Onemain holdings inc,OMF,"",365100.0,12344000.0,0.0109,0.0037,1264,238300.0,187.933754,addition,0.2682783,Q4 2016,FINANCE,13F,06/30/2019,33.0946
Oppenheimer holdings  inc.,OPY,"",451400.0,12287000.0,0.0108,0.0101,1265,24300.0,5.689534,addition,3.5101089,Q2 2016,FINANCE,13F,06/30/2019,26.4205
Gibraltar industries inc,ROCK,"",304400.0,12286000.0,0.0108,0.0079,1266,90347.0,42.207771,addition,0.9447548,Q2 2012,INDUSTRIALS,13F,06/30/2019,37.2638
Egain corp,EGAN,"",1500600.0,12215000.0,0.0108,0.0157,1267,-147800.0,-8.96627,reduction,4.9151654,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,8.7205
Scorpio tankers inc,STNG,"",413320.0,12201000.0,0.0107,0.0042,1268,178900.0,76.316014,addition,0.8041245,Q1 2019,TRANSPORTS,13F,06/30/2019,24.0299
Gray television inc,GTN,"",743750.0,12190000.0,0.0107,0.0234,1269,-460300.0,-38.229309,reduction,0.7351488,Q4 2018,COMMUNICATIONS,13F,06/30/2019,17.8635
World fuel services corp.,INT,"",338673.0,12179000.0,0.0107,0.0003,1270,327600.0,2958.547819,addition,0.5180070,Q4 2018,ENERGY,13F,06/30/2019,35.4843
Benchmark electronics  inc.,BHE,"",484650.0,12174000.0,0.0107,0.011,1271,24150.0,5.2443,addition,1.2879352,Q1 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,26.2887
Lexington realty trust,LXP,"",1292782.0,12165000.0,0.0107,0.0132,1272,-308900.0,-19.285976,reduction,0.5507528,Q3 2017,REAL ESTATE,13F,06/30/2019,8.9492
Bmc stock holdings inc,BMCH,"",573700.0,12162000.0,0.0107,0.0022,1273,435700.0,315.724638,addition,0.8599910,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,20.1596
