Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Iaa inc,IAA,"",3414060.0,132397000.0,0.0718085,,308,3414060.0,,new,2.5577315,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,38.78
Fuller (h.b.) co.,FUL,"",2843178.0,131923000.0,0.0715514,0.0769,309,-8677.0,-0.304258,reduction,5.5836174,Q2 2017,MATERIALS,13F,06/30/2019,50.5124
F5 networks inc,FFIV,"",897113.0,130647000.0,0.0708594,0.0858,310,-89232.0,-9.046733,reduction,1.4919558,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,176.8361
Moodys corp,MCO,"",661146.0,129169000.0,0.0700577,0.0636,311,27341.0,4.313787,addition,0.3494429,Q1 2005,FINANCE,13F,06/30/2019,153.6675
Telus corp. non-voting shares,TU,"",3478106.0,128664000.0,0.0697838,0.0711,312,11983.0,0.345718,addition,1.0674931,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.0622
Svb financial group,SIVB,"",568912.0,127772000.0,0.0693,0.0691,313,8450.0,1.507685,addition,1.1038262,Q2 2017,FINANCE,13F,06/30/2019,186.3583
Mid-america apartment communities  inc.,MAA,"",1080355.0,127222000.0,0.0690017,0.0719,314,-105967.0,-8.932398,reduction,0.9473474,Q4 2013,REAL ESTATE,13F,06/30/2019,103.6541
Hcp inc.,HCP,"",3973530.0,127060000.0,0.0689139,0.0739,315,-287330.0,-6.743474,reduction,0.8090916,Q2 2008,REAL ESTATE,13F,06/30/2019,29.8277
Xylem inc,XYL,"",1517536.0,126888000.0,0.0688206,0.0891,316,-516221.0,-25.382629,reduction,0.8429351,Q4 2011,INDUSTRIALS,13F,06/30/2019,62.7921
Entegris inc.,ENTG,"",3390206.0,126522000.0,0.0686221,0.0567,317,523118.0,18.245621,addition,2.5081053,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,32.2449
Global blood therapeutics inc,GBT,"",2523268.0,126340028.76,0.0685234,0.0738,318,90663.0,3.726992,addition,4.2040453,,HEALTH CARE,13G,12/31/2019,
Apollo glbl management llc,APO,"",3675355.0,126065000.0,0.0683742,0.0118,319,2921103.0,387.284754,addition,1.8304472,Q2 2017,FINANCE,13F,06/30/2019,32.866
Tractor supply company,TSCO,"",1149442.0,125059000.0,0.0678286,0.0652,320,-54769.0,-4.548123,reduction,0.9637310,Q2 2012,CONSUMER DISCRETIONARY,13F,06/30/2019,70.6316
International business machines corp,IBM,"",904515.0,124737000.0,0.0676539,0.0706,321,1379.0,0.15269,addition,0.1021036,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,149.9981
Marathon petroleum corp,MPC,"",2231709.0,124709000.0,0.0676388,0.0609,322,396343.0,21.594766,addition,0.3390006,Q3 2011,ENERGY,13F,06/30/2019,63.3541
Wec energy group (wisconsin electric power),WEC,"",1480038.0,123390000.0,0.0669234,0.0717,323,-155742.0,-9.520962,reduction,0.4691979,Q3 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,67.9546
Graphic packaging holding company,GPK,"",8762779.0,122504000.0,0.0664428,0.0797,324,-2627145.0,-23.065518,reduction,2.9808412,Q2 2017,MATERIALS,13F,06/30/2019,13.514
Resmed inc.,RMD,"",996119.0,121555000.0,0.0659281,0.0649,325,-129335.0,-11.491807,reduction,0.6933382,Q4 2012,HEALTH CARE,13F,06/30/2019,107.4757
Public service enterprise group inc,PEG,"",2058749.0,121093000.0,0.0656775,0.0756,326,-235824.0,-10.277468,reduction,0.4071571,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,51.0239
Universal health services class b,UHS,"",927259.0,120903000.0,0.0655745,0.0697,327,-13423.0,-1.426943,reduction,1.0478687,Q4 2012,HEALTH CARE,13F,06/30/2019,124.8605
Healthcare services group inc,HCSG,"",3959752.0,120060000.0,0.0651173,0.0768,328,-241213.0,-5.741847,reduction,5.3430738,Q4 2014,INDUSTRIALS,13F,06/30/2019,43.1317
Texas roadhouse inc  class a,TXRH,"",2234077.0,119903000.0,0.0650321,0.0786,329,-44880.0,-1.969322,reduction,3.2112649,Q2 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,50.3002
Outfront media inc,OUT,"",4632904.0,119483000.0,0.0648043,0.0583,330,136520.0,3.036218,addition,3.2321083,Q2 2017,COMMUNICATIONS,13F,06/30/2019,22.9587
Aes corp. (the),AES,"",7111925.0,119195000.0,0.0646481,0.0704,331,89128.0,1.269124,addition,1.0713151,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,14.7644
Churchill capital corp,CCC,"",7729750.0,118884000.0,0.0644794,0.0233,332,4597808.0,146.80374,addition,2.5319368,Q1 2019,FINANCE,13F,06/30/2019,14.594
Globe life inc,GL,"",1317980.0,117907000.0,0.0639495,0.0643,333,-96640.0,-6.831517,reduction,1.1988175,Q3 2008,FINANCE,13F,06/30/2019,76.2276
Cms energy corp. (consumers power co.),CMS,"",2033811.0,117778000.0,0.0638796,0.0621,334,15105.0,0.748252,addition,0.7166606,Q2 2012,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,50.784
Sun communities  inc.,SUI,"",917181.0,117589000.0,0.0637771,0.0677,335,-113205.0,-10.986659,reduction,1.0115595,Q1 2016,REAL ESTATE,13F,06/30/2019,91.2225
Align technology inc,ALGN,"",425991.0,116594000.0,0.0632374,0.0934,336,-166809.0,-28.13917,reduction,0.5333555,Q4 2014,HEALTH CARE,13F,06/30/2019,170.3943
Quest diagnostics  inc.,DGX,"",1139003.0,115961000.0,0.0628941,0.0616,337,-96884.0,-7.839228,reduction,0.8457734,Q1 2005,HEALTH CARE,13F,06/30/2019,88.7429
Realty income corp.,O,"",1676969.0,115658000.0,0.0627297,0.0744,338,-147899.0,-8.104641,reduction,0.5269676,Q3 2012,REAL ESTATE,13F,06/30/2019,70.8672
Proto labs inc,PRLB,"",992993.0,115207000.0,0.0624851,0.0582,339,-5989.0,-0.59951,reduction,3.6941704,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,67.1083
West pharmaceutical services inc,WST,"",916265.0,114671000.0,0.0621944,0.0588,340,-45987.0,-4.779102,reduction,1.2423932,Q2 2017,HEALTH CARE,13F,06/30/2019,97.0034
Teck resources ltd,TECK,"",4926464.0,113924000.0,0.0617893,0.0671,341,-301403.0,-5.765315,reduction,0.8958999,Q1 2018,MATERIALS,13F,06/30/2019,25.4476
Welltower inc,WELL,"",1396826.0,113884000.0,0.0617676,0.0835,342,-544530.0,-28.048951,reduction,0.3446825,Q2 2009,REAL ESTATE,13F,06/30/2019,75.6279
T-mobile us inc,TMUS,"",1535532.0,113838000.0,0.0617426,0.0352,343,616635.0,67.105998,addition,0.1797079,Q3 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,68.0303
Fibrogen inc,FGEN,"",2500567.0,112976000.0,0.0612751,0.0665,344,291808.0,13.211401,addition,2.8768603,Q2 2017,HEALTH CARE,13F,06/30/2019,43.0979
Target corp.,TGT,"",1291460.0,111846000.0,0.0606622,0.0743,345,-378947.0,-22.685908,reduction,0.2520758,Q4 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,68.0027
Icon plc ads,ICLR,"",723991.0,111491000.0,0.0604697,0.0536,346,16602.0,2.346941,addition,1.3414693,Q1 2013,HEALTH CARE,13F,06/30/2019,74.8699
Cable one inc,CABO,"",95097.0,111358000.0,0.0603975,0.0524,347,-1220.0,-1.266651,reduction,1.6654466,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,722.9038
Manulife financial corp,MFC,"",6096634.0,111108000.0,0.0602619,0.0562,348,103421.0,1.725635,addition,0.3123132,Q1 2018,FINANCE,13F,06/30/2019,17.9654
Aflac inc.,AFL,"",2017261.0,110565000.0,0.0599674,0.0608,349,-176423.0,-8.042316,reduction,0.2724629,Q1 2005,FINANCE,13F,06/30/2019,30.1604
Activision blizzard inc,ATVI,"",2329981.0,109986000.0,0.0596534,0.0579,350,35598.0,1.551528,addition,0.3037666,Q3 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,55.7527
C.h. robinson worldwide inc,CHRW,"",1293479.0,109105000.0,0.0591756,0.0801,351,-367456.0,-22.123443,reduction,0.9554432,Q4 2006,TRANSPORTS,13F,06/30/2019,85.0146
Extra space storage  inc.,EXR,"",1024754.0,108727000.0,0.0589706,0.0722,352,-253141.0,-19.809218,reduction,0.7920498,Q2 2013,REAL ESTATE,13F,06/30/2019,89.9034
American electric power co. (american gas & electric),AEP,"",1229136.0,108175000.0,0.0586712,0.0632,353,-132020.0,-9.699109,reduction,0.2489137,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,75.9106
Citizens financial group inc,CFG,"",3050914.0,107881000.0,0.0585117,0.06,354,-278167.0,-8.355669,reduction,0.6823937,Q3 2014,FINANCE,13F,06/30/2019,36.1232
American capital agency corp.,AGNC,"",6390192.0,107483000.0,0.0582958,0.0501,355,1369624.0,27.28026,addition,1.1664766,Q2 2012,REAL ESTATE,13F,06/30/2019,18.9516
Trimble navigation ltd.,TRMB,"",2364313.0,106662000.0,0.0578506,0.0538,356,-38062.0,-1.584349,reduction,0.9390019,Q4 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,37.6689
Garmin ltd,GRMN,"",1335456.0,106570000.0,0.0578007,0.0695,357,-116617.0,-8.03107,reduction,0.6742003,Q1 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,53.0209
Kennametal inc.,KMT,"",2857339.0,105693000.0,0.057325,0.0584,358,-8714.0,-0.304042,reduction,3.4496426,Q2 2017,INDUSTRIALS,13F,06/30/2019,38.4255
Keysight technologies inc,KEYS,"",1167440.0,104848000.0,0.0568667,0.0183,359,789128.0,208.59185,addition,0.6204177,Q4 2014,HEALTH CARE,13F,06/30/2019,80.8334
Wendys co. (the),WEN,"",5350862.0,104770000.0,0.0568244,0.0537,360,-68965.0,-1.272458,reduction,2.3204085,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,15.6176
General mills co.,GIS,"",1977971.0,103887000.0,0.0563455,0.0552,361,51820.0,2.690339,addition,0.3277554,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,55.008
Regions financial corp.  (birmingham  al),RF,"",6939658.0,103675000.0,0.0562305,0.0469,362,953190.0,15.92241,addition,0.6955168,Q1 2006,FINANCE,13F,06/30/2019,16.47
Masimo corp,MASI,"",691953.0,102976000.0,0.0558514,0.0453,363,101354.0,17.161221,addition,1.2972497,Q4 2014,HEALTH CARE,13F,06/30/2019,78.0121
Hanover insurance group  inc. (the),THG,"",800840.0,102748000.0,0.0557277,0.0491,364,24190.0,3.114659,addition,2.0248799,Q2 2017,FINANCE,13F,06/30/2019,94.5294
Gatx corporation (general american tank - general american transportation),GATX,"",1285581.0,101934000.0,0.0552862,0.0544,365,2.0,0.000156,addition,3.6010672,Q1 2018,INDUSTRIALS,13F,06/30/2019,70.4881
Generac holdlings inc,GNRC,"",1467317.0,101846000.0,0.0552385,0.0414,366,8206.0,0.562397,addition,2.3526006,Q2 2017,INDUSTRIALS,13F,06/30/2019,47.0181
Mosaic company (the),MOS,"",4062787.0,101696000.0,0.0551571,0.0491,367,819204.0,25.256144,addition,1.0528901,Q3 2007,MATERIALS,13F,06/30/2019,27.9373
Duke energy corp.,DUK,"",1150027.0,101476000.0,0.0550378,0.0917,368,-689050.0,-37.467164,reduction,0.1578407,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,82.5568
Fair isaac corp,FICO,"",322406.0,101242000.0,0.0549109,0.046,369,16857.0,5.516955,addition,1.1155917,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,148.2449
Cision ltd,CISN,"",8612175.0,101021000.0,0.054791,0.0619,370,505628.0,6.23728,addition,5.8041347,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Citrix systems inc.,CTXS,"",1027396.0,100829000.0,0.0546869,0.0477,371,164427.0,19.053639,addition,0.7848709,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,102.8413
Eversource energy (western massachusetts cos./northeast utilities),ES,"",1327856.0,100597000.0,0.0545611,0.0604,372,-208176.0,-13.552843,reduction,0.4191465,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,67.4902
Lincoln electric holdings inc,LECO,"",1217080.0,100190000.0,0.0543403,0.054,373,55850.0,4.809555,addition,1.9700227,Q2 2017,INDUSTRIALS,13F,06/30/2019,89.9514
Dominion energy inc,D,"",1291313.0,99840000.0,0.0541505,0.0521,374,65630.0,5.354566,addition,0.1607330,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,76.0113
Jazz pharmaceuticals plc,JAZZ,"",697152.0,99386000.0,0.0539043,0.0546,375,8473.0,1.230326,addition,1.2312822,Q1 2016,HEALTH CARE,13F,06/30/2019,153.473
Caterpillar inc.,CAT,"",725563.0,98894000.0,0.0536374,0.0552,376,-9947.0,-1.352395,reduction,0.1289683,Q1 2005,INDUSTRIALS,13F,06/30/2019,131.6785
Eagle pharmaceuticals inc,EGRX,"",1768154.0,98451000.0,0.0533971,0.0496,377,-5098.0,-0.287494,reduction,12.9345574,Q2 2017,HEALTH CARE,13F,06/30/2019,75.5163
Bwx technologies inc,BWXT,"",1879204.0,97907000.0,0.0531021,0.0526,378,-35631.0,-1.860787,reduction,1.9741612,Q2 2017,INDUSTRIALS,13F,06/30/2019,48.2649
General electric co,GE,"",9291822.0,97559000.0,0.0529133,0.0492,379,401812.0,4.519815,addition,0.1064713,Q1 2005,INDUSTRIALS,13F,06/30/2019,16.0018
Prosperity bancshares inc,PB,"",1474557.0,97394000.0,0.0528238,0.0558,380,16108.0,1.104461,addition,2.1557851,Q2 2017,FINANCE,13F,06/30/2019,65.405
Wix.com ltd,WIX,"",679235.0,96519000.0,0.0523493,0.0425,381,44927.0,7.082837,addition,1.3622844,Q4 2018,COMMUNICATIONS,13F,06/30/2019,122.1177
Simon property group  inc.,SPG,"",602412.0,96243000.0,0.0521996,0.0773,382,-162690.0,-21.263831,reduction,0.1955756,Q1 2005,REAL ESTATE,13F,06/30/2019,167.2515
Magnolia oil & gas corp class a,MGY,"",8309121.0,96220000.0,0.0521871,0.0554,383,-18152.0,-0.217983,reduction,10.2266105,Q2 2018,FINANCE,13F,06/30/2019,12.9788
Ptc inc.,PTC,"",1068745.0,95935000.0,0.0520325,0.056,384,-27734.0,-2.529369,reduction,0.9278911,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,62.7725
Simply good foods co/the,SMPL,"",3969523.0,95586000.0,0.0518432,0.0501,385,-419409.0,-9.556061,reduction,4.8509385,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,13.8361
Makemytrip ltd,MMYT,"",3847474.0,95417000.0,0.0517516,0.0613,386,-158991.0,-3.968361,reduction,3.7375889,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,31.9033
Firstenergy corp.,FE,"",2223957.0,95209000.0,0.0516388,0.0574,387,-265356.0,-10.659809,reduction,0.4118515,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,38.3332
Lamb weston holdings inc,LW,"",1500139.0,95048000.0,0.0515514,0.0539,388,201566.0,15.522115,addition,1.0298201,Q4 2016,CONSUMER STAPLES,13F,06/30/2019,52.3079
Heron therapeutics inc,HRTX,"",5109724.0,94990000.0,0.05152,0.0704,389,-87951.0,-1.692122,reduction,6.4015585,Q2 2017,HEALTH CARE,13F,06/30/2019,16.2356
Kohls corp.,KSS,"",1990694.0,94657000.0,0.0513394,0.0875,390,-306217.0,-13.331688,reduction,1.2285959,Q1 2006,CONSUMER DISCRETIONARY,13F,06/30/2019,69.2389
Yum! brands  inc. (tricon global restaurants),YUM,"",854829.0,94596000.0,0.0513063,0.0467,391,9750.0,1.153738,addition,0.2809258,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,92.9577
Northrop grumman corp.,NOC,"",292302.0,94442000.0,0.0512228,0.0447,392,-6825.0,-2.28164,reduction,0.1727553,Q1 2005,INDUSTRIALS,13F,06/30/2019,256.3485
Grubhub inc,GRUB,"",1199528.0,93551000.0,0.0507395,0.0303,393,413856.0,52.675417,addition,1.3131122,Q2 2017,COMMUNICATIONS,13F,06/30/2019,65.363
Saia inc,SAIA,"",1444226.0,93398000.0,0.0506565,0.0468,394,63108.0,4.569342,addition,5.5740100,Q3 2018,TRANSPORTS,13F,06/30/2019,57.0563
Wright medical group n.v.,WMGI,"",3131177.0,93372000.0,0.0506424,0.0551,395,-32517.0,-1.027817,reduction,2.4717217,Q2 2017,HEALTH CARE,13F,06/30/2019,27.3227
Regeneron pharmaceuticals inc.,REGN,"",298132.0,93315000.0,0.0506115,0.0979,396,-132020.0,-30.691477,reduction,0.2714486,Q4 2011,HEALTH CARE,13F,06/30/2019,466.1569
Synopsys inc.,SNPS,"",721686.0,92879000.0,0.050375,0.0493,397,-50214.0,-6.505247,reduction,0.4814450,Q3 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,74.163
Advanced micro devices inc,AMD,"",3032058.0,92085000.0,0.0499444,0.073,398,-2128156.0,-41.241623,reduction,0.2793108,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,18.445
Zebra technologies corp,ZBRA,"",439222.0,92062000.0,0.0499319,0.0468,399,35966.0,8.9189,addition,0.8115706,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,163.3456
Roper technologies inc,ROP,"",250631.0,91848000.0,0.0498158,0.0469,400,3402.0,1.376052,addition,0.2409913,Q4 2006,INDUSTRIALS,13F,06/30/2019,219.1561
Descartes systems group inc.,DSGX,"",2467191.0,91334000.0,0.0495371,0.0469,401,140860.0,6.055028,addition,2.9325936,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,30.4593
Live nation entertainment inc,LYV,"",1374173.0,91045000.0,0.0493803,0.0467,402,48815.0,3.683156,addition,0.6436106,Q2 2017,COMMUNICATIONS,13F,06/30/2019,51.4331
Dcp midstream lp,DCP,"",3105080.0,90979000.0,0.0493445,0.0569,403,-1135.0,-0.03654,reduction,2.1665364,Q2 2017,ENERGY,13F,06/30/2019,34.0444
Coca-cola european partners plc,CCEP,"",1609067.0,90911000.0,0.0493076,0.0404,404,199514.0,14.154416,addition,0.3321910,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,50.2771
Gci liberty inc. (liberty interactive corp.),GLIBA,"",1466545.0,90134000.0,0.0488862,0.0279,405,559940.0,61.762289,addition,No Data,Q1 2019,COMMUNICATIONS,13F,06/30/2019,57.8436
Ishares core s&p 500 etf,IVV,"",304891.0,89867000.0,0.0487414,0.0471,406,6021.0,2.014588,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,284.7612
Goldman sachs group inc,GS,"",439077.0,89828000.0,0.0487203,0.0464,407,3118.0,0.715205,addition,0.1221151,Q1 2005,FINANCE,13F,06/30/2019,223.9333
Burlington stores inc,BURL,"",525730.0,89447000.0,0.0485136,0.0477,408,-23774.0,-4.326447,reduction,0.7921199,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,150.9642
Atmos energy corp,ATO,"",844506.0,89146000.0,0.0483504,0.0491,409,-15310.0,-1.780614,reduction,0.7144721,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,97.2606
Nisource inc.,NI,"",3064033.0,88244000.0,0.0478611,0.0545,410,-364581.0,-10.63348,reduction,0.8206865,Q2 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,26.6078
Square inc,SQ,"",1213076.0,87983000.0,0.0477196,0.0753,411,-599297.0,-33.066979,reduction,0.2840063,Q3 2017,FINANCE,13F,06/30/2019,49.2395
Neogenomics  inc.,NEO,"",3993206.0,87611000.0,0.0475178,0.0578,412,-1107082.0,-21.706264,reduction,3.8447968,Q2 2017,HEALTH CARE,13F,06/30/2019,9.2466
Cintas corporation,CTAS,"",368338.0,87404000.0,0.0474055,0.0368,413,39997.0,12.181543,addition,0.3593892,Q3 2008,INDUSTRIALS,13F,06/30/2019,183.2608
Paycom software inc,PAYC,"",385328.0,87340000.0,0.0473708,0.0544,414,-133216.0,-25.690395,reduction,0.6595823,Q2 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,68.2666
Nektar therapeutics  inc.,NKTR,"",2446263.0,87039000.0,0.0472076,0.0459,415,-16597.0,-0.673891,reduction,1.3957112,Q2 2017,HEALTH CARE,13F,06/30/2019,48.7318
Norfolk southern corp.,NSC,"",436341.0,86967000.0,0.0471685,0.0419,416,32066.0,7.93173,addition,0.1656509,Q1 2005,TRANSPORTS,13F,06/30/2019,134.6012
Gates industrial corp plc,GTES,"",7603980.0,86761000.0,0.0470568,0.0605,417,-9297.0,-0.122116,reduction,2.6777406,Q1 2018,INDUSTRIALS,13F,06/30/2019,14.4861
Okta inc,OKTA,"",701568.0,86651000.0,0.0469971,0.0462,418,-305175.0,-30.313099,reduction,0.6146557,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,29.8789
Nomad foods ltd,NOMD,"",4051746.0,86545000.0,0.0469396,0.0459,419,0.0,0.0,,2.0836956,Q2 2017,CONSUMER STAPLES,13F,06/30/2019,14.6042
Fox corp,FOX,"",2368107.0,86506000.0,0.0469185,0.0135,420,1689643.0,249.039448,addition,No Data,Q1 2019,COMMUNICATIONS,13F,06/30/2019,36.3438
Expedia group inc,EXPE,"",649866.0,86449000.0,0.0468876,0.0373,421,85025.0,15.052909,addition,0.4343153,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,128.1504
Wave life sciences ltd,WVE,"",4032654.0,86339122.14,0.046828,0.0629,422,640356.0,18.876761,addition,11.7638681,,HEALTH CARE,13G,07/31/2019,
Arthur j. gallagher & co inc,AJG,"",980637.0,85893000.0,0.046586,0.0493,423,-159147.0,-13.962909,reduction,0.5270259,Q2 2013,FINANCE,13F,06/30/2019,65.6188
Axis capital holdings ltd,AXS,"",1439435.0,85862000.0,0.0465692,0.0385,424,169970.0,13.389105,addition,1.7146337,Q3 2011,FINANCE,13F,06/30/2019,56.7612
Udr inc.,UDR,"",1906558.0,85588000.0,0.0464206,0.0435,425,181551.0,10.524653,addition,0.6510579,Q2 2010,REAL ESTATE,13F,06/30/2019,42.7941
Kar auction services inc,KAR,"",3416468.0,85412000.0,0.0463251,0.0672,426,1052915.0,44.547975,reduction,2.5595355,Q2 2017,INDUSTRIALS,13F,06/30/2019,46.1717
Phillips 66,PSX,"",909594.0,85079000.0,0.0461445,0.0413,427,125840.0,16.056058,addition,0.2027899,Q2 2012,ENERGY,13F,06/30/2019,98.2495
Advance auto parts  inc.,AAP,"",548891.0,84606000.0,0.045888,0.0679,428,-169143.0,-23.556405,reduction,0.7688626,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,158.9584
Natus medical,NTUS,"",3253151.0,83573000.0,0.0453277,0.0459,429,-10333.0,-0.316625,reduction,9.5484326,Q3 2015,HEALTH CARE,13F,06/30/2019,36.9289
Sempra energy  inc.,SRE,"",605517.0,83221000.0,0.0451368,0.0471,430,-69809.0,-10.337082,reduction,0.2205489,Q1 2006,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,109.6882
Weyerhaeuser corp.,WY,"",3149394.0,82953000.0,0.0449914,0.039,431,480731.0,18.013927,addition,0.4227772,Q1 2006,MATERIALS,13F,06/30/2019,30.3071
Ishares core u.s. aggregate bond etf,AGG,"",740234.0,82425000.0,0.0447051,0.0431,432,27026.0,3.789357,addition,No Data,Q2 2017,FINANCE,13F,06/30/2019,108.3933
Ironwood pharmaceuticals inc,IRWD,"",7505293.0,82108000.0,0.0445331,0.0499,433,852356.0,12.811725,reduction,4.7957144,Q2 2017,HEALTH CARE,13F,06/30/2019,18.7084
Alexion pharmaceuticals inc.,ALXN,"",625531.0,81932000.0,0.0444377,0.0993,434,-699824.0,-52.802759,reduction,0.2789685,Q4 2010,HEALTH CARE,13F,06/30/2019,123.8826
Liberty expedia holdings inc  series a,LEXEA,"",1705295.0,81496000.0,0.0442012,0.0406,435,-5365.0,-0.313622,reduction,N/A,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,52.3193
At&t inc. (southwestern bell - sbc corp.),T,"",2413881.0,80877000.0,0.0438655,0.0435,436,-86718.0,-3.467889,reduction,0.0330352,Q4 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,34.6037
Veeva systems inc,VEEV,"",498875.0,80871000.0,0.0438622,0.0366,437,-21517.0,-4.134768,reduction,0.3387486,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,92.2795
Marsh & mclennan companies  inc.,MMC,"",810512.0,80817000.0,0.0438329,0.0443,438,-40762.0,-4.788353,reduction,0.1600822,Q1 2005,FINANCE,13F,06/30/2019,77.4631
Glaukos corp,GKOS,"",1070814.0,80739000.0,0.0437906,0.0467,439,-3631.0,-0.337942,reduction,2.9417967,Q2 2017,HEALTH CARE,13F,06/30/2019,35.653
Compania cervecerias unidas s.a. adr,CCU,"",2852933.0,80734000.0,0.0437879,0.0896,440,-2635465.0,-48.018839,reduction,1.5442127,Q1 2015,CONSUMER STAPLES,13F,06/30/2019,24.3692
Thor industries  inc.,THO,"",1375171.0,80379000.0,0.0435954,0.0477,441,-3946.0,-0.286125,reduction,2.4975863,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,100.3384
Booking holdings inc. (priceline),BKNG,"",42817.0,80248000.0,0.0435243,0.0598,442,-19008.0,-30.744844,reduction,0.0872748,Q1 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,1755.8163
Illumina inc,ILMN,"",217596.0,80111000.0,0.04345,0.0671,443,-172276.0,-44.187836,reduction,0.1480245,Q2 2009,HEALTH CARE,13F,06/30/2019,253.8888
Prologis  inc.,PLD,"",999824.0,80066000.0,0.0434256,0.0429,444,-75402.0,-7.012665,reduction,0.1584181,Q3 2009,REAL ESTATE,13F,06/30/2019,61.3974
Gw pharmaceuticals plc adr,GWPH,"",463564.0,79914000.0,0.0433432,0.0507,445,-79226.0,-14.596068,reduction,1.5006928,Q2 2017,HEALTH CARE,13F,06/30/2019,103.1322
Ugi corp. (united gas improvement),UGI,"",1494628.0,79828000.0,0.0432965,0.0466,446,-21310.0,-1.40573,reduction,0.8573064,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,53.9834
Enanta pharmaceuticals inc,ENTA,"",944787.0,79721000.0,0.0432385,0.0463,447,70390.0,8.050119,addition,4.8007470,Q1 2018,HEALTH CARE,13F,06/30/2019,76.5041
Cgi,GIB,"",1032950.0,79579000.0,0.0431615,0.0415,448,-55366.0,-5.087309,reduction,0.3833834,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,62.1131
Schein (henry) inc.,HSIC,"",1136890.0,79468000.0,0.0431013,0.0527,449,-444747.0,-28.11941,reduction,0.7668218,Q2 2005,HEALTH CARE,13F,06/30/2019,66.8143
Interxion holding n.v.,INXN,"",1040295.0,79155000.0,0.0429315,0.0345,450,108373.0,11.628978,addition,1.3600405,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,54.8769
Cheniere energy inc,LNG,"",1143193.0,78253000.0,0.0424423,0.0486,451,-138483.0,-10.804837,reduction,0.4452033,Q3 2015,ENERGY,13F,06/30/2019,65.1519
Hostess brands inc class a,TWNK,"",5411646.0,78144000.0,0.0423832,0.0392,452,-246160.0,-4.350803,reduction,4.1525829,Q2 2017,FINANCE,13F,06/30/2019,15.5177
