Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Horizon therapeutics plc,HZNP,"",544676.0,13103000.0,0.0077,0.0219,1189,-846125.0,-60.837244,reduction,0.2921298,Q3 2011,HEALTH CARE,13F,06/30/2019,20.3022
Ashland inc.,ASH,"",163687.0,13086000.0,0.0077,0.0406,1190,-710069.0,-81.26628,reduction,0.2704676,Q4 2001,MATERIALS,13F,06/30/2019,74.2734
Vanguard short-term bond etf,BSV,"",162347.0,13071000.0,0.0077,0.0066,1191,22777.0,16.31941,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,78.8543
Teradata corp.,TDC,"",364261.0,13055000.0,0.0077,0.0179,1192,-324328.0,-47.100375,reduction,0.3192472,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,42.9337
Patterson-uti energy inc,PTEN,"",1134340.0,13055000.0,0.0077,0.0068,1193,324187.0,40.015528,addition,0.5598638,Q4 2001,ENERGY,13F,06/30/2019,15.1434
Booking holdings inc. (priceline),BKNG,PRN,9215000.0,13053000.0,0.0077,0.0111,1194,-4726000.0,-33.900007,reduction,N/A,Q1 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,
J2 global inc,JCOM,"",146768.0,13043000.0,0.0077,0.0072,1195,6683.0,4.770675,addition,0.3000164,Q1 2002,INFORMATION TECHNOLOGY,13F,06/30/2019,76.6843
American states water co.,AWR,"",173363.0,13040000.0,0.0077,0.0045,1196,67185.0,63.27582,addition,0.4707114,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,60.0692
Westinghouse air brake technologies corp,WAB,"",181385.0,13008000.0,0.0076,0.0266,1197,-424073.0,-70.041687,reduction,0.0963993,Q4 2001,INDUSTRIALS,13F,06/30/2019,74.1959
Mantech international corp,MANT,"",197055.0,12974000.0,0.0076,0.0048,1198,46721.0,31.078133,addition,0.4927607,Q1 2002,INFORMATION TECHNOLOGY,13F,06/30/2019,54.3546
Spdr portfolio short term corp bond etf,SPSB,"",421122.0,12960000.0,0.0076,0.0077,1199,-2178.0,-0.514529,reduction,No Data,Q4 2017,FINANCE,13F,06/30/2019,30.1541
Pdl biopharma  inc.,PDLI,PRN,12334000.0,12948000.0,0.0076,0.0078,1200,817000.0,7.093861,addition,N/A,Q1 2011,HEALTH CARE,13F,06/30/2019,
Liberty media corp series c,FWONK,"",345459.0,12919000.0,0.0076,0.0069,1201,16620.0,5.054145,addition,0.1494523,Q3 2014,COMMUNICATIONS,13F,06/30/2019,32.0985
Jazz pharmaceuticals plc,JAZZ,"",90542.0,12903000.0,0.0076,0.0167,1202,-105479.0,-53.810051,reduction,0.1599117,Q1 2010,HEALTH CARE,13F,06/30/2019,142.2677
Hunt (j.b.) transport services  inc.,JBHT,"",141152.0,12898000.0,0.0076,0.0313,1203,-378698.0,-72.847552,reduction,0.1322019,Q4 2001,TRANSPORTS,13F,06/30/2019,102.977
Louisiana pacific corp.,LPX,"",491556.0,12887000.0,0.0076,0.0013,1204,400452.0,439.554795,addition,0.3976669,Q4 2001,MATERIALS,13F,06/30/2019,26.0885
Aptargroup  inc.,ATR,"",103664.0,12887000.0,0.0076,0.0115,1205,-78347.0,-43.045201,reduction,0.1618738,Q4 2001,MATERIALS,13F,06/30/2019,93.0108
Agilysys inc.,AGYS,"",599904.0,12878000.0,0.0076,0.0079,1206,-24651.0,-3.94697,reduction,2.5333784,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,20.8704
Heico corp.  class a,HEI.A,"",124362.0,12852000.0,0.0075,0.0021,1207,81975.0,193.39656,addition,0.0929184,Q4 2001,INDUSTRIALS,13F,06/30/2019,95.309
Wisdomtree japan hedged equity fund,DXJ,"",263624.0,12836000.0,0.0075,0.008,1208,-350.0,-0.132589,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,46.39
Dominion energy inc a units,DCUD,"",255200.0,12834000.0,0.0075,0.0012,1209,214550.0,527.798278,addition,N/A,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,50.2311
Halozyme therapeutics inc,HALO,"",744549.0,12789000.0,0.0075,0.0086,1210,-157132.0,-17.426562,reduction,0.5088846,Q4 2005,HEALTH CARE,13F,06/30/2019,15.9289
Xtrackers msci china a inclusion eq etf,ASHX,"",635265.0,12731000.0,0.0075,0.082,1211,-6060869.0,-90.512959,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,20.1141
Ishares national muni bond etf,MUB,"",112510.0,12723000.0,0.0075,0.0084,1212,-14481.0,-11.40317,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,109.0598
Stamps.com inc,STMP,"",280593.0,12700000.0,0.0075,0.007,1213,135239.0,93.041127,addition,1.6351573,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,72.2197
Cott corp. (canada),COT,"",951131.0,12697000.0,0.0075,0.012,1214,-431175.0,-31.192442,reduction,0.7064253,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,15.1109
Microstrategy inc.,MSTR,"",88469.0,12675000.0,0.0074,0.0141,1215,-75316.0,-45.984675,reduction,0.8639551,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,141.6664
Portola pharmaceuticals inc,PTLA,"",467100.0,12670000.0,0.0074,0.0057,1216,193120.0,70.486897,addition,0.6836944,Q2 2013,HEALTH CARE,13F,06/30/2019,32.6068
Akamai technologies inc.,AKAM,PRN,11850000.0,12658000.0,0.0074,,1217,11850000.0,,new,N/A,Q1 2015,COMMUNICATIONS,13F,06/30/2019,
On semiconductor corp,ON,PRN,10382000.0,12647000.0,0.0074,0.0091,1218,-2076000.0,-16.663991,reduction,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ps business parks inc.,PSB,"",74923.0,12622000.0,0.0074,0.0095,1219,-26542.0,-26.158774,reduction,0.2731425,Q4 2001,REAL ESTATE,13F,06/30/2019,130.9949
Amn healthcare services inc,AMN,"",232445.0,12607000.0,0.0074,0.0062,1220,10664.0,4.808347,addition,0.4981676,Q2 2002,HEALTH CARE,13F,06/30/2019,48.0001
Essent group ltd,ESNT,"",266806.0,12536000.0,0.0074,0.0152,1221,-319554.0,-54.497919,reduction,0.2711719,Q4 2013,FINANCE,13F,06/30/2019,36.9293
Foot locker inc. (f. w. woolworth),FL,"",298521.0,12511000.0,0.0073,0.0226,1222,-328859.0,-52.417833,reduction,0.2721249,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,57.0735
U.s. silica holdings  inc.,SLCA,"",976235.0,12484000.0,0.0073,0.0103,1223,-22075.0,-2.211237,reduction,1.3267668,Q1 2012,MATERIALS,13F,06/30/2019,21.9298
Arena pharmaceuticals inc,ARNA,"",212741.0,12471000.0,0.0073,0.0068,1224,-41916.0,-16.459787,reduction,0.4269336,Q4 2001,HEALTH CARE,13F,06/30/2019,42.4533
Wayfair inc class a,W,"",85392.0,12464000.0,0.0073,0.0477,1225,-454393.0,-84.180368,reduction,0.0924756,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,143.7547
National storage affiliates trust,NSA,"",429738.0,12434000.0,0.0073,0.0072,1226,4697.0,1.10507,addition,0.7246847,Q2 2015,REAL ESTATE,13F,06/30/2019,26.1687
Tower semiconductor ltd,TSEM,"",787797.0,12422000.0,0.0073,0.0044,1227,340965.0,76.307203,addition,0.8001188,Q2 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,18.3598
Puma biotechnology inc,PBYI,"",977484.0,12422000.0,0.0073,0.0092,1228,580997.0,146.536204,addition,2.5128123,Q2 2013,HEALTH CARE,13F,06/30/2019,22.5343
Iamgold corp,IAG,"",3674719.0,12420000.0,0.0073,0.0131,1229,-2662101.0,-42.010046,reduction,0.7852299,Q4 2002,MATERIALS,13F,06/30/2019,3.9686
Eagle bancorp  inc. (md),EGBN,"",229297.0,12409000.0,0.0073,0.0077,1230,-29493.0,-11.396499,reduction,0.6638593,Q4 2006,FINANCE,13F,06/30/2019,50.3725
Silicon laboratories inc,SLAB,"",119936.0,12400000.0,0.0073,0.0044,1231,28074.0,30.561059,addition,0.2767328,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,83.2456
Bancolombia sa adr,CIB,"",242839.0,12392000.0,0.0073,0.0049,1232,80216.0,49.326356,addition,0.1009894,Q2 2004,FINANCE,13F,06/30/2019,47.5158
Chemed corporation,CHE,"",34338.0,12388000.0,0.0073,0.0132,1233,-34723.0,-50.278739,reduction,0.2156910,Q4 2001,HEALTH CARE,13F,06/30/2019,292.3333
Bwx technologies inc,BWXT,"",237718.0,12383000.0,0.0073,0.0042,1234,95362.0,66.988395,addition,0.2497300,Q3 2010,INDUSTRIALS,13F,06/30/2019,48.8232
Argo group international holdings ltd,ARGO,"",166980.0,12362000.0,0.0073,0.0055,1235,36476.0,27.950101,addition,0.4869641,Q3 2005,FINANCE,13F,06/30/2019,62.5319
Tivity health inc,TVTY,"",752010.0,12361000.0,0.0073,0.0087,1236,-79848.0,-9.598754,reduction,1.5722559,Q4 2001,HEALTH CARE,13F,06/30/2019,19.5092
Retrophin inc,RTRX,"",612792.0,12309000.0,0.0072,0.0105,1237,-166983.0,-21.414254,reduction,1.4267567,Q1 2014,MATERIALS,13F,06/30/2019,22.2225
Extended stay america inc,STAY,"",726808.0,12273000.0,0.0072,0.0048,1238,281802.0,63.325438,addition,0.3857382,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,18.2884
Icon plc ads,ICLR,"",79612.0,12255000.0,0.0072,0.0097,1239,-39594.0,-33.214771,reduction,0.1475116,Q2 2003,HEALTH CARE,13F,06/30/2019,135.8315
Fomento economico mexicano s.a.b. de cv adr,FMX,"",126482.0,12235000.0,0.0072,0.0074,1240,-8219.0,-6.101662,reduction,0.0353479,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,90.858
Crane company,CR,"",146234.0,12198000.0,0.0072,0.0096,1241,-44850.0,-23.471353,reduction,0.2439266,Q4 2001,INDUSTRIALS,13F,06/30/2019,80.0938
Affiliated managers group inc,AMG,"",131423.0,12102000.0,0.0071,0.0135,1242,-80524.0,-37.992517,reduction,0.2595241,Q4 2001,FINANCE,13F,06/30/2019,149.5206
Harley davidson inc,HOG,"",337441.0,12087000.0,0.0071,0.0067,1243,22253.0,7.060231,addition,0.2153008,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,45.5511
Now inc,DNOW,"",817997.0,12071000.0,0.0071,0.012,1244,-628030.0,-43.431416,reduction,0.7518355,Q2 2014,ENERGY,13F,06/30/2019,14.9787
Columbia property trust inc,CXP,"",579653.0,12020000.0,0.0071,0.0069,1245,66677.0,12.998074,addition,0.4958113,Q4 2013,REAL ESTATE,13F,06/30/2019,20.4498
Biotechne corp,TECH,"",57622.0,12012000.0,0.007,0.0032,1246,30225.0,110.322298,addition,0.1520771,Q4 2001,HEALTH CARE,13F,06/30/2019,176.8272
Valvoline inc,VVV,"",614395.0,11996000.0,0.007,0.007,1247,-22425.0,-3.521403,reduction,0.3264759,Q3 2016,MATERIALS,13F,06/30/2019,20.1888
Mrc global inc,MRC,"",698451.0,11956000.0,0.007,0.0103,1248,-292576.0,-29.522505,reduction,0.8400902,Q2 2012,INDUSTRIALS,13F,06/30/2019,17.4376
Unilever n.v. adr,UN,"",196704.0,11941000.0,0.007,0.0121,1249,-152511.0,-43.672523,reduction,0.0114714,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,56.0227
National beverage corp,FIZZ,"",267143.0,11921000.0,0.007,0.0083,1250,25494.0,10.550013,addition,0.5726538,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,90.9277
Webster financial corp.,WBS,"",249267.0,11904000.0,0.007,0.003,1251,148566.0,147.531802,addition,0.2704720,Q4 2001,FINANCE,13F,06/30/2019,49.5195
Howard hughes corp (the),HHC,"",96099.0,11900000.0,0.007,0.0039,1252,36595.0,61.500067,addition,0.2227092,Q4 2010,REAL ESTATE,13F,06/30/2019,113.6127
Wesco international  inc,WCC,"",234731.0,11885000.0,0.007,0.0125,1253,-160733.0,-40.644155,reduction,0.5525683,Q4 2001,INDUSTRIALS,13F,06/30/2019,53.6042
Vanguard ftse developed markets etf,VEA,"",284375.0,11858000.0,0.007,0.0077,1254,-30675.0,-9.73655,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,37.3293
Kosmos energy ltd,KOS,"",1885927.0,11823000.0,0.0069,0.005,1255,549822.0,41.151107,addition,0.4697671,Q2 2011,ENERGY,13F,06/30/2019,6.2804
Gray television inc,GTN,"",720984.0,11815000.0,0.0069,0.0121,1256,-229982.0,-24.18404,reduction,0.7126460,Q2 2013,COMMUNICATIONS,13F,06/30/2019,17.8435
Sony corp. sponsored adr,SNE,"",225468.0,11812000.0,0.0069,0.0054,1257,12583.0,5.910703,addition,0.0178499,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,42.9026
Kemper corp. (1990),KMPR,"",136881.0,11810000.0,0.0069,0.0037,1258,54664.0,66.487466,addition,0.2054653,Q4 2001,FINANCE,13F,06/30/2019,73.1205
Qad inc.  class a,QADA,"",293679.0,11806000.0,0.0069,0.0085,1259,-36473.0,-11.047336,reduction,1.4953106,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,41.4159
Ofg bancorp,OFG,"",496350.0,11795000.0,0.0069,0.006,1260,-13017.0,-2.555525,reduction,0.9666018,Q4 2001,FINANCE,13F,06/30/2019,18.9527
Columbia sportswear co,COLM,"",117656.0,11782000.0,0.0069,0.02,1261,-204220.0,-63.446793,reduction,0.1741504,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,82.5266
Bright horizons family solutions  inc.,BFAM,"",78036.0,11771000.0,0.0069,0.0077,1262,-23999.0,-23.520361,reduction,0.1340594,Q1 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,112.1895
Mks instruments inc,MKSI,"",150906.0,11750000.0,0.0069,0.011,1263,-48011.0,-24.136198,reduction,0.2769426,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,78.6559
Jones lang lasalle inc,JLL,"",83126.0,11692000.0,0.0069,0.0113,1264,-39514.0,-32.219504,reduction,0.1613470,Q4 2001,REAL ESTATE,13F,06/30/2019,147.8284
Fair isaac corp,FICO,"",37194.0,11676000.0,0.0069,0.022,1265,-98824.0,-72.65509,reduction,0.1286990,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,189.5198
Cno financial group inc,CNO,"",698192.0,11642000.0,0.0068,0.0074,1266,-68809.0,-8.971175,reduction,0.4475877,Q3 2003,FINANCE,13F,06/30/2019,17.5615
Nutanix inc,NTNX,"",448792.0,11640000.0,0.0068,0.013,1267,-128840.0,-22.304858,reduction,0.2413379,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,46.6919
Gms inc,GMS,"",528940.0,11633000.0,0.0068,0.0058,1268,-110736.0,-17.311264,reduction,1.3099059,Q2 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,18.9877
Penn national gaming inc.,PENN,"",603595.0,11621000.0,0.0068,0.0039,1269,279327.0,86.140785,addition,0.5209243,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,19.4753
Maximus  inc.,MMS,"",160052.0,11608000.0,0.0068,0.0109,1270,-97792.0,-37.926808,reduction,0.2508259,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,65.3491
Dfb healthcare acquisitions corp unit,DFBHU,"",1118113.0,11594000.0,0.0068,0.0068,1271,0.0,0.0,,No Data,Q1 2018,FINANCE,13F,06/30/2019,10.05
Lgi homes inc,LGIH,"",162026.0,11571000.0,0.0068,0.0038,1272,54903.0,51.252299,addition,0.7063034,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,60.2712
Assured guaranty ltd.,AGO,"",274312.0,11540000.0,0.0068,0.0055,1273,66849.0,32.222131,addition,0.2778969,Q4 2006,FINANCE,13F,06/30/2019,38.3149
Walker & dunlop inc,WD,"",216692.0,11528000.0,0.0068,0.0071,1274,-17378.0,-7.424275,reduction,0.7049187,Q4 2010,FINANCE,13F,06/30/2019,42.9331
Hancock whitney corp,HWC,"",287559.0,11517000.0,0.0068,0.0078,1275,-35077.0,-10.872004,reduction,0.3352676,Q4 2001,FINANCE,13F,06/30/2019,42.2534
Yeti holdings inc,YETI,"",397066.0,11494000.0,0.0067,0.0076,1276,-22662.0,-5.399211,reduction,0.4677969,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,28.8923
Jabil inc,JBL,"",363755.0,11492000.0,0.0067,0.0128,1277,-443550.0,-54.94206,reduction,0.2378572,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,25.9203
Ishares europe 350 etf,IEV,"",260479.0,11478000.0,0.0067,0.0078,1278,-41172.0,-13.648886,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,39.12
Terreno realty corp,TRNO,"",233671.0,11456000.0,0.0067,0.0078,1279,-76204.0,-24.591852,reduction,0.3565319,Q1 2010,REAL ESTATE,13F,06/30/2019,37.375
Liberty media corp series a,FWONA,"",318562.0,11421000.0,0.0067,0.0065,1280,-379.0,-0.118831,reduction,0.1378161,Q1 2013,COMMUNICATIONS,13F,06/30/2019,24.8844
Spartan energy acquisition corp,SPAQ/U,"",1130000.0,11413000.0,0.0067,0.0068,1281,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Renaissancere holdings ltd,RNR,"",64069.0,11400000.0,0.0067,0.0045,1282,10899.0,20.498401,addition,0.1450838,Q4 2001,FINANCE,13F,06/30/2019,127.546
Brandywine realty trust,BDN,"",793736.0,11364000.0,0.0067,0.0051,1283,251751.0,46.449809,addition,0.4504745,Q4 2001,REAL ESTATE,13F,06/30/2019,14.9322
Frontdoor inc,FTDR,"",260933.0,11363000.0,0.0067,0.0006,1284,230522.0,758.021768,addition,0.3082493,Q3 2018,INDUSTRIALS,13F,06/30/2019,41.6437
Texas capital bancshares inc,TCBI,"",184976.0,11351000.0,0.0067,0.0093,1285,-99716.0,-35.025923,reduction,0.3677455,Q1 2004,FINANCE,13F,06/30/2019,80.1059
Rent-a-center inc.,RCII,"",426020.0,11342000.0,0.0067,0.0034,1286,152940.0,56.005566,addition,0.7880503,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,21.4972
Ishares trust core s&p small cap index fund,IJR,"",144617.0,11318000.0,0.0066,0.0066,1287,327.0,0.226627,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,70.1311
Urban edge properties,UE,"",652786.0,11310000.0,0.0066,0.0051,1288,205148.0,45.828996,addition,0.5387357,Q1 2015,REAL ESTATE,13F,06/30/2019,19.5417
Avantor inc,AVTR,"",592198.0,11305000.0,0.0066,,1289,592198.0,,new,0.1040861,Q2 2019,HEALTH CARE,13F,06/30/2019,19.09
Sentinel energy services inc,STNL,"",1112410.0,11290000.0,0.0066,0.0066,1290,-90.0,-0.00809,reduction,No Data,Q3 2018,FINANCE,13F,06/30/2019,10.0093
Landstar system inc,LSTR,"",104442.0,11276000.0,0.0066,0.004,1291,42536.0,68.710626,addition,0.2635428,Q4 2001,TRANSPORTS,13F,06/30/2019,103.917
Weingarten realty investors,WRI,"",410849.0,11263000.0,0.0066,0.0081,1292,-50934.0,-11.029856,reduction,0.3193044,Q4 2001,REAL ESTATE,13F,06/30/2019,29.8134
Terraform power inc,TERP,"",786806.0,11248000.0,0.0066,0.0057,1293,95845.0,13.87126,addition,0.3761922,Q3 2014,ENERGY,13F,06/30/2019,13.4797
Magnachip semiconductor corp,MX,PRN,8200000.0,11246000.0,0.0066,0.0061,1294,-815000.0,-9.040488,reduction,N/A,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ypf s.a. adr,YPF,"",617313.0,11238000.0,0.0066,0.0039,1295,150803.0,32.325781,addition,0.1569533,Q1 2011,ENERGY,13F,06/30/2019,17.4423
Starz  series a,STRZA,PRN,12782000.0,11205000.0,0.0066,0.0056,1296,293000.0,2.346065,addition,N/A,Q3 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,
Autoliv inc,ALV,"",158911.0,11201000.0,0.0066,0.0064,1297,12325.0,8.408034,addition,0.1821747,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,92.8422
Advanced energy industries inc,AEIS,"",199058.0,11199000.0,0.0066,0.0066,1298,-24811.0,-11.082821,reduction,0.5205492,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,48.9935
Grupo aeroportuario del pacifico  s.a.b de c.v. adr,PAC,"",107047.0,11165000.0,0.0066,0.0048,1299,17006.0,18.886951,addition,0.1908146,Q1 2006,TRANSPORTS,13F,06/30/2019,92.3094
Enersys inc.,ENS,"",162864.0,11153000.0,0.0065,0.0083,1300,-51820.0,-24.137803,reduction,0.3833898,Q4 2004,INDUSTRIALS,13F,06/30/2019,69.0312
Santander consumer usa holdings inc,SC,"",464651.0,11131000.0,0.0065,0.0046,1301,100861.0,27.725061,addition,0.1342961,Q1 2014,FINANCE,13F,06/30/2019,21.3766
Cabot microelectronics corp,CCMP,"",101082.0,11124000.0,0.0065,0.0068,1302,-1349.0,-1.316984,reduction,0.3480785,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,86.1278
Sprint corp,S,"",1691923.0,11113000.0,0.0065,0.0025,1303,940461.0,125.150839,addition,0.0413380,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,6.4549
Hff inc,HF,"",244305.0,11108000.0,0.0065,0.0039,1304,105347.0,75.812116,addition,N/A,Q1 2010,REAL ESTATE,13F,06/30/2019,44.9813
Healthcare services group inc,HCSG,"",365840.0,11090000.0,0.0065,0.0034,1305,193118.0,111.808571,addition,0.4936446,Q4 2001,INDUSTRIALS,13F,06/30/2019,34.8338
Spdr gold trust,GLD,PRN,83045.0,11058000.0,0.0065,,1306,83045.0,,new,No Data,Q2 2019,MATERIALS,13F,06/30/2019,
Medidata solutions inc,MDSO,"",121872.0,11027000.0,0.0065,0.0024,1307,67272.0,123.208791,addition,0.1951201,Q3 2009,HEALTH CARE,13F,06/30/2019,79.383
Fortune brands home & security inc,FBHS,"",192688.0,11002000.0,0.0065,0.0052,1308,9665.0,5.280757,addition,0.1376146,Q4 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,54.1406
Pure storage inc,PSTG,PRN,11441000.0,10954000.0,0.0064,,1309,11441000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Akorn  inc.,AKRX,"",2127444.0,10954000.0,0.0064,0.005,1310,-272460.0,-11.352954,reduction,1.6904601,Q1 2009,HEALTH CARE,13F,06/30/2019,8.9792
Ishares north american tech-software etf,IGV,"",50000.0,10923000.0,0.0064,0.0063,1311,0.0,0.0,,No Data,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,173.53
Viavi solutions inc,VIAV,PRN,9350000.0,10914000.0,0.0064,0.0036,1312,3956000.0,73.340749,addition,N/A,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,
Sibanye-stillwater limited ads adr,SBGL,"",2289790.0,10876000.0,0.0064,0.0084,1313,-1133098.0,-33.103566,reduction,0.4031746,Q1 2013,MATERIALS,13F,06/30/2019,4.7273
Ishares s&p north american networking index fund,IGN,"",200000.0,10858000.0,0.0064,0.0067,1314,0.0,0.0,,No Data,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,47.25
Polyone corp,POL,"",345474.0,10843000.0,0.0064,0.0051,1315,52375.0,17.869389,addition,0.4494263,Q4 2001,MATERIALS,13F,06/30/2019,37.7921
Northwestern corp,NWE,"",150213.0,10835000.0,0.0064,0.0095,1316,-77418.0,-34.010306,reduction,0.2978053,Q4 2004,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,57.1454
Masonite international corp,DOOR,"",205446.0,10820000.0,0.0064,0.0058,1317,11338.0,5.841078,addition,No Data,Q3 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,62.59
Ptc therapeutics inc,PTCT,"",239921.0,10794000.0,0.0063,0.0245,1318,-852156.0,-78.030762,reduction,0.3897985,Q3 2013,HEALTH CARE,13F,06/30/2019,33.4778
Landcadia holdings inc,LCAHU,"",1077339.0,10773000.0,0.0063,,1319,1077339.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Chimera investment corp,CIM,"",568653.0,10728000.0,0.0063,0.0112,1320,-432177.0,-43.181859,reduction,0.3038325,Q1 2008,REAL ESTATE,13F,06/30/2019,18.0915
Flowers foods,FLO,"",460916.0,10722000.0,0.0063,0.0014,1321,353343.0,328.46811,addition,0.2179169,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,22.4835
Under armour inc,UAA,"",423055.0,10719000.0,0.0063,0.0152,1322,-786714.0,-65.030101,reduction,0.0937518,Q4 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,20.5417
Bioscrip inc,BIOS,"",4118169.0,10705000.0,0.0063,0.0035,1323,1183159.0,40.311924,addition,3.1879308,Q4 2001,HEALTH CARE,13F,06/30/2019,2.3163
Live nation entertainment inc,LYV,PRN,9044000.0,10704000.0,0.0063,0.0062,1324,-46000.0,-0.506051,reduction,N/A,Q1 2019,COMMUNICATIONS,13F,06/30/2019,
Argenx se ads adr,ARGX,"",75535.0,10693000.0,0.0063,0.004,1325,21795.0,40.556383,addition,0.1982026,Q3 2017,HEALTH CARE,13F,06/30/2019,124.5606
Saba closed-end funds etf,CEFS,"",525800.0,10676000.0,0.0063,,1326,525800.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,20.305
Hanesbrands  inc.,HBI,"",620117.0,10674000.0,0.0063,0.0065,1327,6376.0,1.038875,addition,0.1715210,Q3 2006,CONSUMER DISCRETIONARY,13F,06/30/2019,21.3954
Orasure technologies inc,OSUR,"",1148816.0,10659000.0,0.0063,0.0082,1328,-90990.0,-7.339051,reduction,1.8610335,Q4 2001,HEALTH CARE,13F,06/30/2019,13.3708
Veon ltd adr,VEON,"",3794627.0,10624000.0,0.0062,0.0019,1329,2303354.0,154.455556,addition,0.2160051,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,2.5507
Piedmont office realty trust inc,PDM,"",530336.0,10567000.0,0.0062,0.0057,1330,70159.0,15.24609,addition,0.4216378,Q1 2010,REAL ESTATE,13F,06/30/2019,20.5473
Dolby laboratories,DLB,"",163532.0,10562000.0,0.0062,0.016,1331,-263694.0,-61.722367,reduction,0.1622824,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,60.8418
Alcoa corp,AA,"",450598.0,10543000.0,0.0062,0.0301,1332,-1343506.0,-74.884511,reduction,0.2428314,Q4 2016,MATERIALS,13F,06/30/2019,28.907
Caretrust reit inc,CTRE,"",442764.0,10526000.0,0.0062,0.0065,1333,-19752.0,-4.270555,reduction,0.4633361,Q2 2014,REAL ESTATE,13F,06/30/2019,18.3536
Newmarket corp. (albermarle paper manufacturing - ethyl corp.),NEU,"",26252.0,10522000.0,0.0062,0.0047,1334,8149.0,45.014638,addition,0.2346023,Q3 2004,MATERIALS,13F,06/30/2019,418.1107
Transalta corp. adr,TAC,"",1611966.0,10493000.0,0.0062,0.0031,1335,910532.0,129.810075,addition,0.5710117,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,6.1108
Spdr s&p retail etf,XRT,"",247639.0,10491000.0,0.0062,0.0231,1336,-614968.0,-71.291793,reduction,No Data,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,40.99
