Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Vectoiq acquisition corp,VTIQ,"",500000.0,5065000.0,0.1193,0.1544,161,0.0,0.0,,1.9379845,Q3 2018,FINANCE,13F,06/30/2019,9.57
Legacy acquisition corp,LGC,"",500000.0,5065000.0,0.1193,0.155,162,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,06/30/2019,9.63
New frontier corp,NFC,"",500000.0,5035000.0,0.1186,0.1527,163,0.0,0.0,,1.7391304,Q3 2018,FINANCE,13F,06/30/2019,9.62
Forum merger ii corp,FMCI,"",500000.0,5030000.0,0.1185,0.1532,164,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,06/30/2019,9.55
Cf finance acquisition corp,CFFA,"",500000.0,5015000.0,0.1182,0.1529,165,0.0,0.0,,1.3919822,Q1 2019,FINANCE,13F,06/30/2019,9.9
Centerpoint energy inc,CNP,"",175000.0,5010000.0,0.118,0.0474,166,125000.0,250.0,addition,0.0348453,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,28.4121
South mountain merger corp,SMMCU,"",500000.0,5000000.0,0.1178,,167,500000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.0
Fleetcor technologies inc,FLT,"",17800.0,4999000.0,0.1178,,168,17800.0,,new,0.0205614,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,280.85
Anglogold ashanti ltd ads,AU,"",280000.0,4987000.0,0.1175,0.1214,169,-20000.0,-6.666667,reduction,0.0726631,Q1 2019,MATERIALS,13F,06/30/2019,13.1
Monocle acquisition corp,MNCL,"",500000.0,4950000.0,0.1166,0.1513,170,0.0,0.0,,2.2441652,Q1 2019,FINANCE,13F,06/30/2019,9.8
Fintech acquisition corp iii,FTAC,"",500000.0,4905000.0,0.1156,0.1505,171,0.0,0.0,,1.1289230,Q1 2019,FINANCE,13F,06/30/2019,9.75
Landcadia holdings ii inc,LCA,"",500000.0,4875000.0,0.1149,,172,500000.0,,new,1.5807777,Q2 2019,FINANCE,13F,06/30/2019,9.728
Trine acquisition corp,TRNE,"",500000.0,4865000.0,0.1146,,173,500000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.73
Westlake chemical corp,WLK,"",70000.0,4862000.0,0.1146,,174,70000.0,,new,0.0545724,Q2 2019,MATERIALS,13F,06/30/2019,69.46
New oriental education & tech group inc adr,EDU,"",50000.0,4829000.0,0.1138,0.6956,175,-200000.0,-80.0,reduction,0.0350680,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,90.09
Parsley energy inc,PE,"",250000.0,4753000.0,0.112,0.1103,176,65000.0,35.135135,addition,0.0789515,Q3 2017,ENERGY,13F,06/30/2019,23.8191
Tronox holdings plc,TROX,"",365000.0,4665000.0,0.1099,0.264,177,-285000.0,-43.846154,reduction,0.2444415,Q1 2019,MATERIALS,13F,06/30/2019,13.15
Crescent acquisition corp,CRSA,"",475000.0,4655000.0,0.1097,,178,475000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.75
Bank of america corp. (north carolina national bank),BAC,"",160000.0,4640000.0,0.1093,0.1363,179,0.0,0.0,,0.0017189,Q1 2012,FINANCE,13F,06/30/2019,25.7768
Capital one financial corp,COF,"",50000.0,4537000.0,0.1069,0.1262,180,0.0,0.0,,0.0106308,Q1 2019,FINANCE,13F,06/30/2019,81.69
General motors co,GM,"",115000.0,4431000.0,0.1044,0.1146,181,15000.0,15.0,addition,0.0080547,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,34.9061
Edison international (southern california edison),EIX,"",65000.0,4382000.0,0.1032,,182,65000.0,,new,0.0183673,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,67.41
Cameco corp.,CCJ,"",397515.0,4265000.0,0.1005,0.1092,183,97515.0,32.505,addition,0.1004333,Q1 2019,ENERGY,13F,06/30/2019,11.53
Pioneer natural resources co.,PXD,"",27000.0,4154000.0,0.0979,0.1176,184,2000.0,8.0,addition,0.0161541,Q2 2018,ENERGY,13F,06/30/2019,140.8637
Kinross gold corp. adr,KGC,"",1050000.0,4074000.0,0.096,,185,1050000.0,,new,0.0837721,Q2 2019,MATERIALS,13F,06/30/2019,3.88
Delphi technologies plc,DLPH,"",200000.0,4000000.0,0.0942,,186,200000.0,,new,No Data,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,20.0
Andina acquisition corp iii,ANDA,"",400000.0,3964000.0,0.0934,0.1204,187,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.1
Hennessy capital acquisition corp iv,HCAC,"",400000.0,3960000.0,0.0933,,188,400000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.9
Tortoise acquisition corp,SHLL,"",400000.0,3940000.0,0.0928,,189,400000.0,,new,1.7167382,Q2 2019,FINANCE,13F,06/30/2019,9.85
Petroleo brasileiro sa (petrobras) adr,PBR,CALL,250000.0,3893000.0,0.0917,,190,250000.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Pan american silver corp,PAAS,"",300000.0,3873000.0,0.0913,,191,300000.0,,new,0.1432254,Q2 2019,MATERIALS,13F,06/30/2019,12.91
Mastec inc. (burnup & sims  inc.),MTZ,"",75000.0,3865000.0,0.0911,,192,75000.0,,new,0.0982833,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,51.53
Spirit airlines inc,SAVE,"",80000.0,3818000.0,0.09,,193,80000.0,,new,0.1168907,Q2 2019,TRANSPORTS,13F,06/30/2019,47.73
Mesa air group inc,MESA,"",405000.0,3702000.0,0.0872,0.1107,194,-25000.0,-5.813953,reduction,1.2893983,Q3 2018,TRANSPORTS,13F,06/30/2019,13.86
Macquarie infrastructure co,MIC,"",90000.0,3649000.0,0.086,,195,90000.0,,new,0.1043357,Q1 2018,TRANSPORTS,13F,06/30/2019,40.54
Nesco holdings inc,NSCO,"",350000.0,3581000.0,0.0844,0.11,196,0.0,0.0,,0.6956867,Q4 2017,FINANCE,13F,06/30/2019,9.68
Masco corp.,MAS,"",90000.0,3532000.0,0.0832,0.1457,197,-30000.0,-25.0,reduction,0.0310924,Q1 2019,INDUSTRIALS,13F,06/30/2019,39.31
Agco corp,AGCO,"",45000.0,3491000.0,0.0823,,198,45000.0,,new,0.0590241,Q2 2019,INDUSTRIALS,13F,06/30/2019,77.57
Venator materials plc,VNTR,"",630000.0,3333000.0,0.0785,,199,630000.0,,new,0.5921053,Q2 2019,MATERIALS,13F,06/30/2019,5.29
United rentals  inc.,URI,PUT,25000.0,3316000.0,0.0781,,200,25000.0,,new,N/A,Q2 2019,INDUSTRIALS,13F,06/30/2019,
Canadian national railway co.,CNI,"",35688.0,3300000.0,0.0778,,201,35688.0,,new,0.0049519,Q2 2019,TRANSPORTS,13F,06/30/2019,92.48
Kkr & co. l.p.,KKR,"",130000.0,3285000.0,0.0774,0.0834,202,15000.0,13.043478,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,23.6954
Knight transportation inc.,KNX,"",100000.0,3284000.0,0.0774,,203,100000.0,,new,0.1243472,Q2 2019,TRANSPORTS,13F,06/30/2019,32.84
Navistar international corp. (international harvester),NAV,"",95000.0,3273000.0,0.0771,,204,95000.0,,new,0.0958918,Q2 2019,INDUSTRIALS,13F,06/30/2019,34.45
Amarin corp. adr,AMRN,"",165249.0,3204000.0,0.0755,,205,165249.0,,new,0.0462610,Q2 2019,HEALTH CARE,13F,06/30/2019,19.39
Pbf energy inc,PBF,"",100000.0,3130000.0,0.0737,,206,100000.0,,new,0.0834098,Q2 2019,ENERGY,13F,06/30/2019,31.3
Biohaven pharmaceutical holding co ltd,BHVN,"",70000.0,3065000.0,0.0722,,207,70000.0,,new,0.1342282,Q2 2019,HEALTH CARE,13F,06/30/2019,43.79
Pivotal acquisition corp,PVT,"",300000.0,3045000.0,0.0717,,208,300000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.15
Myokardia inc,MYOK,"",60284.0,3023000.0,0.0712,0.0308,209,41084.0,213.979167,addition,0.1307112,Q1 2019,HEALTH CARE,13F,06/30/2019,50.7292
Arya sciences acquisition corp,ARYA,"",300000.0,3012000.0,0.071,0.0909,210,0.0,0.0,,1.6694491,Q4 2018,FINANCE,13F,06/30/2019,9.8
Scorpio tankers 6.75% sr notes 2020,SBNA,PRN,3000000.0,3011000.0,0.0709,0.0815,211,0.0,0.0,,No Data,Q2 2018,TRANSPORTS,13F,06/30/2019,
Axalta coating systems ltd,AXTA,PUT,100000.0,2977000.0,0.0701,,212,100000.0,,new,N/A,Q2 2019,MATERIALS,13F,06/30/2019,
Assertio therapeutics inc,ASRT,PRN,4000000.0,2900000.0,0.0683,0.0951,213,0.0,0.0,,N/A,Q3 2017,HEALTH CARE,13F,06/30/2019,
Rattler midstream lp,RTLR,"",147900.0,2868000.0,0.0676,,214,147900.0,,new,0.0976109,Q2 2019,ENERGY,13F,06/30/2019,19.39
Entergy corp.,ETR,"",27000.0,2779000.0,0.0655,0.0502,215,10000.0,58.823529,addition,0.0135794,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,89.2041
Louisiana pacific corp.,LPX,CALL,100000.0,2622000.0,0.0618,,216,100000.0,,new,N/A,Q2 2019,MATERIALS,13F,06/30/2019,
Valero energy corp.,VLO,"",30000.0,2568000.0,0.0605,,217,30000.0,,new,0.0072394,Q2 2019,ENERGY,13F,06/30/2019,85.61
Insmed inc,INSM,"",100000.0,2560000.0,0.0603,,218,100000.0,,new,0.1120951,Q2 2019,HEALTH CARE,13F,06/30/2019,25.6
Boxwood merger corp,BWMC,"",250000.0,2463000.0,0.058,0.075,219,0.0,0.0,,1.2345679,Q1 2019,FINANCE,13F,06/30/2019,9.72
Kimbell royalty partners lp units,KRP,"",149488.0,2414000.0,0.0569,0.0508,220,59488.0,66.097778,addition,No Data,Q3 2018,ENERGY,13F,06/30/2019,18.2391
Axalta coating systems ltd,AXTA,"",80000.0,2382000.0,0.0561,0.5492,221,-625457.0,-88.659833,reduction,0.0342965,Q4 2017,MATERIALS,13F,06/30/2019,24.5598
Calgon carbon corporation,CCC/WS,"",500000.0,2375000.0,0.056,0.0506,222,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Cimarex energy co.,XEC,"",40000.0,2373000.0,0.0559,,223,40000.0,,new,0.0394244,Q3 2018,ENERGY,13F,06/30/2019,59.33
Devon energy corp.,DVN,"",80000.0,2282000.0,0.0538,,224,80000.0,,new,0.0197922,Q1 2018,ENERGY,13F,06/30/2019,28.52
Oasis petroleum inc,OAS,"",400000.0,2272000.0,0.0535,0.069,225,30000.0,8.108108,addition,0.1242738,Q4 2017,ENERGY,13F,06/30/2019,5.8855
Magnolia oil and gas corporation,MGY/WS,"",666667.0,2227000.0,0.0525,0.0698,226,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Olin corp. (mathieson chemical),OLN,"",100000.0,2191000.0,0.0516,0.2144,227,-200000.0,-66.666667,reduction,0.0608643,Q3 2018,MATERIALS,13F,06/30/2019,23.14
Ternium s.a. adr,TX,"",94388.0,2117000.0,0.0499,,228,94388.0,,new,0.0480811,Q2 2019,MATERIALS,13F,06/30/2019,22.43
Priority technology holdings inc,PRTH,"",257300.0,2020000.0,0.0476,0.0549,229,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Constellium se,CSTM,"",200000.0,2008000.0,0.0473,,230,200000.0,,new,No Data,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,10.04
Amci acquisition corp,AMCI,"",200000.0,1988000.0,0.0468,0.0608,231,0.0,0.0,,0.8000000,Q1 2019,FINANCE,13F,06/30/2019,9.84
United technologies corp. (united aircraft corp.),UTX,PUT,15000.0,1953000.0,0.046,,232,15000.0,,new,N/A,Q2 2019,INDUSTRIALS,13F,06/30/2019,
Iovance biotherapeutics inc,IOVA,"",75000.0,1839000.0,0.0433,0.0441,233,-75000.0,-50.0,reduction,0.0605669,Q2 2018,HEALTH CARE,13F,06/30/2019,11.3667
Northern oil and gas inc,NOG,"",937747.0,1810000.0,0.0426,0.0347,234,527747.0,128.71878,addition,0.2352838,Q1 2019,ENERGY,13F,06/30/2019,2.2841
Shake shack inc,SHAK,"",25000.0,1805000.0,0.0425,,235,25000.0,,new,0.0670421,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,72.2
Viewray inc,VRAY,"",200000.0,1762000.0,0.0415,0.0456,236,0.0,0.0,,0.2030869,Q2 2018,HEALTH CARE,13F,06/30/2019,7.6225
Gw pharmaceuticals plc adr,GWPH,"",10000.0,1724000.0,0.0406,0.0521,237,0.0,0.0,,0.0323729,Q4 2016,HEALTH CARE,13F,06/30/2019,130.71
Viper energy partners lp,VNOM,"",50000.0,1541000.0,0.0363,0.0409,238,10000.0,25.0,addition,No Data,Q1 2019,ENERGY,13F,06/30/2019,32.692
Commercial metals company,CMC,"",85000.0,1517000.0,0.0357,0.1582,239,-215000.0,-71.666667,reduction,0.0720828,Q1 2019,MATERIALS,13F,06/30/2019,17.08
Cytomx therapeutics inc,CTMX,"",125000.0,1403000.0,0.0331,0.0415,240,0.0,0.0,,0.2752698,Q3 2018,HEALTH CARE,13F,06/30/2019,18.5
Park hotels & resorts inc,PK,"",50000.0,1378000.0,0.0325,,241,50000.0,,new,0.0247991,Q2 2019,REAL ESTATE,13F,06/30/2019,27.56
Arvinas holding company llc,ARVN,"",60000.0,1319000.0,0.0311,,242,60000.0,,new,0.1780944,Q2 2019,HEALTH CARE,13F,06/30/2019,21.99
Verra mobility corp,VRRM,"",100000.0,1309000.0,0.0308,0.0735,243,-100000.0,-50.0,reduction,0.2000000,Q1 2017,FINANCE,13F,06/30/2019,10.0
Turquoise hill resources ltd,TRQ,"",1000000.0,1240000.0,0.0292,,244,1000000.0,,new,0.0496941,Q2 2019,MATERIALS,13F,06/30/2019,1.24
Boston omaha corp,BOMN,"",50000.0,1158000.0,0.0273,0.0385,245,0.0,0.0,,0.2172968,Q2 2017,COMMUNICATIONS,13F,06/30/2019,16.0767
Xeris pharmaceuticals inc,XERS,"",100000.0,1144000.0,0.027,0.031,246,0.0,0.0,,0.3705076,Q1 2019,HEALTH CARE,13F,06/30/2019,10.04
Canntrust holdings inc,CTST,"",215000.0,1079000.0,0.0254,,247,215000.0,,new,0.1519649,Q2 2019,HEALTH CARE,13F,06/30/2019,5.02
Rlj lodging trust,RLJ,"",60000.0,1064000.0,0.0251,,248,60000.0,,new,0.0348574,Q2 2019,REAL ESTATE,13F,06/30/2019,17.74
Huntsman corp,HUN,"",50000.0,1022000.0,0.0241,0.125,249,-130000.0,-72.222222,reduction,0.0217893,Q1 2019,MATERIALS,13F,06/30/2019,22.49
Clovis oncology inc,CLVS,PRN,1500000.0,998000.0,0.0235,0.0362,250,0.0,0.0,,N/A,Q2 2018,HEALTH CARE,13F,06/30/2019,
Cars.com inc,CARS,"",50000.0,986000.0,0.0232,0.0352,251,0.0,0.0,,0.0749850,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,22.8
Azure power global ltd,AZRE,"",90000.0,950000.0,0.0224,0.0348,252,-9998.0,-9.9982,reduction,0.2192982,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,9.05
Fts international inc,FTSI,"",164170.0,916000.0,0.0216,0.0309,253,64170.0,64.17,addition,0.1505732,Q4 2018,ENERGY,13F,06/30/2019,6.512
Target hospitality corporation,THWWW,"",400000.0,800000.0,0.0188,0.0191,254,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Encana corp.,ECA,CALL,150000.0,770000.0,0.0181,0.1789,255,-650000.0,-81.25,reduction,N/A,Q4 2018,ENERGY,13F,06/30/2019,
Colony capital inc,CLNY,"",150000.0,750000.0,0.0177,0.0246,256,0.0,0.0,,0.0277531,Q1 2018,REAL ESTATE,13F,06/30/2019,5.62
Gores holdings iii,GRSHW,"",500000.0,725000.0,0.0171,0.0232,257,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Eqt corporation (equitable gas co.),EQT,"",45000.0,711000.0,0.0168,0.1089,258,-125000.0,-73.529412,reduction,0.0176125,Q4 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,40.3797
Equitrans midstream corp,ETRN,"",36000.0,710000.0,0.0167,0.0817,259,-85383.0,-70.341811,reduction,0.0141348,Q4 2018,ENERGY,13F,06/30/2019,20.02
Gs acquisition holdings corp,GSAH/WS,"",500000.0,660000.0,0.0156,0.0241,260,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Tronox holdings plc,TROX,CALL,50000.0,639000.0,0.0151,0.1015,261,-200000.0,-80.0,reduction,N/A,Q1 2019,MATERIALS,13F,06/30/2019,
Berry petroleum co,BR,"",60000.0,636000.0,0.015,0.016,262,15000.0,33.333333,addition,No Data,Q3 2018,ENERGY,13F,06/30/2019,13.8384
Progenics pharmaceuticals inc,PGNX,"",100000.0,617000.0,0.0145,0.0143,263,0.0,0.0,,0.1157140,Q3 2018,HEALTH CARE,13F,06/30/2019,6.27
Glycomimetics inc,GLYC,"",50000.0,596000.0,0.014,0.0192,264,0.0,0.0,,0.1157675,Q1 2018,HEALTH CARE,13F,06/30/2019,16.23
Collier creek holdings,CCH/WS,"",433333.0,585000.0,0.0138,0.0155,265,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Minerva neurosciences inc,NERV,"",95125.0,536000.0,0.0126,0.0364,266,-54875.0,-36.583333,reduction,0.2437228,Q2 2018,HEALTH CARE,13F,06/30/2019,8.25
Eyepoint pharmaceuticals inc,EYPT,"",320000.0,525000.0,0.0124,0.0177,267,0.0,0.0,,0.3010348,Q1 2019,HEALTH CARE,13F,06/30/2019,1.79
Gigcapital inc,GIG,"",50000.0,515000.0,0.0121,0.0787,268,-200000.0,-80.0,reduction,0.4295533,Q1 2018,FINANCE,13F,06/30/2019,9.77
Keane group inc,FRAC,"",75000.0,504000.0,0.0119,0.037,269,-35000.0,-31.818182,reduction,0.0714422,Q4 2018,ENERGY,13F,06/30/2019,9.6582
Xenon pharmaceuticals inc,XENE,"",50000.0,493000.0,0.0116,0.0157,270,0.0,0.0,,0.1939488,Q3 2018,HEALTH CARE,13F,06/30/2019,8.377
Savara inc,SVRA,"",200000.0,474000.0,0.0112,0.0228,271,100000.0,100.0,addition,0.4854369,Q3 2018,HEALTH CARE,13F,06/30/2019,6.765
Tpg pace holdings corp,TPGH/WS,"",300000.0,474000.0,0.0112,0.0132,272,0.0,0.0,,N/A,Q3 2017, ,13F,06/30/2019,
Gores metropoulos inc,GMHIW,"",366666.0,462000.0,0.0109,0.0158,273,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Penn virginia corp,PVAC,"",15000.0,460000.0,0.0108,,274,15000.0,,new,0.0992720,Q2 2019,ENERGY,13F,06/30/2019,30.68
Cryoport inc,CYRX,"",24000.0,440000.0,0.0104,,275,24000.0,,new,0.0674347,Q2 2019,HEALTH CARE,13F,06/30/2019,18.32
Ishares china large-cap etf,FXI,"",10000.0,428000.0,0.0101,4.744,276,-3460000.0,-99.711816,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,44.255
Nebula acquisition corp warrant,NEBUW,"",413333.0,413000.0,0.0097,0.0096,277,0.0,0.0,,No Data,Q1 2018,FINANCE,13F,06/30/2019,0.909
Dfb healthcare acquisitions corp warrant,DFBHW,"",333333.0,413000.0,0.0097,0.0118,278,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,06/30/2019,
Hostess brands inc warrant exp 4 nov 2021,TWNKW,"",200000.0,380000.0,0.009,0.008,279,0.0,0.0,,No Data,Q4 2015,CONSUMER STAPLES,13F,06/30/2019,
Mosaic acquisition corp,MOSC/WS,"",366666.0,348000.0,0.0082,0.0092,280,0.0,0.0,,N/A,Q4 2017, ,13F,06/30/2019,
Fintech acquisition corp iii w,FTACW,"",250000.0,340000.0,0.008,0.007,281,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Forum merger corporation,FMCIW,"",500000.0,320000.0,0.0075,0.008,282,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Acamar partners acquisition corporation,ACAMW,"",333333.0,283000.0,0.0067,,283,333333.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Orchard therapeutics plc,ORTX,"",20000.0,280000.0,0.0066,,284,20000.0,,new,0.0207922,Q2 2019,HEALTH CARE,13F,06/30/2019,13.99
Venator materials plc,VNTR,CALL,50000.0,265000.0,0.0062,,285,50000.0,,new,N/A,Q2 2019,MATERIALS,13F,06/30/2019,
Us well services inc,USWS,"",50340.0,243000.0,0.0057,,286,50340.0,,new,0.0736180,Q2 2019,ENERGY,13F,06/30/2019,4.82
Diamondpeak holdings corporation,DPHCW,"",300000.0,240000.0,0.0057,,287,300000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Vectolq acquisition corporation,VTIQW,"",500000.0,235000.0,0.0055,0.0069,288,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Arya sciences acquistion corporation,ARYAW,"",150000.0,233000.0,0.0055,0.006,289,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Cf finance acquisition corporation,CFFAW,"",375000.0,225000.0,0.0053,0.005,290,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Social capital hedosophia holdings corp,IPOA/WS,"",166666.0,223000.0,0.0053,0.0041,291,0.0,0.0,,N/A,Q4 2017, ,13F,06/30/2019,
Rmg acquisition corp,RMG/WS,"",233333.0,219000.0,0.0052,,292,233333.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Far point acquisition corporation,FPAC/WS,"",166666.0,217000.0,0.0051,0.0069,293,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Spartan energy acquisition corp,SPAQ/WS,"",233333.0,208000.0,0.0049,0.0079,294,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Akero therapeutics inc,AKRO,"",10000.0,192000.0,0.0045,,295,10000.0,,new,0.0350140,Q2 2019,HEALTH CARE,13F,06/30/2019,19.15
Trine acquisition corp,TRNE/WS,"",250000.0,190000.0,0.0045,,296,250000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Sientra inc,SIEN,"",30000.0,185000.0,0.0044,,297,30000.0,,new,0.0608643,Q2 2019,HEALTH CARE,13F,06/30/2019,6.16
Tyme technologies inc,TYME,"",150000.0,183000.0,0.0043,0.0082,298,0.0,0.0,,0.1339884,Q1 2018,HEALTH CARE,13F,06/30/2019,2.23
Hennessy capital acquisition corporation iv,HCACW,"",300000.0,180000.0,0.0042,,299,300000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Cymabay therapeutics inc,CBAY,"",25000.0,179000.0,0.0042,0.0103,300,0.0,0.0,,0.0363901,Q1 2019,HEALTH CARE,13F,06/30/2019,13.28
Monocle acquisition corporation,MNCLW,"",500000.0,175000.0,0.0041,0.0049,301,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
New frontier corporation,NFC/WS,"",250000.0,175000.0,0.0041,0.0055,302,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Capitol investment corp iv,CIC/WS,"",116666.0,162000.0,0.0038,0.005,303,0.0,0.0,,N/A,Q4 2017, ,13F,06/30/2019,
Legacy acquisition corp,LGC/WS,"",500000.0,160000.0,0.0038,0.0046,304,0.0,0.0,,N/A,Q4 2017, ,13F,06/30/2019,
Boxwood merger corporation,BWMCW,"",250000.0,155000.0,0.0037,0.0023,305,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Crescent acquisition corporation,CRSAW,"",237500.0,154000.0,0.0036,,306,237500.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Landcadia holdings inc,LCAHW,"",166666.0,142000.0,0.0033,,307,166666.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Tortoise acquisition corp,SHLL/WS,"",200000.0,140000.0,0.0033,,308,200000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Gigcapital inc,GIGRT,"",250000.0,130000.0,0.0031,0.005,309,0.0,0.0,,N/A,Q1 2018, ,13F,06/30/2019,
Sentinel energy services inc,STNLW,"",166666.0,128000.0,0.003,0.0034,310,0.0,0.0,,N/A,Q4 2017, ,13F,06/30/2019,
Andina acquisition corp ii rt exp,ANDAR,"",400000.0,87000.0,0.002,0.0043,311,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Andina acquisition corp ii wt exp,ANDAW,"",400000.0,84000.0,0.002,0.0025,312,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Amci acquisition corporation,AMCIW,"",200000.0,66000.0,0.0016,0.0017,313,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Gigcapital inc,GIGWS,"",187500.0,56000.0,0.0013,0.0016,314,0.0,0.0,,N/A,Q1 2018, ,13F,06/30/2019,
Estre ambiental inc,ESTRW,"",250000.0,10000.0,0.0002,0.0009,315,0.0,0.0,,N/A,Q4 2017, ,13F,06/30/2019,
Alta mesa res inc wt exp 03/23,AMRWW,"",500000.0,4000.0,0.0001,0.0006,316,0.0,0.0,,N/A,Q1 2018, ,13F,06/30/2019,
Karyopharm therapeutics inc,KPTI,"",0.0,0.0,,0.018,"",-100000.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,13F,06/30/2019,16.99
Talos energy inc,TALO,"",0.0,0.0,,0.0369,"",-45000.0,-100.0,soldall,0.0000000,Q1 2019,ENERGY,13F,06/30/2019,26.56
Popular inc (puerto rico),BPOP,"",0.0,0.0,,0.5166,"",-320881.0,-100.0,soldall,0.0000000,Q1 2019,FINANCE,13F,06/30/2019,52.13
Wave life sciences ltd,WVE,"",0.0,0.0,,0.0439,"",-36600.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,38.85
Ctrip.com international ltd adr,CTRP,"",0.0,0.0,,0.5734,"",-425000.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,43.69
Anadarko petroleum corp.,APC,"",0.0,0.0,,0.1545,"",-110000.0,-100.0,soldall,N/A,Q4 2009,ENERGY,13F,06/30/2019,45.48
Valaris plc (ensco international),VAL,"",0.0,0.0,,0.0425,"",-350000.0,-100.0,soldall,0.0000000,Q1 2019,ENERGY,13F,06/30/2019,15.72
Uniqure n.v.,QURE,"",0.0,0.0,,0.0318,"",-17256.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,59.65
Liquidia technologies inc,LQDA,"",0.0,0.0,,0.0351,"",-100000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,11.38
Lyondellbasell industries nv,LYB,"",0.0,0.0,,0.3116,"",-120000.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,84.08
Rosehill resources inc cl a,ROSE,"",0.0,0.0,,0.0042,"",-40000.0,-100.0,soldall,0.0000000,Q3 2018,ENERGY,13F,06/30/2019,6.1
El paso electric co.,EE,"",0.0,0.0,,0.0182,"",-10000.0,-100.0,soldall,0.0000000,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,58.82
L3harris technologies inc,LHX,"",0.0,0.0,,0.1529,"",-31000.0,-100.0,soldall,0.0000000,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,159.71
Kb home inc.,KBH,"",0.0,0.0,,0.1493,"",-200000.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,24.17
