Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Marathon oil corp. (1901) (old u.s. steel),MRO,"",3655434.0,51944000.0,0.058,0.0669,380,-121136.0,-3.207567,reduction,0.4546334,Q1 2003,ENERGY,13F,06/30/2019,18.2937
Allison transmission holdings inc,ALSN,"",1117028.0,51774000.0,0.0578,0.0303,381,481885.0,75.870316,addition,0.9269173,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,45.2473
Berkeley (w.r.) corp.,WRB,"",779782.0,51411000.0,0.0574,0.0426,382,306221.0,64.663475,addition,0.4258311,Q1 2011,FINANCE,13F,06/30/2019,60.2539
Waters corporation,WAT,"",237831.0,51191000.0,0.0571,0.0679,383,-16460.0,-6.472899,reduction,0.3562478,Q3 2013,HEALTH CARE,13F,06/30/2019,183.9197
Church & dwight co.  inc.,CHD,"",699312.0,51092000.0,0.057,0.0463,384,86488.0,14.113024,addition,0.2830077,Q4 2010,CONSUMER STAPLES,13F,06/30/2019,51.2481
Equity residential,EQR,"",671963.0,51015000.0,0.0569,0.0551,385,-17954.0,-2.602342,reduction,0.1811954,Q4 2005,REAL ESTATE,13F,06/30/2019,63.8092
Nvent electric plc,NVT,"",2038775.0,50480000.0,0.0563,0.0513,386,245291.0,13.676788,addition,1.2055910,Q2 2018,INDUSTRIALS,13F,06/30/2019,25.7915
Berry global group inc,BERY,"",970720.0,50128000.0,0.0559,0.0327,387,397902.0,69.463948,addition,0.7348372,Q1 2014,HEALTH CARE,13F,06/30/2019,52.1739
Paycom software inc,PAYC,"",224987.0,50069000.0,0.0559,0.0355,388,47709.0,26.911969,addition,0.3851198,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,170.0022
Citizens financial group inc,CFG,"",1401671.0,49563000.0,0.0553,0.0186,389,862692.0,160.060411,addition,0.3135098,Q4 2014,FINANCE,13F,06/30/2019,34.7393
Signature bank (new york  ny),SBNY,"",415058.0,49558000.0,0.0553,0.0324,390,176298.0,73.839002,addition,0.7564389,Q1 2011,FINANCE,13F,06/30/2019,122.8427
Nu skin enterprises inc. class a,NUS,"",1003686.0,49331000.0,0.055,0.0452,391,108360.0,12.102854,addition,1.8068155,Q4 2008,CONSUMER STAPLES,13F,06/30/2019,47.2821
Yum! brands  inc. (tricon global restaurants),YUM,"",448577.0,49330000.0,0.055,0.0395,392,74808.0,20.014501,addition,0.1474176,Q1 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,82.5938
Bed bath & beyond inc.,BBBY,"",4246132.0,49255000.0,0.055,0.1198,393,-2400524.0,-36.116267,reduction,3.3232621,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,13.3125
Omnicom group inc.,OMC,"",599871.0,49159000.0,0.0549,0.0237,394,293378.0,95.720946,addition,0.2757774,Q1 2010,COMMUNICATIONS,13F,06/30/2019,77.7505
Paychex inc.,PAYX,"",594171.0,48894000.0,0.0546,0.0524,395,-21213.0,-3.447116,reduction,0.1653460,Q2 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,61.5306
Bio-rad laboratories inc class a,BIO,"",159706.0,48886000.0,0.0545,0.0802,396,-87486.0,-35.391922,reduction,0.5359262,Q2 2015,HEALTH CARE,13F,06/30/2019,285.5285
Spdr s&p 500 etf trust,SPY,"",166809.0,48875000.0,0.0545,0.0649,397,-49816.0,-22.996422,reduction,No Data,Q4 2014,FINANCE,13F,06/30/2019,235.8924
Equinix inc,EQIX,"",96595.0,48712000.0,0.0544,0.06,398,-28160.0,-22.572242,reduction,0.1194448,Q4 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,368.9663
Dentsply international inc. (1983),XRAY,"",841581.0,48475000.0,0.0541,0.0052,399,742064.0,745.665565,addition,0.3754041,Q1 2015,HEALTH CARE,13F,06/30/2019,56.3738
Dana incorporated,DAN,"",2466653.0,48001000.0,0.0536,0.0327,400,731142.0,42.128341,addition,1.7139056,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,20.6993
Illinois tool works inc,ITW,"",318150.0,47980000.0,0.0535,0.037,401,75320.0,31.017584,addition,0.0983523,Q2 2012,INDUSTRIALS,13F,06/30/2019,138.1247
Banco santander chile adr,BSAC,"",1581967.0,47333000.0,0.0528,0.0728,402,-724561.0,-31.413492,reduction,0.3357885,Q2 2010,FINANCE,13F,06/30/2019,25.0038
Rollins  inc.,ROL,"",1315624.0,47191000.0,0.0527,0.0614,403,-74160.0,-5.336081,reduction,0.4017295,Q3 2015,INDUSTRIALS,13F,06/30/2019,39.2122
Marsh & mclennan companies  inc.,MMC,"",472683.0,46777000.0,0.0522,0.0472,404,-4008.0,-0.840796,reduction,0.0933584,Q4 2010,FINANCE,13F,06/30/2019,70.1529
Advance auto parts  inc.,AAP,"",302483.0,46625000.0,0.052,0.0928,405,-210483.0,-41.032544,reduction,0.4237050,Q3 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,159.8297
Halliburton co.,HAL,"",2049196.0,46599000.0,0.052,0.043,406,664784.0,48.019231,addition,0.2339452,Q3 2010,ENERGY,13F,06/30/2019,31.935
Expeditors international of washington inc,EXPD,"",614341.0,46346000.0,0.0517,0.0675,407,-224194.0,-26.736391,reduction,0.3598530,Q1 2013,TRANSPORTS,13F,06/30/2019,61.6025
Brinker international inc.,EAT,"",1176565.0,46298000.0,0.0517,0.0568,408,-38696.0,-3.184172,reduction,3.1375067,Q3 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,44.2789
Ctrip.com international ltd adr,CTRP,"",1248576.0,46085000.0,0.0514,0.0606,409,-57814.0,-4.425478,reduction,0.2257904,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,43.6778
V.f. corp. (vanity fair mills inc.),VFC,"",527040.0,46037000.0,0.0514,0.0579,410,-100778.0,-16.052104,reduction,0.1323622,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,79.6553
Salesforce.com inc.,CRM,"",301932.0,45812000.0,0.0511,0.0486,411,12495.0,4.317002,addition,0.0389088,Q1 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,123.6802
Commvault systems inc,CVLT,"",937933.0,45443000.0,0.0507,0.0476,412,244843.0,35.326292,addition,2.0759916,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,60.312
Msa safety inc,MSA,"",430121.0,45330000.0,0.0506,0.0543,413,-65099.0,-13.145471,reduction,1.1108497,Q4 2016,INDUSTRIALS,13F,06/30/2019,96.1686
Whiting petroleum corp,WLL,"",2468822.0,45229000.0,0.0505,0.0242,414,1596609.0,183.052649,addition,2.7040767,Q4 2017,ENERGY,13F,06/30/2019,25.2339
Vertex pharmaceuticals  inc.,VRTX,"",249966.0,45044000.0,0.0503,0.0859,415,-194184.0,-43.720365,reduction,0.0972479,Q4 2016,HEALTH CARE,13F,06/30/2019,156.5491
Oge energy corp. (oklahoma gas & electric),OGE,"",1055951.0,44941000.0,0.0501,0.0685,416,-440917.0,-29.455971,reduction,0.5275007,Q2 2006,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.672
Mednax inc,MD,"",1754829.0,43327000.0,0.0483,0.0272,417,812425.0,86.20772,addition,2.0838725,Q3 2017,HEALTH CARE,13F,06/30/2019,28.9512
Brighthouse financial inc,BHF,"",1198214.0,43184000.0,0.0482,0.0012,418,1167764.0,3835.021346,addition,1.0754995,Q2 2018,FINANCE,13F,06/30/2019,36.6831
Becton  dickinson and co.,BDX,"",171173.0,42990000.0,0.048,0.0457,419,-2546.0,-1.465585,reduction,0.0634091,Q2 2004,HEALTH CARE,13F,06/30/2019,177.2389
Mercadolibre inc,MELI,"",70350.0,42582000.0,0.0475,0.0041,420,62706.0,820.32967,addition,0.1415208,Q1 2017,COMMUNICATIONS,13F,06/30/2019,578.4239
Telephone and data systems inc,TDS,"",1392960.0,42346000.0,0.0472,0.0414,421,120368.0,9.458491,addition,1.2164527,Q3 2006,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,31.0934
Mks instruments inc,MKSI,"",539807.0,42046000.0,0.0469,0.1134,422,-631934.0,-53.931202,reduction,0.9906533,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,83.332
Norfolk southern corp.,NSC,"",210870.0,42033000.0,0.0469,0.0604,423,-93857.0,-30.800356,reduction,0.0800539,Q3 2004,TRANSPORTS,13F,06/30/2019,121.0412
Nrg energy inc,NRG,"",1184038.0,41583000.0,0.0464,0.1474,424,-2086692.0,-63.798968,reduction,0.4680177,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,40.1513
Yum china holdings inc,YUMC,"",897290.0,41455000.0,0.0463,0.0449,425,-44290.0,-4.703796,reduction,0.2381153,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,28.4213
New oriental education & tech group inc adr,EDU,"",423465.0,40898000.0,0.0456,0.042,426,-15531.0,-3.537845,reduction,0.2970017,Q2 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,48.4584
Acuity brands inc (holding company),AYI,"",299290.0,40844000.0,0.0456,0.0062,427,250443.0,512.709071,addition,0.7501003,Q3 2010,INDUSTRIALS,13F,06/30/2019,136.7772
Biotechne corp,TECH,"",196142.0,40552000.0,0.0452,0.0426,428,-6345.0,-3.133534,reduction,0.5176617,Q3 2016,HEALTH CARE,13F,06/30/2019,163.1644
Nucor corp.,NUE,"",735152.0,40507000.0,0.0452,0.031,429,234578.0,46.861803,addition,0.2424964,Q2 2011,MATERIALS,13F,06/30/2019,59.6623
Columbia sportswear co,COLM,"",404767.0,40161000.0,0.0448,0.0386,430,55219.0,15.797258,addition,0.5991223,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,91.1605
Allete inc. (minnesota power and light - duluth edison electric),ALE,"",482520.0,40150000.0,0.0448,0.032,431,115247.0,31.37911,addition,0.9340302,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,79.3289
Idexx laboratories inc.,IDXX,"",145275.0,39999000.0,0.0446,0.0654,432,-130386.0,-47.2994,reduction,0.1687478,Q2 2011,HEALTH CARE,13F,06/30/2019,156.2057
Tupperware brands corp.,TUP,"",2101761.0,39997000.0,0.0446,0.0481,433,327978.0,18.490311,addition,4.3077700,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,40.5281
Grace (w.r.) & co. (de),GRA,"",528421.0,39922000.0,0.0445,0.0531,434,-116352.0,-18.045421,reduction,0.7917606,Q3 2009,MATERIALS,13F,06/30/2019,69.7976
Nvr inc,NVR,"",11824.0,39850000.0,0.0445,0.0512,435,-5625.0,-32.236804,reduction,0.3230601,Q1 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,2100.7477
Walgreens boots alliance inc.,WBA,"",734863.0,39830000.0,0.0444,0.1044,436,-819927.0,-52.735546,reduction,0.0813676,Q4 2008,CONSUMER STAPLES,13F,06/30/2019,67.0867
Allergan plc,AGN,"",236875.0,39660000.0,0.0443,0.075,437,-246220.0,-50.967201,reduction,0.0722114,Q4 2014,HEALTH CARE,13F,06/30/2019,142.3152
Madison square garden company,MSG,"",142845.0,39582000.0,0.0442,0.0428,438,5088.0,3.69346,addition,0.6011995,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,248.1064
Ishares core msci emerging markets etf,IEMG,"",763862.0,39293000.0,0.0438,0.0169,439,455305.0,147.559446,addition,No Data,Q1 2017,FINANCE,13F,06/30/2019,51.1
Eastman chemical co.,EMN,"",501834.0,39058000.0,0.0436,0.053,440,-156439.0,-23.765064,reduction,0.3663289,Q1 2005,MATERIALS,13F,06/30/2019,83.7403
T. rowe price group,TROW,"",354460.0,38888000.0,0.0434,0.0384,441,-7221.0,-1.996511,reduction,0.1504691,Q2 2014,FINANCE,13F,06/30/2019,99.5831
Hill-rom holdings,HRC,"",368857.0,38590000.0,0.0431,0.021,442,181663.0,97.045311,addition,0.5520159,Q2 2008,HEALTH CARE,13F,06/30/2019,100.6657
Wiley (john) & sons inc class a,JW.A,"",836312.0,38353000.0,0.0428,0.0411,443,-49066.0,-5.541814,reduction,1.4768003,Q4 2013,COMMUNICATIONS,13F,06/30/2019,56.499
Gardner denver holdings inc,GDI,"",1125267.0,38248000.0,0.0427,0.0312,444,68027.0,6.434395,addition,0.5513312,Q2 2018,INDUSTRIALS,13F,06/30/2019,27.0896
Liberty sirius xm group  series c,LSXMK,"",986703.0,37475000.0,0.0418,0.0557,445,-407449.0,-29.225579,reduction,0.4817415,Q3 2016,COMMUNICATIONS,13F,06/30/2019,38.9976
Deluxe corp.,DLX,"",916166.0,37251000.0,0.0416,0.0339,446,184678.0,25.246894,addition,2.1340927,Q2 2006,INDUSTRIALS,13F,06/30/2019,52.2565
Logmein inc,LOGM,"",506015.0,37187000.0,0.0415,0.0339,447,107148.0,26.86309,addition,1.0156865,Q1 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,79.7264
Pnm resources  inc.,PNM,"",728949.0,37111000.0,0.0414,0.0407,448,-82152.0,-10.128455,reduction,0.9151902,Q3 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.8013
Mgic investment corp. (1984),MTG,"",2820113.0,37056000.0,0.0413,0.0407,449,-88657.0,-3.047921,reduction,0.7963047,Q2 2011,FINANCE,13F,06/30/2019,9.4408
Motorola solutions inc,MSI,"",224807.0,36756000.0,0.041,0.0171,450,110264.0,96.264285,addition,0.1357858,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,140.0841
Maximus  inc.,MMS,"",506495.0,36741000.0,0.041,0.0477,451,-126481.0,-19.981958,reduction,0.7937549,Q1 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,65.338
Qorvo inc,QRVO,"",550847.0,36692000.0,0.0409,0.0403,452,17899.0,3.358489,addition,0.4676518,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,69.172
Edison international (southern california edison),EIX,"",553028.0,36688000.0,0.0409,0.0091,453,414372.0,298.84895,addition,0.1562712,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,67.2309
Ishares trust - core s&p mid-cap 400 exchange traded fund,IJH,"",188042.0,36529000.0,0.0408,0.0397,454,-9600.0,-4.857267,reduction,No Data,Q2 2015,FINANCE,13F,06/30/2019,150.6988
Anadarko petroleum corp.,APC,"",516070.0,36414000.0,0.0406,0.0717,455,-971295.0,-65.30307,reduction,N/A,Q3 2004,ENERGY,13F,06/30/2019,67.3186
Kbr inc,KBR,"",1458762.0,36382000.0,0.0406,0.0297,456,-5738.0,-0.391806,reduction,1.0304903,Q3 2007,INDUSTRIALS,13F,06/30/2019,18.7915
Lamb weston holdings inc,LW,"",568520.0,36021000.0,0.0402,0.1122,457,-842783.0,-59.716659,reduction,0.3902794,Q4 2016,CONSUMER STAPLES,13F,06/30/2019,65.6586
Jetblue airways corp,JBLU,"",1939487.0,35570000.0,0.0397,0.0932,458,-3443988.0,-63.973326,reduction,0.6546350,Q2 2011,TRANSPORTS,13F,06/30/2019,19.1543
Wipro ltd adr,WIT,"",8178755.0,35414000.0,0.0395,0.0329,459,394620.0,5.069542,addition,0.1360955,Q2 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,5.1069
Conduent inc,CNDT,"",3855551.0,35394000.0,0.0395,0.0732,460,-1131154.0,-22.683395,reduction,1.8244220,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,14.051
Tal education group american depositary adr,TAL,"",923806.0,35197000.0,0.0393,0.0361,461,-20465.0,-2.16728,reduction,0.1629661,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,21.5468
Cf industries holdings inc,CF,"",751620.0,35108000.0,0.0392,0.0591,462,-629699.0,-45.586791,reduction,0.3442587,Q2 2018,MATERIALS,13F,06/30/2019,40.9632
Kansas city southern industries inc.,KSU,"",287374.0,35008000.0,0.0391,0.0329,463,20138.0,7.535661,addition,0.2876329,Q3 2016,TRANSPORTS,13F,06/30/2019,106.2616
Cms energy corp. (consumers power co.),CMS,"",603525.0,34950000.0,0.039,0.046,464,-177461.0,-22.722686,reduction,0.2126661,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,44.5736
First hawaiian inc,FHB,"",1321803.0,34169000.0,0.0381,0.0218,465,530158.0,66.969159,addition,0.9916745,Q1 2018,FINANCE,13F,06/30/2019,25.3621
Rockwell automation  inc.,ROK,"",209256.0,34115000.0,0.0381,0.0399,466,-5506.0,-2.563768,reduction,0.1788360,Q1 2010,INDUSTRIALS,13F,06/30/2019,165.9179
Bunge ltd. adr,BG,"",609577.0,33960000.0,0.0379,0.0238,467,185128.0,43.616076,addition,0.4306139,Q4 2014,CONSUMER STAPLES,13F,06/30/2019,59.3404
Interpublic group of companies inc (the),IPG,"",1497492.0,33828000.0,0.0377,0.0196,468,619984.0,70.652803,addition,0.3867290,Q4 2018,COMMUNICATIONS,13F,06/30/2019,21.5864
Idacorp inc. holding co.,IDA,"",334531.0,33597000.0,0.0375,0.0276,469,72434.0,27.636333,addition,0.8544853,Q3 2010,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,86.2453
Marathon petroleum corp,MPC,"",599089.0,33477000.0,0.0374,0.254,470,-3404672.0,-85.036844,reduction,0.0910027,Q3 2011,ENERGY,13F,06/30/2019,56.6835
Red hat inc,RHT,"",173997.0,32669000.0,0.0365,0.0337,471,13.0,0.007472,addition,N/A,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,114.9833
Werner enterprises  inc.,WERN,"",1045078.0,32460000.0,0.0362,0.0373,472,14259.0,1.383269,addition,1.5102283,Q3 2007,TRANSPORTS,13F,06/30/2019,29.6804
Ionis phrmacutls,IONS,"",503942.0,32388000.0,0.0361,0.035,473,92068.0,22.353438,addition,0.3586776,Q3 2017,HEALTH CARE,13F,06/30/2019,77.4987
Lpl financial holdings inc,LPLA,"",396152.0,32247000.0,0.036,0.0079,474,289546.0,271.60385,addition,0.4812927,Q4 2016,FINANCE,13F,06/30/2019,75.9538
Eldorado resorts inc,ERI,"",722324.0,31977000.0,0.0357,0.0448,475,-182219.0,-20.144869,reduction,0.9287952,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,39.9783
Fiserv inc.,FISV,"",348516.0,31771000.0,0.0354,0.0379,476,-55760.0,-13.792558,reduction,0.0886877,Q3 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,36.989
Prudential financial inc.,PRU,"",313110.0,31624000.0,0.0353,0.055,477,-250912.0,-44.486208,reduction,0.0778881,Q1 2003,FINANCE,13F,06/30/2019,88.9177
Federated investors inc.,FII,"",970827.0,31552000.0,0.0352,0.0413,478,-356838.0,-26.877111,reduction,0.9593152,Q2 2016,FINANCE,13F,06/30/2019,27.0246
Fluor corp.,FLR,"",936407.0,31548000.0,0.0352,0.0278,479,224719.0,31.575494,addition,0.6691967,Q4 2018,INDUSTRIALS,13F,06/30/2019,35.3807
Kla corp,KLAC,"",266443.0,31494000.0,0.0351,0.037,480,-25429.0,-8.712381,reduction,0.1681453,Q2 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,94.4377
Us foods holding corp,USFD,"",879968.0,31468000.0,0.0351,0.0425,481,-268238.0,-23.361487,reduction,0.4015002,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,31.2451
News inc. class a,NWSA,"",2336024.0,31279000.0,0.0349,0.034,482,-256224.0,-9.884239,reduction,0.3991293,Q3 2013,COMMUNICATIONS,13F,06/30/2019,14.7141
United technologies corp. (united aircraft corp.),UTX,"",239400.0,31170000.0,0.0348,0.0288,483,26949.0,12.684807,addition,0.0277430,Q2 2003,INDUSTRIALS,13F,06/30/2019,111.2567
Rpc inc,RES,"",4318990.0,30881000.0,0.0345,0.0377,484,1180636.0,37.619593,addition,2.0127645,Q3 2015,ENERGY,13F,06/30/2019,15.8528
Hewlett packard enterprise co,HPE,"",2063818.0,30854000.0,0.0344,0.0269,485,416735.0,25.301396,addition,0.1541140,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,14.0432
Gap (the),GPS,"",1721399.0,30779000.0,0.0343,0.1062,486,-2101703.0,-54.973762,reduction,0.4554327,Q2 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,29.1703
Nuance communications  inc.,NUAN,"",2208737.69,30540000.0,0.0341,0.0254,487,577360.25,35.390967,addition,0.6694885,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,16.4297
Caseys general stores  inc.,CASY,"",194800.0,30387000.0,0.0339,0.0063,488,148466.0,320.425605,addition,0.5297797,Q3 2008,CONSUMER STAPLES,13F,06/30/2019,149.5221
Mcdermott international inc,MDR,"",3320633.0,30384000.0,0.0339,0.058,489,-4097561.0,-55.236638,reduction,1.8279385,Q3 2015,ENERGY,13F,06/30/2019,11.9478
Msci inc,MSCI,"",126881.0,30298000.0,0.0338,0.0253,490,6865.0,5.720071,addition,0.1498005,Q2 2009,FINANCE,13F,06/30/2019,98.1738
Aspen technology inc,AZPN,"",241333.0,29993000.0,0.0335,0.0275,491,-7509.0,-3.017577,reduction,0.3529808,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,82.3131
Lancaster colony corp.,LANC,"",202911.0,29970000.0,0.0334,0.0325,492,7018.0,3.582568,addition,0.7381266,Q2 2006,CONSUMER STAPLES,13F,06/30/2019,122.9646
Carlisle companies inc,CSL,"",213874.0,29878000.0,0.0333,0.008,493,152610.0,249.102246,addition,0.3778025,Q2 2011,INDUSTRIALS,13F,06/30/2019,128.8568
Fifth third bancorp (1927) (cincinnati  oh),FITB,"",1070237.0,29860000.0,0.0333,0.0573,494,-1069638.0,-49.986004,reduction,0.1465095,Q4 2009,FINANCE,13F,06/30/2019,27.5278
Expedia group inc,EXPE,"",228179.0,29855000.0,0.0333,0.0195,495,73701.0,47.709706,addition,0.1524955,Q3 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,121.1788
Mosaic company (the),MOS,"",1203415.0,29652000.0,0.0331,0.0424,496,-261606.0,-17.856809,reduction,0.3118706,Q4 2018,MATERIALS,13F,06/30/2019,27.6074
Devon energy corp.,DVN,"",1047914.0,29583000.0,0.033,0.0866,497,-1537412.0,-59.466853,reduction,0.2592563,Q4 2004,ENERGY,13F,06/30/2019,30.6357
Carnival corp.,CCL,"",641215.0,29547000.0,0.033,0.0378,498,-64704.0,-9.165924,reduction,0.1216819,Q1 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,56.9842
Quest diagnostics  inc.,DGX,"",288237.0,29221000.0,0.0326,0.0322,499,-49304.0,-14.606818,reduction,0.2140321,Q1 2015,HEALTH CARE,13F,06/30/2019,79.1049
Brunswick corp.,BC,"",644851.0,29212000.0,0.0326,0.0429,500,-159261.0,-19.805823,reduction,0.7522760,Q4 2002,CONSUMER DISCRETIONARY,13F,06/30/2019,50.4321
Welltower inc,WELL,"",358257.0,29209000.0,0.0326,0.0284,501,12828.0,3.713643,addition,0.0884039,Q1 2008,REAL ESTATE,13F,06/30/2019,69.7693
Eqt corporation (equitable gas co.),EQT,"",1865176.0,28966000.0,0.0323,0.0191,502,991772.0,113.552491,addition,0.7300102,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,18.1186
L3 technologies inc,LLL,"",118021.0,28935000.0,0.0323,0.0267,503,-4066.0,-3.330412,reduction,N/A,Q2 2007,INDUSTRIALS,13F,06/30/2019,161.0064
Invesco qqq trust series 1,QQQ,"",154529.0,28857000.0,0.0322,0.0152,504,74578.0,93.279634,addition,No Data,Q1 2018,FINANCE,13F,06/30/2019,180.3847
Henry (jack) & associates  inc.,JKHY,"",215388.0,28845000.0,0.0322,0.0331,505,-9400.0,-4.181718,reduction,0.2797247,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,81.5207
Altice usa inc,ATUS,"",1190376.0,28795000.0,0.0321,,506,1190376.0,,new,0.1837766,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,24.35
Dollar general corp.,DG,"",212885.0,28774000.0,0.0321,0.0289,507,-15593.0,-6.824727,reduction,0.0824114,Q3 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,95.232
Sonoco products co.,SON,"",445098.0,28758000.0,0.0321,0.0231,508,87843.0,24.588319,addition,0.4447422,Q4 2012,MATERIALS,13F,06/30/2019,56.197
Royal caribbean cruises ltd,RCL,"",234427.0,28415000.0,0.0317,0.0305,509,-16644.0,-6.629201,reduction,0.1118663,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,100.5672
Silgan holdings inc,SLGN,"",945373.0,28304000.0,0.0316,0.0147,510,476949.0,101.819932,addition,0.8503085,Q3 2016,MATERIALS,13F,06/30/2019,29.7965
West pharmaceutical services inc,WST,"",225400.0,28209000.0,0.0315,0.0129,511,115145.0,104.435173,addition,0.3056271,Q4 2014,HEALTH CARE,13F,06/30/2019,114.9468
Sally beauty holdings inc,SBH,"",2175729.0,28197000.0,0.0315,0.0396,512,135168.0,6.624061,addition,1.8049851,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,17.0282
Sm energy co,SM,"",2275331.0,28146000.0,0.0314,0.0565,513,-768049.0,-25.23671,reduction,2.0160650,Q4 2009,ENERGY,13F,06/30/2019,20.3044
Msc industrial direct  inc.,MSM,"",377637.0,28043000.0,0.0313,0.0303,514,32292.0,9.350649,addition,0.6841250,Q4 2010,INDUSTRIALS,13F,06/30/2019,85.7709
Old dominion freight line inc,ODFL,"",187316.0,27959000.0,0.0312,0.0542,515,-166534.0,-47.063445,reduction,0.2341157,Q4 2009,TRANSPORTS,13F,06/30/2019,133.8877
Caci international inc. class a,CACI,"",136414.0,27909000.0,0.0311,0.0148,516,59648.0,77.701066,addition,0.5482878,Q2 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,181.2949
Kforce inc,KFRC,"",795005.0,27897000.0,0.0311,0.0321,517,-66002.0,-7.665675,reduction,3.2770198,Q2 2012,INDUSTRIALS,13F,06/30/2019,30.387
Amedisys inc,AMED,"",229461.0,27804000.0,0.031,0.0212,518,67602.0,41.765982,addition,0.7130547,Q1 2018,HEALTH CARE,13F,06/30/2019,115.6
Pentair plc,PNR,"",744733.0,27704000.0,0.0309,0.0232,519,253332.0,51.553009,addition,0.4431616,Q3 2017,INDUSTRIALS,13F,06/30/2019,40.7022
Servicemaster global holdings inc,SERV,"",531129.0,27667000.0,0.0309,0.0259,520,8201.0,1.568285,addition,0.3909097,Q3 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,40.8783
Medpace holdings inc,MEDP,"",418348.0,27368000.0,0.0305,0.0267,521,-8888.0,-2.080349,reduction,1.1653148,Q1 2018,HEALTH CARE,13F,06/30/2019,53.3717
Banco bradesco s.a. adr,BBD,"",2771900.0,27220000.0,0.0304,0.0358,522,-324629.0,-10.483642,reduction,0.0345094,Q2 2010,FINANCE,13F,06/30/2019,9.1027
Cabot corp.,CBT,"",575814.0,27121000.0,0.0303,0.029,523,-81900.0,-12.452221,reduction,0.9965628,Q2 2009,MATERIALS,13F,06/30/2019,46.4757
Cit group inc (del),CIT,"",516195.0,27121000.0,0.0303,0.0077,524,363999.0,239.16463,addition,0.5451420,Q1 2019,FINANCE,13F,06/30/2019,51.1926
Treehouse foods inc,THS,"",504058.0,26922000.0,0.03,0.0121,525,325829.0,182.814806,addition,0.8969004,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,57.795
Evergy (kansas power & light - western resources - westar energy inc.),EVRG,"",443710.0,26689000.0,0.0298,0.0562,526,-469605.0,-51.417638,reduction,0.3119665,Q3 2013,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,53.8675
