Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Entegris inc.,ENTG,"",319494.0,11924000.0,0.0149,,1037,319494.0,,new,0.2363646,Q3 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,37.32
Estee lauder companies inc.,EL,CALL,65000.0,11902000.0,0.0148,0.0107,1038,15000.0,30.0,addition,N/A,Q2 2017,CONSUMER STAPLES,13F,06/30/2019,
Axogen inc,AXGN,"",601118.0,11902000.0,0.0148,0.0086,1039,284479.0,89.843323,addition,1.5311207,Q3 2017,HEALTH CARE,13F,06/30/2019,20.2999
Altra industrial motion corp,AIMC,"",331552.0,11896000.0,0.0148,0.0133,1040,298.0,0.089961,addition,0.5140341,Q4 2017,INDUSTRIALS,13F,06/30/2019,38.4111
Evo payments inc,EVOP,"",375005.0,11824000.0,0.0147,0.0046,1041,253187.0,207.840385,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,30.3905
Gildan activewear inc,GIL,"",305404.0,11820000.0,0.0147,0.0204,1042,-132296.0,-30.225268,reduction,0.1499357,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,29.572
Microstrategy inc.,MSTR,"",82214.0,11782000.0,0.0147,0.0203,1043,-26716.0,-24.525842,reduction,0.8028711,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,160.1979
Central garden & pet co. class a,CENTA,"",478010.0,11779000.0,0.0147,0.0105,1044,128216.0,36.654717,addition,0.8275796,Q3 2008,CONSUMER STAPLES,13F,06/30/2019,24.8993
Huya inc,HUYA,"",476357.0,11771000.0,0.0147,0.0004,1045,464541.0,3931.457346,addition,0.2183621,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,24.7948
Fortis inc,FTS,"",297705.0,11753000.0,0.0147,0.0115,1046,57318.0,23.844051,addition,0.1612913,Q4 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,33.6315
Conagra brands inc,CAG,PUT,442800.0,11743000.0,0.0146,0.0126,1047,90500.0,25.688334,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
Splunk inc,SPLK,"",93359.0,11740000.0,0.0146,0.0003,1048,91559.0,5086.611111,addition,0.0621689,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,125.0368
Discovery inc series a,DISCA,"",382066.0,11729000.0,0.0146,0.0094,1049,111501.0,41.21043,addition,0.0710662,Q4 2012,COMMUNICATIONS,13F,06/30/2019,25.4776
Sunpower corp,SPWR,"",1093848.0,11694000.0,0.0146,0.0049,1050,515022.0,88.976998,addition,0.7674511,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,8.5198
Pfizer  inc.,PFE,CALL,269900.0,11692000.0,0.0146,0.0348,1051,-365000.0,-57.489368,reduction,N/A,Q4 2012,HEALTH CARE,13F,06/30/2019,
Servicemaster global holdings inc,SERV,"",223433.0,11639000.0,0.0145,0.0079,1052,93120.0,71.458719,addition,0.1644462,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,41.5711
Semtech corp,SMTC,"",242009.0,11629000.0,0.0145,0.0089,1053,107209.0,79.531899,addition,0.3629409,Q1 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,35.1635
Sysco corp.,SYY,"",163934.0,11593000.0,0.0145,0.0385,1054,-282790.0,-63.303069,reduction,0.0320177,Q1 2013,CONSUMER STAPLES,13F,06/30/2019,64.0434
Cummins inc,CMI,PUT,67600.0,11583000.0,0.0144,0.0247,1055,-53400.0,-44.132231,reduction,N/A,Q1 2006,INDUSTRIALS,13F,06/30/2019,
Dxc technology company,DXC,PUT,210000.0,11582000.0,0.0144,0.0017,1056,190000.0,950.0,addition,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Twitter inc,TWTR,PRN,12055000.0,11556000.0,0.0144,0.0208,1057,-5000000.0,-29.316916,reduction,N/A,Q2 2017,COMMUNICATIONS,13F,06/30/2019,
Advanced drainage systems inc,WMS,"",350368.0,11489000.0,0.0143,0.0165,1058,-145019.0,-29.273881,reduction,0.6057538,Q1 2018,INDUSTRIALS,13F,06/30/2019,27.0999
V.f. corp. (vanity fair mills inc.),VFC,"",131222.0,11462000.0,0.0143,0.0437,1059,-258014.0,-66.287291,reduction,0.0329554,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,81.7203
Vista outdoor inc,VSTO,"",1290378.0,11459000.0,0.0143,0.0123,1060,103131.0,8.686566,addition,2.2344208,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,19.906
Laureate education inc  class a,LAUR,"",725529.0,11398000.0,0.0142,0.0059,1061,418391.0,136.22248,addition,0.3229310,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,15.5591
Irobot corp,IRBT,CALL,124200.0,11382000.0,0.0142,0.0195,1062,-3800.0,-2.96875,reduction,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Amphenol corp. (1987),APH,"",118610.0,11379000.0,0.0142,0.0036,1063,88858.0,298.662275,addition,0.0398756,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,95.1652
Ambarella inc,AMBA,"",257492.0,11364000.0,0.0142,,1064,257492.0,,new,0.7864753,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,44.13
Tellurian inc,TELL,"",1445288.0,11346000.0,0.0141,0.0142,1065,465888.0,47.568716,addition,0.5966840,Q2 2018,ENERGY,13F,06/30/2019,8.1611
Marketaxess holdings inc,MKTX,PUT,35200.0,11314000.0,0.0141,,1066,35200.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Popular inc (puerto rico),BPOP,"",208485.0,11308000.0,0.0141,0.0036,1067,155367.0,292.49407,addition,0.2157113,Q1 2019,FINANCE,13F,06/30/2019,53.7024
Citrix systems inc.,CTXS,PUT,115000.0,11286000.0,0.0141,,1068,115000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Align technology inc,ALGN,PUT,41200.0,11276000.0,0.0141,0.0125,1069,7300.0,21.533923,addition,N/A,Q2 2017,HEALTH CARE,13F,06/30/2019,
United rentals  inc.,URI,CALL,84800.0,11247000.0,0.014,0.009,1070,23600.0,38.562092,addition,N/A,Q1 2012,INDUSTRIALS,13F,06/30/2019,
Cannae holdings inc,CNNE,"",386954.0,11214000.0,0.014,0.0143,1071,-70010.0,-15.320682,reduction,0.5357989,Q4 2017,FINANCE,13F,06/30/2019,17.0622
Medpace holdings inc,MEDP,"",170938.0,11183000.0,0.0139,0.0163,1072,-43234.0,-20.186579,reduction,0.4761504,Q2 2017,HEALTH CARE,13F,06/30/2019,54.8145
Equinix inc,EQIX,"",22142.0,11166000.0,0.0139,0.0022,1073,18413.0,493.778493,addition,0.0273797,Q4 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,480.8383
Biotechne corp,TECH,"",53551.0,11165000.0,0.0139,0.0113,1074,9563.0,21.74002,addition,0.1413328,Q1 2015,HEALTH CARE,13F,06/30/2019,151.5471
Fitbit inc,FIT,"",2536324.0,11160000.0,0.0139,0.0162,1075,417738.0,19.717774,addition,0.9817395,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,5.6697
Blackrock inc. class a,BLK,CALL,23700.0,11122000.0,0.0139,0.0136,1076,-900.0,-3.658537,reduction,N/A,Q4 2017,FINANCE,13F,06/30/2019,
Arcbest corp,ARCB,"",395122.0,11107000.0,0.0139,0.0118,1077,98634.0,33.267451,addition,1.5482837,Q3 2016,TRANSPORTS,13F,06/30/2019,32.2284
Palo alto networks inc,PANW,CALL,54500.0,11105000.0,0.0138,0.017,1078,400.0,0.739372,addition,N/A,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,
Nielsen n.v.,NLSN,"",489307.0,11059000.0,0.0138,0.0004,1079,475301.0,3393.552763,addition,0.1375733,Q4 2018,COMMUNICATIONS,13F,06/30/2019,22.6209
Thor industries  inc.,THO,PUT,188000.0,10989000.0,0.0137,0.0135,1080,20000.0,11.904762,addition,N/A,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Paycom software inc,PAYC,CALL,48400.0,10973000.0,0.0137,0.0182,1081,-26200.0,-35.120643,reduction,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Idacorp inc. holding co.,IDA,"",109024.0,10949000.0,0.0137,0.0044,1082,74624.0,216.930233,addition,0.2784777,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,98.1046
Ii-vi inc.,IIVI,"",299221.0,10940000.0,0.0136,0.0075,1083,143091.0,91.648626,addition,0.4649177,Q3 2014,INDUSTRIALS,13F,06/30/2019,34.4087
Delta air lines inc.,DAL,CALL,191600.0,10873000.0,0.0136,0.0281,1084,-229500.0,-54.500119,reduction,N/A,Q2 2013,TRANSPORTS,13F,06/30/2019,
Exact sciences corp,EXAS,CALL,92100.0,10871000.0,0.0136,0.0081,1085,20000.0,27.739251,addition,N/A,Q3 2016,HEALTH CARE,13F,06/30/2019,
Astrazeneca plc,AZN,"",262518.0,10837000.0,0.0135,0.0081,1086,106928.0,68.724211,addition,0.0208513,Q4 2018,HEALTH CARE,13F,06/30/2019,39.3241
Neogen corp.,NEOG,"",174174.0,10818000.0,0.0135,0.0147,1087,-24537.0,-12.348083,reduction,0.3325200,Q2 2018,HEALTH CARE,13F,06/30/2019,63.4123
Sailpoint technologies holdings inc,SAIL,"",539680.0,10816000.0,0.0135,0.0051,1088,402985.0,294.805955,addition,0.6055655,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,22.2385
Knoll inc,KNL,"",470659.0,10816000.0,0.0135,0.0148,1089,-136346.0,-22.462088,reduction,0.9454781,Q4 2010,INDUSTRIALS,13F,06/30/2019,20.5653
World acceptance corp.,WRLD,"",65638.0,10772000.0,0.0134,0.0108,1090,-5950.0,-8.311449,reduction,0.7260841,Q3 2014,FINANCE,13F,06/30/2019,78.092
Aecom,ACM,"",283935.0,10747000.0,0.0134,0.0022,1091,227280.0,401.164946,addition,0.1800133,Q3 2017,INDUSTRIALS,13F,06/30/2019,37.365
Thermo fisher scientific  inc.,TMO,CALL,36500.0,10719000.0,0.0134,,1092,36500.0,,new,N/A,Q4 2011,HEALTH CARE,13F,06/30/2019,
Bausch health companies,BHC,PUT,425000.0,10719000.0,0.0134,0.0179,1093,-135000.0,-24.107143,reduction,N/A,Q1 2011,HEALTH CARE,13F,06/30/2019,
Ritchie brothers auctioneers  inc.,RBA,"",321730.0,10691000.0,0.0133,0.0148,1094,-14608.0,-4.34325,reduction,0.2974575,Q2 2011,INDUSTRIALS,13F,06/30/2019,33.4185
Accuray  inc.,ARAY,"",2755925.0,10665000.0,0.0133,0.0146,1095,384714.0,16.224368,addition,3.1042183,Q1 2013,HEALTH CARE,13F,06/30/2019,5.2233
Seattle genetics inc,SGEN,"",154081.0,10664000.0,0.0133,0.0102,1096,45898.0,42.426259,addition,0.0952764,Q4 2012,HEALTH CARE,13F,06/30/2019,70.7134
Allegheny technologies inc,ATI,"",423067.0,10661000.0,0.0133,0.0153,1097,-40487.0,-8.734042,reduction,0.3355544,Q1 2007,MATERIALS,13F,06/30/2019,22.3409
Ulta beauty inc,ULTA,CALL,30600.0,10615000.0,0.0132,0.0038,1098,22200.0,264.285714,addition,N/A,Q3 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,
Duke realty corp.,DRE,"",334628.0,10577000.0,0.0132,0.0004,1099,324247.0,3123.465947,addition,0.0930996,Q4 2015,REAL ESTATE,13F,06/30/2019,31.4997
Ptc therapeutics inc,PTCT,PRN,9443000.0,10552000.0,0.0132,0.0126,1100,0.0,0.0,,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Sba communications corp.,SBAC,CALL,46900.0,10545000.0,0.0131,0.0076,1101,17300.0,58.445946,addition,N/A,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Avanos medical inc,AVNS,"",241338.0,10525000.0,0.0131,0.0214,1102,-146265.0,-37.735776,reduction,0.5058436,Q4 2014,HEALTH CARE,13F,06/30/2019,46.7256
Capri holdings ltd,CPRI,PUT,302200.0,10480000.0,0.0131,0.0096,1103,139000.0,85.171569,addition,N/A,Q1 2013,INDUSTRIALS,13F,06/30/2019,
Veeva systems inc,VEEV,PUT,64600.0,10472000.0,0.0131,0.0025,1104,49500.0,327.81457,addition,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Spx corp,SPXC,"",316798.0,10461000.0,0.013,0.0204,1105,-135889.0,-30.018313,reduction,0.7195049,Q3 2015,INDUSTRIALS,13F,06/30/2019,14.4234
Lear corp,LEA,PUT,75100.0,10459000.0,0.013,0.0084,1106,27100.0,56.458333,addition,N/A,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
Haemonetics corp. (ma),HAE,"",86852.0,10452000.0,0.013,0.0306,1107,-183756.0,-67.904866,reduction,0.1710695,Q3 2015,HEALTH CARE,13F,06/30/2019,85.8772
Okta inc,OKTA,PUT,84500.0,10437000.0,0.013,0.0041,1108,46500.0,122.368421,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Wellcare health plans inc,WCG,"",36609.0,10436000.0,0.013,0.016,1109,-9273.0,-20.21054,reduction,0.0727668,Q3 2016,HEALTH CARE,13F,06/30/2019,224.6533
Apergy corp,APY,"",310455.0,10413000.0,0.013,0.0058,1110,201664.0,185.368275,addition,0.4007940,Q2 2018,ENERGY,13F,06/30/2019,36.5309
Taylor morrison home corp,TMHC,"",496745.0,10412000.0,0.013,0.0154,1111,-172772.0,-25.805469,reduction,0.4716978,Q2 2013,INDUSTRIALS,13F,06/30/2019,21.7243
Deckers outdoor corp,DECK,"",59146.0,10408000.0,0.013,0.0141,1112,-15351.0,-20.606199,reduction,0.2047992,Q1 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,105.9054
Cbiz inc,CBZ,"",530504.0,10393000.0,0.013,0.0123,1113,61167.0,13.03264,addition,0.9684264,Q2 2014,INDUSTRIALS,13F,06/30/2019,11.9672
Grand canyon education inc,LOPE,"",88699.0,10380000.0,0.0129,0.0379,1114,-167418.0,-65.367781,reduction,0.1834899,Q2 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,101.6642
Biohaven pharmaceutical holding co ltd,BHVN,"",236916.0,10374000.0,0.0129,0.0026,1115,197879.0,506.901145,addition,0.4542972,Q1 2019,HEALTH CARE,13F,06/30/2019,45.0554
Marsh & mclennan companies  inc.,MMC,"",103790.0,10353000.0,0.0129,0.005,1116,62463.0,151.14332,addition,0.0204993,Q3 2007,FINANCE,13F,06/30/2019,89.6124
Adtran inc,ADTN,"",678228.0,10343000.0,0.0129,0.0076,1117,248296.0,57.752389,addition,1.4179971,Q1 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,14.7744
Corporate office properties trust,OFC,"",391122.0,10314000.0,0.0129,0.02,1118,-175808.0,-31.01053,reduction,0.3493720,Q4 2018,REAL ESTATE,13F,06/30/2019,21.03
Mylan nv,MYL,PUT,541200.0,10304000.0,0.0128,0.0104,1119,258400.0,91.371994,addition,N/A,Q3 2013,HEALTH CARE,13F,06/30/2019,
Servicenow inc,NOW,PRN,5000000.0,10295000.0,0.0128,,1120,5000000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Vectrus inc,VEC,"",251955.0,10220000.0,0.0127,0.0092,1121,-14406.0,-5.408449,reduction,2.1890096,Q3 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,27.7526
Amag pharmaceuticals  inc.,AMAG,"",1022054.0,10210000.0,0.0127,0.0173,1122,-15705.0,-1.513357,reduction,3.0140195,Q4 2011,HEALTH CARE,13F,06/30/2019,30.1283
Charter communications inc,CHTR,"",25787.0,10191000.0,0.0127,0.0106,1123,2130.0,9.003678,addition,0.0116430,Q1 2019,COMMUNICATIONS,13F,06/30/2019,350.8971
Belden inc,BDC,"",170898.0,10180000.0,0.0127,0.0125,1124,-9250.0,-5.134667,reduction,0.3760132,Q1 2019,INDUSTRIALS,13F,06/30/2019,53.7
Svb financial group,SIVB,"",45292.0,10172000.0,0.0127,0.0299,1125,-58636.0,-56.419829,reduction,0.0878774,Q4 2016,FINANCE,13F,06/30/2019,203.385
Stitch fix inc,SFIX,"",317892.0,10169000.0,0.0127,0.0259,1126,-391072.0,-55.161052,reduction,0.3151190,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,28.23
Pdc energy corp.,PDCE,"",281714.0,10159000.0,0.0127,0.0022,1127,240717.0,587.157597,addition,0.4500224,Q4 2010,ENERGY,13F,06/30/2019,38.792
Nuance communications  inc.,NUAN,"",734327.06,10153000.0,0.0127,0.0127,1128,62382.71,9.28391,addition,0.2225812,Q1 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,15.8261
Diebold nixdorf,DBD,"",1107983.0,10149000.0,0.0127,0.0288,1129,-904852.0,-44.954107,reduction,1.4436261,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,11.07
Mohawk industries inc.,MHK,CALL,68800.0,10146000.0,0.0127,0.013,1130,-11200.0,-14.0,reduction,N/A,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Manulife financial corp,MFC,"",557940.0,10143000.0,0.0126,0.0028,1131,429398.0,334.052683,addition,0.0285817,Q4 2016,FINANCE,13F,06/30/2019,17.8924
Okta inc,OKTA,"",81992.0,10127000.0,0.0126,0.0354,1132,-249555.0,-75.269871,reduction,0.0718346,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,64.1197
Core-mark holding co inc,CORE,"",251900.0,10005000.0,0.0125,0.0111,1133,20285.0,8.758068,addition,0.5490410,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,32.8373
Macquarie infrastructure co,MIC,"",246590.0,9997000.0,0.0125,0.0129,1134,4473.0,1.847454,addition,0.2858683,Q4 2017,TRANSPORTS,13F,06/30/2019,41.1897
Netease inc adr,NTES,PUT,39000.0,9975000.0,0.0124,0.015,1135,-9100.0,-18.918919,reduction,N/A,Q2 2013,COMMUNICATIONS,13F,06/30/2019,
Fmc corp. (food machinery & chemical corp.),FMC,"",120192.0,9970000.0,0.0124,0.0185,1136,-66458.0,-35.605679,reduction,0.0921506,Q4 2016,MATERIALS,13F,06/30/2019,67.4851
Bankunited inc,BKU,"",295204.0,9960000.0,0.0124,0.0023,1137,242592.0,461.096328,addition,0.3105123,Q1 2011,FINANCE,13F,06/30/2019,34.1668
Lions gate entertainment corp class b,LGF.B,"",854642.0,9922000.0,0.0124,0.008,1138,444813.0,108.536243,addition,0.3925418,Q4 2018,COMMUNICATIONS,13F,06/30/2019,13.2261
Avantor inc  6.25% series a mandatory convertible preferred,AVTR+A,"",150000.0,9891000.0,0.0123,,1139,150000.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,66.13
Harsco corp.,HSC,"",359974.0,9878000.0,0.0123,0.0119,1140,-98318.0,-21.453135,reduction,0.4483981,Q1 2015,INDUSTRIALS,13F,06/30/2019,18.409
Fiesta restaurant group inc,FRGI,"",750558.0,9863000.0,0.0123,0.0094,1141,195978.0,35.338094,addition,2.7312882,Q2 2017,CONSUMER STAPLES,13F,06/30/2019,17.0366
E.l.f. beauty inc,ELF,"",699348.0,9861000.0,0.0123,0.0055,1142,297267.0,73.932118,addition,1.4023421,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,12.7554
Lowes companies  inc.,LOW,PUT,97700.0,9859000.0,0.0123,0.0185,1143,-33100.0,-25.30581,reduction,N/A,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Raytheon co.,RTN,PUT,56300.0,9789000.0,0.0122,0.0195,1144,-26500.0,-32.004831,reduction,N/A,Q2 2013,INDUSTRIALS,13F,06/30/2019,
Sarepta therapeutics inc,SRPT,"",64395.0,9785000.0,0.0122,,1145,64395.0,,new,0.0866223,Q2 2019,HEALTH CARE,13F,06/30/2019,151.95
Dominos pizza inc,DPZ,CALL,35000.0,9740000.0,0.0121,0.0117,1146,0.0,0.0,,N/A,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Iac/interactivecorp,IAC,CALL,44600.0,9702000.0,0.0121,0.0248,1147,-46600.0,-51.096491,reduction,N/A,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Celanese corp,CE,"",89906.0,9692000.0,0.0121,0.0319,1148,-160752.0,-64.132005,reduction,0.0726572,Q2 2008,MATERIALS,13F,06/30/2019,94.5033
Fastenal co.,FAST,"",297145.0,9684000.0,0.0121,0.0151,1149,115361.0,63.460481,reduction,0.0518189,Q2 2016,INDUSTRIALS,13F,06/30/2019,56.5793
Crescent point energy corp,CPG,"",2926591.0,9679000.0,0.0121,0.0189,1150,-1583000.0,-35.102962,reduction,0.5348302,Q4 2018,ENERGY,13F,06/30/2019,3.177
Interpublic group of companies inc (the),IPG,"",426742.0,9640000.0,0.012,0.0017,1151,363912.0,579.201019,addition,0.1102066,Q3 2010,COMMUNICATIONS,13F,06/30/2019,22.3484
Hca healthcare inc,HCA,"",71152.0,9617000.0,0.012,0.0434,1152,-186747.0,-72.410905,reduction,0.0208669,Q1 2011,HEALTH CARE,13F,06/30/2019,112.6019
Eog resources inc,EOG,PUT,102900.0,9586000.0,0.012,0.0115,1153,9200.0,9.81857,addition,N/A,Q4 2008,ENERGY,13F,06/30/2019,
Halozyme therapeutics inc,HALO,"",553386.0,9507000.0,0.0119,0.0067,1154,233400.0,72.940691,addition,0.3782284,Q3 2016,HEALTH CARE,13F,06/30/2019,17.2494
Arthur j. gallagher & co inc,AJG,"",108512.0,9505000.0,0.0119,0.0033,1155,75327.0,226.99111,addition,0.0583178,Q3 2014,FINANCE,13F,06/30/2019,83.1153
Norfolk southern corp.,NSC,CALL,47600.0,9488000.0,0.0118,0.0052,1156,26200.0,122.429907,addition,N/A,Q4 2012,TRANSPORTS,13F,06/30/2019,
Tactile systems technology inc,TCMD,"",165941.0,9445000.0,0.0118,0.0173,1157,-88038.0,-34.663496,reduction,0.8812586,Q2 2018,HEALTH CARE,13F,06/30/2019,52.6506
Discovery inc series c,DISCK,"",331888.0,9442000.0,0.0118,,1158,331888.0,,new,0.0617328,Q4 2008,COMMUNICATIONS,13F,06/30/2019,28.45
Barrick gold corp,GOLD,"",598037.0,9432000.0,0.0118,0.0088,1159,101097.0,20.343905,addition,0.0336414,Q4 2004,MATERIALS,13F,06/30/2019,13.8849
Verizon communications,VZ,PUT,165000.0,9426000.0,0.0118,0.0341,1160,-281600.0,-63.054187,reduction,N/A,Q3 2012,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Akorn  inc.,AKRX,"",1828657.0,9418000.0,0.0117,0.008,1161,63897.0,3.620719,addition,1.4530449,Q4 2017,HEALTH CARE,13F,06/30/2019,3.577
Gcp applied technologies inc,GCP,"",415655.0,9410000.0,0.0117,0.0194,1162,-90561.0,-17.889794,reduction,0.5719761,Q1 2016,MATERIALS,13F,06/30/2019,27.6399
Essex property trust  inc.,ESS,CALL,32200.0,9400000.0,0.0117,0.0083,1163,10000.0,45.045045,addition,N/A,Q1 2019,REAL ESTATE,13F,06/30/2019,
Hess corp,HES,"",147755.0,9393000.0,0.0117,0.0012,1164,132235.0,852.029639,addition,0.0485270,Q2 2016,ENERGY,13F,06/30/2019,64.0013
Silicon laboratories inc,SLAB,"",90717.0,9380000.0,0.0117,0.0075,1165,19351.0,27.115153,addition,0.2093147,Q1 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,81.7809
Triple-s management corp,GTS,"",393158.0,9377000.0,0.0117,0.0113,1166,11443.0,2.997786,addition,1.6983067,Q3 2012,FINANCE,13F,06/30/2019,23.1458
Tyson foods  inc.,TSN,"",115816.0,9351000.0,0.0117,0.0089,1167,16161.0,16.216948,addition,0.0317574,Q4 2018,CONSUMER STAPLES,13F,06/30/2019,57.215
Fiat chrysler automobiles n.v.,FCAU,PUT,675000.0,9329000.0,0.0116,0.011,1168,100000.0,17.391304,addition,No Data,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
New york community bancorp,NYCB,"",934437.0,9326000.0,0.0116,,1169,934437.0,,new,0.1999394,Q2 2019,FINANCE,13F,06/30/2019,9.98
Calix inc,CALX,"",1419090.0,9309000.0,0.0116,0.0118,1170,234719.0,19.81803,addition,2.5596861,Q4 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,8.5776
Sarepta therapeutics inc,SRPT,CALL,61100.0,9284000.0,0.0116,0.0125,1171,-20000.0,-24.660912,reduction,N/A,Q4 2015,HEALTH CARE,13F,06/30/2019,
Hilltop holdings inc,HTH,"",435538.0,9264000.0,0.0116,0.0118,1172,-65900.0,-13.142203,reduction,0.4694309,Q1 2015,REAL ESTATE,13F,06/30/2019,22.7574
Cardiovascular systems inc,CSII,"",215810.0,9264000.0,0.0116,0.0197,1173,-177803.0,-45.172034,reduction,0.6129225,Q2 2009,HEALTH CARE,13F,06/30/2019,26.3982
Factset research systems inc,FDS,CALL,32300.0,9256000.0,0.0115,0.0059,1174,14000.0,76.502732,addition,N/A,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,
First horizon national corp. (first national bank  memphis  tn),FHN,"",619276.0,9246000.0,0.0115,,1175,619276.0,,new,0.1981810,Q2 2019,FINANCE,13F,06/30/2019,14.93
Istar inc. (starwood financial),STAR,PRN,9000000.0,9230000.0,0.0115,,1176,9000000.0,,new,N/A,Q2 2019,REAL ESTATE,13F,06/30/2019,
Bluebird bio inc,BLUE,PUT,72500.0,9222000.0,0.0115,0.0102,1177,22500.0,45.0,addition,N/A,Q3 2017,HEALTH CARE,13F,06/30/2019,
Illumina inc,ILMN,PUT,25000.0,9204000.0,0.0115,0.0073,1178,6900.0,38.121547,addition,N/A,Q3 2011,HEALTH CARE,13F,06/30/2019,
Cracker barrel old country store  inc.,CBRL,CALL,53900.0,9202000.0,0.0115,0.0038,1179,35600.0,194.535519,addition,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Toro co,TTC,"",137514.0,9200000.0,0.0115,0.0122,1180,117.0,0.085155,addition,0.1291939,Q3 2017,INDUSTRIALS,13F,06/30/2019,61.2199
Chegg inc,CHGG,PRN,6000000.0,9191000.0,0.0115,,1181,6000000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Quanex building products,NX,"",486138.0,9183000.0,0.0115,0.0125,1182,-121619.0,-20.011123,reduction,1.3224646,Q3 2009,INDUSTRIALS,13F,06/30/2019,15.9396
Charles river laboratories international inc,CRL,"",64697.0,9181000.0,0.0114,0.022,1183,-52401.0,-44.749697,reduction,0.1325487,Q2 2010,HEALTH CARE,13F,06/30/2019,106.8599
Pinduoduo inc,PDD,PUT,445000.0,9180000.0,0.0114,0.0045,1184,305000.0,217.857143,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Bjs wholesale club holdings inc,BJ,"",347198.0,9166000.0,0.0114,0.0059,1185,180471.0,108.243416,addition,0.2499086,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,26.8072
Paychex inc.,PAYX,CALL,111300.0,9159000.0,0.0114,0.0022,1186,90000.0,422.535211,addition,N/A,Q2 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,
Brixmor property group inc,BRX,"",511870.0,9152000.0,0.0114,0.0175,1187,-226551.0,-30.680465,reduction,0.1718550,Q4 2013,REAL ESTATE,13F,06/30/2019,16.4613
