Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Lennar corp. class a,LEN,"",39320.0,1905000.0,0.0543,0.0484,344,15458.0,64.780823,addition,0.0122055,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,48.8423
Novocure ltd,NVCR,"",30096.0,1903000.0,0.0542,0.0966,345,-18374.0,-37.907984,reduction,0.0306539,Q1 2019,HEALTH CARE,13F,06/30/2019,48.17
Macquarie infrastructure co,MIC,"",46715.0,1894000.0,0.054,0.0222,346,33709.0,259.180378,addition,0.0541560,Q1 2019,TRANSPORTS,13F,06/30/2019,40.7293
Fleetcor technologies inc,FLT,"",6718.0,1887000.0,0.0538,,347,6718.0,,new,0.0077602,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,280.85
Hollyfrontier corp,HFC,"",40709.0,1884000.0,0.0537,0.0142,348,33725.0,482.889462,addition,0.0247351,Q3 2018,ENERGY,13F,06/30/2019,46.793
Lincoln national corp.,LNC,"",29239.0,1884000.0,0.0537,0.0114,349,24560.0,524.898483,addition,0.0146056,Q1 2019,FINANCE,13F,06/30/2019,63.5299
Mbia inc.,MBI,"",202181.0,1882000.0,0.0536,0.0591,350,51933.0,34.564853,addition,0.2385335,Q4 2017,FINANCE,13F,06/30/2019,8.9784
Vanda pharmaceuticals inc,VNDA,"",132941.0,1873000.0,0.0534,0.0731,351,36861.0,38.364904,addition,0.2495607,Q1 2015,HEALTH CARE,13F,06/30/2019,18.8945
Gentherm inc.,THRM,"",44702.0,1870000.0,0.0533,0.0658,352,1513.0,3.503207,addition,0.1355428,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,38.4437
Citizens financial group inc,CFG,"",52839.0,1868000.0,0.0532,0.0767,353,-4217.0,-7.390984,reduction,0.0118184,Q1 2018,FINANCE,13F,06/30/2019,32.5
Bjs restaurants inc.,BJRI,"",42418.0,1864000.0,0.0531,0.0496,354,17069.0,67.33599,addition,0.2073216,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,45.936
Peabody energy corp,BTU,"",76956.0,1855000.0,0.0529,0.0919,355,-1474.0,-1.879383,reduction,No Data,Q3 2017,ENERGY,13F,06/30/2019,32.7569
Elastic nv,ESTC,"",24796.0,1851000.0,0.0527,0.0099,356,21796.0,726.533333,addition,0.0329078,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,74.2753
Inogen inc,INGN,"",27649.0,1846000.0,0.0526,0.0766,357,8215.0,42.271277,addition,0.1260784,Q3 2018,HEALTH CARE,13F,06/30/2019,86.8695
Johnson controls international plc (tyco laboratories),JCI,"",44592.0,1842000.0,0.0525,0.0169,358,33520.0,302.745665,addition,0.0056041,Q1 2019,MATERIALS,13F,06/30/2019,40.2249
Glu mobile inc,GLUU,"",255791.0,1837000.0,0.0523,0.1334,359,-39011.0,-13.23295,reduction,0.1753314,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,7.7342
Edgewell personal care company,EPC,"",68024.0,1833000.0,0.0522,,360,68024.0,,new,0.1255982,Q2 2019,INDUSTRIALS,13F,06/30/2019,26.95
K12 inc,LRN,"",60242.0,1832000.0,0.0522,0.0557,361,20807.0,52.762774,addition,0.1496696,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,29.066
Alibaba group holding ltd adr,BABA,"",10755.0,1822000.0,0.0519,0.0151,362,8748.0,435.874439,addition,0.0004227,Q3 2016,COMMUNICATIONS,13F,06/30/2019,169.2522
Gopro inc,GPRO,"",333053.0,1818000.0,0.0518,0.0804,363,33877.0,11.323435,addition,0.2160998,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,6.3261
Aar corp,AIR,"",49188.0,1810000.0,0.0516,,364,49188.0,,new,0.1412231,Q2 2019,INDUSTRIALS,13F,06/30/2019,36.79
Valvoline inc,VVV,"",92509.0,1807000.0,0.0515,0.0713,365,-350.0,-0.376916,reduction,0.0491572,Q2 2018,MATERIALS,13F,06/30/2019,21.0497
Forward air corp,FWRD,"",30501.0,1804000.0,0.0514,0.0134,366,25509.0,510.997596,addition,0.1077393,Q1 2019,TRANSPORTS,13F,06/30/2019,60.0633
Rockwell automation  inc.,ROK,"",10986.0,1800000.0,0.0513,0.0304,367,6797.0,162.258296,addition,0.0093889,Q2 2018,INDUSTRIALS,13F,06/30/2019,167.323
Nike inc.,NKE,"",21419.0,1798000.0,0.0512,,368,21419.0,,new,0.0013670,Q3 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,83.95
Marsh & mclennan companies  inc.,MMC,"",17982.0,1794000.0,0.0511,0.1011,369,-8046.0,-30.912863,reduction,0.0035516,Q1 2019,FINANCE,13F,06/30/2019,93.9
Linde plc,LIN,"",8926.0,1792000.0,0.0511,,370,8926.0,,new,0.0031038,Q2 2019,MATERIALS,13F,06/30/2019,200.8
Dunkin brands group inc,DNKN,"",22439.0,1787000.0,0.0509,0.0251,371,14343.0,177.161561,addition,0.0271265,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,75.0845
Xperi corporation,XPER,"",85134.0,1753000.0,0.0499,0.0564,372,26895.0,46.180395,addition,0.1725456,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,21.3122
Ulta beauty inc,ULTA,"",5007.0,1737000.0,0.0495,0.023,373,3414.0,214.312618,addition,0.0085648,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,347.4754
Sprouts farmers market inc,SFM,"",91750.0,1733000.0,0.0494,,374,91750.0,,new,0.0776818,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,18.89
Mitek systems inc.,MITK,"",174100.0,1731000.0,0.0493,0.4353,375,-685785.0,-79.753107,reduction,0.4333001,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,12.24
Caterpillar inc.,CAT,"",12699.0,1731000.0,0.0493,0.3399,376,-47959.0,-79.064592,reduction,0.0022572,Q2 2018,INDUSTRIALS,13F,06/30/2019,135.49
Pure storage inc,PSTG,"",113275.0,1730000.0,0.0493,0.1499,377,-53102.0,-31.916671,reduction,0.0447568,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,20.9907
Portola pharmaceuticals inc,PTLA,"",63745.0,1729000.0,0.0493,,378,63745.0,,new,0.0933036,Q2 2019,HEALTH CARE,13F,06/30/2019,27.13
Nexstar media group inc,NXST,"",17101.0,1727000.0,0.0492,,379,17101.0,,new,0.0370874,Q2 2019,COMMUNICATIONS,13F,06/30/2019,101.0
Paylocity holding corp,PCTY,"",18307.0,1718000.0,0.049,,380,18307.0,,new,0.0344894,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,93.82
Procter & gamble co. (oh) (1905),PG,"",15668.0,1718000.0,0.049,,381,15668.0,,new,0.0006261,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,109.65
Malibu boats inc,MBUU,"",44197.0,1717000.0,0.0489,0.0137,382,35813.0,427.158874,addition,0.2154900,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,38.9885
Kennametal inc.,KMT,"",46364.0,1715000.0,0.0489,0.0231,383,31152.0,204.785696,addition,0.0559749,Q2 2017,INDUSTRIALS,13F,06/30/2019,36.9113
Mobile mini inc.,MINI,"",56348.0,1715000.0,0.0489,0.0215,384,41003.0,267.207559,addition,0.1260864,Q1 2016,INDUSTRIALS,13F,06/30/2019,31.1311
Gentex corp.,GNTX,"",69276.0,1705000.0,0.0486,0.039,385,23642.0,51.807863,addition,0.0271905,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,22.1507
Genpact ltd,G,"",44499.0,1695000.0,0.0483,0.0414,386,16050.0,56.416746,addition,0.0233591,Q3 2013,INDUSTRIALS,13F,06/30/2019,33.0047
Echostar corp.,SATS,"",47057.36,1690000.0,0.0482,0.0498,387,6261.32,15.347862,addition,0.0391479,Q2 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,43.9357
Wiley (john) & sons inc class a,JW.A,"",36648.0,1681000.0,0.0479,0.0581,388,4865.0,15.306925,addition,0.0647148,Q1 2019,COMMUNICATIONS,13F,06/30/2019,44.4377
Msci inc,MSCI,"",7031.0,1679000.0,0.0478,,389,7031.0,,new,0.0083011,Q2 2019,FINANCE,13F,06/30/2019,238.79
Kaiser aluminum corp,KALU,"",17195.0,1678000.0,0.0478,0.0261,390,11174.0,185.58379,addition,0.1074688,Q1 2019,MATERIALS,13F,06/30/2019,100.1031
Macom techno ord,MTSI,"",110682.0,1675000.0,0.0477,0.0189,391,83315.0,304.436,addition,0.1675731,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,15.5207
Masco corp.,MAS,"",42625.0,1673000.0,0.0477,,392,42625.0,,new,0.0147257,Q3 2018,INDUSTRIALS,13F,06/30/2019,39.24
Gamestop corp.  class a,GME,"",303205.0,1659000.0,0.0473,0.1109,393,39239.0,14.865172,addition,0.2964750,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,9.553
National fuel gas co.,NFG,"",31381.0,1655000.0,0.0472,,394,31381.0,,new,0.0363543,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,52.75
Paccar inc.,PCAR,"",23022.0,1650000.0,0.047,,395,23022.0,,new,0.0066466,Q2 2019,INDUSTRIALS,13F,06/30/2019,71.66
Royal caribbean cruises ltd,RCL,"",13416.0,1626000.0,0.0463,0.0511,396,2641.0,24.510441,addition,0.0064020,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,124.4361
Prestige consumer healthcare inc,PBH,"",51186.0,1622000.0,0.0462,0.0588,397,3672.0,7.728249,addition,0.0999727,Q3 2014,HEALTH CARE,13F,06/30/2019,34.4474
Highwoods properties  inc.,HIW,"",39233.0,1620000.0,0.0462,,398,39233.0,,new,0.0378259,Q4 2018,REAL ESTATE,13F,06/30/2019,41.3
Wesco aircraft holdings inc,WAIR,"",145804.0,1618000.0,0.0461,0.0249,399,77287.0,112.799743,addition,0.1461694,Q2 2018,INDUSTRIALS,13F,06/30/2019,10.3469
Newell brands inc,NWL,"",104015.0,1604000.0,0.0457,0.1814,400,-181923.0,-63.623233,reduction,0.0245666,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,17.3258
Sonos inc,SONO,"",141217.0,1601000.0,0.0456,0.1072,401,-110707.0,-43.944602,reduction,0.1328101,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,12.6712
Valmont industries  inc.,VMI,"",12581.0,1595000.0,0.0454,0.0343,402,6206.0,97.34902,addition,0.0581646,Q1 2019,INDUSTRIALS,13F,06/30/2019,128.4771
Douglas emmett inc,DEI,"",40005.0,1594000.0,0.0454,0.0281,403,23177.0,137.728785,addition,0.0228274,Q3 2018,REAL ESTATE,13F,06/30/2019,39.3865
Crowdstrike holdings inc,CRWD,"",23274.0,1589000.0,0.0453,,404,23274.0,,new,0.0118328,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,68.29
Amc networks inc,AMCX,"",28863.0,1573000.0,0.0448,,405,28863.0,,new,0.0518746,Q2 2019,COMMUNICATIONS,13F,06/30/2019,54.49
Tactile systems technology inc,TCMD,"",27573.0,1569000.0,0.0447,0.0275,406,14953.0,118.486529,addition,0.1464312,Q1 2019,HEALTH CARE,13F,06/30/2019,54.9977
Keurig dr pepper inc,KDP,"",54259.0,1568000.0,0.0447,,407,54259.0,,new,0.0301054,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,28.9
Unifirst corp,UNF,"",8220.0,1550000.0,0.0442,0.0366,408,2445.0,42.337662,addition,0.0432632,Q3 2018,INDUSTRIALS,13F,06/30/2019,168.1698
Impinj inc,PI,"",54014.0,1546000.0,0.044,0.0124,409,36185.0,202.955858,addition,0.2441863,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,24.7036
Xilinx  inc,XLNX,"",13106.0,1545000.0,0.044,0.0636,410,975.0,8.03726,addition,0.0051882,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,126.1301
Supernus pharmaceuticals inc,SUPN,"",46265.0,1531000.0,0.0436,0.0601,411,4784.0,11.532991,addition,0.0882078,Q4 2018,HEALTH CARE,13F,06/30/2019,33.4333
Trinseo s.a.,TSE,"",36145.0,1530000.0,0.0436,,412,36145.0,,new,0.0899129,Q2 2019,MATERIALS,13F,06/30/2019,42.34
Slm corp,SLM,"",157091.0,1527000.0,0.0435,0.0562,413,19920.0,14.52202,addition,0.0368240,Q4 2018,FINANCE,13F,06/30/2019,9.5808
Herbalife nutrition ltd,HLF,"",35680.0,1526000.0,0.0435,0.2161,414,-62928.0,-63.816323,reduction,0.0235901,Q2 2016,HEALTH CARE,13F,06/30/2019,49.8406
Booz allen hamilton holding corp,BAH,"",23006.0,1523000.0,0.0434,,415,23006.0,,new,0.0164071,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,66.21
Nxp semiconductors n.v.,NXPI,"",15568.0,1520000.0,0.0433,0.0373,416,5362.0,52.537723,addition,0.0047362,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,98.5499
Alexandria real estate equities  inc.,ARE,"",10747.0,1516000.0,0.0432,,417,10747.0,,new,0.0094754,Q2 2019,REAL ESTATE,13F,06/30/2019,141.09
Eastgroup properties  inc.,EGP,"",12889.0,1495000.0,0.0426,,418,12889.0,,new,0.0343158,Q2 2019,REAL ESTATE,13F,06/30/2019,115.98
Emerson electric co.,EMR,"",22358.0,1492000.0,0.0425,,419,22358.0,,new,0.0036349,Q2 2019,INDUSTRIALS,13F,06/30/2019,66.72
Dell technologies inc,DELL,"",29364.0,1492000.0,0.0425,0.0314,420,16439.0,127.187621,addition,0.0038231,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,49.9505
Lamb weston holdings inc,LW,"",23314.0,1477000.0,0.0421,0.0588,421,4323.0,22.763414,addition,0.0160047,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,72.7928
Humana  inc.,HUM,"",5561.0,1475000.0,0.042,0.1006,422,-3580.0,-39.164205,reduction,0.0041165,Q1 2019,HEALTH CARE,13F,06/30/2019,266.0
Scotts miracle-gro co. (the),SMG,"",14904.0,1468000.0,0.0418,,423,14904.0,,new,0.0268541,Q2 2019,MATERIALS,13F,06/30/2019,98.5
Warrior met coal inc,HCC,"",55847.0,1459000.0,0.0416,0.0248,424,36107.0,182.912867,addition,0.1082936,Q2 2017,MATERIALS,13F,06/30/2019,27.6328
Lululemon athletica inc.,LULU,"",8089.0,1458000.0,0.0415,0.0458,425,1327.0,19.624371,addition,0.0062094,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,153.483
Advanced micro devices inc,AMD,"",47787.0,1451000.0,0.0413,0.0108,426,37517.0,365.306719,addition,0.0044021,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,28.8849
Graphic packaging holding company,GPK,"",103599.0,1448000.0,0.0413,,427,103599.0,,new,0.0352414,Q2 2019,MATERIALS,13F,06/30/2019,13.98
Vishay intertechnology  inc.,VSH,"",86766.0,1433000.0,0.0408,0.0572,428,11823.0,15.77599,addition,0.0600665,Q2 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,17.237
Cargurus inc,CARG,"",39587.0,1429000.0,0.0407,,429,39587.0,,new,0.0299267,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,36.11
Simply good foods co/the,SMPL,"",59157.0,1425000.0,0.0406,0.0825,430,-37666.0,-38.901914,reduction,0.0722926,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,16.3149
Intuit  inc.,INTU,"",5442.0,1422000.0,0.0405,0.0127,431,4271.0,364.730999,addition,0.0020992,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,261.3472
Apartment investment and management co,AIV,"",28209.0,1414000.0,0.0403,,432,28209.0,,new,0.0189475,Q2 2019,REAL ESTATE,13F,06/30/2019,50.12
Domo inc,DOMO,"",51486.0,1407000.0,0.0401,0.0118,433,44384.0,624.950718,addition,0.1881111,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,29.1146
Elanco animal health inc,ELAN,"",41286.0,1395000.0,0.0397,,434,41286.0,,new,0.0112893,Q4 2018,HEALTH CARE,13F,06/30/2019,33.8
Flowserve corporation,FLS,"",26350.0,1388000.0,0.0395,0.0111,435,20414.0,343.901617,addition,0.0200884,Q4 2018,INDUSTRIALS,13F,06/30/2019,49.3852
New york community bancorp,NYCB,"",137934.0,1377000.0,0.0392,,436,137934.0,,new,0.0295134,Q2 2019,FINANCE,13F,06/30/2019,9.98
Chart industries inc,GTLS,"",17911.0,1377000.0,0.0392,,437,17911.0,,new,0.0500447,Q2 2019,INDUSTRIALS,13F,06/30/2019,76.88
Kearny financial corp,KRNY,"",103418.0,1374000.0,0.0391,0.0527,438,4346.0,4.386709,addition,0.1180571,Q2 2015,FINANCE,13F,06/30/2019,13.0621
Agree realty corp.,ADC,"",21383.0,1370000.0,0.039,,439,21383.0,,new,0.0509483,Q2 2019,REAL ESTATE,13F,06/30/2019,64.05
R1 rcm inc,RCM,"",108685.0,1367000.0,0.0389,0.0099,440,83890.0,338.334342,addition,0.0969104,Q1 2019,HEALTH CARE,13F,06/30/2019,11.9161
Lions gate entertainment corp class a,LGF.A,"",111236.0,1363000.0,0.0388,,441,111236.0,,new,0.0510913,Q2 2019,COMMUNICATIONS,13F,06/30/2019,12.25
Ugi corp. (united gas improvement),UGI,"",25250.0,1349000.0,0.0384,0.0617,442,-1652.0,-6.140807,reduction,0.0144832,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,55.42
U.s.concrete inc,USCR,"",27109.0,1347000.0,0.0384,0.0353,443,6482.0,31.424832,addition,0.1627191,Q3 2018,MATERIALS,13F,06/30/2019,43.6436
Grainger (w.w.) inc.,GWW,"",5015.0,1345000.0,0.0383,,444,5015.0,,new,0.0091900,Q2 2019,INDUSTRIALS,13F,06/30/2019,268.23
Intel corp.,INTC,"",28016.0,1341000.0,0.0382,0.7905,445,-327935.0,-92.129254,reduction,0.0006324,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,51.2993
Credit acceptance corp.,CACC,"",2762.0,1336000.0,0.0381,0.0144,446,1989.0,257.309185,addition,0.0146915,Q1 2019,FINANCE,13F,06/30/2019,474.9022
Biotechne corp,TECH,"",6403.0,1335000.0,0.038,,447,6403.0,,new,0.0168989,Q2 2019,HEALTH CARE,13F,06/30/2019,208.49
Endo international plc,ENDP,"",320946.0,1322000.0,0.0377,0.0215,448,256029.0,394.394381,addition,0.1417669,Q4 2018,HEALTH CARE,13F,06/30/2019,4.7639
Hcp inc.,HCP,"",40833.0,1306000.0,0.0372,0.0097,449,33365.0,446.772898,addition,0.0083144,Q2 2018,REAL ESTATE,13F,06/30/2019,31.188
Vista outdoor inc,VSTO,"",146307.0,1299000.0,0.037,0.0184,450,90879.0,163.958649,addition,0.2533455,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,9.2533
Insmed inc,INSM,"",50461.0,1292000.0,0.0368,0.0229,451,31432.0,165.179463,addition,0.0565643,Q1 2019,HEALTH CARE,13F,06/30/2019,26.9085
Cenovus energy inc,CVE,"",146402.0,1291000.0,0.0368,,452,146402.0,,new,0.0119151,Q2 2019,ENERGY,13F,06/30/2019,8.82
Netease inc adr,NTES,"",5041.0,1289000.0,0.0367,0.0554,453,-503.0,-9.072872,reduction,0.0039395,Q1 2017,COMMUNICATIONS,13F,06/30/2019,241.45
Moog inc class a,MOG.A,"",13692.0,1282000.0,0.0365,0.0434,454,1618.0,13.400696,addition,0.0391872,Q2 2018,INDUSTRIALS,13F,06/30/2019,85.8973
Meridian bioscience inc,VIVO,"",107726.0,1280000.0,0.0365,0.0456,455,45120.0,72.06977,addition,0.2522266,Q2 2013,HEALTH CARE,13F,06/30/2019,14.3301
Armstrong world industries inc.,AWI,"",13146.0,1278000.0,0.0364,,456,13146.0,,new,0.0270105,Q2 2019,INDUSTRIALS,13F,06/30/2019,97.2
Camden property trust,CPT,"",12231.0,1277000.0,0.0364,0.0163,457,8350.0,215.150734,addition,0.0126314,Q1 2017,REAL ESTATE,13F,06/30/2019,99.2052
Rambus inc.,RMBS,"",105689.0,1272000.0,0.0362,0.0376,458,18708.0,21.508145,addition,0.0951039,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,10.3548
Nanostring technologies inc,NSTG,"",41381.0,1256000.0,0.0358,0.0478,459,-6901.0,-14.293111,reduction,0.1167635,Q1 2019,HEALTH CARE,13F,06/30/2019,23.93
Amedisys inc,AMED,"",10217.0,1240000.0,0.0353,0.2198,460,-32911.0,-76.310054,reduction,0.0317495,Q1 2018,HEALTH CARE,13F,06/30/2019,118.858
Exterran corp,EXTN,"",87009.0,1237000.0,0.0352,0.0151,461,65415.0,302.93137,addition,0.2465543,Q1 2019,ENERGY,13F,06/30/2019,14.8727
Spirit realty capital  inc.,SRC,"",28938.0,1234000.0,0.0352,0.0712,462,-14407.0,-33.237974,reduction,0.0321141,Q2 2017,REAL ESTATE,13F,06/30/2019,39.73
Blucora inc,BCOR,"",40533.0,1231000.0,0.0351,,463,40533.0,,new,0.0829744,Q2 2019,COMMUNICATIONS,13F,06/30/2019,30.37
Healthcare services group inc,HCSG,"",40561.0,1230000.0,0.035,0.0515,464,2814.0,7.454897,addition,0.0547308,Q4 2018,INDUSTRIALS,13F,06/30/2019,35.655
Biohaven pharmaceutical holding co ltd,BHVN,"",28094.0,1230000.0,0.035,,465,28094.0,,new,0.0538715,Q2 2019,HEALTH CARE,13F,06/30/2019,43.79
Retrophin inc,RTRX,"",61116.0,1228000.0,0.035,0.0571,466,80.0,0.13107,addition,0.1422957,Q2 2015,MATERIALS,13F,06/30/2019,24.5084
American woodmark corp,AMWD,"",14451.0,1223000.0,0.0348,,467,14451.0,,new,0.0856609,Q2 2019,INDUSTRIALS,13F,06/30/2019,84.62
Semgroup corp,SEMG,"",101323.0,1216000.0,0.0346,0.0129,468,80210.0,379.908113,addition,0.1273222,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,12.3709
Progress software corp.,PRGS,"",27881.0,1216000.0,0.0346,0.015,469,19729.0,242.01423,addition,0.0623318,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,42.1533
Csg systems international inc.,CSGS,"",24874.0,1215000.0,0.0346,0.0695,470,-14842.0,-37.370329,reduction,0.0753529,Q2 2018,COMMUNICATIONS,13F,06/30/2019,36.8808
Comerica  inc. (detroit  mi) (detroit bank & trust),CMA,"",16711.0,1214000.0,0.0346,0.2033,471,-50338.0,-75.076437,reduction,0.0111884,Q3 2016,FINANCE,13F,06/30/2019,72.1379
Signet jewelers ltd,SIG,"",67331.0,1204000.0,0.0343,,472,67331.0,,new,0.1290113,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,17.88
Marathon petroleum corp,MPC,"",21492.0,1201000.0,0.0342,,473,21492.0,,new,0.0032647,Q2 2019,ENERGY,13F,06/30/2019,55.88
Retail properties of america inc,RPAI,"",101799.0,1197000.0,0.0341,0.0111,474,79845.0,363.692266,addition,0.0476476,Q1 2019,REAL ESTATE,13F,06/30/2019,11.8527
Hyatt hotels corp,H,"",15635.0,1190000.0,0.0339,0.0151,475,10587.0,209.726624,addition,0.0149104,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,74.9806
Umb financial corp (city national bank & trust co. - united missouri bancshares  kansas city  mo),UMBF,"",17993.0,1184000.0,0.0337,,476,17993.0,,new,0.0366680,Q2 2019,FINANCE,13F,06/30/2019,65.82
Deluxe corp.,DLX,"",29100.0,1183000.0,0.0337,0.1547,477,-56495.0,-66.002687,reduction,0.0677848,Q1 2015,INDUSTRIALS,13F,06/30/2019,45.9947
Premier inc,PINC,"",30113.0,1178000.0,0.0336,0.0311,478,8316.0,38.152039,addition,0.0238897,Q2 2018,HEALTH CARE,13F,06/30/2019,35.7659
Universal electronics inc.,UEIC,"",28304.0,1161000.0,0.0331,,479,28304.0,,new,0.2039193,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,41.02
Okta inc,OKTA,"",9386.0,1159000.0,0.033,0.055,480,-6708.0,-41.680129,reduction,0.0082232,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,63.8
Ambarella inc,AMBA,"",26094.0,1152000.0,0.0328,,481,26094.0,,new,0.0797007,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,44.13
Vicor corp,VICR,"",37064.0,1151000.0,0.0328,0.0326,482,11658.0,45.886798,addition,0.0920159,Q4 2018,INDUSTRIALS,13F,06/30/2019,33.6849
Eqt corporation (equitable gas co.),EQT,"",72559.0,1147000.0,0.0327,0.0606,483,1870.0,2.64539,addition,0.0283988,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,20.2069
Builders firstsource inc,BLDR,"",66734.0,1125000.0,0.0321,0.0979,484,-110779.0,-62.406134,reduction,0.0577634,Q4 2018,INDUSTRIALS,13F,06/30/2019,12.2896
Lear corp,LEA,"",8074.0,1124000.0,0.032,,485,8074.0,,new,0.0132252,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,139.27
Angiodynamics inc,ANGO,"",57007.0,1122000.0,0.032,,486,57007.0,,new,0.1529158,Q2 2019,HEALTH CARE,13F,06/30/2019,19.69
Activision blizzard inc,ATVI,"",23667.0,1117000.0,0.0318,0.204,487,-84712.0,-78.162744,reduction,0.0030855,Q3 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,45.53
Aerojet rocketdyne holdings  inc. (general tire and rubber),AJRD,"",24842.0,1112000.0,0.0317,,488,24842.0,,new,0.0315735,Q2 2019,INDUSTRIALS,13F,06/30/2019,44.77
Cardtronics plc,CATM,"",40635.0,1110000.0,0.0316,0.041,489,12766.0,45.807169,addition,0.0897020,Q2 2015,FINANCE,13F,06/30/2019,28.3095
Modine manufacturing corp.,MOD,"",77345.0,1107000.0,0.0315,0.0246,490,34435.0,80.249359,addition,0.1524039,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,14.9248
American states water co.,AWR,"",14706.0,1106000.0,0.0315,0.0215,491,7425.0,101.97775,addition,0.0399294,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,73.2893
Home depot  inc. (the),HD,"",5304.0,1103000.0,0.0314,0.0443,492,-278.0,-4.980294,reduction,0.0004821,Q2 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,195.1
Stamps.com inc,STMP,"",24328.0,1101000.0,0.0314,0.1479,493,-19616.0,-44.638631,reduction,0.1417716,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,85.667
Fitbit inc,FIT,"",248609.0,1094000.0,0.0312,0.0808,494,-81374.0,-24.660058,reduction,0.0962295,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,5.92
Yum china holdings inc,YUMC,"",23616.0,1091000.0,0.0311,0.2337,495,-102243.0,-81.236145,reduction,0.0062670,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,35.51
Tempur sealy international inc,TPX,"",14844.0,1089000.0,0.031,0.0671,496,-13280.0,-47.219457,reduction,0.0270826,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,45.6966
Extended stay america inc,STAY,"",64342.0,1087000.0,0.031,0.0462,497,2073.0,3.329104,addition,0.0341482,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,15.5448
Solaredge technologies inc,SEDG,"",17326.0,1082000.0,0.0308,0.0696,498,-27342.0,-61.211606,reduction,0.0361184,Q2 2018,ENERGY,13F,06/30/2019,36.9911
