Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Del taco restaurants inc,TACO,"",33702.0,432000.0,0.1009,0.0844,149,-4263.0,-11.228763,reduction,0.0909390,Q3 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,13.8832
Masco corp.,MAS,"",10593.0,416000.0,0.0972,0.0952,150,-363.0,-3.313253,reduction,0.0036596,Q1 2015,INDUSTRIALS,13F,06/30/2019,23.5405
International business machines corp,IBM,"",2985.0,412000.0,0.0962,0.2024,151,-3510.0,-54.04157,reduction,0.0003370,Q4 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,139.627
Tjx companies inc.,TJX,"",7730.0,409000.0,0.0955,0.1414,152,-4295.0,-35.717256,reduction,0.0006374,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,59.5665
Servicemaster global holdings inc,SERV,"",7841.0,408000.0,0.0953,0.0806,153,20.0,0.255722,addition,0.0057710,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,56.0046
Pioneer natural resources co.,PXD,"",2625.0,404000.0,0.0944,0.091,154,-78.0,-2.885683,reduction,0.0015705,Q1 2016,ENERGY,13F,06/30/2019,149.7714
Liberty broadband corp class c,LBRDK,"",3861.0,402000.0,0.0939,0.0787,155,-23.0,-0.592173,reduction,0.0021268,Q4 2014,COMMUNICATIONS,13F,06/30/2019,49.82
Netflix inc,NFLX,"",1043.0,383000.0,0.0894,0.0904,156,-105.0,-9.146341,reduction,0.0002382,Q3 2017,COMMUNICATIONS,13F,06/30/2019,181.35
Cerner corp.,CERN,"",5215.0,382000.0,0.0892,0.0833,157,-1380.0,-20.924943,reduction,0.0016379,Q1 2016,HEALTH CARE,13F,06/30/2019,55.1865
Aspen technology inc,AZPN,"",3057.0,380000.0,0.0887,0.0864,158,-693.0,-18.48,reduction,0.0044713,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,40.6452
Alcoa corp,AA,"",16161.0,378000.0,0.0883,0.1122,159,-1890.0,-10.470334,reduction,0.0087093,Q4 2016,MATERIALS,13F,06/30/2019,28.08
Total system services inc,TSS,"",2895.0,371000.0,0.0866,0.0608,160,0.0,0.0,,0.0016319,Q4 2017,FINANCE,13F,06/30/2019,79.09
Bank of new york mellon corp,BK,"",8229.0,363000.0,0.0848,0.0937,161,-179.0,-2.128925,reduction,0.0008730,Q4 2013,FINANCE,13F,06/30/2019,37.2616
Sirius xm holdings inc,SIRI,"",64205.0,358000.0,0.0836,0.0831,162,-2144.0,-3.231398,reduction,0.0014429,Q1 2014,COMMUNICATIONS,13F,06/30/2019,3.2863
Solaris oilfield infrastructure inc,SOI,"",23830.0,357000.0,0.0834,,163,23830.0,,new,0.0500841,Q2 2019,ENERGY,13F,06/30/2019,14.98
Wabco holdings inc,WBC,"",2649.0,351000.0,0.082,0.0751,164,70.0,2.71423,addition,0.0051698,Q4 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,45.7571
Expedia group inc,EXPE,"",2634.0,350000.0,0.0817,0.0696,165,-16.0,-0.603774,reduction,0.0017603,Q2 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,109.3926
Fastenal co.,FAST,"",10454.0,341000.0,0.0796,0.1164,166,2255.0,27.503354,reduction,0.0018231,Q1 2015,INDUSTRIALS,13F,06/30/2019,43.9643
Conocophillips (phillips petroleum),COP,"",5549.0,338000.0,0.0789,0.0771,167,315.0,6.018342,addition,0.0004998,Q4 2006,ENERGY,13F,06/30/2019,50.7281
Ebay inc.,EBAY,"",8502.0,336000.0,0.0785,0.0588,168,1337.0,18.660154,addition,0.0010136,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,37.5111
Royal dutch shell plc class a adr,RDS.A,"",5055.0,329000.0,0.0768,0.0787,169,-637.0,-11.191145,reduction,0.0001252,Q2 2016,ENERGY,13F,06/30/2019,54.5397
Conagra brands inc,CAG,"",12372.0,328000.0,0.0766,0.074,170,299.0,2.476601,addition,0.0025450,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,22.981
Accenture plc,ACN,"",1770.0,327000.0,0.0764,0.0921,171,-600.0,-25.316456,reduction,0.0002634,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,126.2898
Marathon petroleum corp,MPC,"",5819.0,325000.0,0.0759,0.08,172,-225.0,-3.7227,reduction,0.0008839,Q3 2016,ENERGY,13F,06/30/2019,43.5306
Interactive brokers group inc,IBKR,"",5862.0,318000.0,0.0743,0.0767,173,-820.0,-12.271775,reduction,0.0014111,Q4 2017,FINANCE,13F,06/30/2019,60.7385
Sony corp. sponsored adr,SNE,"",6072.0,318000.0,0.0743,0.0566,174,0.0,0.0,,0.0004807,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,33.73
Yum! brands  inc. (tricon global restaurants),YUM,"",2840.0,314000.0,0.0733,0.0625,175,9.0,0.317909,addition,0.0009333,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,63.5377
Liberty sirius xm group  series b,LSXMB,"",8115.0,306000.0,0.0715,0.0683,176,-12.0,-0.147656,reduction,0.0025556,Q2 2016,COMMUNICATIONS,13F,06/30/2019,33.7174
Lithia motors inc  class a,LAD,"",2580.0,306000.0,0.0715,0.0625,177,-475.0,-15.548282,reduction,0.0111111,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,100.1524
Intuit  inc.,INTU,"",1165.0,304000.0,0.071,0.0672,178,1.0,0.085911,addition,0.0004494,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,173.6118
Ulta beauty inc,ULTA,"",866.0,300000.0,0.0701,0.1969,179,-1689.0,-66.105675,reduction,0.0014814,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,223.4162
Archrock inc,AROC,"",27235.0,289000.0,0.0675,,180,27235.0,,new,0.0208986,Q2 2019,ENERGY,13F,06/30/2019,10.6
Landstar system inc,LSTR,"",2658.0,287000.0,0.067,0.0904,181,-1080.0,-28.892456,reduction,0.0067070,Q4 2008,TRANSPORTS,13F,06/30/2019,44.4291
Arthur j. gallagher & co inc,AJG,"",3252.0,285000.0,0.0666,0.0561,182,1.0,0.03076,addition,0.0017477,Q4 2017,FINANCE,13F,06/30/2019,63.2881
Sonic automotive inc.,SAH,"",12000.0,280000.0,0.0654,0.0393,183,0.0,0.0,,0.0278229,Q3 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,9.7425
Tapestry inc,TPR,"",8781.0,279000.0,0.0652,0.0815,184,-2564.0,-22.600264,reduction,0.0030508,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,37.2521
Fuller (h.b.) co.,FUL,"",5963.0,277000.0,0.0647,0.0747,185,-987.0,-14.201439,reduction,0.0117105,Q2 2007,MATERIALS,13F,06/30/2019,23.3573
Technipfmc plc ordinary share,FTI,"",10680.0,277000.0,0.0647,0.1041,186,-9340.0,-46.653347,reduction,0.0023836,Q2 2017,ENERGY,13F,06/30/2019,28.6643
Texas instruments  inc.,TXN,"",2407.0,276000.0,0.0645,0.0566,187,-6.0,-0.248653,reduction,0.0002578,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,106.07
Target corp.,TGT,"",3075.0,266000.0,0.0621,0.0722,188,-1000.0,-24.539877,reduction,0.0006002,Q2 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,71.823
Schein (henry) inc.,HSIC,"",3750.0,262000.0,0.0612,0.1186,189,-5178.0,-57.997312,reduction,0.0025293,Q4 2017,HEALTH CARE,13F,06/30/2019,64.5434
Agilent technologies inc,A,"",3474.0,259000.0,0.0605,0.0619,190,-13.0,-0.372813,reduction,0.0010994,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,59.3248
Prudential financial inc.,PRU,"",2526.0,255000.0,0.0596,0.0513,191,6.0,0.238095,addition,0.0006284,Q3 2018,FINANCE,13F,06/30/2019,101.2999
Toll brothers  inc.,TOL,"",6935.0,254000.0,0.0593,0.0601,192,-580.0,-7.717898,reduction,0.0048203,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,40.55
United technologies corp. (united aircraft corp.),UTX,"",1923.0,250000.0,0.0584,0.0689,193,-499.0,-20.602808,reduction,0.0002228,Q1 2013,INDUSTRIALS,13F,06/30/2019,101.9121
Cbs corp. (de) class a,CBS.A,"",4910.0,246000.0,0.0575,0.0557,194,-386.0,-7.28852,reduction,0.0013105,Q1 2011,COMMUNICATIONS,13F,06/30/2019,24.8697
Liberty sirius xm group  series a,LSXMA,"",6200.0,234000.0,0.0547,0.0592,195,-831.0,-11.819087,reduction,0.0019525,Q3 2018,COMMUNICATIONS,13F,06/30/2019,43.3238
Vanguard total stock market etf,VTI,"",1543.0,232000.0,0.0542,,196,1543.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,150.09
Hyster-yale materials handling inc,HY,"",4160.0,230000.0,0.0537,0.0572,197,5.0,0.120337,addition,No Data,Q4 2012,INDUSTRIALS,13F,06/30/2019,53.5027
Mcdermott international inc,MDR,"",23613.0,228000.0,0.0532,0.0449,198,-3700.0,-13.546663,reduction,0.0129985,Q2 2018,ENERGY,13F,06/30/2019,12.602
T. rowe price group,TROW,"",2061.0,226000.0,0.0528,0.0599,199,-645.0,-23.83592,reduction,0.0008749,Q1 2017,FINANCE,13F,06/30/2019,70.5539
Liberty latin america ltd class c,LILAK,"",12880.0,221000.0,0.0516,0.0703,200,-3456.0,-21.15573,reduction,0.0070937,Q4 2017,COMMUNICATIONS,13F,06/30/2019,19.89
Northrop grumman corp.,NOC,"",670.0,217000.0,0.0507,,201,670.0,,new,0.0003960,Q2 2019,INDUSTRIALS,13F,06/30/2019,323.11
Associated capital group inc,AC,"",5812.0,217000.0,0.0507,,202,5812.0,,new,0.0258196,Q2 2019,FINANCE,13F,06/30/2019,37.4
Carters inc,CRI,"",2160.0,211000.0,0.0493,0.0482,203,-3.0,-0.138696,reduction,0.0048279,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,100.79
Cronos group inc,CRON,"",10432.0,167000.0,0.039,0.0424,204,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,06/30/2019,10.39
At home group inc,HOME,"",20860.0,139000.0,0.0325,0.0718,205,2675.0,14.709926,addition,No Data,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,16.8111
Athersys inc,ATHX,"",13846.0,23000.0,0.0054,0.0046,206,0.0,0.0,,0.0090686,Q4 2017,HEALTH CARE,13F,06/30/2019,1.81
Omnicom group inc.,OMC,"",0.0,0.0,,0.0568,"",-3526.0,-100.0,soldall,0.0000000,Q3 2013,COMMUNICATIONS,13F,06/30/2019,69.8547
Genuine parts co.,GPC,"",0.0,0.0,,0.0466,"",-1882.0,-100.0,soldall,0.0000000,Q1 2019,INDUSTRIALS,13F,06/30/2019,112.03
Daily journal corp (sc),DJCO,"",0.0,0.0,,0.2231,"",-4719.0,-100.0,soldall,0.0000000,Q3 2013,COMMUNICATIONS,13F,06/30/2019,153.1657
Emerson electric co.,EMR,"",0.0,0.0,,0.0475,"",-3145.0,-100.0,soldall,0.0000000,Q4 2017,INDUSTRIALS,13F,06/30/2019,68.47
Duke energy corp.,DUK,"",0.0,0.0,,0.0502,"",-2524.0,-100.0,soldall,0.0000000,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,77.5332
Halliburton co.,HAL,"",0.0,0.0,,0.0524,"",-8095.0,-100.0,soldall,0.0000000,Q2 2007,ENERGY,13F,06/30/2019,36.6175
Estee lauder companies inc.,EL,"",0.0,0.0,,0.0579,"",-1585.0,-100.0,soldall,0.0000000,Q4 2017,CONSUMER STAPLES,13F,06/30/2019,127.2436
Zoetis  inc.,ZTS,"",0.0,0.0,,0.0758,"",-3408.0,-100.0,soldall,0.0000000,Q3 2017,HEALTH CARE,13F,06/30/2019,71.1108
Kraft heinz co. (the),KHC,"",0.0,0.0,,0.0939,"",-13024.0,-100.0,soldall,0.0000000,Q3 2015,CONSUMER STAPLES,13F,06/30/2019,70.8132
Orion group holdings inc,ORN,"",0.0,0.0,,0.0181,"",-27928.0,-100.0,soldall,0.0000000,Q1 2014,INDUSTRIALS,13F,06/30/2019,11.0491
Pool corp,POOL,"",0.0,0.0,,0.0577,"",-1582.0,-100.0,soldall,0.0000000,Q3 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,54.2573
Cit group inc (del),CIT,"",0.0,0.0,,0.0442,"",-4175.0,-100.0,soldall,0.0000000,Q1 2017,FINANCE,13F,06/30/2019,47.97
Newell brands inc,NWL,"",0.0,0.0,,0.0535,"",-15755.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,15.34
Schlumberger ltd.,SLB,"",0.0,0.0,,0.0555,"",-5755.0,-100.0,soldall,0.0000000,Q4 2011,ENERGY,13F,06/30/2019,79.6735
Kohls corp.,KSS,"",0.0,0.0,,0.051,"",-3355.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,66.0607
Blackrock inc. class a,BLK,"",0.0,0.0,,0.0442,"",-469.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,535.6467
Graco inc.,GGG,"",0.0,0.0,,0.1522,"",-13923.0,-100.0,soldall,0.0000000,Q2 2007,INDUSTRIALS,13F,06/30/2019,13.7255
Natural gas services group inc,NGS,"",0.0,0.0,,0.1635,"",-42725.0,-100.0,soldall,0.0000000,Q4 2009,ENERGY,13F,06/30/2019,22.8894
Enterprise products partners lp,EPD,"",0.0,0.0,,0.0449,"",-6990.0,-100.0,soldall,0.0000000,Q3 2018,ENERGY,13F,06/30/2019,29.1
