Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Renaissancere holdings ltd,RNR,"",301253.0,53626000.0,0.0806,0.0125,315,243236.0,419.24953,addition,0.6821852,Q3 2016,FINANCE,13F,06/30/2019,170.6672
Thomson reuters corp.,TRI,"",831211.0,53580000.0,0.0806,0.051,316,255765.0,44.446395,addition,0.1658574,Q2 2016,COMMUNICATIONS,13F,06/30/2019,60.4795
Bjs wholesale club holdings inc,BJ,"",2024685.0,53452000.0,0.0804,0.0009,317,2002937.0,9209.752621,addition,1.4573418,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,26.3722
Broadcom ltd. (avago technologies),AVGO,CALL,185200.0,53312000.0,0.0801,0.0803,318,6700.0,3.753501,addition,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
El paso electric co.,EE,"",814079.0,53241000.0,0.08,0.0224,319,560101.0,220.531306,addition,1.9957808,Q4 2012,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,60.6889
Monster beverage corp.,MNST,"",833616.0,53210000.0,0.08,0.161,320,-1137843.0,-57.715783,reduction,0.1529908,Q1 2013,CONSUMER STAPLES,13F,06/30/2019,53.1075
Booking holdings inc. (priceline),BKNG,"",28360.0,53167000.0,0.0799,0.0228,321,19645.0,225.41595,addition,0.0578068,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,1831.9578
Anaptysbio inc,ANAB,"",938938.0,52975000.0,0.0796,0.0495,322,485974.0,107.287555,addition,3.4711201,Q1 2017,HEALTH CARE,13F,06/30/2019,61.8662
Spdr s&p industrial etf,XLI,CALL,683500.0,52917000.0,0.0796,0.0431,323,300000.0,78.226858,addition,No Data,Q4 2017,INDUSTRIALS,13F,06/30/2019,
Boston properties  inc.,BXP,"",409762.0,52859000.0,0.0795,0.1288,324,-233244.0,-36.274001,reduction,0.2650980,Q3 2018,REAL ESTATE,13F,06/30/2019,130.877
Tyson foods  inc.,TSN,"",653683.0,52778000.0,0.0793,0.2019,325,-1289574.0,-66.361475,reduction,0.1792435,Q1 2009,CONSUMER STAPLES,13F,06/30/2019,59.1504
Consolidated edison co. of new york inc. (consolidated gas co. of new york),ED,"",600910.0,52688000.0,0.0792,0.0231,326,418633.0,229.668581,addition,0.1809207,Q3 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,84.2978
Spdr s&p technology etf,XLK,PUT,675000.0,52677000.0,0.0792,0.1052,327,-275000.0,-28.947368,reduction,No Data,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Unum group  inc.,UNM,"",1559884.0,52334000.0,0.0787,0.0544,328,486203.0,45.283748,addition,0.7476796,Q4 2010,FINANCE,13F,06/30/2019,44.1137
United airlines holdings inc,UAL,"",596898.0,52258000.0,0.0786,0.0547,329,138888.0,30.324229,addition,0.2323284,Q4 2010,TRANSPORTS,13F,06/30/2019,82.1525
Merck & co,MRK,PUT,618100.0,51828000.0,0.0779,,330,618100.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Apellis pharmaceuticals inc,APLS,"",2043924.0,51793000.0,0.0779,0.0562,331,117358.0,6.091564,addition,3.2086719,Q2 2018,HEALTH CARE,13F,06/30/2019,20.516
Woodward inc,WWD,"",457313.0,51750000.0,0.0778,0.0386,332,185518.0,68.25659,addition,0.7393905,Q2 2016,INDUSTRIALS,13F,06/30/2019,102.3016
Discover financial services,DFS,"",665448.0,51632000.0,0.0776,0.054,333,158543.0,31.276669,addition,0.2091026,Q2 2007,FINANCE,13F,06/30/2019,69.4308
Nomad foods ltd,NOMD,"",2410482.0,51488000.0,0.0774,0.125,334,-1673071.0,-40.970963,reduction,1.2396410,Q1 2016,CONSUMER STAPLES,13F,06/30/2019,19.9012
Tesla inc,TSLA,PRN,52305.0,51348000.0,0.0772,0.0345,335,30805.0,143.27907,addition,N/A,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
Ringcentral inc,RNG,"",445596.0,51208000.0,0.077,0.063,336,55334.0,14.17868,addition,0.5370568,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,71.7452
Companhia vale de rio doce s.a. adr,VALE,"",3808883.0,51191000.0,0.077,0.13,337,-2842353.0,-42.734208,reduction,0.0739101,Q1 2010,MATERIALS,13F,06/30/2019,13.0392
Heico corp.  class a,HEI.A,"",493694.0,51033000.0,0.0767,0.0147,338,376745.0,322.144696,addition,0.3688688,Q4 2012,INDUSTRIALS,13F,06/30/2019,89.8353
Marketaxess holdings inc,MKTX,"",158547.0,50960000.0,0.0766,0.0019,339,153431.0,2999.04222,addition,0.4198808,Q4 2018,FINANCE,13F,06/30/2019,317.867
Willis towers watson plc,WLTW,"",265484.0,50851000.0,0.0764,0.1252,340,-210630.0,-44.239405,reduction,0.2058175,Q3 2018,FINANCE,13F,06/30/2019,163.4015
Charter communications inc,CHTR,"",128453.0,50762000.0,0.0763,0.0807,341,-26906.0,-17.318598,reduction,0.0579976,Q2 2011,COMMUNICATIONS,13F,06/30/2019,340.0555
Polyone corp,POL,"",1604489.0,50365000.0,0.0757,0.035,342,806196.0,100.989987,addition,2.0872759,Q4 2010,MATERIALS,13F,06/30/2019,32.1951
Signature bank (new york  ny),SBNY,"",415996.0,50269000.0,0.0756,0.1318,343,-271582.0,-39.498355,reduction,0.7581484,Q1 2011,FINANCE,13F,06/30/2019,123.9954
Morgan stanley,MS,"",1142110.0,50036000.0,0.0752,0.1881,344,-1835560.0,-61.644171,reduction,0.0691028,Q1 2015,FINANCE,13F,06/30/2019,47.1122
Macrogenics inc,MGNX,"",2946050.0,49994000.0,0.0752,0.041,345,1423910.0,93.546586,addition,6.0258744,Q1 2014,HEALTH CARE,13F,06/30/2019,17.7788
Orion engineered carbons s.a,OEC,"",2328462.0,49852000.0,0.0749,0.0543,346,417740.0,21.86294,addition,3.9120665,Q3 2014,MATERIALS,13F,06/30/2019,23.8625
Berkeley (w.r.) corp.,WRB,"",754524.0,49746000.0,0.0748,0.0056,347,710130.0,1599.608055,addition,0.4120380,Q4 2011,FINANCE,13F,06/30/2019,64.2025
Middleby corp (the),MIDD,"",366491.0,49733000.0,0.0748,0.0093,348,318932.0,670.60283,addition,0.6583276,Q2 2016,INDUSTRIALS,13F,06/30/2019,134.7081
Gilead sciences inc.,GILD,CALL,734300.0,49609000.0,0.0746,0.0896,349,-186800.0,-20.2801,reduction,N/A,Q2 2018,HEALTH CARE,13F,06/30/2019,
Veeva systems inc,VEEV,"",305073.0,49455000.0,0.0743,0.0245,350,176211.0,136.743959,addition,0.2071522,Q4 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,130.897
Penumbra inc,PEN,"",308213.0,49314000.0,0.0741,0.0308,351,168311.0,120.306357,addition,0.8859241,Q4 2017,HEALTH CARE,13F,06/30/2019,146.3029
Pioneer natural resources co.,PXD,"",319718.0,49192000.0,0.074,0.2051,352,-580247.0,-64.474396,reduction,0.1912875,Q1 2009,ENERGY,13F,06/30/2019,153.4131
Ciena corp,CIEN,"",1191520.0,49007000.0,0.0737,0.0044,353,1112580.0,1409.399544,addition,0.7682765,Q2 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,40.1955
Johnson & johnson co.,JNJ,CALL,347200.0,48358000.0,0.0727,0.0008,354,343500.0,9283.783784,addition,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Linde plc,LIN,"",237687.0,47728000.0,0.0718,0.0424,355,76576.0,47.529964,addition,0.0826507,Q4 2018,MATERIALS,13F,06/30/2019,181.8546
Myriad genetics inc,MYGN,"",1718033.0,47727000.0,0.0718,0.0338,356,1037125.0,152.314997,addition,2.3257520,Q2 2014,HEALTH CARE,13F,06/30/2019,31.8473
Allegheny technologies inc,ATI,"",1888299.0,47585000.0,0.0715,0.0015,357,1848122.0,4599.95022,addition,1.4976991,Q2 2009,MATERIALS,13F,06/30/2019,25.0961
Starbucks corp.,SBUX,"",566171.0,47462000.0,0.0714,0.2376,358,-1569895.0,-73.494686,reduction,0.0472992,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,64.227
Emerson electric co.,EMR,"",710194.0,47384000.0,0.0712,0.1,359,-265990.0,-27.247937,reduction,0.1154599,Q4 2006,INDUSTRIALS,13F,06/30/2019,68.1316
Broadcom ltd. (avago technologies),AVGO,"",164241.0,47278000.0,0.0711,0.2055,360,-292334.0,-64.027597,reduction,0.0412593,Q4 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,251.4613
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,"",499280.0,47252000.0,0.071,0.1304,361,-215490.0,-30.14816,reduction,0.6665065,Q4 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,132.3581
Interxion holding n.v.,INXN,"",618876.0,47090000.0,0.0708,0.043,362,188134.0,43.676725,addition,0.8090940,Q1 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,56.9709
Vail resorts inc,MTN,"",210682.0,47020000.0,0.0707,0.0228,363,140715.0,201.116241,addition,0.5240846,Q3 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,229.059
Chipotle mexican grill  inc.,CMG,"",63949.0,46867000.0,0.0705,0.0068,364,57513.0,893.614046,addition,0.2306962,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,704.0073
Twitter inc,TWTR,"",1339310.0,46742000.0,0.0703,0.0524,365,273470.0,25.657697,addition,0.1732568,Q3 2017,COMMUNICATIONS,13F,06/30/2019,29.9978
Rh common stock,RH,"",403894.0,46690000.0,0.0702,0.0085,366,348642.0,631.003403,addition,2.1726412,Q3 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,115.2536
Irhythm technologies inc,IRTC,"",589297.0,46602000.0,0.0701,0.0922,367,-232395.0,-28.282495,reduction,2.3714165,Q4 2016,HEALTH CARE,13F,06/30/2019,58.8765
Kraft heinz co. (the),KHC,"",1501103.0,46594000.0,0.07,0.0026,368,1447498.0,2700.304076,addition,0.1230422,Q3 2015,CONSUMER STAPLES,13F,06/30/2019,32.4788
Western alliance bancorporation,WAL,"",1040657.0,46538000.0,0.07,0.0218,369,685948.0,193.383309,addition,1.0042044,Q4 2010,FINANCE,13F,06/30/2019,42.7268
United parcel service  inc. class b,UPS,"",450013.0,46473000.0,0.0699,,370,450013.0,,new,0.0524063,Q3 2016,TRANSPORTS,13F,06/30/2019,103.27
Tg therapeutics inc,TGTX,"",5359859.0,46363000.0,0.0697,0.059,371,454073.0,9.255866,addition,5.6514751,Q2 2014,HEALTH CARE,13F,06/30/2019,8.2231
Ishares msci eafe index fund,EFA,"",704295.0,46293000.0,0.0696,0.0083,372,618775.0,723.5442,addition,No Data,Q3 2016,FINANCE,13F,06/30/2019,65.6741
Ishares msci brazil capped etf,EWZ,PUT,1053200.0,46046000.0,0.0692,0.0384,373,427200.0,68.242812,addition,No Data,Q3 2018,FINANCE,13F,06/30/2019,
New york times co. class a,NYT,"",1410943.0,46025000.0,0.0692,0.0355,374,689068.0,95.455307,addition,0.8499145,Q2 2014,COMMUNICATIONS,13F,06/30/2019,32.1659
Simply good foods co/the,SMPL,"",1902195.0,45805000.0,0.0689,0.0381,375,667373.0,54.046089,addition,2.3245692,Q3 2017,CONSUMER STAPLES,13F,06/30/2019,18.6795
Walmart inc,WMT,"",414192.0,45764000.0,0.0688,0.1941,376,-915350.0,-68.847016,reduction,0.0145090,Q4 2006,CONSUMER STAPLES,13F,06/30/2019,97.3427
Sun communities  inc.,SUI,"",355864.0,45618000.0,0.0686,0.0594,377,20803.0,6.20872,addition,0.3924826,Q1 2013,REAL ESTATE,13F,06/30/2019,88.8226
Ishares 1-3 year treasury bond etf,SHY,"",537398.0,45561000.0,0.0685,0.0572,378,82665.0,18.178799,addition,No Data,Q1 2011,FINANCE,13F,06/30/2019,84.3934
Taylor morrison home corp,TMHC,"",2169405.0,45471000.0,0.0684,0.0134,379,1663755.0,329.032928,addition,2.0600180,Q2 2013,INDUSTRIALS,13F,06/30/2019,21.1007
Lennar corp. class a,LEN,"",937138.0,45414000.0,0.0683,0.0438,380,340805.0,57.150116,addition,0.2909011,Q4 2006,CONSUMER DISCRETIONARY,13F,06/30/2019,49.4484
Ralph lauren corp. class a,RL,"",397724.0,45177000.0,0.0679,0.2114,381,-691760.0,-63.494278,reduction,0.5150531,Q3 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,126.2748
Barrick gold corp,GOLD,"",2863500.0,45157000.0,0.0679,0.0718,382,-638135.0,-18.223915,reduction,0.1610807,Q3 2010,MATERIALS,13F,06/30/2019,12.0221
Marvell technology group ltd,MRVL,"",1887239.0,45048000.0,0.0677,0.0239,383,1083112.0,134.694147,addition,0.2853616,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,22.1565
Radian group inc.,RDN,"",1966634.0,44938000.0,0.0676,0.0509,384,327313.0,19.966376,addition,0.9674508,Q3 2012,FINANCE,13F,06/30/2019,19.1871
Canadian national railway co.,CNI,"",484798.0,44834000.0,0.0674,,385,484798.0,,new,0.0672677,Q2 2017,TRANSPORTS,13F,06/30/2019,92.48
Life storage inc,LSI,"",470355.0,44721000.0,0.0672,0.0317,386,252536.0,115.938463,addition,1.0082637,Q4 2017,REAL ESTATE,13F,06/30/2019,95.646
Freeport-mcmoran copper & gold  inc,FCX,"",3814969.0,44292000.0,0.0666,0.074,387,-21496.0,-0.560307,reduction,0.2629399,Q2 2016,MATERIALS,13F,06/30/2019,14.9673
Hilton worldwide holdings inc,HLT,"",452243.0,44202000.0,0.0665,0.1391,388,-666353.0,-59.570479,reduction,0.1576529,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,80.9042
Range resources corp.,RRC,CALL,6310100.0,44044000.0,0.0662,0.1061,389,0.0,0.0,,N/A,Q2 2017,ENERGY,13F,06/30/2019,
Host hotels & resorts inc.,HST,"",2408915.0,43890000.0,0.066,0.1794,390,-3935228.0,-62.029308,reduction,0.3300336,Q4 2006,REAL ESTATE,13F,06/30/2019,19.2055
Ishares u.s. real estate etf,IYR,PUT,502500.0,43873000.0,0.066,,391,502500.0,,new,No Data,Q4 2018,REAL ESTATE,13F,06/30/2019,
Cit group inc (del),CIT,"",834216.0,43830000.0,0.0659,,392,834216.0,,new,0.8809969,Q1 2011,FINANCE,13F,06/30/2019,52.54
International bancshares corp.,IBOC,"",1162247.0,43828000.0,0.0659,0.0636,393,44674.0,3.997412,addition,1.7700990,Q2 2015,FINANCE,13F,06/30/2019,39.9128
Foot locker inc. (f. w. woolworth),FL,"",1044536.0,43787000.0,0.0658,0.093,394,18975.0,1.850207,addition,0.9521750,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,53.8746
Synnex corp,SNX,"",443802.0,43670000.0,0.0657,0.0004,395,441079.0,16198.273963,addition,0.8664623,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,98.347
Bp plc adr (british petroleum),BP,"",1045481.0,43597000.0,0.0655,0.0448,396,361365.0,52.822182,addition,0.0307896,Q4 2017,ENERGY,13F,06/30/2019,43.7774
Ishares iboxx $ high yield corp bond etf,HYG,CALL,500000.0,43590000.0,0.0655,,397,500000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Spdr s&p biotech etf,XBI,PUT,495300.0,43443000.0,0.0653,0.0501,398,125700.0,34.00974,addition,No Data,Q1 2019,HEALTH CARE,13F,06/30/2019,
Baidu inc adr,BIDU,PUT,367100.0,43083000.0,0.0648,0.0269,399,258100.0,236.788991,addition,N/A,Q1 2018,COMMUNICATIONS,13F,06/30/2019,
Magnolia oil & gas corp class a,MGY,"",3704750.0,42901000.0,0.0645,0.0827,400,-899297.0,-19.53275,reduction,4.5596923,Q2 2018,FINANCE,13F,06/30/2019,12.7998
Southwestern energy co.,SWN,"",13549254.0,42816000.0,0.0644,0.0489,401,6585266.0,94.561708,addition,2.5030027,Q4 2006,ENERGY,13F,06/30/2019,4.744
Farfetch ltd,FTCH,"",2056867.0,42783000.0,0.0643,0.026,402,1410735.0,218.335418,addition,0.6859424,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,22.732
Coupa software inc,COUP,"",337868.0,42777000.0,0.0643,0.0104,403,261544.0,342.67596,addition,0.5469775,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,117.6241
Duke realty corp.,DRE,"",1350278.0,42682000.0,0.0642,0.0781,404,-356205.0,-20.873633,reduction,0.3756720,Q3 2009,REAL ESTATE,13F,06/30/2019,26.8426
Caci international inc. class a,CACI,"",208094.0,42574000.0,0.064,0.0033,405,196044.0,1626.921162,addition,0.8363907,Q3 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,201.3369
Ishares russell 2000 etf,IWM,CALL,273200.0,42483000.0,0.0639,0.2805,406,-951200.0,-77.68703,reduction,No Data,Q1 2017,FINANCE,13F,06/30/2019,
Petroleo brasileiro sa petrobras class a adr,PBR.A,"",2990157.0,42460000.0,0.0638,0.1161,407,-2436588.0,-44.899622,reduction,0.0458465,Q1 2009,ENERGY,13F,06/30/2019,10.7759
Spdr s&p consumer staples etf,XLP,PUT,730200.0,42403000.0,0.0637,,408,730200.0,,new,No Data,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Roku inc,ROKU,"",468107.0,42401000.0,0.0637,0.0009,409,458318.0,4681.969558,addition,0.4027420,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,89.4157
Synopsys inc.,SNPS,"",328297.0,42249000.0,0.0635,0.0395,410,99003.0,43.177318,addition,0.2190107,Q4 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,92.0132
Eversource energy (western massachusetts cos./northeast utilities),ES,"",555862.0,42112000.0,0.0633,0.0133,411,430802.0,344.476251,addition,0.1754615,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,72.2926
Bjs restaurants inc.,BJRI,"",949780.0,41733000.0,0.0627,0.0407,412,374840.0,65.196368,addition,4.6421310,Q4 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,45.0961
Idacorp inc. holding co.,IDA,"",415257.0,41704000.0,0.0627,0.015,413,314899.0,313.775683,addition,1.0606820,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,99.2136
Mastercard inc,MA,"",157591.0,41688000.0,0.0627,0.1319,414,-216732.0,-57.899728,reduction,0.0155329,Q4 2015,FINANCE,13F,06/30/2019,185.0037
Allison transmission holdings inc,ALSN,"",895460.0,41505000.0,0.0624,0.0147,415,676536.0,309.02779,addition,0.7430587,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,45.7063
Spdr s&p retail etf,XRT,PUT,979200.0,41489000.0,0.0624,0.0573,416,128200.0,15.06463,addition,No Data,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Nice ltd adr adr,NICE,"",301949.0,41367000.0,0.0622,0.0049,417,275408.0,1037.67002,addition,0.4888279,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,135.7263
Walgreens boots alliance inc.,WBA,PUT,755300.0,41292000.0,0.0621,0.0242,418,500000.0,195.848022,addition,N/A,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,
Ross stores inc. (de),ROST,"",415620.0,41196000.0,0.0619,0.0054,419,377204.0,981.892961,addition,0.1139622,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,97.5242
Cannae holdings inc,CNNE,"",1421194.0,41186000.0,0.0619,0.0603,420,-238559.0,-14.373163,reduction,1.9678676,Q4 2017,FINANCE,13F,06/30/2019,22.7825
Fate therapeutics inc,FATE,"",2022985.0,41067000.0,0.0617,0.0422,421,416731.0,25.944278,addition,3.0937223,Q3 2015,HEALTH CARE,13F,06/30/2019,16.6382
Viasat inc.,VSAT,"",507870.0,41046000.0,0.0617,0.0229,422,310183.0,156.906119,addition,0.8284992,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,75.6306
Merck & co,MRK,CALL,489200.0,41019000.0,0.0617,,423,489200.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Genomic health inc,GHDX,"",705141.0,41018000.0,0.0617,0.0583,424,149441.0,26.892388,addition,1.8909654,Q4 2010,HEALTH CARE,13F,06/30/2019,44.9069
American homes 4 rent,AMH,"",1684197.0,40943000.0,0.0616,0.0451,425,356854.0,26.884837,addition,0.5605209,Q1 2014,REAL ESTATE,13F,06/30/2019,22.272
Essential properties realty trust inc,EPRT,"",2042517.0,40932000.0,0.0615,0.0435,426,553768.0,37.196868,addition,No Data,Q2 2018,REAL ESTATE,13F,06/30/2019,16.706
Src energy inc,SRCI,"",8189730.0,40621000.0,0.0611,0.0557,427,919035.0,12.640263,addition,3.3637532,Q4 2015,ENERGY,13F,06/30/2019,5.8452
Citrix systems inc.,CTXS,"",413819.0,40612000.0,0.0611,0.1077,428,-308294.0,-42.693318,reduction,0.3161337,Q4 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,94.1896
Amerisourcebergen corp (holding co),ABC,"",475753.0,40563000.0,0.061,0.1494,429,-779255.0,-62.091636,reduction,0.2263550,Q1 2013,CONSUMER STAPLES,13F,06/30/2019,77.111
Caretrust reit inc,CTRE,"",1703589.0,40511000.0,0.0609,0.0563,430,99376.0,6.194689,addition,1.7827428,Q2 2014,REAL ESTATE,13F,06/30/2019,16.4054
Us foods holding corp,USFD,"",1123123.0,40163000.0,0.0604,0.0029,431,1066827.0,1895.031619,addition,0.5124438,Q2 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,35.3402
Treehouse foods inc,THS,"",741625.0,40122000.0,0.0603,,432,741625.0,,new,1.3196174,Q4 2017,CONSUMER STAPLES,13F,06/30/2019,54.1
Aqua america  inc.,WTR,"",967103.0,40009000.0,0.0601,0.0023,433,925550.0,2227.396337,addition,0.4481894,Q4 2010,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,41.1343
General dynamics corp. (electric boat),GD,"",219635.0,39934000.0,0.06,0.0195,434,142558.0,184.955304,addition,0.0760404,Q4 2006,INDUSTRIALS,13F,06/30/2019,180.988
Reata pharmaceuticals inc,RETA,"",422861.0,39897000.0,0.06,0.0625,435,-66064.0,-13.512093,reduction,1.4043872,Q2 2018,HEALTH CARE,13F,06/30/2019,81.7048
Boston beer inc class a,SAM,"",105471.0,39843000.0,0.0599,0.0141,436,73563.0,230.547198,addition,0.8716612,Q3 2016,CONSUMER STAPLES,13F,06/30/2019,345.2895
Hollyfrontier corp,HFC,"",857258.0,39674000.0,0.0596,0.0276,437,483476.0,129.347053,addition,0.5208762,Q3 2017,ENERGY,13F,06/30/2019,47.6832
Grace (w.r.) & co. (de),GRA,"",520726.0,39632000.0,0.0596,0.0654,438,-39621.0,-7.070797,reduction,0.7802307,Q4 2009,MATERIALS,13F,06/30/2019,73.0425
Antero resources corp,AR,CALL,7157600.0,39582000.0,0.0595,0.0946,439,0.0,0.0,,N/A,Q2 2017,ENERGY,13F,06/30/2019,
Douglas emmett inc,DEI,"",991834.0,39515000.0,0.0594,0.0365,440,388763.0,64.463886,addition,0.5659538,Q1 2017,REAL ESTATE,13F,06/30/2019,38.5972
Goodyear tire and rubber co.,GT,"",2577549.0,39436000.0,0.0593,0.0083,441,2271645.0,742.60062,addition,1.1085279,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,15.9219
Horizon therapeutics plc,HZNP,"",1638621.0,39425000.0,0.0593,0.0292,442,900992.0,122.147041,addition,0.8788528,Q3 2017,HEALTH CARE,13F,06/30/2019,21.761
Iac/interactivecorp,IAC,"",181103.0,39395000.0,0.0592,0.0866,443,-94297.0,-34.240015,reduction,0.2182227,Q1 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,126.8109
Ryman hospitality properties  inc. reit,RHP,"",485763.0,39391000.0,0.0592,0.1082,444,-393061.0,-44.725793,reduction,0.9443293,Q1 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,81.9326
Davita healthcare partners inc,DVA,"",699103.0,39332000.0,0.0591,0.0692,445,-152127.0,-17.871433,reduction,0.4361216,Q3 2008,HEALTH CARE,13F,06/30/2019,71.8737
Onemain holdings inc,OMF,"",1162896.0,39318000.0,0.0591,0.0424,446,270564.0,30.321002,addition,0.8545051,Q4 2015,FINANCE,13F,06/30/2019,32.4467
Charter communications inc,CHTR,PUT,99400.0,39281000.0,0.0591,0.0286,447,44300.0,80.399274,addition,N/A,Q3 2018,COMMUNICATIONS,13F,06/30/2019,
Teradyne inc,TER,"",818964.0,39237000.0,0.059,0.0522,448,-56759.0,-6.481387,reduction,0.4818853,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,33.6135
Ollies bargain outlet holdings inc,OLLI,"",450276.0,39224000.0,0.059,,449,450276.0,,new,0.7093195,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,87.11
Wix.com ltd,WIX,"",275219.0,39109000.0,0.0588,0.0007,450,271266.0,6862.281811,addition,0.5519836,Q1 2014,COMMUNICATIONS,13F,06/30/2019,141.2203
Primerica inc,PRI,"",324552.0,38930000.0,0.0585,,451,324552.0,,new,0.7749570,Q4 2013,FINANCE,13F,06/30/2019,119.95
Ishares iboxx $ high yield corp bond etf,HYG,"",444680.0,38767000.0,0.0583,0.0255,452,247694.0,125.741931,addition,No Data,Q3 2012,FINANCE,13F,06/30/2019,84.7996
Brown-forman corp. class b,BF.B,"",696246.0,38593000.0,0.058,0.0009,453,685161.0,6180.97429,addition,0.1458809,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,55.3523
Kemper corp. (1990),KMPR,"",445332.0,38428000.0,0.0578,0.0204,454,266470.0,148.980778,addition,0.6684659,Q4 2012,FINANCE,13F,06/30/2019,82.091
Entegris inc.,ENTG,"",1027380.0,38342000.0,0.0576,0.009,455,858764.0,509.301608,addition,0.7600651,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,36.9705
Thermo fisher scientific  inc.,TMO,PUT,128900.0,37855000.0,0.0569,0.0143,456,93900.0,268.285714,addition,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
Electronic arts  inc.,EA,PUT,373200.0,37790000.0,0.0568,0.0792,457,-147700.0,-28.354771,reduction,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Db x-trackers harvest csi 300 china a-shares fund,ASHR,"",1332057.0,37511000.0,0.0564,,458,1332057.0,,new,No Data,Q2 2018,FINANCE,13F,06/30/2019,28.16
Edison international (southern california edison),EIX,"",555503.0,37446000.0,0.0563,0.0814,459,-323364.0,-36.79328,reduction,0.1569705,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,63.7092
Cubesmart,CUBE,"",1118540.0,37404000.0,0.0562,0.0372,460,343249.0,44.27357,addition,0.5812107,Q3 2008,REAL ESTATE,13F,06/30/2019,29.5441
Electronic arts  inc.,EA,"",369349.0,37400000.0,0.0562,0.0342,461,144587.0,64.328935,addition,0.1253263,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,90.4374
Mgm growth properties llc,MGP,"",1218446.0,37345000.0,0.0561,0.0658,462,-145800.0,-10.687222,reduction,1.3129806,Q2 2016,REAL ESTATE,13F,06/30/2019,30.1091
Fedex corporation,FDX,"",226167.0,37134000.0,0.0558,0.0229,463,141879.0,168.326452,addition,0.0867172,Q4 2006,TRANSPORTS,13F,06/30/2019,172.6966
Uniqure n.v.,QURE,PUT,475000.0,37121000.0,0.0558,0.0022,464,450000.0,1800.0,addition,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
