Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Hannon armstrong sustainable infrastructure capital  inc.,HASI,PUT,232500.0,6552000.0,0.114648,0.0562,161,57500.0,32.857143,addition,N/A,Q1 2019,REAL ESTATE,13F,06/30/2019,
South mountain merger corp,SMMCU,"",650000.0,6500000.0,0.113738,,162,650000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.0
Oreilly automotive inc.,ORLY,CALL,17400.0,6426000.0,0.112443,0.0628,163,4500.0,34.883721,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Oreilly automotive inc.,ORLY,PUT,17400.0,6426000.0,0.112443,0.0628,164,4500.0,34.883721,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Illumina inc,ILMN,CALL,17400.0,6406000.0,0.112093,0.0958,165,-7200.0,-29.268293,reduction,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
Micron technology  inc.,MU,PUT,165100.0,6371000.0,0.11148,0.053,166,62700.0,61.230469,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Crescent acquisition corp,CRSA,"",650000.0,6370000.0,0.111463,,167,650000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.75
International business machines corp,IBM,CALL,46000.0,6343000.0,0.110991,0.1128,168,-17800.0,-27.899687,reduction,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
International business machines corp,IBM,PUT,46000.0,6343000.0,0.110991,0.1128,169,-17800.0,-27.899687,reduction,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
General motors co,GM,"",163623.0,6304000.0,0.110308,0.4765,170,-861293.0,-84.035472,reduction,0.0114604,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
Spdr s&p aerospace & defense etf,XAR,"",60051.0,6240000.0,0.109188,,171,60051.0,,new,No Data,Q2 2019,INDUSTRIALS,13F,06/30/2019,103.92
Allergan plc,AGN,CALL,37200.0,6228000.0,0.108978,,172,37200.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Halliburton co.,HAL,"",272227.0,6190000.0,0.108313,0.0095,173,246315.0,950.582742,addition,0.0310786,Q2 2017,ENERGY,13F,06/30/2019,23.3644
Expedia group inc,EXPE,"",46207.0,6147000.0,0.107561,,174,46207.0,,new,0.0308808,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,133.03
Mfa financial  inc.,MFA,PUT,850000.0,6103000.0,0.106791,,175,850000.0,,new,N/A,Q2 2019,REAL ESTATE,13F,06/30/2019,
Legacy acquisition corp,LGC,"",600000.0,6078000.0,0.106354,0.0755,176,0.0,0.0,,No Data,Q1 2018,FINANCE,13F,06/30/2019,9.59
Allergan plc,AGN,PUT,36000.0,6027000.0,0.105461,,177,36000.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Starbucks corp.,SBUX,CALL,71300.0,5977000.0,0.104586,0.1065,178,-43000.0,-37.620297,reduction,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Starbucks corp.,SBUX,PUT,71300.0,5977000.0,0.104586,0.1065,179,-43000.0,-37.620297,reduction,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Boeing company,BA,CALL,16400.0,5970000.0,0.104464,0.0846,180,-1300.0,-7.344633,reduction,N/A,Q4 2018,INDUSTRIALS,13F,06/30/2019,
Boeing company,BA,PUT,16400.0,5970000.0,0.104464,0.0846,181,-1300.0,-7.344633,reduction,N/A,Q4 2018,INDUSTRIALS,13F,06/30/2019,
Realreal inc,REAL,"",205800.0,5948000.0,0.104079,,182,205800.0,,new,0.2412096,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,28.9
Walgreens boots alliance inc.,WBA,CALL,107400.0,5872000.0,0.102749,,183,107400.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Walgreens boots alliance inc.,WBA,PUT,107400.0,5872000.0,0.102749,,184,107400.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Macys inc,M,CALL,272700.0,5852000.0,0.102399,0.0395,185,141400.0,107.692308,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Macys inc,M,PUT,272700.0,5852000.0,0.102399,0.0395,186,141400.0,107.692308,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Act ii global acquisition corp,ACTT,"",600000.0,5850000.0,0.102364,,187,600000.0,,new,1.8387987,Q2 2019,FINANCE,13F,06/30/2019,9.75
Diamondpeak holdings corp,DPHC,"",600000.0,5832000.0,0.102049,,188,600000.0,,new,2.1428571,Q2 2019,FINANCE,13F,06/30/2019,9.72
Clearbridge energy midstream opportunity fund inc,EMO,"",631390.0,5809000.0,0.101647,0.0648,189,93490.0,17.380554,addition,No Data,Q4 2018,ENERGY,13F,06/30/2019,8.8577
Granite point mortgage trust inc,GPMT,PUT,300000.0,5757000.0,0.100737,,190,300000.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Ishares russell 2000 etf,IWM,"",37023.0,5757000.0,0.100737,0.0659,191,2682.0,7.809907,addition,No Data,Q1 2017,FINANCE,13F,06/30/2019,
Ironwood pharmaceuticals inc,IRWD,PUT,525000.0,5744000.0,0.100509,0.089,192,0.0,0.0,reduction,N/A,Q4 2018,HEALTH CARE,13F,06/30/2019,
Square inc,SQ,"",77100.0,5592000.0,0.0978494,,193,77100.0,,new,0.0180507,Q2 2019,FINANCE,13F,06/30/2019,72.53
Northrop grumman corp.,NOC,CALL,17300.0,5590000.0,0.0978144,0.0071,194,15200.0,723.809524,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Northrop grumman corp.,NOC,PUT,17300.0,5590000.0,0.0978144,0.0071,195,15200.0,723.809524,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Adobe systems  inc.,ADBE,"",18871.0,5560000.0,0.0972895,0.0056,196,17204.0,1032.033593,addition,0.0038874,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,292.1624
Coupa software inc,COUP,"",43900.0,5558000.0,0.0972545,,197,43900.0,,new,0.0710701,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,126.61
Intrexon corp,XON,PUT,722400.0,5534000.0,0.0968346,0.0486,198,-15100.0,-2.047458,reduction,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
Analog devices inc,ADI,CALL,48700.0,5497000.0,0.0961871,0.0625,199,1300.0,2.742616,addition,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Analog devices inc,ADI,PUT,48700.0,5497000.0,0.0961871,0.0625,200,1300.0,2.742616,addition,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Merck & co,MRK,CALL,65100.0,5459000.0,0.0955222,0.0938,201,-24900.0,-27.666667,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Merck & co,MRK,PUT,65100.0,5459000.0,0.0955222,0.0938,202,-24900.0,-27.666667,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Kraft heinz co. (the),KHC,CALL,175000.0,5432000.0,0.0950497,,203,175000.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Kraft heinz co. (the),KHC,PUT,175000.0,5432000.0,0.0950497,,204,175000.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Eog resources inc,EOG,CALL,57500.0,5357000.0,0.0937374,0.037,205,26500.0,85.483871,addition,N/A,Q3 2018,ENERGY,13F,06/30/2019,
Eog resources inc,EOG,PUT,57500.0,5357000.0,0.0937374,0.037,206,26500.0,85.483871,addition,N/A,Q3 2018,ENERGY,13F,06/30/2019,
Invitation homes inc,INVH,"",200000.0,5346000.0,0.0935449,,207,200000.0,,new,0.0371968,Q2 2019,REAL ESTATE,13F,06/30/2019,26.73
M.d.c. holdings inc.,MDC,PUT,162000.0,5310000.0,0.092915,0.059,208,0.0,0.0,,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Discovery inc series c,DISCK,"",185000.0,5263000.0,0.0920926,,209,185000.0,,new,0.0344109,Q4 2018,COMMUNICATIONS,13F,06/30/2019,28.45
Altria group  inc. (philip morris),MO,CALL,110100.0,5213000.0,0.0912177,0.0071,210,100300.0,1023.469388,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
Altria group  inc. (philip morris),MO,PUT,110100.0,5213000.0,0.0912177,0.0071,211,100300.0,1023.469388,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
Total s.a. adr,TOT,PUT,92500.0,5161000.0,0.0903078,0.0669,212,-3500.0,-3.645833,reduction,N/A,Q3 2016,ENERGY,13F,06/30/2019,
Jpmorgan chase & co. (chemical bank),JPM,CALL,46000.0,5143000.0,0.0899928,,213,46000.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Jpmorgan chase & co. (chemical bank),JPM,PUT,46000.0,5143000.0,0.0899928,,214,46000.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Leo holdings corp,LHC,"",500000.0,5135000.0,0.0898528,0.0629,215,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,06/30/2019,9.68
Bristol-myers squibb co,BMY,CALL,112900.0,5120000.0,0.0895903,2.4341,216,-3958100.0,-97.226726,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Bristol-myers squibb co,BMY,PUT,112900.0,5120000.0,0.0895903,0.6404,217,-958100.0,-89.45845,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Nio inc,NIO,"",1995675.0,5089000.0,0.0890479,0.0945,218,516600.0,34.927235,addition,0.1945083,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,4.4399
Anaplan inc,PLAN,"",100000.0,5047000.0,0.088313,0.0493,219,0.0,0.0,,0.0774234,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,26.54
Nebula acquisition corp,NEBU,"",500001.0,5045000.0,0.088278,0.0626,220,0.0,0.0,,1.4543368,Q2 2018,FINANCE,13F,06/30/2019,9.75
Gores holdings iii inc,GRSH,"",501001.0,5035000.0,0.088103,0.0622,221,0.0,0.0,,1.0686881,Q4 2018,FINANCE,13F,06/30/2019,9.7204
Forum merger ii corp,FMCI,"",500000.0,5030000.0,0.0880155,0.0621,222,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,9.65
New york mortgage trust inc,NYMT,PRN,5000000.0,5028000.0,0.0879805,0.062,223,0.0,0.0,,N/A,Q4 2017,REAL ESTATE,13F,06/30/2019,
Chaserg technology acquisition corp,CTAC,"",500000.0,5020000.0,0.0878405,0.0618,224,0.0,0.0,,1.7768301,Q4 2018,FINANCE,13F,06/30/2019,9.68
Landcadia holdings inc,LCAHU,"",500001.0,5000000.0,0.0874906,,225,500001.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Boxwood merger corp,BWMC,"",500000.0,4925000.0,0.0861782,0.0609,226,0.0,0.0,,2.4691358,Q1 2019,FINANCE,13F,06/30/2019,9.72
Rmg acquisition corp,RMG,"",500001.0,4885000.0,0.0854783,,227,500001.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.77
Luckin coffee inc,LK,"",250000.0,4873000.0,0.0852683,,228,250000.0,,new,0.1062112,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,19.49
Acamar partners acquisition corp,ACAM,"",500001.0,4860000.0,0.0850408,,229,500001.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.72
Smartsheet inc,SMAR,"",100000.0,4840000.0,0.0846909,0.0818,230,-60100.0,-37.539038,reduction,0.0938438,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,26.9049
Pfizer  inc.,PFE,CALL,108800.0,4713000.0,0.0824686,0.1346,231,-144100.0,-56.979043,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Pfizer  inc.,PFE,PUT,108800.0,4713000.0,0.0824686,0.1346,232,-144100.0,-56.979043,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Verizon communications,VZ,CALL,82000.0,4685000.0,0.0819787,,233,82000.0,,new,N/A,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Verizon communications,VZ,PUT,82000.0,4685000.0,0.0819787,0.0278,234,44500.0,118.666667,addition,N/A,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Bjs wholesale club holdings inc,BJ,"",175000.0,4620000.0,0.0808413,,235,175000.0,,new,0.1259627,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,26.4
Delta air lines inc.,DAL,"",80321.0,4558000.0,0.0797564,0.2198,236,-259186.0,-76.341872,reduction,0.0123533,Q3 2017,TRANSPORTS,13F,06/30/2019,
Wells fargo & co.  (northwest bancorporation),WFC,CALL,95600.0,4524000.0,0.0791615,0.0343,237,38900.0,68.606702,addition,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Wells fargo & co.  (northwest bancorporation),WFC,PUT,95600.0,4524000.0,0.0791615,0.0349,238,37900.0,65.684575,addition,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Lululemon athletica inc.,LULU,"",25000.0,4505000.0,0.078829,0.0652,239,-6750.0,-21.259843,reduction,0.0191909,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,163.87
Transdigm group inc,TDG,CALL,9200.0,4451000.0,0.0778841,,240,9200.0,,new,N/A,Q4 2018,INDUSTRIALS,13F,06/30/2019,
Transdigm group inc,TDG,PUT,9200.0,4451000.0,0.0778841,,241,9200.0,,new,N/A,Q2 2019,INDUSTRIALS,13F,06/30/2019,
Zoom video communications inc,ZM,"",50000.0,4440000.0,0.0776916,,242,50000.0,,new,0.0183520,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,88.79
Blackrock inc. class a,BLK,CALL,9400.0,4411000.0,0.0771842,,243,9400.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Blackrock inc. class a,BLK,PUT,9400.0,4411000.0,0.0771842,,244,9400.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Pennymac mortgage investment trust,PMT,PUT,200000.0,4366000.0,0.0763968,,245,200000.0,,new,N/A,Q2 2019,REAL ESTATE,13F,06/30/2019,
Autozone inc.,AZO,CALL,3900.0,4288000.0,0.0750319,,246,3900.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Autozone inc.,AZO,PUT,3900.0,4288000.0,0.0750319,,247,3900.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Pra group inc,PRAA,CALL,150000.0,4221000.0,0.0738595,0.0504,248,0.0,0.0,,N/A,Q4 2018,FINANCE,13F,06/30/2019,
Uniti group inc,UNIT,CALL,443000.0,4209000.0,0.0736496,0.0621,249,0.0,0.0,,N/A,Q3 2017,REAL ESTATE,13F,06/30/2019,
Ishares u.s. home construction etf,ITB,PUT,109400.0,4181000.0,0.0731596,0.0265,250,49400.0,82.333333,addition,No Data,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Transocean ltd,RIG,"",639973.0,4102000.0,0.0717773,0.0627,251,65112.0,11.326564,addition,0.1046049,Q1 2017,ENERGY,13F,06/30/2019,9.6256
Carmax inc.,KMX,CALL,46800.0,4064000.0,0.0711123,,252,46800.0,,new,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Carmax inc.,KMX,PUT,46800.0,4064000.0,0.0711123,,253,46800.0,,new,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Philip morris international inc,PM,"",51020.0,4007000.0,0.0701149,,254,51020.0,,new,0.0032793,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,78.53
Telephone and data systems inc,TDS,"",131627.0,4001000.0,0.0700099,0.0508,255,-382.0,-0.289374,reduction,0.1149480,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,30.1427
Sea ltd adr,SE,PUT,120000.0,3986000.0,0.0697475,0.1711,256,-460400.0,-79.324604,reduction,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Nabors industries ltd.,NBR,PRN,5500000.0,3945000.0,0.0690301,,257,5500000.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Tortoise acquisition corp,SHLL,"",400000.0,3940000.0,0.0689426,,258,400000.0,,new,1.7167382,Q2 2019,FINANCE,13F,06/30/2019,9.85
Medtronic plc,MDT,"",39421.0,3839000.0,0.0671753,0.0241,259,18300.0,86.643625,addition,0.0029393,Q4 2017,HEALTH CARE,13F,06/30/2019,93.9449
Home depot  inc. (the),HD,"",18296.0,3805000.0,0.0665803,0.0197,260,10107.0,123.421663,addition,0.0016628,Q1 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Blackrock enhanced global div trust,BOE,"",353145.0,3789000.0,0.0663003,0.0474,261,0.0,0.0,,2.9428750,Q4 2018,FINANCE,13F,06/30/2019,9.3883
Jpmorgan chase & co. (chemical bank),JPM,"",33074.0,3698000.0,0.064708,0.0257,262,12791.0,63.062663,addition,0.0010344,Q2 2018,FINANCE,13F,06/30/2019,112.2878
Whirlpool corp. (de),WHR,CALL,25600.0,3644000.0,0.0637631,,263,25600.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Whirlpool corp. (de),WHR,PUT,25600.0,3644000.0,0.0637631,,264,25600.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Euronet worldwide inc.,EEFT,"",21600.0,3634000.0,0.0635881,0.0073,265,17500.0,426.829268,addition,0.0396403,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,155.7388
Cisco systems  inc.,CSCO,CALL,66200.0,3623000.0,0.0633957,,266,66200.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Cisco systems  inc.,CSCO,PUT,66200.0,3623000.0,0.0633957,,267,66200.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Stmicroelectronics n.v. ads adr,STM,PUT,205000.0,3612000.0,0.0632032,,268,205000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Humana  inc.,HUM,CALL,13600.0,3608000.0,0.0631332,,269,13600.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Humana  inc.,HUM,PUT,13600.0,3608000.0,0.0631332,,270,13600.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Fortive corp,FTV,CALL,44000.0,3587000.0,0.0627657,0.029,271,16400.0,59.42029,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Facebook inc,FB,CALL,18500.0,3571000.0,0.0624858,0.1366,272,-46900.0,-71.712538,reduction,N/A,Q3 2018,COMMUNICATIONS,13F,06/30/2019,
Facebook inc,FB,PUT,18500.0,3571000.0,0.0624858,0.1366,273,-46900.0,-71.712538,reduction,N/A,Q3 2018,COMMUNICATIONS,13F,06/30/2019,
Kinder morgan inc. (de),KMI,CALL,170900.0,3568000.0,0.0624333,0.0282,274,58400.0,51.911111,addition,N/A,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Kinder morgan inc. (de),KMI,PUT,170900.0,3568000.0,0.0624333,0.0282,275,58400.0,51.911111,addition,N/A,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Biohaven pharmaceutical holding co ltd,BHVN,"",80000.0,3503000.0,0.0612959,,276,80000.0,,new,0.1534036,Q2 2019,HEALTH CARE,13F,06/30/2019,43.79
Gilead sciences inc.,GILD,"",51497.0,3479000.0,0.0608759,0.2931,277,-308218.0,-85.683944,reduction,0.0040662,Q3 2014,HEALTH CARE,13F,06/30/2019,67.5708
Vaneck vect semiconductor etf,SMH,"",31544.0,3476000.0,0.0608234,0.042,278,0.0,0.0,,No Data,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,87.28
Kayne anderson mlp midstream investment,KYN,"",226579.0,3469000.0,0.0607009,,279,226579.0,,new,0.6094765,Q2 2019,ENERGY,13F,06/30/2019,15.31
Zynga  inc.,ZNGA,"",558200.0,3422000.0,0.0598785,,280,558200.0,,new,0.0592802,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,6.13
Mcdonalds corp.,MCD,"",16468.0,3420000.0,0.0598435,,281,16468.0,,new,0.0021684,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,207.66
Biogen inc,BIIB,CALL,14300.0,3344000.0,0.0585137,,282,14300.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Biogen inc,BIIB,PUT,14300.0,3344000.0,0.0585137,,283,14300.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Tiffany & co. (de),TIF,CALL,35400.0,3315000.0,0.0580062,,284,35400.0,,new,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Tiffany & co. (de),TIF,PUT,35400.0,3315000.0,0.0580062,,285,35400.0,,new,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Vaneck vect gold miners etf,GDX,CALL,30000.0,3305000.0,0.0578313,,286,30000.0,,new,No Data,Q2 2019,MATERIALS,13F,06/30/2019,
Spdr s&p software & services etf,XSW,"",33804.0,3253000.0,0.0569214,,287,33804.0,,new,No Data,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,96.24
Mondelez international inc. (kraft foods),MDLZ,"",60010.0,3235000.0,0.0566064,0.009,288,45555.0,315.150467,addition,0.0041611,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,52.9413
Illumina inc,ILMN,PUT,8700.0,3203000.0,0.0560465,0.0479,289,-3600.0,-29.268293,reduction,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
Biomarin pharmaceutical inc,BMRN,"",36700.0,3143000.0,0.0549966,,290,36700.0,,new,0.0204502,Q2 2019,HEALTH CARE,13F,06/30/2019,85.65
Ishares russell 2000 etf,IWM,CALL,20000.0,3110000.0,0.0544191,,291,20000.0,,new,No Data,Q2 2018,FINANCE,13F,06/30/2019,
Morgan stanley,MS,CALL,69900.0,3062000.0,0.0535792,,292,69900.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Morgan stanley,MS,PUT,69900.0,3062000.0,0.0535792,,293,69900.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
American express co,AXP,"",24419.0,3014000.0,0.0527393,0.0813,294,-34914.0,-58.844151,reduction,0.0029432,Q1 2018,FINANCE,13F,06/30/2019,96.3495
Palo alto networks inc,PANW,"",14620.0,2979000.0,0.0521269,0.3984,295,-116280.0,-88.831169,reduction,0.0152323,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,216.2288
Fedex corporation,FDX,"",18076.0,2968000.0,0.0519344,,296,18076.0,,new,0.0069307,Q2 2019,TRANSPORTS,13F,06/30/2019,164.19
Spdr s&p 500 etf trust,SPY,CALL,10000.0,2930000.0,0.0512695,0.0559,297,-5800.0,-36.708861,reduction,No Data,Q1 2013,FINANCE,13F,06/30/2019,
Broadcom ltd. (avago technologies),AVGO,"",10077.0,2901000.0,0.050762,,298,10077.0,,new,0.0025315,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,287.86
Amazon.com inc.,AMZN,CALL,1500.0,2840000.0,0.0496946,,299,1500.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Amazon.com inc.,AMZN,PUT,1500.0,2840000.0,0.0496946,,300,1500.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Hilton worldwide holdings inc,HLT,"",28965.0,2831000.0,0.0495372,0.4033,301,-358235.0,-92.51937,reduction,0.0100973,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
Gol linhas aereas inteligentes s.a. adr,GOL,"",165405.0,2792000.0,0.0488547,0.0169,302,61965.0,59.904292,addition,0.0945117,Q1 2019,TRANSPORTS,13F,06/30/2019,14.4848
Devon energy corp.,DVN,CALL,96600.0,2755000.0,0.0482073,0.0055,303,82600.0,590.0,addition,N/A,Q3 2018,ENERGY,13F,06/30/2019,
Devon energy corp.,DVN,PUT,96600.0,2755000.0,0.0482073,0.0055,304,82600.0,590.0,addition,N/A,Q4 2017,ENERGY,13F,06/30/2019,
Skyworks solutions  inc.,SWKS,CALL,35600.0,2751000.0,0.0481373,,305,35600.0,,new,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Skyworks solutions  inc.,SWKS,PUT,35600.0,2751000.0,0.0481373,,306,35600.0,,new,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Geo group  inc. (the),GEO,PUT,130000.0,2731000.0,0.0477873,0.0313,307,0.0,0.0,,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Pepsico inc. (loft  inc.),PEP,CALL,20300.0,2662000.0,0.04658,,308,20300.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Pepsico inc. (loft  inc.),PEP,PUT,20300.0,2662000.0,0.04658,,309,20300.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Exxonmobil corp. (standard oil of new jersey),XOM,CALL,34500.0,2644000.0,0.046265,0.0853,310,-49700.0,-59.026128,reduction,N/A,Q1 2019,ENERGY,13F,06/30/2019,
Spdr s&p 500 etf trust,SPY,PUT,9000.0,2637000.0,0.0461425,0.0556,311,-6700.0,-42.675159,reduction,No Data,Q4 2015,FINANCE,13F,06/30/2019,
Amazon.com inc.,AMZN,"",1370.0,2594000.0,0.0453901,0.1905,312,-7165.0,-83.948448,reduction,0.0002770,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,1738.4186
Biomarin pharmaceutical inc,BMRN,CALL,30200.0,2587000.0,0.0452676,,313,30200.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Yum! brands  inc. (tricon global restaurants),YUM,"",23293.0,2578000.0,0.0451101,,314,23293.0,,new,0.0076549,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,110.67
Raytheon co.,RTN,"",14732.0,2562000.0,0.0448302,,315,14732.0,,new,0.0052900,Q2 2018,INDUSTRIALS,13F,06/30/2019,173.88
Activision blizzard inc,ATVI,CALL,54200.0,2558000.0,0.0447602,,316,54200.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Activision blizzard inc,ATVI,PUT,54200.0,2558000.0,0.0447602,,317,54200.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Square inc,SQ,CALL,35000.0,2539000.0,0.0444277,,318,35000.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Mylan nv,MYL,CALL,131600.0,2506000.0,0.0438503,,319,131600.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Mylan nv,MYL,PUT,131600.0,2506000.0,0.0438503,,320,131600.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Svmk inc,SVMK,"",150000.0,2477000.0,0.0433428,0.0456,321,-50000.0,-25.0,reduction,0.1127142,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,14.4759
