Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
On semiconductor corp,ON,"",55384.0,1119000.0,0.0213415,0.0243,159,9374.0,20.373832,addition,0.0134925,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,20.7153
Haemonetics corp. (ma),HAE,"",9150.0,1101000.0,0.0209982,0.0767,160,-24912.0,-73.13722,reduction,0.0180225,Q1 2019,HEALTH CARE,13F,06/30/2019,87.48
Nanometrics inc.,NANO,"",31573.0,1096000.0,0.0209029,,161,31573.0,,new,0.1271567,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,34.71
Tjx companies inc.,TJX,"",20446.0,1081000.0,0.0206168,,162,20446.0,,new,0.0016860,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,52.88
Ingredion inc.,INGR,"",12936.0,1067000.0,0.0203498,0.0293,163,919.0,7.647499,addition,0.0193856,Q4 2017,MATERIALS,13F,06/30/2019,92.9138
Ciena corp,CIEN,"",25736.0,1059000.0,0.0201972,0.0223,164,2519.0,10.849808,addition,0.0165942,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,37.711
Skyworks solutions  inc.,SWKS,"",13426.0,1037000.0,0.0197776,0.0285,165,4.0,0.029802,addition,0.0078195,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,77.8148
Gores metropoulos inc,GMHIW,"",813699.0,1037000.0,0.0197776,0.0152,166,376366.0,86.059364,addition,N/A,Q1 2019, ,13F,06/30/2019,
Illinois tool works inc,ITW,"",6869.0,1036000.0,0.0197586,0.0085,167,4569.0,198.652174,addition,0.0021235,Q1 2019,INDUSTRIALS,13F,06/30/2019,148.3724
Worthington industries inc.,WOR,"",25706.0,1035000.0,0.0197395,,168,25706.0,,new,0.0457809,Q2 2019,MATERIALS,13F,06/30/2019,40.26
Royal bank of canada (nyse),RY,"",13015.0,1033000.0,0.0197013,0.0211,169,2165.0,19.953917,addition,0.0009064,Q1 2019,FINANCE,13F,06/30/2019,76.1904
Bank of nova scotia (nyse) adr,BNS,"",18939.0,1029000.0,0.0196251,,170,18939.0,,new,0.0015499,Q2 2019,FINANCE,13F,06/30/2019,54.35
Pdl biopharma  inc.,PDLI,"",325833.0,1023000.0,0.0195106,0.0274,171,39545.0,13.813013,addition,0.2853179,Q4 2018,HEALTH CARE,13F,06/30/2019,3.3962
Qualcomm inc.,QCOM,"",13433.0,1022000.0,0.0194915,0.0269,172,-4884.0,-26.663755,reduction,0.0011050,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,60.6742
Lam research corp.,LRCX,"",5440.0,1022000.0,0.0194915,0.032,173,-1508.0,-21.704088,reduction,0.0037561,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,179.01
Xerox corp. (haloid co.),XRX,"",28850.0,1022000.0,0.0194915,0.0261,174,-2878.0,-9.070852,reduction,0.0128433,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,31.98
Hennessy capital acquisition corporation iv,HCACW,"",1716000.0,1019000.0,0.0194343,,175,1716000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Western union co (the),WU,"",51170.0,1018000.0,0.0194153,0.0244,176,-148.0,-0.288398,reduction,0.0120715,Q1 2019,FINANCE,13F,06/30/2019,18.47
Louisiana pacific corp.,LPX,"",38707.0,1015000.0,0.019358,0.0245,177,-272.0,-0.697812,reduction,0.0313138,Q1 2019,MATERIALS,13F,06/30/2019,24.38
Realreal inc,REAL,"",35000.0,1012000.0,0.0193008,,178,35000.0,,new,0.0410220,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,28.9
Allscripts healthcare solutions inc,MDRX,"",86191.0,1002000.0,0.0191101,0.0215,179,-1522.0,-1.735205,reduction,0.0517198,Q2 2018,HEALTH CARE,13F,06/30/2019,10.3483
Hp inc,HPQ,"",47742.0,993000.0,0.0189385,0.0436,180,-39373.0,-45.196579,reduction,0.0031695,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,20.5528
Wabash national corp.,WNC,"",60951.0,992000.0,0.0189194,0.0225,181,-3585.0,-5.555039,reduction,0.1119188,Q4 2018,INDUSTRIALS,13F,06/30/2019,13.4297
Quanex building products,NX,"",52167.0,985000.0,0.0187859,0.0226,182,-3068.0,-5.554449,reduction,0.1419124,Q4 2018,INDUSTRIALS,13F,06/30/2019,15.2063
Walgreens boots alliance inc.,WBA,"",17813.0,974000.0,0.0185761,0.0243,183,2908.0,19.510231,addition,0.0019723,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,63.5262
Deluxe corp.,DLX,"",23964.0,974000.0,0.0185761,0.0235,184,3085.0,14.775612,addition,0.0558211,Q1 2019,INDUSTRIALS,13F,06/30/2019,43.3261
Corelogic inc. (first american financial),CLGX,"",22930.0,959000.0,0.01829,0.0253,185,-3474.0,-13.157097,reduction,0.0286160,Q4 2018,FINANCE,13F,06/30/2019,36.3108
Arch coal inc,ARCH,"",10177.0,959000.0,0.01829,0.0249,186,-425.0,-4.008678,reduction,0.0625892,Q4 2017,ENERGY,13F,06/30/2019,91.6035
Eagle materials inc.,EXP,"",10335.0,958000.0,0.0182709,,187,10335.0,,new,0.0245954,Q2 2019,MATERIALS,13F,06/30/2019,92.7
Motus gi holdings inc,MOTS,"",315000.0,954000.0,0.0181947,0.0158,188,157200.0,99.619772,addition,No Data,Q4 2018,HEALTH CARE,13F,06/30/2019,3.0701
Graphic packaging holding company,GPK,"",67921.0,950000.0,0.0181184,0.018,189,12626.0,22.833891,addition,0.0231047,Q1 2019,MATERIALS,13F,06/30/2019,12.881
Graf industrial corp,GRAF/WS,"",2525000.0,947000.0,0.0180611,0.0214,190,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Caterpillar inc.,CAT,"",6920.0,943000.0,0.0179849,0.0274,191,-922.0,-11.757205,reduction,0.0012300,Q3 2018,INDUSTRIALS,13F,06/30/2019,139.5113
Mrc global inc,MRC,"",55032.0,942000.0,0.0179658,0.0252,192,-1029.0,-1.835501,reduction,0.0661920,Q4 2018,INDUSTRIALS,13F,06/30/2019,16.301
Integer holdings corp,ITGR,"",11190.0,939000.0,0.0179086,0.015,193,3470.0,44.948187,addition,0.0342726,Q1 2019,HEALTH CARE,13F,06/30/2019,78.0558
Graco inc.,GGG,"",18593.0,933000.0,0.0177941,0.026,194,-1853.0,-9.062897,reduction,0.0111462,Q1 2019,INDUSTRIALS,13F,06/30/2019,49.52
Health sciences acquisitions corp units,HSACU,"",87900.0,927000.0,0.0176797,,195,87900.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.603
Carmax inc.,KMX,"",10658.0,925000.0,0.0176416,0.0199,196,-414.0,-3.739162,reduction,0.0064364,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,69.8
Jacobs engineering group,JEC,"",10948.0,924000.0,0.0176225,0.0172,197,2037.0,22.859387,addition,0.0080797,Q1 2019,INDUSTRIALS,13F,06/30/2019,76.9018
Gentherm inc.,THRM,"",22056.0,923000.0,0.0176034,0.0226,198,-1798.0,-7.53752,reduction,0.0668769,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,38.9022
Amn healthcare services inc,AMN,"",17000.0,922000.0,0.0175844,,199,17000.0,,new,0.0364338,Q2 2019,HEALTH CARE,13F,06/30/2019,54.25
International paper co.,IP,"",21221.0,919000.0,0.0175271,0.0426,200,-14531.0,-40.64388,reduction,0.0054019,Q4 2018,MATERIALS,13F,06/30/2019,44.979
Biogen inc,BIIB,"",3912.0,915000.0,0.0174508,,201,3912.0,,new,0.0021209,Q2 2019,HEALTH CARE,13F,06/30/2019,233.87
Tapestry inc,TPR,"",28842.0,915000.0,0.0174508,,202,28842.0,,new,0.0100205,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,31.73
Newmarket corp. (albermarle paper manufacturing - ethyl corp.),NEU,"",2282.0,915000.0,0.0174508,0.025,203,42.0,1.875,addition,0.0203932,Q1 2019,MATERIALS,13F,06/30/2019,432.9596
Lowes companies  inc.,LOW,"",9022.0,910000.0,0.0173555,0.0269,204,-527.0,-5.518903,reduction,0.0011524,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,109.47
Johnson controls international plc (tyco laboratories),JCI,"",21912.0,905000.0,0.0172601,,205,21912.0,,new,0.0027538,Q2 2019,MATERIALS,13F,06/30/2019,41.31
Fortive corp,FTV,"",11029.0,899000.0,0.0171457,,206,11029.0,,new,0.0032870,Q3 2018,INDUSTRIALS,13F,06/30/2019,81.52
Autodesk  inc.,ADSK,"",5498.0,896000.0,0.0170885,0.0087,207,3329.0,153.480867,addition,0.0025034,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,160.1069
Archer-daniels-midland co.,ADM,"",21897.0,893000.0,0.0170313,0.0092,208,13616.0,164.424586,addition,0.0039315,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,43.1331
Tractor supply company,TSCO,"",8192.0,891000.0,0.0169931,,209,8192.0,,new,0.0068684,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,108.8
Csw industrials inc,CSWI,"",13001.0,886000.0,0.0168978,0.0247,210,-3767.0,-22.46541,reduction,0.0865579,Q4 2018,MATERIALS,13F,06/30/2019,54.717
Anixter international inc,AXE,"",14782.0,883000.0,0.0168405,0.0173,211,2796.0,23.327215,addition,0.0438375,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,56.7909
Xpo logistics inc,XPO,"",15260.0,882000.0,0.0168215,0.0266,212,-3941.0,-20.524973,reduction,0.0165546,Q1 2019,TRANSPORTS,13F,06/30/2019,53.74
Canadian national railway co.,CNI,"",9504.0,879000.0,0.0167643,,213,9504.0,,new,0.0013187,Q2 2017,TRANSPORTS,13F,06/30/2019,92.48
Herc holdings inc,HRI,"",19072.0,874000.0,0.0166689,0.0134,214,5748.0,43.140198,addition,0.0664530,Q1 2019,TRANSPORTS,13F,06/30/2019,41.0445
Dine brands global inc,DIN,"",9142.0,873000.0,0.0166498,0.0236,215,-886.0,-8.835261,reduction,0.0532130,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,91.29
Donaldson company  inc.,DCI,"",17102.0,870000.0,0.0165926,,216,17102.0,,new,0.0134102,Q2 2019,INDUSTRIALS,13F,06/30/2019,50.86
Eagle pharmaceuticals inc,EGRX,"",15512.0,864000.0,0.0164782,0.0194,217,560.0,3.745318,addition,0.1134748,Q1 2017,HEALTH CARE,13F,06/30/2019,50.6774
Gap (the),GPS,"",48022.0,863000.0,0.0164591,0.0246,218,11545.0,31.650081,addition,0.0127052,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,24.2062
Foot locker inc. (f. w. woolworth),FL,"",20536.0,861000.0,0.016421,0.0246,219,4795.0,30.461851,addition,0.0187201,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,56.2384
Boston properties  inc.,BXP,"",6660.0,859000.0,0.0163828,0.0223,220,188.0,2.904821,addition,0.0043087,Q3 2018,REAL ESTATE,13F,06/30/2019,133.7422
Agco corp,AGCO,"",11008.0,854000.0,0.0162875,0.0179,221,1026.0,10.278501,addition,0.0144386,Q1 2019,INDUSTRIALS,13F,06/30/2019,70.2975
Rush enterprises inc,RUSHA,"",23289.0,851000.0,0.0162302,0.0243,222,662.0,2.925708,addition,0.0641040,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,39.5272
Marinemax inc.,HZO,"",51640.0,849000.0,0.0161921,,223,51640.0,,new,0.1888117,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,16.44
Extraction oil & gas inc,XOG,"",194924.0,844000.0,0.0160967,,224,194924.0,,new,0.1415159,Q2 2019,ENERGY,13F,06/30/2019,4.33
Kforce inc,KFRC,"",23940.0,840000.0,0.0160205,,225,23940.0,,new,0.0986810,Q2 2019,INDUSTRIALS,13F,06/30/2019,35.09
Proofpoint inc,PFPT,"",6988.0,840000.0,0.0160205,0.0178,226,1308.0,23.028169,addition,0.0124630,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,114.3506
Conocophillips (phillips petroleum),COP,"",13649.0,833000.0,0.0158869,0.0333,227,-5737.0,-29.593521,reduction,0.0012295,Q2 2017,ENERGY,13F,06/30/2019,67.9623
Viacom inc.  class b,VIAB,"",27824.0,831000.0,0.0158488,0.0175,228,3674.0,15.213251,addition,0.0068975,Q2 2018,COMMUNICATIONS,13F,06/30/2019,27.6108
Wolverine world wide  inc.,WWW,"",29474.0,812000.0,0.0154864,0.0252,229,2056.0,7.498723,addition,0.0345736,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,35.1587
Helen of troy ltd.,HELE,"",6211.0,811000.0,0.0154674,,230,6211.0,,new,0.0247352,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,130.59
Antero resources corp,AR,"",145933.0,807000.0,0.0153911,0.0235,231,42596.0,41.220473,addition,0.0471939,Q4 2018,ENERGY,13F,06/30/2019,7.9581
Nvent electric plc,NVT,"",32127.0,796000.0,0.0151813,,232,32127.0,,new,0.0189977,Q2 2019,INDUSTRIALS,13F,06/30/2019,24.79
Kohls corp.,KSS,"",16695.0,794000.0,0.0151431,0.0163,233,7479.0,81.152344,addition,0.0103036,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,59.2639
American capital agency corp.,AGNC,"",47174.0,793000.0,0.0151241,,234,47174.0,,new,0.0086112,Q2 2019,REAL ESTATE,13F,06/30/2019,16.82
Gulfport energy corp,GPOR,"",160009.0,786000.0,0.0149906,0.0262,235,33377.0,26.357477,addition,0.0981711,Q1 2019,ENERGY,13F,06/30/2019,7.3713
Michaels companies inc. (the),MIK,"",89075.0,775000.0,0.0147808,0.022,236,14350.0,19.203747,addition,0.0563160,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,11.293
Chewy inc,CHWY,"",22000.0,770000.0,0.0146854,,237,22000.0,,new,0.0055193,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,35.0
Cabot corp.,CBT,"",16120.0,769000.0,0.0146663,0.0154,238,1737.0,12.076757,addition,0.0278989,Q1 2018,MATERIALS,13F,06/30/2019,48.8494
Genesco inc.,GCO,"",18177.0,769000.0,0.0146663,0.0209,239,321.0,1.797715,addition,0.1099637,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,45.4924
Astec industries inc,ASTE,"",23376.0,761000.0,0.0145138,0.0214,240,1339.0,6.076145,addition,0.1037090,Q3 2018,INDUSTRIALS,13F,06/30/2019,37.4621
Williams-sonoma inc.,WSM,"",11648.0,757000.0,0.0144375,,241,11648.0,,new,0.0148193,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,65.0
Gores holdings iii,GRSHW,"",527597.0,752000.0,0.0143421,0.0193,242,1033.0,0.196177,addition,N/A,Q4 2018, ,13F,06/30/2019,
Oxford immunotec global plc,OXFD,"",54477.0,750000.0,0.014304,0.0291,243,-11208.0,-17.063256,reduction,0.2030451,Q1 2019,HEALTH CARE,13F,06/30/2019,17.23
Gibraltar industries inc,ROCK,"",18470.0,745000.0,0.0142086,0.0154,244,3687.0,24.94081,addition,0.0573246,Q1 2019,INDUSTRIALS,13F,06/30/2019,40.5601
Devon energy corp.,DVN,"",25984.0,741000.0,0.0141323,0.0437,245,-27760.0,-51.652277,reduction,0.0064285,Q2 2018,ENERGY,13F,06/30/2019,34.0367
Clean harbors inc.,CLH,"",10384.0,738000.0,0.0140751,0.0161,246,1665.0,19.096227,addition,0.0185893,Q1 2019,INDUSTRIALS,13F,06/30/2019,71.4611
Nordstrom inc.,JWN,"",22921.0,730000.0,0.0139225,0.0242,247,1699.0,8.005843,addition,0.0148212,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,46.9243
The medicines co,MDCO,"",20000.0,729000.0,0.0139035,,248,20000.0,,new,0.0252048,Q2 2019,HEALTH CARE,13F,06/30/2019,36.47
Brunswick corp.,BC,"",15648.0,718000.0,0.0136937,,249,15648.0,,new,0.0182548,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,45.89
Berkshire hathaway inc class b,BRK.B,"",3335.0,711000.0,0.0135602,0.0172,250,0.0,0.0,,0.0001361,Q2 2018,FINANCE,13F,06/30/2019,188.661
Brinker international inc.,EAT,"",17668.0,695000.0,0.013255,0.021,251,-730.0,-3.967823,reduction,0.0471147,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,44.38
Bank of montreal (nyse),BMO,"",9126.0,689000.0,0.0131406,,252,9126.0,,new,0.0014285,Q4 2017,FINANCE,13F,06/30/2019,75.45
International game technology  inc.,IGT,"",53069.0,688000.0,0.0131215,0.0055,253,36766.0,225.516776,addition,0.0259875,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,12.9761
Allegiant travel co,ALGT,"",4792.0,688000.0,0.0131215,0.0133,254,803.0,20.130358,addition,0.0293807,Q1 2019,TRANSPORTS,13F,06/30/2019,131.821
Office depot inc,ODP,"",331931.0,684000.0,0.0130452,0.0225,255,91454.0,38.030248,addition,0.0607509,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,2.976
Macys inc,M,"",31582.0,678000.0,0.0129308,0.0105,256,14566.0,85.601787,addition,0.0102250,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,22.8447
T-mobile us inc,TMUS,"",9070.0,672000.0,0.0128164,,257,9070.0,,new,0.0010615,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,74.14
Advance auto parts  inc.,AAP,"",4339.0,669000.0,0.0127591,0.0171,258,431.0,11.028659,addition,0.0060779,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,168.902
Ihs markit ltd,INFO,"",10291.0,656000.0,0.0125112,0.0153,259,-656.0,-5.992509,reduction,0.0025660,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,54.38
Quad graphics inc,QUAD,"",82819.0,655000.0,0.0124921,0.0164,260,29289.0,54.715113,addition,0.1567058,Q3 2018,INDUSTRIALS,13F,06/30/2019,11.6356
Collier creek holdings,CCH/WS,"",500700.0,648000.0,0.0123586,0.0161,261,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Establishment labs holdings inc,ESTA,"",29469.0,648000.0,0.0123586,0.0759,262,-93120.0,-75.961138,reduction,0.1437512,Q3 2018,HEALTH CARE,13F,06/30/2019,24.917
Kellogg co.,K,"",12033.0,645000.0,0.0123014,,263,12033.0,,new,0.0035339,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,53.57
Hercules capital inc,HTGC,"",50000.0,641000.0,0.0122251,,264,50000.0,,new,0.0479524,Q2 2019,FINANCE,13F,06/30/2019,12.82
Workday inc,WDAY,"",3086.0,634000.0,0.0120916,,265,3086.0,,new,0.0013655,Q2 2019,COMMUNICATIONS,13F,06/30/2019,205.58
Owens-illinois  inc.,OI,"",36625.0,633000.0,0.0120726,0.0164,266,3142.0,9.383866,addition,0.0235591,Q2 2017,MATERIALS,13F,06/30/2019,19.2635
Regis corp.,RGS,"",37981.0,630000.0,0.0120153,0.0216,267,-4634.0,-10.874105,reduction,0.1053272,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,19.9854
Conns inc,CONN,"",35254.0,628000.0,0.0119772,,268,35254.0,,new,0.1104449,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,17.82
Smucker (j.m.) co.,SJM,"",5447.0,627000.0,0.0119581,,269,5447.0,,new,0.0047764,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,115.19
Sunstone hotel investors  inc.,SHO,"",45660.0,626000.0,0.011939,,270,45660.0,,new,0.0203060,Q2 2019,REAL ESTATE,13F,06/30/2019,13.71
Raymond james financial inc.,RJF,"",7405.0,626000.0,0.011939,,271,7405.0,,new,0.0053335,Q2 2019,FINANCE,13F,06/30/2019,84.55
Willis towers watson plc,WLTW,"",3232.0,619000.0,0.0118055,,272,3232.0,,new,0.0025056,Q2 2019,FINANCE,13F,06/30/2019,191.54
United states steel corp.,X,"",40216.0,616000.0,0.0117483,0.0107,273,18944.0,89.056036,addition,0.0235539,Q1 2019,MATERIALS,13F,06/30/2019,17.521
Griffon corp.,GFF,"",36060.0,610000.0,0.0116339,,274,36060.0,,new,0.0770513,Q2 2019,INDUSTRIALS,13F,06/30/2019,16.92
Norfolk southern corp.,NSC,"",2966.0,591000.0,0.0112715,,275,2966.0,,new,0.0011260,Q2 2019,TRANSPORTS,13F,06/30/2019,199.33
Anika therapeutics inc.,ANIK,"",14341.0,583000.0,0.011119,,276,14341.0,,new,0.1040711,Q2 2019,HEALTH CARE,13F,06/30/2019,40.62
Alleghany corp (ny),Y,"",854.0,582000.0,0.0110999,0.0225,277,-576.0,-40.27972,reduction,0.0059182,Q1 2019,FINANCE,13F,06/30/2019,612.4
Sally beauty holdings inc,SBH,"",43227.0,577000.0,0.0110045,0.0126,278,16562.0,62.111382,addition,0.0358611,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,16.4675
Avanos medical inc,AVNS,"",13201.0,576000.0,0.0109855,,279,13201.0,,new,0.0276693,Q2 2019,HEALTH CARE,13F,06/30/2019,43.61
Cai international inc,CAI,"",22986.0,571000.0,0.0108901,0.0152,280,-2435.0,-9.578695,reduction,0.1319518,Q1 2019,TRANSPORTS,13F,06/30/2019,23.2
Conduent inc,CNDT,"",59434.0,570000.0,0.010871,0.0127,281,23734.0,66.481793,addition,0.0281238,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,11.5141
Crescent acquisition corporation,CRSAW,"",875000.0,569000.0,0.0108519,,282,875000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Align technology inc,ALGN,"",2060.0,564000.0,0.0107566,,283,2060.0,,new,0.0025792,Q3 2018,HEALTH CARE,13F,06/30/2019,273.7
Carrols restaurant group inc,TAST,"",62322.0,563000.0,0.0107375,,284,62322.0,,new,0.1404598,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,9.03
Avid technology inc,AVID,"",61285.0,559000.0,0.0106612,,285,61285.0,,new,0.1426560,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,9.12
Insurance acquisition corporation,INSUW,"",599900.0,558000.0,0.0106422,,286,599900.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Dolby laboratories,DLB,"",8403.0,543000.0,0.0103561,0.0059,287,4744.0,129.652911,addition,0.0083388,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,63.8902
Centurylink inc,CTL,"",44946.0,529000.0,0.0100891,,288,44946.0,,new,0.0041206,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,11.76
Varian medical systems  inc.,VAR,"",3871.0,527000.0,0.0100509,,289,3871.0,,new,0.0042510,Q2 2019,HEALTH CARE,13F,06/30/2019,136.13
Act ii global acquisition corporation,ACTTW,"",750000.0,525000.0,0.0100128,,290,750000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Cable one inc,CABO,"",445.0,521000.0,0.00993649,,291,445.0,,new,0.0077933,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,1170.99
Gartner  inc.,IT,"",3236.0,521000.0,0.00993649,0.0058,292,1757.0,118.796484,addition,0.0035900,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,145.8118
Trinity industries inc,TRN,"",25014.0,519000.0,0.00989835,0.0058,293,14691.0,142.313281,addition,0.0192652,Q1 2019,INDUSTRIALS,13F,06/30/2019,21.1544
Darling ingredients inc,DAR,"",26055.0,518000.0,0.00987928,,294,26055.0,,new,0.0158149,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,19.89
Jpmorgan chase & co. (chemical bank),JPM,"",4625.0,517000.0,0.00986021,0.0277,295,-6000.0,-56.470588,reduction,0.0001446,Q3 2018,FINANCE,13F,06/30/2019,101.23
Pinduoduo inc,PDD,"",25000.0,516000.0,0.00984113,,296,25000.0,,new,0.0022443,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,20.63
Sei investments co.,SEIC,"",9110.0,511000.0,0.00974577,0.0175,297,-3919.0,-30.079054,reduction,0.0060323,Q4 2018,FINANCE,13F,06/30/2019,46.2
Freeport-mcmoran copper & gold  inc,FCX,"",43585.0,506000.0,0.00965041,0.0122,298,6727.0,18.251126,addition,0.0030040,Q1 2019,MATERIALS,13F,06/30/2019,12.6924
W&t offshore inc,WTI,"",101721.0,505000.0,0.00963134,0.0123,299,32700.0,47.376885,addition,0.0723015,Q4 2018,ENERGY,13F,06/30/2019,5.9763
J2 global inc,JCOM,"",5643.0,502000.0,0.00957413,,300,5643.0,,new,0.0115352,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,88.89
Warrior met coal inc,HCC,"",19224.0,502000.0,0.00957413,,301,19224.0,,new,0.0372775,Q2 2019,MATERIALS,13F,06/30/2019,26.12
Madison square garden company,MSG,"",1788.0,501000.0,0.00955505,0.0083,302,683.0,61.809955,addition,0.0075253,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,288.0915
Assured guaranty ltd.,AGO,"",11794.0,496000.0,0.00945969,,303,11794.0,,new,0.0119481,Q2 2019,FINANCE,13F,06/30/2019,42.08
Health sciences acquisitions corp,HSAC,"",50000.0,495000.0,0.00944062,,304,50000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,9.8
American axle & manufacturing holdings inc,AXL,"",38097.0,486000.0,0.00926897,0.0163,305,-6135.0,-13.870049,reduction,0.0338700,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,13.3939
Ashland inc.,ASH,"",6056.0,484000.0,0.00923083,,306,6056.0,,new,0.0100066,Q2 2019,MATERIALS,13F,06/30/2019,79.97
Royal caribbean cruises ltd,RCL,"",3983.0,483000.0,0.00921176,,307,3983.0,,new,0.0019006,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,121.21
Krystal biotech inc,KRYS,"",12000.0,483000.0,0.00921176,,308,12000.0,,new,0.0693642,Q2 2019,HEALTH CARE,13F,06/30/2019,40.27
Life storage inc,LSI,"",5058.0,481000.0,0.00917361,,309,5058.0,,new,0.0108424,Q2 2019,REAL ESTATE,13F,06/30/2019,95.08
Public service enterprise group inc,PEG,"",8178.0,481000.0,0.00917361,,310,8178.0,,new,0.0016174,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,58.82
Pultegroup inc,PHM,"",14520.0,459000.0,0.00875403,,311,14520.0,,new,0.0052950,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,31.62
First republic bank (ca),FRC,"",4672.0,456000.0,0.00869682,,312,4672.0,,new,0.0027780,Q2 2019,FINANCE,13F,06/30/2019,97.65
Spectrum brands holdings (zapata off-shore - hrg group),SPB,"",8464.0,455000.0,0.00867774,0.0286,313,-11848.0,-58.330051,reduction,0.0041674,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,59.7679
National fuel gas co.,NFG,"",8584.0,453000.0,0.0086396,,314,8584.0,,new,0.0099444,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,52.75
Nabors industries ltd.,NBR,"",154716.0,449000.0,0.00856331,0.0043,315,106506.0,220.920971,addition,0.0425675,Q1 2019,ENERGY,13F,06/30/2019,3.0683
Automatic data processing inc,ADP,"",2666.0,441000.0,0.00841074,,316,2666.0,,new,0.0006147,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,165.33
Personalis inc,PSNL,"",16242.0,441000.0,0.00841074,,317,16242.0,,new,0.0521748,Q2 2019,HEALTH CARE,13F,06/30/2019,27.15
