Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Nxp semiconductors n.v.,NXPI,CALL,570100.0,55647000.0,0.0255173,0.0178,672,164900.0,40.695953,addition,N/A,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,
Allergan plc,AGN,PUT,332100.0,55604000.0,0.0254976,0.0251,673,-12700.0,-3.683295,reduction,N/A,Q1 2013,HEALTH CARE,13F,06/30/2019,
Universal display corp,OLED,CALL,295500.0,55572000.0,0.0254829,0.0238,674,-18100.0,-5.771684,reduction,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Thermo fisher scientific  inc.,TMO,CALL,188000.0,55212000.0,0.0253178,0.0135,675,88800.0,89.516129,addition,N/A,Q1 2008,HEALTH CARE,13F,06/30/2019,
Alphabet inc. class c,GOOG,"",51025.0,55153000.0,0.0252908,0.0312,676,-2488.0,-4.649338,reduction,0.0073587,Q2 2014,COMMUNICATIONS,13F,06/30/2019,1064.3589
Berkeley (w.r.) corp.,WRB,"",836235.0,55132000.0,0.0252811,0.0068,677,675358.0,419.797734,addition,0.4566596,Q1 2007,FINANCE,13F,06/30/2019,63.9149
Commscope holding co inc,COMM,"",3495434.0,54983000.0,0.0252128,0.042,678,-387415.0,-9.977596,reduction,1.8007491,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,22.6483
Agilent technologies inc,A,"",732349.0,54685000.0,0.0250762,0.0067,679,565109.0,337.903014,addition,0.2317633,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,72.9616
Zimmer biomet holdings inc,ZBH,"",461795.0,54372000.0,0.0249326,0.1017,680,-1138796.0,-71.14847,reduction,0.2249148,Q4 2006,HEALTH CARE,13F,06/30/2019,127.7082
Rh common stock,RH,PUT,468300.0,54135000.0,0.0248239,0.0179,681,119000.0,34.068136,addition,N/A,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,
Ford motor co.,F,PUT,5273000.0,53943000.0,0.0247359,0.033,682,-2287500.0,-30.255935,reduction,N/A,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,
Goodyear tire and rubber co.,GT,"",3513091.0,53751000.0,0.0246479,0.0321,683,-46906.0,-1.317585,reduction,1.5108769,Q1 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,20.0596
Arista networks inc,ANET,PUT,207000.0,53741000.0,0.0246433,0.0394,684,-44700.0,-17.759237,reduction,N/A,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,
United therapeutics corp,UTHR,"",687901.0,53698000.0,0.0246236,0.0003,685,683034.0,14033.983974,addition,1.5687594,Q1 2007,HEALTH CARE,13F,06/30/2019,78.3184
Aflac inc.,AFL,CALL,976700.0,53533000.0,0.0245479,0.0077,686,665600.0,213.950498,addition,N/A,Q4 2007,FINANCE,13F,06/30/2019,
Schlumberger ltd.,SLB,PUT,1343500.0,53391000.0,0.0244828,0.0464,687,-798100.0,-37.26653,reduction,N/A,Q4 2007,ENERGY,13F,06/30/2019,
Kilroy realty corp.,KRC,"",722139.0,53302000.0,0.024442,0.0019,688,672297.0,1348.856386,addition,0.7152015,Q3 2012,REAL ESTATE,13F,06/30/2019,73.6659
Astrazeneca plc,AZN,"",1287764.0,53159000.0,0.0243764,0.0294,689,-172404.0,-11.807135,reduction,0.1022847,Q1 2008,HEALTH CARE,13F,06/30/2019,39.3617
Blackstone group inc,BX,CALL,1194400.0,53055000.0,0.0243287,0.0171,690,210200.0,21.357448,addition,N/A,Q1 2008,FINANCE,13F,06/30/2019,
Waste management  inc.,WM,"",459699.0,53036000.0,0.02432,0.039,691,-295260.0,-39.109409,reduction,0.1083608,Q3 2005,INDUSTRIALS,13F,06/30/2019,84.3992
Raytheon co.,RTN,PUT,302400.0,52581000.0,0.0241114,0.0377,692,-113800.0,-27.342624,reduction,N/A,Q1 2008,INDUSTRIALS,13F,06/30/2019,
Harmonic inc.,HLIT,PRN,44720000.0,52577000.0,0.0241095,0.0248,693,1157000.0,2.655924,addition,N/A,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,
Walgreens boots alliance inc.,WBA,CALL,959400.0,52450000.0,0.0240513,0.0154,694,470100.0,96.076027,addition,N/A,Q1 2008,CONSUMER STAPLES,13F,06/30/2019,
Cadence design systems  inc.,CDNS,"",740578.0,52440000.0,0.0240467,0.0746,695,-1622085.0,-68.654946,reduction,0.2643505,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,51.4065
Capri holdings ltd,CPRI,"",1510909.0,52399000.0,0.0240279,0.0194,696,656687.0,76.875449,addition,1.0118598,Q4 2011,INDUSTRIALS,13F,06/30/2019,42.0529
Netease inc adr,NTES,PUT,204800.0,52382000.0,0.0240201,0.0304,697,-48000.0,-18.987342,reduction,N/A,Q2 2016,COMMUNICATIONS,13F,06/30/2019,
Nomad foods ltd,NOMD,"",2448193.0,52294000.0,0.0239797,0.0267,698,-177494.0,-6.759907,reduction,1.2590347,Q1 2016,CONSUMER STAPLES,13F,06/30/2019,19.2803
Freeport-mcmoran copper & gold  inc,FCX,PUT,4503100.0,52281000.0,0.0239738,0.0312,699,-364100.0,-7.480687,reduction,N/A,Q3 2007,MATERIALS,13F,06/30/2019,
Targa resources inc,TRGP,"",1330498.0,52235000.0,0.0239527,0.0015,700,1256850.0,1706.563654,addition,0.5715689,Q3 2013,ENERGY,13F,06/30/2019,40.0681
Barrick gold corp,GOLD,PUT,3306400.0,52142000.0,0.02391,0.0199,701,388900.0,13.329906,addition,N/A,Q4 2007,MATERIALS,13F,06/30/2019,
Jack in the box  inc,JACK,"",639824.0,52075000.0,0.0238793,0.039,702,-326779.0,-33.806951,reduction,2.4780170,Q4 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,81.476
Moodys corp,MCO,"",265852.0,51924000.0,0.0238101,0.0053,703,206593.0,348.627213,addition,0.1405137,Q1 2009,FINANCE,13F,06/30/2019,189.5296
Grainger (w.w.) inc.,GWW,PUT,193300.0,51849000.0,0.0237757,0.0154,704,90700.0,88.401559,addition,N/A,Q1 2008,INDUSTRIALS,13F,06/30/2019,
Novartis ag ads,NVS,"",567745.0,51840000.0,0.0237716,0.0076,705,407983.0,255.369237,addition,0.0240000,Q1 2012,HEALTH CARE,13F,06/30/2019,87.4449
Union pacific corp.,UNP,CALL,306500.0,51832000.0,0.0237679,0.0407,706,-182600.0,-37.333879,reduction,N/A,Q1 2008,TRANSPORTS,13F,06/30/2019,
Cms energy corp. (consumers power co.),CMS,"",894718.0,51813000.0,0.0237592,0.0088,707,575519.0,180.301003,addition,0.3152747,Q2 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,56.2291
Ishares msci emerging index fund,EEM,"",1206353.0,51765000.0,0.0237372,0.021,708,221282.0,22.463558,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,42.8146
Autodesk  inc.,ADSK,CALL,316300.0,51525000.0,0.0236271,0.0298,709,-68300.0,-17.75871,reduction,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Spdr s&p utilities etf,XLU,CALL,863200.0,51473000.0,0.0236033,0.0301,710,-178800.0,-17.159309,reduction,No Data,Q3 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
United states oil fund,USO,CALL,4270000.0,51411000.0,0.0235748,0.0204,711,995900.0,30.417519,addition,No Data,Q1 2014,FINANCE,13F,06/30/2019,
Firstenergy corp.,FE,"",1200292.0,51384000.0,0.0235625,0.023,712,87465.0,7.859712,addition,0.2222804,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,37.3645
Inphi corp,IPHI,PRN,39548000.0,51326000.0,0.0235359,0.019,713,7000000.0,21.506698,addition,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Hilton grand vacations inc,HGV,"",1612528.0,51310000.0,0.0235285,0.0086,714,1053618.0,188.512999,addition,1.8769969,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,31.6525
Ss&c technologies holdings inc,SSNC,"",889951.0,51270000.0,0.0235102,0.001,715,857525.0,2644.559921,addition,0.3507058,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,57.0987
Curtiss-wright corp.,CW,"",403057.0,51241000.0,0.0234969,0.0197,716,53513.0,15.309374,addition,0.9432647,Q4 2013,INDUSTRIALS,13F,06/30/2019,109.0455
Spdr s&p technology etf,XLK,PUT,653700.0,51015000.0,0.0233933,0.0323,717,-223400.0,-25.4703,reduction,No Data,Q1 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,
Align technology inc,ALGN,CALL,186200.0,50963000.0,0.0233694,0.0372,718,-76700.0,-29.174591,reduction,N/A,Q1 2008,HEALTH CARE,13F,06/30/2019,
Spotify technology sa,SPOT,PUT,348200.0,50914000.0,0.0233469,0.0237,719,5400.0,1.575263,addition,N/A,Q2 2018,COMMUNICATIONS,13F,06/30/2019,
C.h. robinson worldwide inc,CHRW,"",603505.0,50905000.0,0.0233428,0.024,720,49014.0,8.839458,addition,0.4457859,Q1 2017,TRANSPORTS,13F,06/30/2019,85.4806
Cushman & wakefield plc,CWK,"",2846862.0,50901000.0,0.023341,0.0253,721,-14337.0,-0.501084,reduction,No Data,Q3 2018,REAL ESTATE,13F,06/30/2019,17.2807
Spdr s&p retail etf,XRT,PUT,1200600.0,50869000.0,0.0233263,0.0201,722,304200.0,33.935743,addition,No Data,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Kinder morgan inc. (de),KMI,PUT,2426900.0,50674000.0,0.0232369,0.0178,723,642800.0,36.029371,addition,N/A,Q1 2011,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Wex  inc.,WEX,"",242892.0,50545000.0,0.0231777,0.0484,724,-264183.0,-52.099394,reduction,0.5612107,Q4 2016,FINANCE,13F,06/30/2019,180.0018
Itt inc. (international telephone and telegraph),ITT,"",766602.0,50197000.0,0.0230182,0.0044,725,613545.0,400.860464,addition,0.8711386,Q3 2009,INDUSTRIALS,13F,06/30/2019,63.9866
Liberty global plc class a,LBTYA,CALL,1855200.0,50072000.0,0.0229608,0.0069,726,1297900.0,232.890723,addition,N/A,Q1 2008,COMMUNICATIONS,13F,06/30/2019,
U.s. bancorp (first national bank of cincinnati),USB,CALL,953800.0,49979000.0,0.0229182,0.0262,727,-137800.0,-12.623672,reduction,N/A,Q1 2008,FINANCE,13F,06/30/2019,
Grainger (w.w.) inc.,GWW,CALL,185900.0,49864000.0,0.0228655,0.013,728,99300.0,114.665127,addition,N/A,Q1 2008,INDUSTRIALS,13F,06/30/2019,
Chipotle mexican grill  inc.,CMG,"",67937.0,49790000.0,0.0228315,0.0193,729,13200.0,24.115315,addition,0.2450830,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,555.9212
Regency centers corp,REG,"",745254.0,49738000.0,0.0228077,0.0341,730,-270071.0,-26.599463,reduction,0.4447684,Q1 2017,REAL ESTATE,13F,06/30/2019,64.7436
Intuit  inc.,INTU,PUT,190300.0,49731000.0,0.0228045,0.0173,731,57300.0,43.082707,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Mohawk industries inc.,MHK,CALL,337000.0,49697000.0,0.0227889,0.0242,732,-49000.0,-12.694301,reduction,N/A,Q1 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,
Baidu inc adr,BIDU,"",423199.0,49667000.0,0.0227751,0.0867,733,-634007.0,-59.970053,reduction,0.1211424,Q2 2009,COMMUNICATIONS,13F,06/30/2019,186.264
Kimberly-clark corp.,KMB,CALL,372600.0,49660000.0,0.0227719,0.0112,734,190700.0,104.837823,addition,N/A,Q1 2008,CONSUMER STAPLES,13F,06/30/2019,
Woodward inc,WWD,"",438411.0,49611000.0,0.0227494,0.0275,735,-144092.0,-24.736697,reduction,0.7088294,Q4 2017,INDUSTRIALS,13F,06/30/2019,82.7446
Rlj lodging trust,RLJ,"",2793057.0,49549000.0,0.022721,0.0203,736,468405.0,20.149468,addition,1.6226439,Q4 2016,REAL ESTATE,13F,06/30/2019,20.7656
Pioneer natural resources co.,PXD,PUT,321900.0,49528000.0,0.0227114,0.0235,737,12000.0,3.872217,addition,N/A,Q1 2008,ENERGY,13F,06/30/2019,
Servicenow inc,NOW,PRN,24046000.0,49507000.0,0.0227017,0.0069,738,16546000.0,220.613333,addition,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ipath series b s&p 500 vix short-term fu,VXX,PUT,1903100.0,49481000.0,0.0226898,0.0235,739,286300.0,17.707818,addition,No Data,Q2 2018,FINANCE,13F,06/30/2019,
Interpublic group of companies inc (the),IPG,"",2187019.0,49405000.0,0.022655,0.0119,740,1047853.0,91.984224,addition,0.5648001,Q2 2017,COMMUNICATIONS,13F,06/30/2019,22.5029
Cognex corp,CGNX,"",1027618.0,49305000.0,0.0226091,0.0011,741,983283.0,2217.848201,addition,0.6021434,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,48.1043
Dell technologies inc,DELL,"",969331.0,49242000.0,0.0225802,0.044,742,-538696.0,-35.721907,reduction,0.1262051,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,58.6344
Melco resorts & entertainment limited ad adr,MLCO,"",2256899.0,49020000.0,0.0224784,0.0012,743,2147812.0,1968.898219,addition,0.4565572,Q1 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,21.6807
Lam research corp.,LRCX,"",260516.0,48935000.0,0.0224395,0.0161,744,79642.0,44.031757,addition,0.1798771,Q2 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,179.656
Liveramp holdings inc,RAMP,"",1008810.0,48907000.0,0.0224266,0.0366,745,-339754.0,-25.193762,reduction,1.3086133,Q1 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,46.7359
Atlassian corp plc,TEAM,PUT,372200.0,48699000.0,0.0223312,0.0049,746,283900.0,321.517554,addition,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Tiffany & co. (de),TIF,PUT,519900.0,48683000.0,0.0223239,0.0507,747,-446000.0,-46.174552,reduction,N/A,Q1 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,
Estee lauder companies inc.,EL,PUT,265500.0,48616000.0,0.0222932,0.0122,748,117500.0,79.391892,addition,N/A,Q1 2008,CONSUMER STAPLES,13F,06/30/2019,
Arista networks inc,ANET,CALL,185900.0,48263000.0,0.0221313,0.0316,749,-16100.0,-7.970297,reduction,N/A,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,
Invacare corp,IVC,PRN,62663000.0,48200000.0,0.0221024,0.0256,750,5000000.0,8.671072,addition,N/A,Q1 2017,HEALTH CARE,13F,06/30/2019,
Wayfair inc class a,W,CALL,329500.0,48107000.0,0.0220598,0.0171,751,98300.0,42.517301,addition,N/A,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,
Genesee & wyoming inc  class a,GWR,"",481057.0,48106000.0,0.0220593,0.0003,752,473750.0,6483.508964,addition,0.8444041,Q4 2009,TRANSPORTS,13F,06/30/2019,99.6054
Mfa financial  inc.,MFA,"",6672014.0,47905000.0,0.0219671,0.027,753,-797095.0,-10.671889,reduction,1.4803670,Q1 2009,REAL ESTATE,13F,06/30/2019,7.8048
Equinix inc,EQIX,PUT,94900.0,47857000.0,0.0219451,0.0107,754,47300.0,99.369748,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Lyondellbasell industries nv,LYB,PUT,555400.0,47837000.0,0.021936,0.0042,755,455500.0,455.955956,addition,N/A,Q4 2010,MATERIALS,13F,06/30/2019,
Altra industrial motion corp,AIMC,"",1332368.0,47805000.0,0.0219213,0.0296,756,-586307.0,-30.557911,reduction,2.0656868,Q2 2016,INDUSTRIALS,13F,06/30/2019,35.7476
Illumina inc,ILMN,PUT,129500.0,47675000.0,0.0218617,0.0172,757,18000.0,16.143498,addition,N/A,Q1 2008,HEALTH CARE,13F,06/30/2019,
Cno financial group inc,CNO,"",2853670.0,47599000.0,0.0218268,0.0111,758,1474518.0,106.914829,addition,1.8293929,Q4 2017,FINANCE,13F,06/30/2019,16.6776
Radius health inc,RDUS,PRN,52500000.0,47590000.0,0.0218227,0.0181,759,9000000.0,20.689655,addition,N/A,Q3 2017,HEALTH CARE,13F,06/30/2019,
Norwegian cruise line holdings ltd,NCLH,"",883610.0,47388000.0,0.0217301,0.0427,760,-677595.0,-43.402052,reduction,0.4098377,Q1 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,50.8963
Cme group inc,CME,PUT,243600.0,47285000.0,0.0216828,0.0139,761,73600.0,43.294118,addition,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Acadia pharmaceuticals inc,ACAD,"",1763754.0,47145000.0,0.0216186,0.0237,762,-12586.0,-0.708536,reduction,1.2206755,Q3 2011,HEALTH CARE,13F,06/30/2019,20.3028
Autodesk  inc.,ADSK,"",289368.0,47138000.0,0.0216154,0.1669,763,-1864549.0,-86.565499,reduction,0.1317585,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,127.8372
Csx corp,CSX,PUT,608700.0,47095000.0,0.0215957,0.0192,764,92400.0,17.896572,addition,N/A,Q1 2008,TRANSPORTS,13F,06/30/2019,
Yandex n.v.,YNDX,"",1237105.0,47009000.0,0.0215563,0.0175,765,209554.0,20.393538,addition,0.3809642,Q3 2016,COMMUNICATIONS,13F,06/30/2019,34.3867
Ehealth inc,EHTH,"",544886.0,46914000.0,0.0215127,0.016,766,30101.0,5.847295,addition,2.3888032,Q4 2012,FINANCE,13F,06/30/2019,61.1469
Cardinal health  inc.,CAH,"",994482.0,46840000.0,0.0214788,0.0162,767,319341.0,47.299897,addition,0.3401101,Q4 2007,HEALTH CARE,13F,06/30/2019,46.9699
Booking holdings inc. (priceline),BKNG,PRN,32500000.0,46720000.0,0.0214238,0.0219,768,0.0,0.0,,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Cooper companies (the),COO,"",138520.0,46666000.0,0.021399,0.0148,769,38324.0,38.249032,addition,0.2798949,Q3 2007,HEALTH CARE,13F,06/30/2019,290.7712
Encompass health corp,EHC,"",734720.0,46551000.0,0.0213463,0.0131,770,282806.0,62.579606,addition,0.7447745,Q4 2006,HEALTH CARE,13F,06/30/2019,63.7195
Anthem inc,ANTM,"",164681.0,46475000.0,0.0213114,0.0357,771,-85409.0,-34.151306,reduction,0.0643738,Q4 2014,HEALTH CARE,13F,06/30/2019,234.3185
Theravance biopharma inc,TBPH,PRN,53438000.0,46427000.0,0.0212894,0.0143,772,24000000.0,81.527278,addition,N/A,Q4 2016,HEALTH CARE,13F,06/30/2019,
Best buy co.  inc.,BBY,"",665221.0,46386000.0,0.0212706,0.0511,773,-779753.0,-53.963116,reduction,0.2491091,Q1 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,70.7356
Delphi technologies plc,DLPH,"",2318038.0,46360000.0,0.0212587,0.0183,774,404855.0,21.161332,addition,No Data,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,27.3269
Occidental petroleum corp.,OXY,CALL,918800.0,46197000.0,0.0211839,0.0161,775,430400.0,88.124488,addition,N/A,Q1 2008,ENERGY,13F,06/30/2019,
Marathon petroleum corp,MPC,PUT,825700.0,46140000.0,0.0211578,0.014,776,355900.0,75.755641,addition,N/A,Q3 2011,ENERGY,13F,06/30/2019,
Advanced micro devices inc,AMD,"",1516290.0,46050000.0,0.0211165,0.0276,777,-655251.0,-30.174471,reduction,0.1396794,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,25.52
Newmont goldcorp corp,NEM,"",1195335.0,45984000.0,0.0210863,0.0379,778,-935298.0,-43.897659,reduction,0.1457921,Q3 2006,MATERIALS,13F,06/30/2019,35.472
Hubspot inc,HUBS,"",269553.0,45964000.0,0.0210771,0.0119,779,125456.0,87.063575,addition,0.6342424,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,156.4834
Medtronic plc,MDT,"",471773.0,45946000.0,0.0210688,0.0526,780,-688981.0,-59.356332,reduction,0.0351765,Q4 2007,HEALTH CARE,13F,06/30/2019,93.6659
Sm energy co,SM,"",3666513.0,45905000.0,0.02105,0.0256,781,719299.0,24.406066,addition,3.2487267,Q3 2009,ENERGY,13F,06/30/2019,21.4127
Bristol-myers squibb co,BMY,PUT,1009400.0,45776000.0,0.0209909,0.0454,782,-905800.0,-47.295322,reduction,N/A,Q3 2007,HEALTH CARE,13F,06/30/2019,
Humana  inc.,HUM,PUT,172300.0,45711000.0,0.0209611,0.0198,783,22600.0,15.09686,addition,N/A,Q1 2008,HEALTH CARE,13F,06/30/2019,
Sarepta therapeutics inc,SRPT,PUT,300400.0,45646000.0,0.0209313,0.0093,784,143700.0,91.703893,addition,N/A,Q3 2012,HEALTH CARE,13F,06/30/2019,
American express co,AXP,PUT,369700.0,45636000.0,0.0209267,0.0384,785,-337300.0,-47.708628,reduction,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Ashland inc.,ASH,"",569799.0,45567000.0,0.020895,0.0286,786,-165264.0,-22.482971,reduction,0.9415053,Q1 2010,MATERIALS,13F,06/30/2019,69.8121
Nexstar media group inc,NXST,"",450402.0,45491000.0,0.0208602,0.0254,787,-20024.0,-4.256567,reduction,0.9767990,Q1 2013,COMMUNICATIONS,13F,06/30/2019,92.833
Ironwood pharmaceuticals inc,IRWD,"",4151562.0,45418000.0,0.0208267,0.0224,788,817824.0,24.531742,addition,2.6527553,Q1 2018,HEALTH CARE,13F,06/30/2019,11.0672
Accelerate diagnostics corp,AXDX,PRN,50150000.0,45386000.0,0.020812,,789,50150000.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Amphenol corp. (1987),APH,"",471775.0,45262000.0,0.0207552,0.0027,790,414295.0,720.763744,addition,0.1586065,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,93.9283
Gopro inc,GPRO,PRN,46200000.0,45240000.0,0.0207451,0.0245,791,-3500000.0,-7.042254,reduction,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Nextera energy inc.,NEE,"",220683.0,45209000.0,0.0207309,0.0201,792,11473.0,5.483963,addition,0.0460620,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,182.7767
Boston properties  inc.,BXP,"",349247.0,45053000.0,0.0206593,0.0375,793,-213645.0,-37.954883,reduction,0.2259475,Q1 2008,REAL ESTATE,13F,06/30/2019,120.3003
Store capital corp,STOR,"",1357389.0,45051000.0,0.0206584,0.0306,794,-478833.0,-26.077076,reduction,0.5977844,Q4 2014,REAL ESTATE,13F,06/30/2019,31.5096
American tower corp.  class a,AMT,"",220226.0,45025000.0,0.0206465,0.0004,795,216643.0,6046.41362,addition,0.0497472,Q4 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,203.6127
Proshares ultra vix short term futures e,UVXY,CALL,1427000.0,44936000.0,0.0206057,0.0319,796,-220300.0,-13.373399,reduction,No Data,Q3 2016,FINANCE,13F,06/30/2019,
Capital one financial corp,COF,CALL,495200.0,44934000.0,0.0206048,0.0068,797,327900.0,195.995218,addition,N/A,Q1 2008,FINANCE,13F,06/30/2019,
Immunomedics inc.,IMMU,"",3237687.0,44907000.0,0.0205924,0.0006,798,3175235.0,5084.280728,addition,1.6864710,Q2 2009,HEALTH CARE,13F,06/30/2019,13.9031
Crown holdings inc. (crown cork & seal),CCK,"",734494.0,44877000.0,0.0205786,0.048,799,-1032638.0,-58.435816,reduction,0.5419420,Q3 2017,MATERIALS,13F,06/30/2019,49.1007
First majestic silver corp,AG,PRN,41700000.0,44766000.0,0.0205277,0.0198,800,1000000.0,2.457002,addition,N/A,Q1 2019,MATERIALS,13F,06/30/2019,
Tilray inc,TLRY,CALL,961000.0,44744000.0,0.0205176,0.0328,801,-47100.0,-4.672156,reduction,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
American international group  inc.,AIG,CALL,838900.0,44697000.0,0.0204961,0.0162,802,80600.0,10.629039,addition,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Netapp inc.,NTAP,"",723746.0,44655000.0,0.0204768,0.0007,803,702890.0,3370.205217,addition,0.3015357,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,61.8057
Microchip technology inc,MCHP,"",514114.0,44573000.0,0.0204392,0.0357,804,-350857.0,-40.562863,reduction,0.2159780,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,82.7034
Occidental petroleum corp.,OXY,PUT,886500.0,44573000.0,0.0204392,0.0108,805,558200.0,170.027414,addition,N/A,Q1 2008,ENERGY,13F,06/30/2019,
Splunk inc,SPLK,"",354229.0,44545000.0,0.0204264,0.0107,806,181439.0,105.005498,addition,0.2358853,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,107.538
Fiat chrysler automobiles n.v.,FCAU,"",3222908.0,44541000.0,0.0204246,0.0011,807,3075780.0,2090.547007,addition,No Data,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,14.0479
Cypress semiconductor corp,CY,"",2001678.0,44517000.0,0.0204136,0.0043,808,1420275.0,244.284085,addition,0.5419901,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,19.7361
3m co. (minnesota mining & manufacturing),MMM,"",255635.0,44312000.0,0.0203195,0.0205,809,56946.0,28.660872,addition,0.0444366,Q3 2014,INDUSTRIALS,13F,06/30/2019,200.2518
Visteon corp.,VC,"",756150.0,44295000.0,0.0203118,0.0215,810,113567.0,17.673515,addition,2.7053667,Q1 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,69.6805
Air products & chemicals inc,APD,"",195259.0,44201000.0,0.0202687,0.0156,811,30843.0,18.759123,addition,0.0886091,Q2 2002,MATERIALS,13F,06/30/2019,172.6167
Coresite realty corp,COR,"",383262.0,44140000.0,0.0202407,0.0139,812,122256.0,46.840303,addition,1.0389320,Q2 2014,REAL ESTATE,13F,06/30/2019,108.4637
Nuance communications  inc.,NUAN,PRN,51926490.0,44081000.0,0.0202136,,813,51926490.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Take-two interactive software  inc.,TTWO,CALL,387800.0,44027000.0,0.0201889,0.0304,814,-259100.0,-40.052558,reduction,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Hms holdings corp.,HMSY,"",1356358.0,43933000.0,0.0201458,0.0132,815,458947.0,51.141227,addition,1.5572423,Q1 2017,HEALTH CARE,13F,06/30/2019,28.1686
Oreilly automotive inc.,ORLY,PUT,118500.0,43764000.0,0.0200683,0.0169,816,31000.0,35.428571,addition,N/A,Q1 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,
Pra group inc,PRAA,PRN,45795000.0,43752000.0,0.0200628,0.0178,817,7000000.0,18.043562,addition,N/A,Q1 2015,FINANCE,13F,06/30/2019,
Veeva systems inc,VEEV,CALL,269700.0,43721000.0,0.0200485,0.0074,818,152300.0,129.727428,addition,N/A,Q4 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,
L brands inc,LB,PUT,1674100.0,43694000.0,0.0200362,0.0124,819,769100.0,84.983425,addition,N/A,Q4 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,
Halliburton co.,HAL,CALL,1920000.0,43661000.0,0.020021,0.0253,820,186400.0,10.752192,addition,N/A,Q4 2007,ENERGY,13F,06/30/2019,
Redfin corp,RDFN,PRN,46702000.0,43611000.0,0.0199981,0.0193,821,6556000.0,16.330394,addition,N/A,Q3 2018,REAL ESTATE,13F,06/30/2019,
