Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Methanex corp,MEOH,"",61900.0,2814000.0,0.1663,0.2737,152,-23259.0,-27.312439,reduction,0.0812336,Q1 2018,MATERIALS,13F,06/30/2019,58.6118
Aci worldwide inc,ACIW,"",81935.0,2814000.0,0.1663,,153,81935.0,,new,0.0702039,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,34.34
Repligen corp.,RGEN,"",32700.0,2811000.0,0.1661,0.1383,154,-8700.0,-21.014493,reduction,0.0634582,Q2 2015,HEALTH CARE,13F,06/30/2019,35.992
Blackline inc,BL,"",52506.0,2810000.0,0.1661,0.0993,155,14600.0,38.51633,addition,0.0949132,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,52.4347
Ambarella inc,AMBA,"",62900.0,2776000.0,0.1641,0.1536,156,0.0,0.0,,0.1921197,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,38.68
Sleep number corp,SNBR,"",68128.0,2752000.0,0.1627,0.1809,157,28.0,0.041116,addition,0.2323602,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,29.0247
Alkermes plc.,ALKS,"",118100.0,2662000.0,0.1573,0.1894,158,26253.0,28.583405,addition,0.0751607,Q2 2018,HEALTH CARE,13F,06/30/2019,33.6118
Lithia motors inc  class a,LAD,"",22400.0,2661000.0,0.1573,,159,22400.0,,new,0.0964686,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,118.78
Valvoline inc,VVV,"",132894.0,2595000.0,0.1534,0.1391,160,294.0,0.221719,addition,0.0706169,Q4 2018,MATERIALS,13F,06/30/2019,19.3504
Waters corporation,WAT,"",12031.0,2590000.0,0.1531,,161,12031.0,,new,0.0180213,Q2 2019,HEALTH CARE,13F,06/30/2019,215.24
Peabody energy corp,BTU,"",104411.0,2516000.0,0.1487,,162,104411.0,,new,No Data,Q2 2019,ENERGY,13F,06/30/2019,24.1
National beverage corp,FIZZ,"",55936.0,2496000.0,0.1475,0.0235,163,48736.0,676.888889,addition,0.1199057,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,51.8816
Fuller (h.b.) co.,FUL,"",53619.0,2488000.0,0.1471,0.1474,164,19.0,0.035448,addition,0.1053005,Q1 2019,MATERIALS,13F,06/30/2019,48.6392
Sangamo therapeutics inc,SGMO,"",230361.0,2481000.0,0.1466,,165,230361.0,,new,0.1991364,Q2 2019,HEALTH CARE,13F,06/30/2019,10.77
Epizyme inc,EPZM,"",193672.0,2431000.0,0.1437,0.1067,166,41372.0,27.164806,addition,0.2127329,Q4 2017,HEALTH CARE,13F,06/30/2019,11.6741
General motors co,GM,"",62136.0,2394000.0,0.1415,0.5011,167,-176783.0,-73.99286,reduction,0.0043521,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,38.1837
Puma biotechnology inc,PBYI,"",187700.0,2386000.0,0.141,0.2677,168,65600.0,53.726454,addition,0.4825193,Q4 2018,HEALTH CARE,13F,06/30/2019,17.6799
Navistar international corp. (international harvester),NAV,"",66007.0,2274000.0,0.1344,0.1205,169,-14.0,-0.021205,reduction,0.0666266,Q4 2018,INDUSTRIALS,13F,06/30/2019,25.95
Audentes therapeutics inc,BOLD,"",60000.0,2272000.0,0.1343,,170,60000.0,,new,0.1320423,Q2 2019,HEALTH CARE,13F,06/30/2019,37.86
Imperial oil ltd. (ase),IMO,"",81800.0,2263000.0,0.1338,0.1266,171,-6.0,-0.007334,reduction,0.0108191,Q3 2017,ENERGY,13F,06/30/2019,29.7932
Editas medicine inc,EDIT,"",91448.0,2262000.0,0.1337,0.0145,172,80917.0,768.369576,addition,0.1846688,Q1 2018,HEALTH CARE,13F,06/30/2019,25.709
Dril-quip  inc.,DRQ,"",46800.0,2246000.0,0.1328,0.162,173,-15700.0,-25.12,reduction,0.1292461,Q2 2018,ENERGY,13F,06/30/2019,46.9297
Varex imaging corp,VREX,"",72700.0,2228000.0,0.1317,0.1174,174,11400.0,18.597064,addition,0.1893229,Q1 2018,HEALTH CARE,13F,06/30/2019,32.2642
Gopro inc,GPRO,"",403325.0,2202000.0,0.1302,0.1479,175,725.0,0.180079,addition,0.2616954,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,5.9952
Cimpress n.v,CMPR,"",24201.0,2200000.0,0.13,0.1097,176,-15.0,-0.061943,reduction,0.0796347,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,120.2177
Wisdomtree investments inc,WETF,"",351594.0,2169000.0,0.1282,0.1681,177,-69606.0,-16.525641,reduction,0.2266886,Q4 2017,FINANCE,13F,06/30/2019,10.2377
Builders firstsource inc,BLDR,"",126100.0,2126000.0,0.1257,,178,126100.0,,new,0.1091491,Q2 2019,INDUSTRIALS,13F,06/30/2019,16.86
Redfin corp,RDFN,"",117200.0,2107000.0,0.1245,0.15,179,-13700.0,-10.466005,reduction,0.1276271,Q1 2019,REAL ESTATE,13F,06/30/2019,20.27
Workiva inc,WK,"",36224.0,2104000.0,0.1244,0.0811,180,7929.0,28.022619,addition,No Data,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,33.664
Sunrun inc,RUN,"",111200.0,2086000.0,0.1233,,181,111200.0,,new,0.0945498,Q2 2019,ENERGY,13F,06/30/2019,18.76
Forescout technologies inc,FSCT,"",61116.0,2069000.0,0.1223,0.1448,182,16.0,0.026187,addition,0.1322571,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,41.9079
Federal signal corp.,FSS,"",77000.0,2060000.0,0.1218,0.1131,183,0.0,0.0,,0.1277160,Q3 2017,INDUSTRIALS,13F,06/30/2019,20.596
Yext inc,YEXT,"",102400.0,2057000.0,0.1216,0.1338,184,-5900.0,-5.44783,reduction,0.0921609,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,19.3312
Patrick industries  inc.,PATK,"",41366.0,2035000.0,0.1203,0.1259,185,-7784.0,-15.837233,reduction,0.1732970,Q1 2015,INDUSTRIALS,13F,06/30/2019,31.348
Benefitfocus inc,BNFT,"",74800.0,2031000.0,0.12,0.1248,186,30239.0,67.859788,addition,0.2287462,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,33.1934
First commonwealth financial corp.,FCF,"",150100.0,2022000.0,0.1195,0.107,187,-49.0,-0.032634,reduction,0.1523858,Q2 2016,FINANCE,13F,06/30/2019,12.3251
New jersey resources corp.,NJR,"",40439.0,2013000.0,0.119,0.1138,188,-3.0,-0.007418,reduction,0.0449422,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,45.67
3d systems corp.,DDD,"",221000.0,2011000.0,0.1189,0.1344,189,0.0,0.0,,0.1870504,Q4 2018,INDUSTRIALS,13F,06/30/2019,10.6319
World fuel services corp.,INT,"",55600.0,1999000.0,0.1182,0.0908,190,0.0,0.0,,0.0850413,Q4 2018,ENERGY,13F,06/30/2019,21.41
Progress software corp.,PRGS,"",44216.0,1929000.0,0.114,0.1109,191,16.0,0.036199,addition,0.0988509,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,42.1539
Cloudera inc,CLDR,"",356037.0,1873000.0,0.1107,0.2093,192,17531.0,5.178933,addition,0.1298505,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,12.8355
Mrc global inc,MRC,"",108916.0,1865000.0,0.1102,0.1077,193,-73.0,-0.066979,reduction,0.1310031,Q3 2018,INDUSTRIALS,13F,06/30/2019,18.77
Cott corp. (canada),COT,"",138600.0,1850000.0,0.1093,0.1145,194,-37.0,-0.026688,reduction,0.1029412,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,14.61
Radius health inc,RDUS,"",74800.0,1822000.0,0.1077,0.0843,195,-25.0,-0.033411,reduction,0.1621856,Q4 2018,HEALTH CARE,13F,06/30/2019,16.49
Truecar inc,TRUE,"",333100.0,1819000.0,0.1075,0.0452,196,212621.0,176.479718,addition,0.3136830,Q4 2017,COMMUNICATIONS,13F,06/30/2019,7.4728
Osi systems inc.,OSIS,"",16100.0,1813000.0,0.1072,0.0985,197,-3800.0,-19.095477,reduction,0.0883644,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,87.6
Sonos inc,SONO,"",158535.0,1798000.0,0.1063,0.1088,198,-28465.0,-15.221925,reduction,0.1490972,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,10.29
Macom techno ord,MTSI,"",118200.0,1788000.0,0.1057,0.0825,199,30800.0,35.240275,addition,0.1789553,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,14.6716
Vector group ltd. (liggett group inc. - brooke group ltd.),VGR,"",182900.0,1783000.0,0.1054,0.1433,200,-52000.0,-22.13708,reduction,0.1237567,Q4 2018,CONSUMER STAPLES,13F,06/30/2019,9.73
Stratasys ltd,SSYS,"",60627.0,1781000.0,0.1053,0.0816,201,22.0,0.036301,addition,0.1123138,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,23.822
Microstrategy inc.,MSTR,"",12400.0,1777000.0,0.105,0.1011,202,0.0,0.0,,0.1210938,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,137.8129
Yelp inc.,YELP,"",51769.0,1769000.0,0.1046,0.3713,203,-138632.0,-72.810542,reduction,0.0728833,Q2 2018,INDUSTRIALS,13F,06/30/2019,39.3519
Tactile systems technology inc,TCMD,"",30700.0,1747000.0,0.1033,0.0646,204,9038.0,41.722833,addition,0.1630377,Q3 2018,HEALTH CARE,13F,06/30/2019,66.1367
Ironwood pharmaceuticals inc,IRWD,"",159600.0,1746000.0,0.1032,0.122,205,0.0,0.0,reduction,0.1019808,Q1 2019,HEALTH CARE,13F,06/30/2019,11.3317
Selective insurance group inc.,SIGI,"",22834.0,1710000.0,0.1011,0.0817,206,0.0,0.0,,0.0384605,Q1 2018,FINANCE,13F,06/30/2019,60.7496
Evertec  inc.,EVTC,"",52200.0,1707000.0,0.1009,,207,52200.0,,new,0.0725706,Q2 2019,FINANCE,13F,06/30/2019,32.7
Veracyte inc,VCYT,"",58200.0,1659000.0,0.0981,0.0443,208,26900.0,85.942492,addition,0.1201238,Q4 2017,HEALTH CARE,13F,06/30/2019,17.4834
Harsco corp.,HSC,"",60224.0,1653000.0,0.0977,0.0686,209,19.0,0.031559,addition,0.0750174,Q3 2016,INDUSTRIALS,13F,06/30/2019,12.2395
Hub group  inc. class a,HUBG,"",38300.0,1608000.0,0.095,0.0663,210,9600.0,33.449477,addition,0.1123826,Q1 2016,TRANSPORTS,13F,06/30/2019,42.485
Echo global logistics inc,ECHO,"",76800.0,1603000.0,0.0947,0.1203,211,-9100.0,-10.593714,reduction,0.2815249,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,20.8883
Telus corp. non-voting shares,TU,"",43200.0,1595000.0,0.0943,0.0904,212,0.0,0.0,,0.0132589,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,37.04
Cosan ltd,CZZ,"",117700.0,1572000.0,0.0929,0.1404,213,-96600.0,-45.076995,reduction,0.0481036,Q4 2018,CONSUMER STAPLES,13F,06/30/2019,10.9031
Orbcomm inc,ORBC,"",210242.0,1524000.0,0.0901,0.0715,214,23625.0,12.659618,addition,0.2636263,Q3 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,10.0823
Halozyme therapeutics inc,HALO,"",88400.0,1519000.0,0.0898,0.0805,215,-31.0,-0.035056,reduction,0.0604197,Q4 2017,HEALTH CARE,13F,06/30/2019,20.26
Vocera communications inc,VCRA,"",46300.0,1478000.0,0.0874,0.0828,216,-13.0,-0.02807,reduction,0.1471710,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,25.2471
Akorn  inc.,AKRX,"",284770.0,1467000.0,0.0867,0.0562,217,2470.0,0.874956,addition,0.2262773,Q4 2018,HEALTH CARE,13F,06/30/2019,3.4177
E.l.f. beauty inc,ELF,"",100928.0,1423000.0,0.0841,0.0329,218,45980.0,83.679115,addition,0.2023822,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,13.3541
Installed building products inc,IBP,"",23937.0,1418000.0,0.0838,,219,23937.0,,new,0.0797368,Q2 2019,INDUSTRIALS,13F,06/30/2019,59.22
Gms inc,GMS,"",64360.0,1416000.0,0.0837,0.0845,220,-34546.0,-34.928114,reduction,0.1593858,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,29.805
Applied optoelectronics inc,AAOI,"",136996.0,1408000.0,0.0832,0.0725,221,31891.0,30.342039,addition,0.6839541,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,14.2311
World acceptance corp.,WRLD,"",8500.0,1395000.0,0.0825,,222,8500.0,,new,0.0940265,Q1 2018,FINANCE,13F,06/30/2019,164.11
Century communities inc,CCS,"",52123.0,1385000.0,0.0819,,223,52123.0,,new,0.1712319,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,26.58
Sirius xm holdings inc,SIRI,"",246099.0,1373000.0,0.0812,,224,246099.0,,new,0.0055305,Q2 2019,COMMUNICATIONS,13F,06/30/2019,5.58
Bandwidth inc,BAND,"",18219.0,1367000.0,0.0808,,225,18219.0,,new,0.0792130,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,75.02
Natera inc,NTRA,"",49200.0,1357000.0,0.0802,0.0574,226,-44.0,-0.089351,reduction,0.0701554,Q2 2017,HEALTH CARE,13F,06/30/2019,20.62
Wave life sciences ltd,WVE,"",51500.0,1344000.0,0.0794,0.0509,227,28310.0,122.078482,addition,0.1502334,Q1 2018,HEALTH CARE,13F,06/30/2019,32.2265
Rambus inc.,RMBS,"",111400.0,1341000.0,0.0793,0.0678,228,-3400.0,-2.961672,reduction,0.1002430,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,8.4449
Ferro corp. (ferro enamel co.),FOE,"",83810.0,1324000.0,0.0783,0.0701,229,18312.0,27.958106,addition,0.1022946,Q2 2017,MATERIALS,13F,06/30/2019,17.7681
Nanostring technologies inc,NSTG,"",42800.0,1299000.0,0.0768,,230,42800.0,,new,0.1207675,Q1 2017,HEALTH CARE,13F,06/30/2019,30.35
Boingo wireless inc,WIFI,"",71300.0,1281000.0,0.0757,0.0677,231,19889.0,38.686273,addition,0.1616414,Q1 2019,COMMUNICATIONS,13F,06/30/2019,21.7988
California water services group,CWT,"",25114.0,1272000.0,0.0752,,232,25114.0,,new,0.0521687,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,50.63
Suncoke energy inc,SXC,"",139200.0,1236000.0,0.0731,0.0333,233,69780.0,100.518583,addition,0.1526148,Q4 2017,MATERIALS,13F,06/30/2019,10.1765
Axos financial inc,AX,"",45235.0,1233000.0,0.0729,0.074,234,31.0,0.068578,addition,0.0723181,Q3 2018,FINANCE,13F,06/30/2019,34.3783
Shutterstock inc,SSTK,"",30900.0,1211000.0,0.0716,0.0622,235,7300.0,30.932203,addition,0.0875354,Q3 2017,COMMUNICATIONS,13F,06/30/2019,35.1305
Consolidated communications holdings inc,CNSL,"",244904.0,1207000.0,0.0713,,236,244904.0,,new,0.3397669,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,4.93
Lyon william homes,WLH,"",64654.0,1179000.0,0.0697,0.0617,237,-6415.0,-9.026439,reduction,0.1709067,Q2 2017,INDUSTRIALS,13F,06/30/2019,20.6193
Imax corp,IMAX,"",57988.0,1171000.0,0.0692,0.0755,238,-900.0,-1.528325,reduction,0.0945508,Q1 2015,COMMUNICATIONS,13F,06/30/2019,27.1855
Netgear  inc.,NTGR,"",46200.0,1168000.0,0.069,0.0865,239,0.0,0.0,,0.1485053,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,46.7106
Rli corp.,RLI,"",13443.0,1152000.0,0.0681,0.0543,240,43.0,0.320896,addition,0.0300134,Q4 2018,FINANCE,13F,06/30/2019,69.0435
Perficient inc.,PRFT,"",32709.0,1123000.0,0.0664,0.0311,241,12587.0,62.553424,addition,0.0996011,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,30.0568
Netscout systems inc.,NTCT,"",43436.0,1103000.0,0.0652,0.0917,242,-14364.0,-24.851211,reduction,0.0572581,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,23.63
Infinera corp,INFN,"",378100.0,1100000.0,0.065,0.0929,243,-588.0,-0.155273,reduction,0.2107581,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,3.99
Freshpet inc,FRPT,"",24019.0,1093000.0,0.0646,0.0751,244,-7400.0,-23.552627,reduction,0.0665715,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,16.4546
Extreme networks inc.,EXTR,"",167200.0,1082000.0,0.064,0.0708,245,0.0,0.0,,0.1377606,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,6.1
Coca-cola consolidated inc,COKE,"",3606.0,1079000.0,0.0638,0.1269,246,-4193.0,-53.763303,reduction,0.0384845,Q3 2017,CONSUMER STAPLES,13F,06/30/2019,205.7186
Care.com inc,CRCM,"",97478.0,1070000.0,0.0632,0.0884,247,18332.0,23.162257,addition,0.2974611,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,16.1913
Virtusa corp,VRTU,"",24014.0,1067000.0,0.0631,0.087,248,-4786.0,-16.618056,reduction,0.0793851,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,44.08
Flexion therapeutics inc,FLXN,"",86200.0,1060000.0,0.0627,0.0609,249,-62.0,-0.071874,reduction,0.2261874,Q1 2019,HEALTH CARE,13F,06/30/2019,12.48
Steelcase inc. class a,SCS,"",61715.0,1055000.0,0.0624,0.0509,250,-172.0,-0.277926,reduction,0.0526040,Q3 2018,INDUSTRIALS,13F,06/30/2019,18.4946
Appian corp,APPN,"",29092.0,1049000.0,0.062,0.1147,251,-29834.0,-50.629603,reduction,0.0448397,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,34.43
Advanced drainage systems inc,WMS,"",31722.0,1040000.0,0.0615,0.0546,252,-5778.0,-15.408,reduction,0.0548444,Q3 2017,INDUSTRIALS,13F,06/30/2019,21.2804
Carbonite inc,CARB,"",39900.0,1039000.0,0.0614,0.0662,253,-7300.0,-15.466102,reduction,0.1150187,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,25.26
Despegar.com corp,DESP,"",74400.0,1033000.0,0.0611,0.0354,254,32400.0,77.142857,addition,0.1075766,Q1 2019,COMMUNICATIONS,13F,06/30/2019,14.4602
Worthington industries inc.,WOR,"",25612.0,1031000.0,0.0609,0.054,255,12.0,0.046875,addition,0.0456135,Q4 2018,MATERIALS,13F,06/30/2019,34.8425
Lakeland financial corp.,LKFN,"",21076.0,987000.0,0.0583,0.0564,256,-1000.0,-4.529806,reduction,0.0822639,Q4 2015,FINANCE,13F,06/30/2019,37.9678
Amag pharmaceuticals  inc.,AMAG,"",96842.0,967000.0,0.0572,0.0524,257,24842.0,34.502778,addition,0.2855854,Q4 2018,HEALTH CARE,13F,06/30/2019,13.8561
Intellia therapeutics inc,NTLA,"",58288.0,954000.0,0.0564,,258,58288.0,,new,0.1192471,Q1 2018,HEALTH CARE,13F,06/30/2019,16.37
Apellis pharmaceuticals inc,APLS,"",36920.0,936000.0,0.0553,0.0313,259,8520.0,30.0,addition,0.0579592,Q1 2019,HEALTH CARE,13F,06/30/2019,20.8477
Fluidigm corp,FLDM,"",74838.0,922000.0,0.0545,0.0562,260,38.0,0.050802,addition,0.1078357,Q2 2016,HEALTH CARE,13F,06/30/2019,10.6762
Third point reinsurance ltd,TPRE,"",88800.0,916000.0,0.0541,0.0437,261,14319.0,19.225037,addition,0.0944279,Q1 2019,FINANCE,13F,06/30/2019,10.3703
Mge energy inc. (madison gas & electric),MGEE,"",12462.0,911000.0,0.0538,0.0479,262,0.0,0.0,,0.0359446,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,51.4556
Lexicon pharmaceuticals inc,LXRX,"",142600.0,897000.0,0.053,0.0538,263,-28646.0,-16.727982,reduction,0.1341865,Q4 2017,HEALTH CARE,13F,06/30/2019,9.4664
Progenics pharmaceuticals inc,PGNX,"",139900.0,863000.0,0.051,0.0399,264,-12300.0,-8.081472,reduction,0.1618838,Q1 2019,HEALTH CARE,13F,06/30/2019,4.64
Orasure technologies inc,OSUR,"",92700.0,860000.0,0.0508,,265,92700.0,,new,0.1501701,Q2 2019,HEALTH CARE,13F,06/30/2019,9.28
Ew scripps company cl a,SSP,"",55404.0,847000.0,0.0501,0.0657,266,4.0,0.00722,addition,0.0685100,Q2 2018,COMMUNICATIONS,13F,06/30/2019,13.3901
Ofg bancorp,OFG,"",35412.0,842000.0,0.0498,0.0396,267,12.0,0.033898,addition,0.0689620,Q1 2019,FINANCE,13F,06/30/2019,19.7913
Cannae holdings inc,CNNE,"",28900.0,838000.0,0.0495,0.0453,268,-4100.0,-12.424242,reduction,0.0400166,Q4 2018,FINANCE,13F,06/30/2019,17.12
Nova measuring instruments ltd,NVMI,"",32700.0,837000.0,0.0495,0.0477,269,-800.0,-2.38806,reduction,0.1169110,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,22.09
Keane group inc,FRAC,"",123309.0,829000.0,0.049,0.0794,270,-5720.0,-4.433112,reduction,0.1174595,Q4 2018,ENERGY,13F,06/30/2019,8.18
Vista outdoor inc,VSTO,"",93100.0,827000.0,0.0489,0.0319,271,22628.0,32.109206,addition,0.1612121,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,8.2215
Luminex corp,LMNX,"",39402.0,813000.0,0.0481,0.0376,272,10517.0,36.409901,addition,0.0874628,Q1 2019,HEALTH CARE,13F,06/30/2019,22.3774
Banc of california inc,BANC,"",56300.0,787000.0,0.0465,0.0419,273,2766.0,5.16681,addition,0.1106525,Q3 2018,FINANCE,13F,06/30/2019,17.4974
Mbia inc.,MBI,"",84310.0,785000.0,0.0464,0.0452,274,264.0,0.314114,addition,0.0994691,Q3 2018,FINANCE,13F,06/30/2019,10.6857
The chefs warehouse inc,CHEF,"",21634.0,759000.0,0.0449,0.0379,275,11.0,0.050872,addition,0.0722578,Q3 2016,CONSUMER STAPLES,13F,06/30/2019,22.0962
Rush enterprises inc,RUSHA,"",20507.0,749000.0,0.0443,,276,20507.0,,new,0.0564465,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,36.52
New mountain finance corp,NMFC,"",51800.0,724000.0,0.0428,0.0397,277,-4.0,-0.007721,reduction,0.0591932,Q3 2018,INDUSTRIALS,13F,06/30/2019,13.0735
Collegium pharmaceutical inc,COLL,"",54800.0,721000.0,0.0426,,278,54800.0,,new,0.1637287,Q2 2019,HEALTH CARE,13F,06/30/2019,13.15
Heska corp,HSKA,"",8211.0,699000.0,0.0413,,279,8211.0,,new,0.1052692,Q2 2019,HEALTH CARE,13F,06/30/2019,85.17
Marinemax inc.,HZO,"",42351.0,696000.0,0.0411,0.0356,280,9451.0,28.726444,addition,0.1548483,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,18.553
Unitil corp,UTL,"",11519.0,690000.0,0.0408,0.0314,281,1248.0,12.150716,addition,0.0772051,Q4 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,47.1896
Adtran inc,ADTN,"",44814.0,683000.0,0.0404,0.0277,282,9014.0,25.178771,addition,0.0936943,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,16.4646
Vivint solar inc,VSLR,"",90003.0,657000.0,0.0388,0.0205,283,16903.0,23.123119,addition,0.0740035,Q3 2017,ENERGY,13F,06/30/2019,4.5005
Trustco bank corp (ny),TRST,"",83014.0,657000.0,0.0388,0.0364,284,5.0,0.006023,addition,0.0856609,Q2 2017,FINANCE,13F,06/30/2019,8.0129
Solid biosciences inc,SLDB,"",113300.0,651000.0,0.0385,,285,113300.0,,new,No Data,Q2 2019,HEALTH CARE,13F,06/30/2019,5.75
Cytokinetics inc,CYTK,"",56122.0,631000.0,0.0373,0.029,286,-7309.0,-11.522757,reduction,0.0956408,Q2 2018,HEALTH CARE,13F,06/30/2019,8.2059
Tennant co.,TNC,"",10100.0,618000.0,0.0365,0.0281,287,2094.0,26.155383,addition,0.0554640,Q4 2018,INDUSTRIALS,13F,06/30/2019,53.9946
Kratos defense & security solutions inc,KTOS,"",27016.0,618000.0,0.0365,,288,27016.0,,new,0.0254604,Q2 2019,INDUSTRIALS,13F,06/30/2019,22.89
Impinj inc,PI,"",21514.0,616000.0,0.0364,0.0218,289,-1486.0,-6.46087,reduction,0.0972604,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,16.755
Tcg bdc inc,CGBD,"",39600.0,604000.0,0.0357,0.0324,290,-47.0,-0.118546,reduction,0.0662651,Q4 2018,FINANCE,13F,06/30/2019,13.5115
Mobileiron inc,MOBL,"",97191.0,603000.0,0.0356,0.0302,291,-519.0,-0.531164,reduction,0.0893957,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,5.6288
Tetra tech  inc.,TTEK,"",7605.0,597000.0,0.0353,,292,7605.0,,new,0.0139158,Q2 2019,INDUSTRIALS,13F,06/30/2019,78.55
Assembly biosciences inc,ASMB,"",44100.0,595000.0,0.0352,,293,44100.0,,new,0.1715286,Q2 2019,HEALTH CARE,13F,06/30/2019,13.49
Prothena corp plc,PRTA,"",55803.0,590000.0,0.0349,0.0404,294,-3100.0,-5.26289,reduction,0.1398571,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,12.13
Intra-cellular therapies inc,ITCI,"",45204.0,587000.0,0.0347,,295,45204.0,,new,0.0819358,Q2 2019,HEALTH CARE,13F,06/30/2019,12.98
Surmodics  inc.,SRDX,"",13400.0,578000.0,0.0342,0.0215,296,4627.0,52.741366,addition,0.0993328,Q2 2017,HEALTH CARE,13F,06/30/2019,39.4106
Newpark resource inc,NR,"",75900.0,563000.0,0.0333,0.0301,297,17675.0,30.356376,addition,0.0842771,Q1 2018,ENERGY,13F,06/30/2019,7.954
Acushnet holdings corp,GOLF,"",21455.0,563000.0,0.0333,0.0213,298,5155.0,31.625767,addition,0.0284662,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,22.317
Colliers international group inc,CIGI,"",7710.0,552000.0,0.0326,0.0486,299,-5159.0,-40.088585,reduction,0.0201516,Q2 2018,REAL ESTATE,13F,06/30/2019,71.1306
Presidio inc,PSDO,"",40293.0,551000.0,0.0326,0.0394,300,-6807.0,-14.452229,reduction,0.0484407,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,14.8
Neophotonics corp,NPTN,"",130900.0,547000.0,0.0323,0.0241,301,63100.0,93.067847,addition,0.2761021,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,5.3686
Retrophin inc,RTRX,"",27064.0,544000.0,0.0322,0.0819,302,-36969.0,-57.734293,reduction,0.0630128,Q1 2017,MATERIALS,13F,06/30/2019,20.0625
Twist bioscience corp,TWST,"",17800.0,516000.0,0.0305,,303,17800.0,,new,0.0546683,Q2 2019,HEALTH CARE,13F,06/30/2019,29.01
Magnachip semiconductor corp,MX,"",49411.0,511000.0,0.0302,0.024,304,-7912.0,-13.802488,reduction,0.1437620,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,11.315
Radware ltd.,RDWR,"",20500.0,507000.0,0.03,0.0303,305,0.0,0.0,,0.0437100,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,22.71
