Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Regeneron pharmaceuticals inc.,REGN,PUT,76000.0,23788000.0,0.0211,0.0057,829,60700.0,396.732026,addition,N/A,Q1 2017,HEALTH CARE,13F,06/30/2019,
Csx corp,CSX,CALL,307300.0,23776000.0,0.0211,0.0109,830,147300.0,92.0625,addition,N/A,Q3 2017,TRANSPORTS,13F,06/30/2019,
Cooper companies (the),COO,"",70403.0,23719000.0,0.021,0.019,831,189.0,0.269177,addition,0.1422570,Q1 2005,HEALTH CARE,13F,06/30/2019,189.3364
National retail properties  inc.,NNN,"",445330.0,23607000.0,0.0209,0.0342,832,-231360.0,-34.189954,reduction,0.2723564,Q2 2005,REAL ESTATE,13F,06/30/2019,41.3524
Lennar corp. class a,LEN,"",486685.0,23585000.0,0.0209,0.0221,833,-7422.0,-1.502104,reduction,0.1510740,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,50.1566
American airlines group inc,AAL,CALL,721900.0,23541000.0,0.0209,0.0057,834,524700.0,266.075051,addition,N/A,Q4 2017,TRANSPORTS,13F,06/30/2019,
Genuine parts co.,GPC,"",226914.0,23505000.0,0.0208,0.0215,835,16876.0,8.034737,addition,0.1553354,Q1 2005,INDUSTRIALS,13F,06/30/2019,87.606
Yirendai ltd adr,YRD,"",1702100.0,23421000.0,0.0207,0.0197,836,106175.0,6.652882,addition,2.7649448,Q4 2017,FINANCE,13F,06/30/2019,14.7156
State street corp. (state street bank & trust co.  boston  ma),STT,"",417549.0,23408000.0,0.0207,0.0272,837,-35643.0,-7.864878,reduction,0.1120696,Q1 2005,FINANCE,13F,06/30/2019,66.1981
Ferrari n.v.,RACE,PUT,145000.0,23406000.0,0.0207,0.0006,838,140000.0,2800.0,addition,N/A,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Fibrogen inc,FGEN,"",516640.0,23341000.0,0.0207,0.0253,839,6796.0,1.332957,addition,0.5943856,Q1 2015,HEALTH CARE,13F,06/30/2019,45.1276
Kb financial group inc adr,KB,"",590795.0,23325000.0,0.0207,0.004,840,473636.0,404.267705,addition,0.1516298,Q3 2017,FINANCE,13F,06/30/2019,42.3391
Chipotle mexican grill  inc.,CMG,"",31686.0,23221000.0,0.0206,0.0304,841,-15238.0,-32.473787,reduction,0.1143074,Q2 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,432.1715
Q2 holdings inc,QTWO,"",302638.0,23109000.0,0.0205,0.0092,842,157069.0,107.900034,addition,0.6353937,Q2 2014,COMMUNICATIONS,13F,06/30/2019,67.4229
Incyte corporation,INCY,"",271401.0,23058000.0,0.0204,0.0198,843,19229.0,7.625351,addition,0.1261919,Q1 2005,HEALTH CARE,13F,06/30/2019,77.4889
Bp plc adr (british petroleum),BP,"",551591.0,23002000.0,0.0204,0.0113,844,267365.0,94.067749,addition,0.0162445,Q1 2005,ENERGY,13F,06/30/2019,42.2281
Mplx l.p.,MPLX,"",713728.0,22975000.0,0.0204,0.0033,845,602568.0,542.072688,addition,0.0675118,Q4 2012,ENERGY,13F,06/30/2019,32.4241
Cbs corp,CBS,PUT,458000.0,22854000.0,0.0202,,846,458000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Noble energy  inc,NBL,"",1020112.0,22849000.0,0.0202,0.0149,847,361007.0,54.772305,addition,0.2133010,Q1 2005,ENERGY,13F,06/30/2019,29.4513
Posco  inc. adr,PKX,"",430226.0,22828000.0,0.0202,0.0028,848,374855.0,676.987954,addition,0.1233623,Q4 2017,MATERIALS,13F,06/30/2019,55.2509
Dte energy co  6.50% equity units due 10/1/2019,DTV,"",405000.0,22761000.0,0.0202,0.0294,849,-178094.0,-30.542931,reduction,No Data,Q4 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,54.2984
Take-two interactive software  inc.,TTWO,CALL,200000.0,22706000.0,0.0201,,850,200000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Tapestry inc,TPR,"",715521.0,22702000.0,0.0201,0.0252,851,-134150.0,-15.788464,reduction,0.2485915,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,37.7157
American airlines group inc,AAL,PUT,695500.0,22680000.0,0.0201,0.007,852,455600.0,189.912464,addition,N/A,Q3 2017,TRANSPORTS,13F,06/30/2019,
Laboratory corp of america holdings,LH,"",130450.0,22553000.0,0.02,0.0243,853,-43499.0,-25.006755,reduction,0.1335210,Q1 2005,HEALTH CARE,13F,06/30/2019,126.9294
Cabot oil & gas corp.,COG,"",982008.0,22547000.0,0.02,0.0162,854,301976.0,44.406146,addition,0.2347112,Q1 2005,ENERGY,13F,06/30/2019,24.5695
Vici properties inc,VICI,"",1021958.0,22524000.0,0.02,0.0179,855,125998.0,14.062905,addition,0.2216781,Q1 2018,REAL ESTATE,13F,06/30/2019,19.4928
Dxc technology company,DXC,"",407962.0,22500000.0,0.0199,0.0242,856,-4297.0,-1.042306,reduction,0.1557345,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,48.6881
Encore capital group inc,ECPG,"",663357.0,22469000.0,0.0199,0.0131,857,135149.0,25.586322,addition,2.1357276,Q2 2009,FINANCE,13F,06/30/2019,34.9765
Kinross gold corp. adr,KGC,"",5784074.0,22442000.0,0.0199,0.0125,858,1803412.0,45.304324,addition,0.4614707,Q4 2013,MATERIALS,13F,06/30/2019,3.9775
Qualcomm inc.,QCOM,PUT,295000.0,22441000.0,0.0199,0.0087,859,127100.0,75.699821,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Pultegroup inc,PHM,"",706170.0,22329000.0,0.0198,0.0211,860,-119488.0,-14.471852,reduction,0.2575195,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,20.672
Crown castle international corp  6.875% cumulative mandatory convertible preferred stock series a,CCI+A,"",18568.0,22315000.0,0.0198,0.0107,861,8703.0,88.220983,addition,N/A,Q3 2017,REAL ESTATE,13F,06/30/2019,1188.516
Hess corp,HES,PUT,350000.0,22250000.0,0.0197,0.0055,862,250000.0,250.0,addition,N/A,Q4 2016,ENERGY,13F,06/30/2019,
Dupont de nemours inc,DD,CALL,296208.0,22236000.0,0.0197,0.0284,863,-286692.0,-49.183736,addition,N/A,Q3 2017,MATERIALS,13F,06/30/2019,
Lexinfintech holdings ltd,LX,"",1984861.0,22151000.0,0.0196,,864,1984861.0,,new,1.1302021,Q2 2019,FINANCE,13F,06/30/2019,11.16
Lennox international  inc.,LII,"",80382.0,22105000.0,0.0196,0.0263,865,-28632.0,-26.264516,reduction,0.2075445,Q1 2005,INDUSTRIALS,13F,06/30/2019,195.2891
International paper co.,IP,"",508482.0,22028000.0,0.0195,0.0197,866,40699.0,8.700402,addition,0.1294374,Q1 2005,MATERIALS,13F,06/30/2019,41.0723
Ameren corporation,AEE,"",293243.0,22026000.0,0.0195,0.0213,867,-24648.0,-7.753601,reduction,0.1193015,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,49.4
Tractor supply company,TSCO,"",202304.0,22011000.0,0.0195,0.0152,868,31897.0,18.718128,addition,0.1696185,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,77.6027
Cerner corp.,CERN,CALL,300000.0,21990000.0,0.0195,0.0013,869,275000.0,1100.0,addition,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Amerisourcebergen corp (holding co),ABC,"",257819.0,21982000.0,0.0195,0.0145,870,58389.0,29.277942,addition,0.1226658,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,76.8003
Galapagos nv adr,GLPG,"",170162.0,21939000.0,0.0194,0.022,871,-34937.0,-17.034213,reduction,0.3104013,Q2 2017,HEALTH CARE,13F,06/30/2019,100.6587
Infosys ltd adr,INFY,"",2047181.0,21905000.0,0.0194,0.0091,872,1139628.0,125.571509,addition,0.0479276,Q3 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,12.5021
Ishares msci philippines etf,EPHE,"",615086.0,21903000.0,0.0194,0.028,873,-279247.0,-31.224052,reduction,No Data,Q3 2018,FINANCE,13F,06/30/2019,32.4482
Huazhu grp ltd ads adr,HTHT,"",604122.0,21900000.0,0.0194,0.0212,874,53148.0,9.64619,addition,0.2058337,Q3 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,39.3421
Leggett & platt inc.,LEG,"",570595.0,21894000.0,0.0194,0.0219,875,1031.0,0.181016,addition,0.4340116,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,35.5778
Conocophillips (phillips petroleum),COP,PUT,358700.0,21881000.0,0.0194,0.0179,876,65300.0,22.256305,addition,N/A,Q4 2013,ENERGY,13F,06/30/2019,
Vulcan materials company,VMC,"",159326.0,21877000.0,0.0194,0.0117,877,51132.0,47.259552,addition,0.1204369,Q4 2012,MATERIALS,13F,06/30/2019,104.9487
Marketaxess holdings inc,MKTX,"",67907.0,21826000.0,0.0193,0.0095,878,25456.0,59.965607,addition,0.1798385,Q4 2009,FINANCE,13F,06/30/2019,212.2893
Momo inc adr,MOMO,"",609230.0,21812000.0,0.0193,0.0338,879,-359884.0,-37.135363,reduction,0.2934210,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,32.7236
Grainger (w.w.) inc.,GWW,"",81144.0,21765000.0,0.0193,0.0229,880,-2226.0,-2.670025,reduction,0.1486971,Q1 2005,INDUSTRIALS,13F,06/30/2019,234.1538
Kraft heinz co. (the),KHC,PUT,695000.0,21573000.0,0.0191,0.0104,881,345000.0,98.571429,addition,N/A,Q3 2017,CONSUMER STAPLES,13F,06/30/2019,
Ishares inc. msci japan index,EWJ,"",394693.0,21542000.0,0.0191,0.0181,882,32649.0,9.017965,addition,No Data,Q2 2005,FINANCE,13F,06/30/2019,53.8173
Spirit aerosystems holdings inc. class a,SPR,"",264727.0,21541000.0,0.0191,0.0255,883,-40601.0,-13.297503,reduction,0.2557996,Q4 2006,INDUSTRIALS,13F,06/30/2019,74.7498
Lear corp,LEA,"",154497.0,21518000.0,0.0191,0.0231,884,-32047.0,-17.179325,reduction,0.2530663,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,135.442
Oasis petroleum inc,OAS,"",3786271.0,21506000.0,0.019,0.0044,885,2994179.0,378.008994,addition,1.1763355,Q1 2012,ENERGY,13F,06/30/2019,6.1291
Colgate-palmolive co.,CL,PUT,300000.0,21501000.0,0.019,0.0031,886,250000.0,500.0,addition,N/A,Q4 2018,CONSUMER STAPLES,13F,06/30/2019,
Garmin ltd,GRMN,CALL,269300.0,21490000.0,0.019,,887,269300.0,,new,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Epam systems  inc.,EPAM,"",123816.0,21432000.0,0.019,0.006,888,84831.0,217.599077,addition,0.2257356,Q4 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,146.1959
Myokardia inc,MYOK,"",426722.0,21396000.0,0.019,0.018,889,47633.0,12.565123,addition,0.9252428,Q3 2017,HEALTH CARE,13F,06/30/2019,46.4411
Vaneck vect junior gold miners etf,GDXJ,"",609918.0,21323000.0,0.0189,0.0242,890,-227146.0,-27.136037,reduction,No Data,Q4 2009,MATERIALS,13F,06/30/2019,30.4143
Andeavor logistics lp,ANDX,"",585080.0,21256000.0,0.0188,0.012,891,210999.0,56.404629,addition,N/A,Q2 2011,ENERGY,13F,06/30/2019,26.0136
Alnylam pharmaceuticals inc,ALNY,"",292378.0,21215000.0,0.0188,0.0241,892,10046.0,3.558222,addition,0.2629062,Q4 2009,HEALTH CARE,13F,06/30/2019,88.4437
Yy inc adr,YY,"",304086.0,21191000.0,0.0188,0.028,893,-60917.0,-16.689452,reduction,0.3761113,Q2 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,71.0343
Ishares msci india index fund,INDA,CALL,600000.0,21180000.0,0.0188,,894,600000.0,,new,No Data,Q3 2018,FINANCE,13F,06/30/2019,
Hill-rom holdings,HRC,"",202370.0,21172000.0,0.0188,0.0084,895,115729.0,133.57302,addition,0.3028584,Q2 2008,HEALTH CARE,13F,06/30/2019,89.4566
Lincoln national corp.,LNC,"",328387.0,21164000.0,0.0187,0.0223,896,-88255.0,-21.182454,reduction,0.1640377,Q1 2005,FINANCE,13F,06/30/2019,55.0791
Sunrun inc,RUN,"",1124575.0,21097000.0,0.0187,0.02,897,-432157.0,-27.760527,reduction,0.9561899,Q3 2015,ENERGY,13F,06/30/2019,10.9187
American electric power co. (american gas & electric),AEP,CALL,239700.0,21096000.0,0.0187,0.0125,898,75700.0,46.158537,addition,N/A,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Molson coors brewing company,TAP,"",376563.0,21087000.0,0.0187,0.0226,899,-38973.0,-9.378971,reduction,0.1740527,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,72.829
Ironwood pharmaceuticals inc,IRWD,"",1921917.0,21026000.0,0.0186,0.0197,900,324714.0,20.330165,addition,1.2280620,Q1 2010,HEALTH CARE,13F,06/30/2019,12.2329
Tractor supply company,TSCO,CALL,191800.0,20868000.0,0.0185,0.0011,901,179800.0,1498.333333,addition,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Regeneron pharmaceuticals inc.,REGN,CALL,66600.0,20846000.0,0.0185,0.0039,902,56300.0,546.601942,addition,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Pepsico inc. (loft  inc.),PEP,PUT,158500.0,20784000.0,0.0184,0.0108,903,61800.0,63.908997,addition,N/A,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,
Grubhub inc,GRUB,"",265301.0,20691000.0,0.0183,0.0118,904,79224.0,42.575923,addition,0.2904226,Q2 2014,COMMUNICATIONS,13F,06/30/2019,74.7272
Centurylink inc,CTL,"",1759335.0,20690000.0,0.0183,0.0329,905,-1250795.0,-41.552857,reduction,0.1612929,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,19.0359
Kroger co.,KR,PUT,952700.0,20683000.0,0.0183,0.0122,906,410000.0,75.548185,addition,N/A,Q1 2017,CONSUMER STAPLES,13F,06/30/2019,
Spdr s&p regional banking etf,KRE,PUT,386700.0,20661000.0,0.0183,0.0153,907,61000.0,18.728892,addition,No Data,Q2 2018,FINANCE,13F,06/30/2019,
United airlines holdings inc,UAL,"",235956.0,20657000.0,0.0183,0.0252,908,-109767.0,-31.749985,reduction,0.0918403,Q2 2015,TRANSPORTS,13F,06/30/2019,71.6063
Spdr materials select sector etf,XLB,PUT,352800.0,20639000.0,0.0183,0.0096,909,162800.0,85.684211,addition,No Data,Q3 2016,MATERIALS,13F,06/30/2019,
Pdc energy corp.,PDCE,"",572296.0,20637000.0,0.0183,0.0064,910,398590.0,229.462425,addition,0.9142109,Q1 2005,ENERGY,13F,06/30/2019,36.6002
Urogen pharma ltd,URGN,"",572562.0,20577000.0,0.0182,0.0174,911,56953.0,11.045773,addition,2.7395311,Q3 2017,HEALTH CARE,13F,06/30/2019,41.1652
Bausch health companies,BHC,"",815584.0,20569000.0,0.0182,0.0144,912,176548.0,27.627239,addition,0.2334910,Q4 2013,HEALTH CARE,13F,06/30/2019,40.8263
Zendesk inc,ZEN,"",231001.0,20567000.0,0.0182,0.0087,913,118981.0,106.214069,addition,0.2081465,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,72.5509
Douglas emmett inc,DEI,"",515394.0,20535000.0,0.0182,0.0218,914,-74674.0,-12.655152,reduction,0.2940907,Q4 2006,REAL ESTATE,13F,06/30/2019,33.6376
Ishares s&p 500 value etf,IVE,"",176156.0,20535000.0,0.0182,0.0208,915,-26505.0,-13.078491,reduction,No Data,Q2 2005,FINANCE,13F,06/30/2019,108.9819
Vistra energy cp,VST,"",906955.0,20533000.0,0.0182,0.0149,916,277585.0,44.105216,addition,0.1844604,Q2 2017,ENERGY,13F,06/30/2019,22.3114
Altria group  inc. (philip morris),MO,CALL,432900.0,20498000.0,0.0182,0.0013,917,408900.0,1703.75,addition,N/A,Q2 2016,CONSUMER STAPLES,13F,06/30/2019,
Cvs health corp. (melville shoe),CVS,PUT,375000.0,20434000.0,0.0181,0.0487,918,-613900.0,-62.079078,reduction,N/A,Q4 2018,CONSUMER STAPLES,13F,06/30/2019,
Td ameritrade holding corp class a,AMTD,"",408657.0,20401000.0,0.0181,0.0162,919,53064.0,14.922678,addition,0.0745018,Q1 2005,FINANCE,13F,06/30/2019,38.2442
Weyerhaeuser corp.,WY,"",774341.0,20394000.0,0.0181,0.0207,920,-86693.0,-10.068476,reduction,0.1039482,Q4 2012,MATERIALS,13F,06/30/2019,31.065
Mgm resorts international  inc.,MGM,CALL,713200.0,20376000.0,0.018,,921,713200.0,,new,N/A,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,
Vaneck vect junior gold miners etf,GDXJ,PUT,581600.0,20333000.0,0.018,0.016,922,30400.0,5.515239,addition,No Data,Q1 2019,MATERIALS,13F,06/30/2019,
Nektar therapeutics  inc.,NKTR,"",570271.0,20289000.0,0.018,0.0145,923,96214.0,20.295872,addition,0.3253671,Q1 2005,HEALTH CARE,13F,06/30/2019,33.2537
Liberty property trust,LPT,"",405021.0,20268000.0,0.018,0.0201,924,-49027.0,-10.797757,reduction,0.2728700,Q2 2005,REAL ESTATE,13F,06/30/2019,36.1459
Starwood property trust inc,STWD,"",888004.0,20175000.0,0.0179,0.0067,925,560428.0,171.083352,addition,0.3154768,Q3 2009,REAL ESTATE,13F,06/30/2019,22.1144
Owens corning inc,OC,"",346441.0,20163000.0,0.0179,0.011,926,90189.0,35.195433,addition,0.3184493,Q4 2006,INDUSTRIALS,13F,06/30/2019,64.3138
Spdr consumer discretionary select sector etf,XLY,PUT,168000.0,20026000.0,0.0177,0.0022,927,146400.0,677.777778,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,
Pampa energia s.a.,PAM,"",575850.0,19964000.0,0.0177,0.0008,928,544975.0,1765.101215,addition,0.7577971,Q3 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,35.5604
Centerpoint energy inc,CNP,"",696880.0,19951000.0,0.0177,0.0192,929,12793.0,1.870084,addition,0.1387599,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,25.1082
Starbucks corp.,SBUX,CALL,237900.0,19943000.0,0.0177,0.0127,930,50000.0,26.609899,addition,N/A,Q1 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,
Penn national gaming inc.,PENN,"",1035076.0,19934000.0,0.0177,0.0188,931,7660.0,0.74556,addition,0.8933080,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,21.5618
Shaw communications inc class b,SJR,"",977541.0,19922000.0,0.0176,0.0198,932,-61967.0,-5.961185,reduction,0.1980432,Q1 2014,COMMUNICATIONS,13F,06/30/2019,22.8154
Ishares 20+ year treasury bond etf,TLT,PUT,150000.0,19922000.0,0.0176,,933,150000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Logitech international sa adr,LOGI,PUT,500500.0,19899000.0,0.0176,0.0002,934,494500.0,8241.666667,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ctrip.com international ltd adr,CTRP,PRN,19705000.0,19828000.0,0.0176,0.0133,935,5846000.0,42.181976,addition,N/A,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,
Okta inc,OKTA,CALL,160100.0,19774000.0,0.0175,,936,160100.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Corteva inc,CTVA,"",668410.0,19764000.0,0.0175,,937,668410.0,,new,0.0892534,Q2 2019,MATERIALS,13F,06/30/2019,29.57
Northern trust corp.,NTRS,"",219569.0,19762000.0,0.0175,0.0171,938,11820.0,5.689558,addition,0.1021774,Q1 2005,FINANCE,13F,06/30/2019,72.328
Pembina pipeline corp,PBA,"",530528.0,19743000.0,0.0175,0.0174,939,11802.0,2.27519,addition,0.1038053,Q4 2013,ENERGY,13F,06/30/2019,33.4661
Wellpoint inc.,WLP,PRN,5055000.0,19728000.0,0.0175,0.0284,940,-2782000.0,-35.498277,reduction,N/A,Q4 2013,HEALTH CARE,13F,06/30/2019,
Citigroup  inc.,C,CALL,281200.0,19692000.0,0.0174,0.0265,941,-185000.0,-39.68254,reduction,N/A,Q4 2013,FINANCE,13F,06/30/2019,
Macys inc,M,"",915742.0,19653000.0,0.0174,0.0172,942,130295.0,16.588643,addition,0.2964814,Q2 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,32.9658
Apache corp.,APA,"",678284.0,19651000.0,0.0174,0.0268,943,-169731.0,-20.015094,reduction,0.1804139,Q1 2005,ENERGY,13F,06/30/2019,50.3079
Hubspot inc,HUBS,"",115156.0,19636000.0,0.0174,0.0126,944,32236.0,38.876025,addition,0.2709553,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,149.902
Coupa software inc,COUP,"",154567.0,19569000.0,0.0173,0.0044,945,100975.0,188.414316,addition,0.2502299,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,102.6393
Huntington ingalls industries inc,HII,"",86568.0,19455000.0,0.0172,0.019,946,-13725.0,-13.684903,reduction,0.2083466,Q2 2011,INDUSTRIALS,13F,06/30/2019,184.8879
Duke energy corp.,DUK,CALL,219500.0,19369000.0,0.0172,0.0658,947,-581500.0,-72.596754,reduction,N/A,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Hasbro inc.,HAS,"",183270.0,19367000.0,0.0172,0.0191,948,-62398.0,-25.399319,reduction,0.1452219,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,73.2547
Delta air lines inc.,DAL,CALL,340800.0,19340000.0,0.0171,0.0181,949,-44000.0,-11.434511,reduction,N/A,Q4 2015,TRANSPORTS,13F,06/30/2019,
Blackrock inc. class a,BLK,PUT,41200.0,19335000.0,0.0171,0.0122,950,9800.0,31.210191,addition,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Arista networks inc,ANET,"",74418.0,19320000.0,0.0171,0.0157,951,19680.0,35.953086,addition,0.0971007,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,183.9071
Twitter inc,TWTR,CALL,552900.0,19296000.0,0.0171,0.0139,952,90200.0,19.494273,addition,N/A,Q4 2015,COMMUNICATIONS,13F,06/30/2019,
Procter & gamble co. (oh) (1905),PG,PUT,175800.0,19276000.0,0.0171,0.0202,953,-37300.0,-17.503519,reduction,N/A,Q3 2016,CONSUMER STAPLES,13F,06/30/2019,
Lockheed martin corp.,LMT,CALL,53000.0,19268000.0,0.0171,0.0233,954,-31900.0,-37.573616,reduction,N/A,Q4 2016,INDUSTRIALS,13F,06/30/2019,
Nabors industries ltd  6.00% mandatory conv cumul preferred shares series a,NBR+A,"",855026.0,19221000.0,0.017,0.0161,955,205026.0,31.542462,addition,N/A,Q2 2018,ENERGY,13F,06/30/2019,40.263
Ishares 20+ year treasury bond etf,TLT,"",144358.0,19172000.0,0.017,0.1107,956,-815594.0,-84.961956,reduction,No Data,Q2 2005,FINANCE,13F,06/30/2019,122.9221
British american tobacco industries,BTI,"",548915.0,19141000.0,0.017,0.0017,957,503821.0,1117.268373,addition,0.0563539,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,36.3435
General electric co,GE,CALL,1815500.0,19063000.0,0.0169,0.0143,958,245900.0,15.666412,addition,N/A,Q3 2014,INDUSTRIALS,13F,06/30/2019,
China life insurance co. ltd. ads adr,LFC,"",1539149.0,19040000.0,0.0169,0.0148,959,334209.0,27.736568,addition,0.0272274,Q1 2005,FINANCE,13F,06/30/2019,14.0989
Amerigas partners l.p.,APU,"",542318.0,18894000.0,0.0167,0.0003,960,530927.0,4660.934071,addition,N/A,Q4 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,222.4539
Transmedics group inc,TMDX,"",651040.0,18874000.0,0.0167,,961,651040.0,,new,3.0825758,Q2 2019,HEALTH CARE,13F,06/30/2019,28.99
Robert half international  inc.,RHI,"",330172.0,18824000.0,0.0167,0.0185,962,19194.0,6.172141,addition,0.2808540,Q1 2005,INDUSTRIALS,13F,06/30/2019,47.9746
Mgm resorts international  inc.,MGM,"",658121.0,18803000.0,0.0167,0.0184,963,-128234.0,-16.307393,reduction,0.1262146,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,24.1661
Adobe systems  inc.,ADBE,CALL,63800.0,18799000.0,0.0167,0.0047,964,44400.0,228.865979,addition,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Deere & co.,DE,CALL,113400.0,18792000.0,0.0166,0.1069,965,-619900.0,-84.535661,reduction,N/A,Q2 2018,INDUSTRIALS,13F,06/30/2019,
Vanguard ftse emerging markets etf,VWO,PUT,438500.0,18649000.0,0.0165,0.0169,966,1600.0,0.366217,addition,No Data,Q3 2017,FINANCE,13F,06/30/2019,
Interpublic group of companies inc (the),IPG,"",822258.0,18577000.0,0.0165,0.0159,967,-7796.0,-0.939216,reduction,0.2123491,Q1 2005,COMMUNICATIONS,13F,06/30/2019,19.9544
Advance auto parts  inc.,AAP,PUT,120500.0,18574000.0,0.0165,0.0035,968,98000.0,435.555556,addition,N/A,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Conagra brands inc,CAG,"",699355.0,18547000.0,0.0164,0.018,969,-10676.0,-1.503596,reduction,0.1438617,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,25.3942
Verizon communications,VZ,CALL,321400.0,18362000.0,0.0163,0.0263,970,-166900.0,-34.179807,reduction,N/A,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Medidata solutions inc,MDSO,"",201622.0,18248000.0,0.0162,0.1024,971,-1330331.0,-86.838891,reduction,0.3228018,Q3 2009,HEALTH CARE,13F,06/30/2019,66.9836
Akamai technologies inc.,AKAM,"",227178.0,18206000.0,0.0161,0.0118,972,46985.0,26.07482,addition,0.1377003,Q1 2005,COMMUNICATIONS,13F,06/30/2019,65.4456
Liberty media corp series a,FWONA,PRN,16105000.0,18148000.0,0.0161,0.0038,973,12355000.0,329.466667,addition,N/A,Q4 2014,COMMUNICATIONS,13F,06/30/2019,
Spark therapeutics inc,ONCE,"",177203.0,18142000.0,0.0161,0.0101,974,79784.0,81.897782,addition,0.4603871,Q1 2015,HEALTH CARE,13F,06/30/2019,98.0047
Unitedhealth group inc.,UNH,PUT,74100.0,18081000.0,0.016,0.0162,975,2100.0,2.916667,addition,N/A,Q2 2017,HEALTH CARE,13F,06/30/2019,
Kraneshares csi china internet etf,KWEB,"",411350.0,18079000.0,0.016,0.0008,976,393450.0,2198.044693,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,44.0871
American express co,AXP,CALL,146000.0,18022000.0,0.016,0.0055,977,90800.0,164.492754,addition,N/A,Q1 2019,FINANCE,13F,06/30/2019,
Ishares 1-3 year treasury bond etf,SHY,"",212497.0,18015000.0,0.016,0.0098,978,84985.0,66.648629,addition,No Data,Q2 2005,FINANCE,13F,06/30/2019,84.5589
Vmware inc,VMW,"",107157.0,17919000.0,0.0159,0.0188,979,-7261.0,-6.346029,reduction,0.0261863,Q4 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,94.0929
Xerox corp. (haloid co.),XRX,"",505362.0,17895000.0,0.0159,0.0137,980,37252.0,7.957959,addition,0.2249753,Q4 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,33.2139
