Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Bandwidth inc,BAND,"",1340040.0,100530000.0,0.0222771,0.0162,559,269260.0,25.146155,addition,5.8262609,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,68.5795
Nxp semiconductors n.v.,NXPI,"",1023209.0,99876000.0,0.0221322,0.0192,560,64720.0,6.752294,addition,0.3112896,Q2 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,86.0867
Bhp group plc,BBL,"",1940880.0,99198000.0,0.0219819,0.0149,561,576837.0,42.288769,addition,0.1837955,Q2 2013,MATERIALS,13F,06/30/2019,42.309
Hamilton lane inc,HLNE,"",1723436.0,98339000.0,0.0217916,0.0189,562,-186564.0,-9.767749,reduction,3.3865907,Q1 2017,FINANCE,13F,06/30/2019,34.4394
Reinsurance group of america inc,RGA,"",621030.0,96899000.0,0.0214725,0.0208,563,-24974.0,-3.86592,reduction,0.9895315,Q4 2008,FINANCE,13F,06/30/2019,78.6617
Stryker corp.,SYK,"",471313.0,96893000.0,0.0214711,0.021,564,2134.0,0.454837,addition,0.1259858,Q4 2009,HEALTH CARE,13F,06/30/2019,89.3085
Syneos health inc class a,SYNH,"",1893487.0,96738000.0,0.0214368,0.0456,565,-1992685.0,-51.276295,reduction,1.8289259,Q1 2015,HEALTH CARE,13F,06/30/2019,40.1832
Watts water technologies  inc.,WTS,"",1037400.0,96665000.0,0.0214206,0.0185,566,25016.0,2.470999,addition,3.0583726,Q3 2008,INDUSTRIALS,13F,06/30/2019,57.9671
Coca-cola european partners plc,CCEP,"",1701281.0,96122000.0,0.0213003,0.0152,567,408241.0,31.572186,addition,0.3512286,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,47.6725
Magnolia oil & gas corp class a,MGY,"",8289669.0,95995000.0,0.0212721,0.0174,568,1875092.0,29.231733,addition,10.2026695,Q1 2018,FINANCE,13F,06/30/2019,11.7565
Msci inc,MSCI,"",399855.0,95481000.0,0.0211582,0.0324,569,-318539.0,-44.340432,reduction,0.4720838,Q4 2013,FINANCE,13F,06/30/2019,63.9737
Ciena corp,CIEN,"",2318941.0,95378000.0,0.0211354,0.0149,570,555875.0,31.528882,addition,1.4952228,Q1 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,27.2168
Cadence design systems  inc.,CDNS,"",1344654.0,95216000.0,0.0210995,0.0198,571,-35326.0,-2.559892,reduction,0.4799764,Q1 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,26.3377
Prologis  inc.,PLD,"",1187038.0,95081000.0,0.0210696,0.0175,572,112833.0,10.503861,addition,0.1880814,Q1 2016,REAL ESTATE,13F,06/30/2019,61.7258
Nisource inc.,NI,"",3294799.0,94891000.0,0.0210275,0.0214,573,-7121.0,-0.215662,reduction,0.8824960,Q1 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,24.6657
Snap-on inc.,SNA,"",572859.0,94888000.0,0.0210268,0.0217,574,-38457.0,-6.290854,reduction,1.0376001,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,158.9246
Banc of california inc,BANC,"",6789983.0,94856000.0,0.0210197,0.0193,575,642322.0,10.448234,addition,13.3450924,Q2 2014,FINANCE,13F,06/30/2019,19.7605
Rexford industrial realty inc,REXR,"",2332286.0,94154000.0,0.0208642,0.0273,576,-1030495.0,-30.644131,reduction,2.1250897,Q1 2016,REAL ESTATE,13F,06/30/2019,23.9098
Southern co.,SO,"",1702124.0,94094000.0,0.0208509,0.0192,577,59116.0,3.598035,addition,0.1636186,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,47.6165
Nvent electric plc,NVT,"",3791670.0,93996000.0,0.0208292,0.0192,578,642010.0,20.38347,addition,2.2421323,Q2 2018,INDUSTRIALS,13F,06/30/2019,26.4856
Childrens place inc,PLCE,"",978623.0,93341000.0,0.020684,0.018,579,162959.0,19.978692,addition,6.1742776,Q2 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,100.6094
Jeld-wen holding inc,JELD,"",4386339.0,93123000.0,0.0206357,0.0162,580,328878.0,8.105512,addition,4.3619123,Q1 2017,INDUSTRIALS,13F,06/30/2019,33.5347
Chart industries inc,GTLS,"",1207695.0,92848000.0,0.0205748,0.0256,581,-41480.0,-3.320592,reduction,3.3743923,Q3 2015,INDUSTRIALS,13F,06/30/2019,50.8371
Gaming and leisure properties inc,GLPI,"",2367605.0,92289000.0,0.0204509,0.0031,582,2017035.0,575.358702,addition,1.1028531,Q4 2016,REAL ESTATE,13F,06/30/2019,38.3678
Radius health inc,RDUS,"",3770496.0,91849000.0,0.0203534,0.0174,583,-89382.0,-2.315669,reduction,8.1754033,Q1 2018,HEALTH CARE,13F,06/30/2019,29.1739
Great western bancorp inc,GWB,"",2561358.0,91492000.0,0.0202743,0.0178,584,67472.0,2.705497,addition,4.4983456,Q4 2014,FINANCE,13F,06/30/2019,25.7636
Sensient technologies  inc.,SXT,"",1243218.0,91351000.0,0.0202431,0.0217,585,-172343.0,-12.17489,reduction,2.9376607,Q2 2012,MATERIALS,13F,06/30/2019,50.3199
Parker-hannifin corp.,PH,"",537319.0,91349000.0,0.0202426,0.0001,586,536030.0,41584.949573,addition,0.4181471,Q2 2016,INDUSTRIALS,13F,06/30/2019,169.9318
Hcp inc.,HCP,"",2841065.0,90858000.0,0.0201338,0.0067,587,1896502.0,200.78089,addition,0.5784987,Q1 2016,REAL ESTATE,13F,06/30/2019,30.957
Northwest bancshares inc,NWBI,"",5159107.0,90853000.0,0.0201327,0.0201,588,-82590.0,-1.575635,reduction,4.8378723,Q1 2010,FINANCE,13F,06/30/2019,12.4903
Nexpoint residential trust inc,NXRT,"",2172523.0,89943000.0,0.019931,0.0163,589,292260.0,15.54357,addition,9.0900544,Q3 2018,REAL ESTATE,13F,06/30/2019,35.8465
First busey corp,BUSE,"",3403053.0,89875000.0,0.019916,0.0186,590,45528.0,1.355999,addition,6.1438039,Q3 2009,FINANCE,13F,06/30/2019,13.8364
Heron therapeutics inc,HRTX,"",4797738.0,89191000.0,0.0197644,0.0285,591,-347250.0,-6.749287,reduction,6.0106966,Q1 2018,HEALTH CARE,13F,06/30/2019,32.7018
Dycom industries inc,DY,"",1504170.0,88551000.0,0.0196226,0.0023,592,1280811.0,573.431561,addition,4.7781766,Q1 2019,INDUSTRIALS,13F,06/30/2019,56.95
Banco bradesco s.a. adr,BBD,"",8956240.0,87950000.0,0.0194894,0.0016,593,8318138.0,1303.574977,addition,0.1115028,Q4 2018,FINANCE,13F,06/30/2019,9.7692
Graphic packaging holding company,GPK,"",6246894.0,87332000.0,0.0193525,0.0176,594,96561.0,1.570013,addition,2.1250107,Q2 2011,MATERIALS,13F,06/30/2019,9.948
Agree realty corp.,ADC,"",1361186.0,87184000.0,0.0193197,0.0236,595,-141734.0,-9.430575,reduction,3.2432356,Q4 2017,REAL ESTATE,13F,06/30/2019,53.143
Silicon motion technology corp adr,SIMO,"",1963796.0,87153000.0,0.0193128,0.0189,596,-137154.0,-6.52819,reduction,5.4383716,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,39.6212
Tapestry inc,TPR,"",2736566.0,86831000.0,0.0192414,0.0532,597,-4487464.0,-62.118568,reduction,0.9507577,Q1 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,42.2094
Texas capital bancshares inc,TCBI,"",1413259.0,86732000.0,0.0192195,0.0172,598,25223.0,1.817172,addition,2.8096600,Q4 2013,FINANCE,13F,06/30/2019,77.9743
Steven madden ltd,SHOO,"",2542277.0,86311000.0,0.0191262,0.0205,599,-133936.0,-5.004684,reduction,2.9958485,Q1 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,36.8378
Ishares iboxx investment grade corporate bond fund,LQD,"",693100.0,86201000.0,0.0191018,,600,693100.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,124.37
Momenta pharmaceuticals inc,MNTA,"",6909397.0,86023000.0,0.0190624,0.0235,601,-230011.0,-3.22171,reduction,6.9996930,Q2 2017,HEALTH CARE,13F,06/30/2019,14.0049
Wave life sciences ltd,WVE,"",3285414.0,85716000.0,0.0189944,0.007,602,2484848.0,310.386402,addition,9.5840548,Q1 2019,HEALTH CARE,13F,06/30/2019,29.1993
International bancshares corp.,IBOC,"",2272873.0,85709000.0,0.0189928,0.0192,603,49335.0,2.218761,addition,3.4615793,Q2 2005,FINANCE,13F,06/30/2019,19.9849
Comerica  inc. (detroit  mi) (detroit bank & trust),CMA,"",1172319.0,85157000.0,0.0188705,0.0238,604,-259405.0,-18.118366,reduction,0.7848949,Q2 2002,FINANCE,13F,06/30/2019,56.6204
Allete inc. (minnesota power and light - duluth edison electric),ALE,"",1023301.0,85149000.0,0.0188687,0.0139,605,276456.0,37.016516,addition,1.9808382,Q4 2011,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,70.1217
Gilead sciences inc.,GILD,"",1251637.0,84560000.0,0.0187382,0.0175,606,66217.0,5.585953,addition,0.0988296,Q1 2001,HEALTH CARE,13F,06/30/2019,52.8912
Cno financial group inc,CNO,"",5066883.0,84516000.0,0.0187284,0.0166,607,549820.0,12.172068,addition,3.2482101,Q3 2014,FINANCE,13F,06/30/2019,18.4467
Thermon group holdings inc,THR,"",3293487.0,84478000.0,0.01872,0.0208,608,-448915.0,-11.995371,reduction,10.0625940,Q2 2015,INDUSTRIALS,13F,06/30/2019,19.4492
Rpt realty,RPT,"",6968747.0,84391000.0,0.0187007,0.0186,609,147549.0,2.163095,addition,8.6719102,Q4 2009,REAL ESTATE,13F,06/30/2019,14.7173
Triton international ltd,TRTN,"",2563134.0,83969000.0,0.0186072,0.0198,610,-244056.0,-8.693961,reduction,3.4693205,Q1 2018,INDUSTRIALS,13F,06/30/2019,31.7471
Alliant energy corp,LNT,"",1709916.0,83924000.0,0.0185973,0.0206,611,-217798.0,-11.298253,reduction,0.7199040,Q3 2011,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,26.7016
Everbridge inc,EVBG,"",937482.0,83830000.0,0.0185764,0.0161,612,-12013.0,-1.265199,reduction,2.7934505,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,46.0816
Cts corp.,CTS,"",3034301.0,83687000.0,0.0185447,0.0199,613,49923.0,1.672811,addition,9.2877288,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,20.1944
Rogers corp.,ROG,"",481654.0,83124000.0,0.01842,0.0239,614,-183597.0,-27.598155,reduction,2.5951185,Q1 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,72.8326
The trade desk inc class a,TTD,"",364334.0,82988000.0,0.0183898,0.0266,615,-228047.0,-38.496677,reduction,0.8099911,Q3 2016,COMMUNICATIONS,13F,06/30/2019,44.5941
Q2 holdings inc,QTWO,"",1076550.0,82205000.0,0.0182163,0.0064,616,666427.0,162.494422,addition,2.2602351,Q4 2014,COMMUNICATIONS,13F,06/30/2019,59.8768
Chipotle mexican grill  inc.,CMG,"",111818.0,81949000.0,0.0181596,0.1152,617,-604533.0,-84.390613,reduction,0.4033838,Q1 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,467.9257
Spirit airlines inc,SAVE,"",1698642.0,81076000.0,0.0179661,0.0366,618,-1356494.0,-44.400446,reduction,2.4819433,Q1 2012,TRANSPORTS,13F,06/30/2019,43.9828
Patrick industries  inc.,PATK,"",1633805.0,80367000.0,0.017809,0.0098,619,681353.0,71.536728,addition,6.8445957,Q1 2019,INDUSTRIALS,13F,06/30/2019,46.9339
Middleby corp (the),MIDD,"",587846.0,79771000.0,0.017677,0.08,620,-2129315.0,-78.365434,reduction,1.0559475,Q4 2014,INDUSTRIALS,13F,06/30/2019,111.8541
Hostess brands inc class a,TWNK,"",5512581.0,79602000.0,0.0176395,0.0143,621,457921.0,9.059383,addition,4.2300345,Q3 2016,FINANCE,13F,06/30/2019,13.5102
Luxfer holdings plc,LXFR,"",3244408.0,79553000.0,0.0176287,0.0193,622,-160960.0,-4.726655,reduction,12.2430491,Q4 2012,MATERIALS,13F,06/30/2019,15.9813
Ctrip.com international ltd adr,CTRP,"",2148342.0,79296000.0,0.0175717,0.0166,623,469279.0,27.948862,addition,0.3885027,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,44.6268
Mgm resorts international  inc.,MGM,"",2775208.0,79286000.0,0.0175695,0.0165,624,-55485.0,-1.960121,reduction,0.5322302,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,31.8903
Exlservice holdings inc,EXLS,"",1189734.0,78677000.0,0.0174345,0.016,625,9962.0,0.8444,addition,3.4807899,Q4 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,32.5588
Diageo plc adr,DEO,"",453429.0,78134000.0,0.0173142,0.0173,626,-12948.0,-2.776295,reduction,0.0697315,Q1 2012,CONSUMER STAPLES,13F,06/30/2019,124.3615
Odonate therapeutics inc,ODT,"",2108918.0,77376000.0,0.0171462,,627,2108918.0,,new,6.5514694,Q2 2019,HEALTH CARE,13F,06/30/2019,36.69
New jersey resources corp.,NJR,"",1552152.0,77250000.0,0.0171183,0.0174,628,7252.0,0.469415,addition,1.7249967,Q2 2003,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.9865
Avantor inc,AVTR,"",4046546.0,77248000.0,0.0171179,,629,4046546.0,,new,0.7112305,Q2 2019,HEALTH CARE,13F,06/30/2019,19.09
Credicorp ltd adr,BAP,"",337136.0,77174000.0,0.0171015,0.0216,630,-59599.0,-15.02237,reduction,0.4226881,Q2 2015,FINANCE,13F,06/30/2019,178.2865
Altria group  inc. (philip morris),MO,"",1623889.0,76890000.0,0.0170385,0.0208,631,21927.0,1.368759,addition,0.0869273,Q1 2001,CONSUMER STAPLES,13F,06/30/2019,43.5828
Houghton mifflin harcourt co,HMHC,"",13326296.0,76759000.0,0.0170095,0.0181,632,2329516.0,21.183619,addition,10.7193501,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,7.518
Neenah inc,NP,"",1135029.0,76672000.0,0.0169902,0.0146,633,134200.0,13.408884,addition,6.7320819,Q1 2017,MATERIALS,13F,06/30/2019,75.2889
Cardiovascular systems inc,CSII,"",1785013.0,76629000.0,0.0169807,0.0166,634,-110568.0,-5.832935,reduction,5.0696194,Q1 2015,HEALTH CARE,13F,06/30/2019,23.1312
Tyler technologies inc,TYL,"",354534.0,76587000.0,0.0169714,,635,354534.0,,new,0.9189580,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,216.02
Euronet worldwide inc.,EEFT,"",452630.0,76150000.0,0.0168746,0.011,636,111666.0,32.750085,addition,0.8306662,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,106.1037
Atricure inc,ATRC,"",2539967.0,75794000.0,0.0167957,0.0158,637,-62468.0,-2.400367,reduction,6.5496828,Q1 2013,HEALTH CARE,13F,06/30/2019,19.0228
Spectrum brands holdings (zapata off-shore - hrg group),SPB,"",1397572.0,75147000.0,0.0166523,0.0172,638,11521.0,0.83121,addition,0.6881201,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,84.2798
Kkr & co. l.p.,KKR,"",2969340.0,75035000.0,0.0166275,0.0217,639,-1104576.0,-27.113372,reduction,No Data,Q2 2015,FINANCE,13F,06/30/2019,17.7162
Livent corp,LTHM,"",10814712.0,74839000.0,0.0165841,0.0254,640,1665760.0,18.207113,addition,7.4083518,Q4 2018,MATERIALS,13F,06/30/2019,11.4718
Continental resources inc,CLR,"",1771705.0,74572000.0,0.0165249,0.0175,641,49808.0,2.892624,addition,0.4731865,Q2 2013,ENERGY,13F,06/30/2019,43.6258
Revance therapeutics inc,RVNC,"",5703467.0,73973000.0,0.0163922,0.0205,642,-40667.0,-0.707974,reduction,12.9330317,Q4 2014,HEALTH CARE,13F,06/30/2019,23.2319
Wingstop inc,WING,"",780657.0,73967000.0,0.0163908,0.0163,643,-167668.0,-17.680437,reduction,2.6516882,Q2 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,26.6541
Xcel energy inc. (northern states power co. (mn)),XEL,"",1238732.0,73692000.0,0.0163299,0.0438,644,-2201859.0,-63.996534,reduction,0.2405258,Q1 2003,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,25.8925
Invitae corp,NVTA,"",3101036.0,72873000.0,0.0161484,0.0214,645,-928003.0,-23.032862,reduction,3.2580752,Q1 2015,HEALTH CARE,13F,06/30/2019,7.7339
Array biopharma inc,ARRY,"",1569465.0,72713000.0,0.0161129,0.0058,646,516390.0,49.036393,addition,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,31.6021
Hanover insurance group  inc. (the),THG,"",560057.0,71855000.0,0.0159228,0.0116,647,111867.0,24.959727,addition,1.4160733,Q3 2012,FINANCE,13F,06/30/2019,77.4176
Centerstate bank corp,CSFL,"",3119493.0,71842000.0,0.0159199,0.0125,648,794058.0,34.146644,addition,2.4176494,Q1 2018,FINANCE,13F,06/30/2019,26.3784
R1 rcm inc,RCM,"",5706947.0,71794000.0,0.0159093,0.013,649,-211007.0,-3.56554,reduction,5.0886732,Q1 2017,HEALTH CARE,13F,06/30/2019,4.2025
Wolverine world wide  inc.,WWW,"",2599668.0,71595000.0,0.0158652,0.0188,650,281735.0,12.154579,addition,3.0494639,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,28.0359
Century communities inc,CCS,"",2679399.0,71219000.0,0.0157819,0.0115,651,555344.0,26.145462,addition,8.8022306,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,24.1441
Avanos medical inc,AVNS,"",1628603.0,71023000.0,0.0157384,0.0155,652,27412.0,1.711976,addition,3.4135464,Q2 2018,HEALTH CARE,13F,06/30/2019,45.6398
Avalonbay communities  inc.,AVB,"",348424.0,70793000.0,0.0156875,0.0154,653,9060.0,2.6697,addition,0.2494802,Q2 2011,REAL ESTATE,13F,06/30/2019,163.9299
Acacia communications inc,ACIA,"",1486303.0,70094000.0,0.0155326,0.0189,654,27718.0,1.900335,addition,3.6207138,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,47.6357
Ishares msci india index fund,INDA,"",1983422.0,70015000.0,0.0155151,0.0139,655,242168.0,13.907678,addition,No Data,Q4 2014,FINANCE,13F,06/30/2019,33.6975
Euronav nv,EURN,"",7440789.0,69906000.0,0.0154909,0.0164,656,-1443958.0,-16.2521,reduction,3.3818694,Q3 2017,TRANSPORTS,13F,06/30/2019,8.9024
Forward air corp,FWRD,"",1179549.0,69770000.0,0.0154608,0.0169,657,26430.0,2.292044,addition,4.1665454,Q4 2015,TRANSPORTS,13F,06/30/2019,46.3079
Viacom inc.  class b,VIAB,"",2329670.0,69588000.0,0.0154205,0.0278,658,-2038830.0,-46.671169,reduction,0.5775230,Q2 2016,COMMUNICATIONS,13F,06/30/2019,45.1286
Bright horizons family solutions  inc.,BFAM,"",459041.0,69256000.0,0.0153469,0.0103,659,100569.0,28.054911,addition,0.7885947,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,103.5755
Forrester research inc,FORR,"",1470791.0,69171000.0,0.015328,0.0172,660,-97350.0,-6.207988,reduction,7.9287925,Q1 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,32.5775
Aflac inc.,AFL,"",1260134.0,69068000.0,0.0153052,0.0185,661,-375970.0,-22.979591,reduction,0.1702010,Q2 2007,FINANCE,13F,06/30/2019,26.0718
Icf international inc,ICFI,"",947228.0,68959000.0,0.0152811,0.0165,662,-8894.0,-0.930216,reduction,5.0411283,Q4 2009,INDUSTRIALS,13F,06/30/2019,41.6306
Take-two interactive software  inc.,TTWO,"",606519.0,68858000.0,0.0152587,0.0132,663,-8791.0,-1.428711,reduction,0.5358888,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,97.2103
Mimecast ltd,MIME,"",1473613.0,68834000.0,0.0152534,0.0182,664,-225984.0,-13.296328,reduction,2.3860314,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,21.5894
Globant s.a.,GLOB,"",680119.0,68726000.0,0.0152294,0.0205,665,-587557.0,-46.349146,reduction,1.8689722,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,51.6693
Deckers outdoor corp,DECK,"",387356.0,68163000.0,0.0151047,0.0189,666,-180425.0,-31.777217,reduction,1.3412604,Q3 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,64.8638
Cooper tire & rubber co,CTB,"",2152740.0,67919000.0,0.0150506,0.0139,667,99259.0,4.833695,addition,4.2900359,Q3 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,33.6654
Nmi holdings inc,NMIH,"",2390811.0,67875000.0,0.0150409,0.0206,668,-1118679.0,-31.875828,reduction,3.5278309,Q4 2016,FINANCE,13F,06/30/2019,11.7469
Triumph bancorp inc,TBK,"",2327258.0,67607000.0,0.0149815,0.0175,669,-301565.0,-11.471484,reduction,8.8792751,Q4 2016,FINANCE,13F,06/30/2019,31.7175
Acco brands corp,ACCO,"",8579737.0,67522000.0,0.0149626,0.0153,670,672875.0,8.510013,addition,8.7628812,Q3 2006,INDUSTRIALS,13F,06/30/2019,10.3696
Tcf financial corp (delisted merged with chemical financial),TCF,"",3227920.0,67108000.0,0.0148709,0.0099,671,1109966.0,52.407465,addition,N/A,Q2 2015,FINANCE,13F,06/30/2019,20.854
Nucor corp.,NUE,"",1217087.0,67061000.0,0.0148605,0.0149,672,87005.0,7.698999,addition,0.4014669,Q4 2006,MATERIALS,13F,06/30/2019,58.1997
Renaissancere holdings ltd,RNR,"",376311.0,66987000.0,0.0148441,0.0116,673,18290.0,5.108639,addition,0.8521535,Q1 2015,FINANCE,13F,06/30/2019,129.015
Vanguard ftse emerging markets etf,VWO,"",1572207.0,66866000.0,0.0148173,0.015,674,15738.0,1.011135,addition,No Data,Q4 2009,FINANCE,13F,06/30/2019,42.4161
National storage affiliates trust,NSA,"",2304042.0,66678000.0,0.0147756,0.0166,675,-269859.0,-10.484436,reduction,3.8853997,Q4 2016,REAL ESTATE,13F,06/30/2019,24.9897
Pra group inc,PRAA,"",2357490.0,66339000.0,0.0147005,0.0129,676,225322.0,10.567741,addition,5.1915657,Q3 2017,FINANCE,13F,06/30/2019,30.6269
Valmont industries  inc.,VMI,"",522423.0,66249000.0,0.0146805,0.0142,677,41184.0,8.55791,addition,2.4152705,Q4 2017,INDUSTRIALS,13F,06/30/2019,131.746
Paylocity holding corp,PCTY,"",700450.0,65716000.0,0.0145624,0.0148,678,-32520.0,-4.436744,reduction,1.3196119,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,48.0354
Argan inc.,AGX,"",1612290.0,65394000.0,0.0144911,0.015,679,288789.0,21.820082,addition,10.3153551,Q3 2018,INDUSTRIALS,13F,06/30/2019,41.0126
Altra industrial motion corp,AIMC,"",1818295.0,65241000.0,0.0144572,0.011,680,255677.0,16.362092,addition,2.8190620,Q2 2010,INDUSTRIALS,13F,06/30/2019,25.7216
Atreca inc,BCEL,"",3473239.0,65118000.0,0.0144299,,681,3473239.0,,new,12.4266154,Q2 2019,HEALTH CARE,13F,06/30/2019,18.84
On semiconductor corp,ON,"",3216733.0,65011000.0,0.0144062,0.0152,682,-41742.0,-1.281029,reduction,0.7836516,Q2 2003,INFORMATION TECHNOLOGY,13F,06/30/2019,23.9021
Astronics corp.,ATRO,"",1610014.0,64755000.0,0.0143495,0.0124,683,-57218.0,-3.431916,reduction,4.9281114,Q2 2012,INDUSTRIALS,13F,06/30/2019,31.5238
Albany international corp. (de),AIN,"",779266.0,64609000.0,0.0143171,0.0186,684,-366174.0,-31.967977,reduction,2.4125882,Q2 2001,INDUSTRIALS,13F,06/30/2019,29.3764
Seacoast banking corp. of florida,SBCF,"",2537878.0,64564000.0,0.0143072,0.0138,685,217065.0,9.352972,addition,4.9355854,Q3 2009,FINANCE,13F,06/30/2019,29.3854
L3 technologies inc,LLL,"",262425.0,64338000.0,0.0142571,0.0136,686,-28592.0,-9.824856,reduction,N/A,Q1 2016,INDUSTRIALS,13F,06/30/2019,199.1675
2u  inc,TWOU,"",3589946.0,64188234.48,0.0142239,0.13,687,-5225058.0,-59.274596,reduction,5.6677392,,CONSUMER DISCRETIONARY,13G,08/30/2019,
Park hotels & resorts inc,PK,"",2320295.0,63946000.0,0.0141702,0.0434,688,-3851000.0,-62.401814,reduction,1.1508258,Q1 2017,REAL ESTATE,13F,06/30/2019,26.3266
Irhythm technologies inc,IRTC,"",798964.0,63182000.0,0.0140009,0.0018,689,693515.0,657.678119,addition,3.2151469,Q1 2019,HEALTH CARE,13F,06/30/2019,78.5362
Netease inc adr,NTES,"",245891.0,62893000.0,0.0139369,0.0087,690,87506.0,55.248919,addition,0.1921624,Q2 2008,COMMUNICATIONS,13F,06/30/2019,247.4659
Essent group ltd,ESNT,"",1334402.0,62703000.0,0.0138948,0.0151,691,-205057.0,-13.320069,reduction,1.3562374,Q3 2016,FINANCE,13F,06/30/2019,42.291
Seacor holdings inc.,CKH,"",1310366.0,62256000.0,0.0137957,0.0124,692,20090.0,1.557031,addition,6.5224788,Q4 2006,ENERGY,13F,06/30/2019,39.8488
Cameco corp.,CCJ,"",5740649.0,61634000.0,0.0136579,0.0149,693,150151.0,2.685825,addition,1.4503914,Q1 2004,ENERGY,13F,06/30/2019,10.4963
First hawaiian inc,FHB,"",2378984.0,61544000.0,0.0136379,0.0151,694,-183012.0,-7.143337,reduction,1.7848181,Q3 2016,FINANCE,13F,06/30/2019,28.2698
Minerals technologies inc.,MTX,"",1146778.0,61364000.0,0.013598,0.0151,695,12230.0,1.077962,addition,3.2709013,Q3 2010,MATERIALS,13F,06/30/2019,54.0679
Navigant consulting inc.,NCI,"",2645352.0,61346000.0,0.0135941,0.0111,696,139341.0,5.560271,addition,6.8764024,Q4 2017,INDUSTRIALS,13F,06/30/2019,19.6079
Nasdaq inc,NDAQ,"",633599.0,60933000.0,0.0135025,0.0128,697,-11290.0,-1.750689,reduction,0.3847222,Q1 2005,FINANCE,13F,06/30/2019,56.0002
Rigel pharmaceuticals inc,RIGL,"",23311375.0,60843000.0,0.0134826,0.0136,698,-77109.0,-0.329688,reduction,13.9081051,Q3 2003,HEALTH CARE,13F,06/30/2019,3.8646
Expeditors international of washington inc,EXPD,"",801792.0,60824000.0,0.0134784,0.0142,699,-23865.0,-2.890425,reduction,0.4696532,Q3 2003,TRANSPORTS,13F,06/30/2019,71.4215
Acceleron pharma inc,XLRN,"",1478314.0,60729000.0,0.0134573,0.0155,700,10035.0,0.683453,addition,2.8056823,Q1 2019,HEALTH CARE,13F,06/30/2019,46.5327
Moog inc class a,MOG.A,"",648256.0,60683000.0,0.0134471,0.0138,701,-50658.0,-7.248102,reduction,1.8553406,Q2 2002,INDUSTRIALS,13F,06/30/2019,66.6177
Crispr therapeutics ag,CRSP,"",1277089.0,60151000.0,0.0133292,0.0118,702,-177541.0,-12.205234,reduction,2.3364233,Q1 2018,HEALTH CARE,13F,06/30/2019,41.3159
Gentherm inc.,THRM,"",1431099.0,59863000.0,0.0132654,0.0117,703,30309.0,2.163708,addition,4.3392935,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,37.7115
Polyone corp,POL,"",1902275.0,59713000.0,0.0132322,0.0109,704,259831.0,15.819778,addition,2.4746650,Q3 2012,MATERIALS,13F,06/30/2019,31.4504
Neurocrine biosciences inc.,NBIX,"",699417.0,59052000.0,0.0130857,0.0014,705,631711.0,933.020707,addition,0.7637224,Q1 2007,HEALTH CARE,13F,06/30/2019,83.137
